,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,1484838398.0,1.0,45.0,11.0,0.0,10.0,20.0,1.0,62.0,0.0,0.0,0.0,14.0,4.0,11.0,12.0,12.0,3.0,5.0,6.0,24.0,24.0,1.0,0.0,2.0,4.0,54.0,0.0,1.0,25.0,1.0,19.0,2.0,0.0,18.0,1.0,0.0,1.0,43.0,25.0,2.0,3.0,17.0,0.0,27.0,27.0,2.0,12.0,0.0,22.0,0.0,0.0,11.0,41.0,0.0,0.0,10.0,15.0,8.0,15.0,16.0,3.0,5.0,17.0,13.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,0.0,2.0,12.0,10.0,30.0,66.0,23.0,3.0,5.0,25.0,27.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,8.0,0.0,19.0,30.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,77.0,5.0,1.0,1.0,22.0,13.0,0.0,2.0
11,1577272964.0,19.0,0.0,1.0,32.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
12,1617405097.0,1.0,23.0,38.0,0.0,15.0,30.0,2.0,32.0,84.0,14.0,0.0,0.0,2.0,10.0,75.0,38.0,6.0,17.0,32.0,13.0,13.0,2.0,16.0,6.0,3.0,55.0,0.0,68.0,21.0,87.0,86.0,5.0,0.0,8.0,10.0,0.0,3.0,47.0,30.0,14.0,145.0,47.0,0.0,74.0,133.0,1.0,50.0,25.0,71.0,0.0,6.0,7.0,16.0,0.0,1.0,23.0,29.0,10.0,39.0,52.0,13.0,60.0,118.0,3.0,4.0,0.0,3.0,11.0,6.0,50.0,91.0,0.0,2.0,16.0,14.0,8.0,16.0,25.0,17.0,25.0,143.0,2.0,1.0,5.0,12.0,2.0,51.0,49.0,4.0,0.0,0.0,9.0,32.0,66.0,2.0,81.0,5.0,0.0,12.0,31.0,40.0,23.0,2.0,56.0,0.0,0.0,18.0,4.0,31.0,76.0,14.0,37.0,49.0,2.0,18.0,0.0,0.0,19.0,4.0,3.0,0.0,1.0,4.0,0.0,4.0,1.0,62.0,10.0,0.0,0.0,10.0,3.0,1.0,12.0
13,1690971836.0,0.0,3.0,8.0,0.0,2.0,7.0,0.0,10.0,0.0,4.0,0.0,2.0,0.0,1.0,7.0,2.0,5.0,4.0,3.0,4.0,4.0,0.0,2.0,2.0,1.0,13.0,1.0,2.0,4.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,8.0,7.0,5.0,6.0,0.0,6.0,13.0,0.0,8.0,2.0,8.0,0.0,1.0,1.0,3.0,0.0,1.0,6.0,7.0,0.0,4.0,9.0,2.0,4.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,5.0,5.0,2.0,4.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,10.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0
14,170227238.0,7.0,38.0,13.0,2.0,20.0,40.0,3.0,567.0,0.0,11.0,1.0,10.0,1.0,0.0,25.0,7.0,26.0,159.0,2.0,28.0,13.0,3.0,2.0,5.0,11.0,92.0,2.0,16.0,26.0,1.0,21.0,6.0,0.0,32.0,25.0,1.0,10.0,50.0,11.0,7.0,7.0,29.0,1.0,12.0,70.0,2.0,8.0,5.0,38.0,0.0,1.0,4.0,22.0,0.0,0.0,21.0,13.0,12.0,19.0,11.0,8.0,19.0,28.0,15.0,6.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,19.0,2.0,1.0,66.0,5.0,32.0,24.0,34.0,6.0,1.0,3.0,94.0,12.0,9.0,4.0,17.0,0.0,1.0,1.0,22.0,1.0,1.0,19.0,6.0,0.0,5.0,9.0,2.0,22.0,0.0,0.0,0.0,0.0,13.0,4.0,38.0,9.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,101.0,59.0,1.0,3.0,7.0,5.0,0.0,16.0
15,179635048.0,1.0,23.0,65.0,0.0,22.0,72.0,4.0,57.0,51.0,12.0,0.0,75.0,7.0,25.0,0.0,38.0,15.0,39.0,44.0,51.0,23.0,2.0,15.0,11.0,6.0,115.0,1.0,69.0,30.0,67.0,91.0,24.0,0.0,7.0,26.0,0.0,4.0,93.0,37.0,24.0,114.0,74.0,0.0,96.0,188.0,1.0,78.0,18.0,98.0,0.0,6.0,7.0,27.0,0.0,1.0,54.0,48.0,11.0,50.0,73.0,25.0,83.0,139.0,6.0,3.0,0.0,2.0,10.0,7.0,57.0,74.0,0.0,3.0,49.0,15.0,7.0,21.0,38.0,31.0,29.0,146.0,1.0,1.0,3.0,11.0,3.0,67.0,51.0,5.0,0.0,0.0,21.0,48.0,42.0,0.0,85.0,12.0,0.0,18.0,32.0,42.0,47.0,5.0,36.0,0.0,0.0,37.0,6.0,72.0,76.0,24.0,36.0,48.0,8.0,20.0,0.0,1.0,29.0,5.0,4.0,0.0,3.0,3.0,0.0,11.0,1.0,131.0,23.0,6.0,0.0,10.0,4.0,1.0,21.0
16,1896903314.0,0.0,17.0,19.0,0.0,5.0,20.0,0.0,22.0,24.0,12.0,0.0,38.0,2.0,7.0,38.0,0.0,2.0,6.0,19.0,12.0,9.0,1.0,8.0,4.0,0.0,33.0,0.0,25.0,12.0,23.0,44.0,5.0,0.0,8.0,6.0,0.0,1.0,29.0,26.0,5.0,38.0,24.0,0.0,35.0,59.0,1.0,30.0,9.0,36.0,0.0,1.0,8.0,13.0,0.0,0.0,17.0,25.0,8.0,21.0,29.0,11.0,25.0,44.0,1.0,2.0,0.0,0.0,6.0,4.0,20.0,28.0,0.0,0.0,16.0,7.0,4.0,7.0,19.0,5.0,22.0,51.0,3.0,2.0,4.0,11.0,0.0,25.0,18.0,3.0,0.0,0.0,2.0,20.0,22.0,2.0,26.0,1.0,0.0,6.0,6.0,17.0,16.0,2.0,15.0,0.0,0.0,14.0,0.0,19.0,35.0,11.0,15.0,17.0,0.0,8.0,0.0,0.0,12.0,3.0,2.0,0.0,1.0,5.0,0.0,4.0,1.0,35.0,8.0,1.0,0.0,5.0,0.0,0.0,2.0
17,203779960.0,191.0,15.0,10.0,132.0,8.0,26.0,4.0,174.0,0.0,3.0,8.0,6.0,5.0,26.0,15.0,2.0,0.0,303.0,3.0,9.0,55.0,12.0,0.0,6.0,22.0,113.0,8.0,1.0,21.0,1.0,14.0,1.0,0.0,5.0,3.0,1.0,20.0,33.0,12.0,6.0,3.0,16.0,0.0,9.0,41.0,10.0,10.0,3.0,28.0,0.0,0.0,22.0,11.0,0.0,1.0,10.0,11.0,2.0,8.0,18.0,12.0,11.0,15.0,122.0,5.0,3.0,14.0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,0.0,2.0,292.0,16.0,11.0,22.0,33.0,1.0,0.0,1.0,6.0,99.0,1.0,3.0,2.0,0.0,0.0,5.0,14.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,9.0,1.0,61.0,11.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,87.0,35.0,1.0,9.0,3.0,8.0,0.0,6.0
18,2150214601.0,247.0,24.0,29.0,338.0,41.0,69.0,5.0,317.0,1.0,5.0,26.0,17.0,4.0,159.0,39.0,6.0,303.0,0.0,5.0,41.0,39.0,16.0,2.0,19.0,33.0,333.0,23.0,14.0,32.0,4.0,43.0,17.0,0.0,11.0,30.0,2.0,26.0,100.0,45.0,18.0,20.0,55.0,3.0,32.0,134.0,8.0,36.0,12.0,73.0,0.0,3.0,19.0,29.0,0.0,2.0,39.0,32.0,7.0,19.0,34.0,20.0,26.0,63.0,269.0,11.0,3.0,38.0,0.0,3.0,4.0,15.0,0.0,3.0,52.0,1.0,4.0,864.0,21.0,37.0,34.0,111.0,4.0,0.0,3.0,23.0,236.0,11.0,19.0,7.0,0.0,1.0,9.0,28.0,3.0,1.0,34.0,7.0,0.0,7.0,9.0,11.0,44.0,1.0,2.0,2.0,0.0,30.0,3.0,175.0,33.0,9.0,7.0,4.0,11.0,4.0,3.0,1.0,26.0,0.0,0.0,0.0,15.0,1.0,0.0,9.0,0.0,264.0,48.0,1.0,17.0,5.0,8.0,1.0,19.0
19,2233423569.0,0.0,8.0,45.0,0.0,1.0,26.0,0.0,23.0,11.0,6.0,0.0,32.0,3.0,2.0,44.0,19.0,3.0,5.0,0.0,21.0,6.0,0.0,6.0,0.0,2.0,78.0,0.0,42.0,6.0,19.0,60.0,16.0,0.0,3.0,9.0,0.0,0.0,49.0,30.0,13.0,41.0,42.0,0.0,74.0,83.0,0.0,72.0,12.0,54.0,0.0,7.0,2.0,9.0,0.0,0.0,16.0,34.0,2.0,52.0,54.0,18.0,34.0,69.0,2.0,0.0,0.0,0.0,9.0,5.0,33.0,27.0,0.0,1.0,17.0,9.0,4.0,9.0,26.0,5.0,16.0,71.0,0.0,1.0,1.0,6.0,0.0,44.0,32.0,3.0,0.0,0.0,10.0,40.0,13.0,1.0,41.0,3.0,0.0,11.0,17.0,21.0,25.0,1.0,11.0,0.0,0.0,31.0,0.0,30.0,52.0,16.0,25.0,35.0,0.0,14.0,0.0,0.0,12.0,4.0,3.0,0.0,2.0,2.0,0.0,9.0,1.0,77.0,2.0,1.0,0.0,8.0,1.0,0.0,9.0
