,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
10,120246720.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,3.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
11,121340802.0,2.0,10.0,3.0,23.0,4.0,95.0,10.0,76.0,5.0,4.0,0.0,0.0,8.0,5.0,9.0,16.0,23.0,0.0,1.0,12.0,81.0,53.0,243.0,28.0,72.0,17.0,40.0,83.0,29.0,5.0,3.0,76.0,1.0,62.0,40.0,5.0,3.0,38.0,129.0,6.0,0.0,46.0,0.0,146.0,43.0,13.0,15.0,4.0,156.0,5.0,14.0,5.0,8.0,10.0,5.0,0.0,3.0,4.0,33.0,0.0,13.0,3.0,7.0,2.0,71.0,53.0,3.0,0.0,228.0,5.0,2.0,3.0,0.0,1.0,14.0,3.0,1.0,50.0,8.0,17.0,7.0,12.0,12.0,8.0,52.0,86.0,58.0,37.0,10.0,127.0,72.0,2.0,20.0,1.0,1.0,4.0,50.0,3.0,0.0,1.0,16.0,109.0,8.0,15.0,31.0,1.0,3.0,4.0,5.0,1.0,0.0,22.0,7.0,0.0,0.0,1.0,26.0,0.0,27.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,12.0,96.0,42.0,2.0,0.0,24.0,37.0,61.0,0.0,3.0,22.0,24.0,97.0,28.0,13.0,61.0,4.0,1.0,0.0,0.0,7.0,6.0,14.0,0.0,1.0,1.0,0.0,1.0,67.0,27.0,0.0,7.0,1.0,3.0,0.0,24.0,104.0,7.0,1.0,35.0,41.0,14.0,31.0,1.0
12,1241091404.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,125470201.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
14,125981551.0,0.0,4.0,2.0,0.0,0.0,2.0,8.0,4.0,1.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,18.0,5.0,0.0,1.0,5.0,1.0,5.0,2.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,24.0,0.0,0.0,1.0,2.0,0.0,0.0,22.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,44.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,6.0,0.0,4.0,2.0,5.0,0.0,0.0,1.0,15.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,4.0,7.0,4.0,0.0,0.0,1.0,49.0,29.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,34.0
15,127150923.0,0.0,2.0,1.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,3.0,5.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,6.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0
16,129441248.0,1.0,2.0,0.0,3.0,0.0,9.0,1.0,7.0,2.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,7.0,14.0,5.0,9.0,3.0,7.0,9.0,3.0,2.0,0.0,5.0,0.0,5.0,8.0,1.0,1.0,5.0,12.0,1.0,0.0,5.0,0.0,16.0,8.0,1.0,5.0,0.0,13.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,6.0,5.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,7.0,14.0,6.0,7.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,4.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,4.0,2.0,3.0,3.0,0.0
17,132960957.0,3.0,5.0,1.0,3.0,1.0,6.0,7.0,6.0,0.0,2.0,23.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,5.0,30.0,2.0,10.0,7.0,9.0,18.0,1.0,1.0,0.0,6.0,0.0,10.0,5.0,1.0,2.0,4.0,10.0,1.0,1.0,8.0,0.0,25.0,4.0,6.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,12.0,7.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,8.0,0.0,0.0,7.0,17.0,8.0,10.0,1.0,15.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,12.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,1.0,2.0,6.0,7.0,0.0,1.0,3.0,12.0,7.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,14.0,0.0,1.0,6.0,3.0,2.0,3.0,0.0
18,132986131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,134302401.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
20,134443258.0,1.0,2.0,0.0,1.0,2.0,11.0,2.0,8.0,1.0,0.0,12.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,2.0,18.0,3.0,5.0,2.0,2.0,7.0,7.0,3.0,0.0,6.0,0.0,4.0,4.0,0.0,0.0,4.0,9.0,2.0,0.0,4.0,0.0,8.0,6.0,1.0,2.0,0.0,11.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,1.0,7.0,7.0,6.0,5.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,8.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,1.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0
21,139998461.0,0.0,2.0,1.0,14.0,3.0,44.0,8.0,37.0,1.0,2.0,81.0,0.0,1.0,2.0,6.0,5.0,8.0,0.0,0.0,9.0,0.0,24.0,83.0,21.0,41.0,4.0,17.0,27.0,17.0,4.0,0.0,32.0,0.0,18.0,15.0,2.0,0.0,19.0,53.0,4.0,0.0,27.0,0.0,43.0,25.0,3.0,8.0,2.0,62.0,2.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,18.0,0.0,3.0,3.0,4.0,0.0,19.0,29.0,0.0,0.0,66.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,29.0,3.0,9.0,2.0,1.0,5.0,0.0,31.0,28.0,33.0,26.0,5.0,21.0,40.0,2.0,4.0,0.0,2.0,3.0,18.0,2.0,3.0,1.0,5.0,48.0,2.0,1.0,12.0,1.0,0.0,1.0,3.0,4.0,0.0,15.0,5.0,0.0,0.0,0.0,14.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,46.0,18.0,0.0,1.0,8.0,19.0,29.0,0.0,2.0,3.0,6.0,17.0,6.0,10.0,49.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,13.0,0.0,3.0,1.0,1.0,0.0,9.0,39.0,6.0,1.0,14.0,13.0,13.0,16.0,1.0
22,1407333378.0,1.0,0.0,1.0,11.0,0.0,28.0,8.0,24.0,1.0,0.0,53.0,0.0,1.0,18.0,0.0,7.0,5.0,0.0,2.0,2.0,24.0,0.0,50.0,15.0,28.0,3.0,17.0,25.0,21.0,0.0,1.0,12.0,0.0,11.0,13.0,1.0,0.0,31.0,46.0,2.0,0.0,19.0,0.0,42.0,31.0,4.0,6.0,0.0,53.0,0.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,2.0,13.0,0.0,7.0,10.0,5.0,1.0,15.0,18.0,0.0,0.0,36.0,2.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,5.0,0.0,3.0,1.0,0.0,48.0,19.0,21.0,15.0,1.0,16.0,26.0,1.0,1.0,9.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,23.0,1.0,1.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,21.0,4.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,25.0,16.0,0.0,0.0,5.0,8.0,25.0,0.0,1.0,5.0,4.0,8.0,19.0,13.0,16.0,12.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,1.0,0.0,12.0,0.0,6.0,113.0,5.0,0.0,29.0,24.0,10.0,5.0,9.0
23,141208568.0,4.0,11.0,3.0,14.0,3.0,79.0,10.0,95.0,5.0,4.0,243.0,1.0,2.0,5.0,7.0,14.0,30.0,0.0,1.0,18.0,83.0,50.0,0.0,28.0,80.0,14.0,41.0,86.0,24.0,8.0,0.0,39.0,1.0,51.0,37.0,2.0,1.0,47.0,134.0,6.0,1.0,45.0,0.0,148.0,43.0,10.0,16.0,2.0,182.0,4.0,11.0,3.0,5.0,6.0,2.0,0.0,1.0,2.0,27.0,0.0,7.0,2.0,4.0,1.0,72.0,49.0,1.0,0.0,223.0,4.0,1.0,2.0,0.0,1.0,11.0,2.0,1.0,52.0,4.0,15.0,8.0,11.0,8.0,2.0,51.0,60.0,56.0,36.0,5.0,69.0,71.0,0.0,13.0,0.0,1.0,3.0,43.0,6.0,0.0,1.0,13.0,111.0,11.0,14.0,30.0,1.0,4.0,3.0,8.0,0.0,0.0,22.0,4.0,0.0,0.0,0.0,25.0,0.0,28.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,12.0,96.0,40.0,2.0,1.0,23.0,29.0,68.0,0.0,3.0,12.0,13.0,40.0,17.0,10.0,64.0,3.0,1.0,0.0,0.0,3.0,5.0,4.0,0.0,1.0,1.0,0.0,1.0,55.0,28.0,0.0,5.0,4.0,3.0,0.0,21.0,100.0,8.0,2.0,41.0,51.0,13.0,27.0,1.0
24,1412750708.0,0.0,0.0,0.0,6.0,0.0,23.0,1.0,23.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,21.0,15.0,28.0,0.0,23.0,1.0,11.0,15.0,4.0,2.0,0.0,12.0,0.0,6.0,9.0,0.0,0.0,11.0,29.0,0.0,0.0,14.0,0.0,18.0,11.0,0.0,5.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,16.0,15.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,2.0,0.0,19.0,15.0,22.0,16.0,0.0,8.0,18.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,22.0,1.0,1.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,8.0,0.0,0.0,4.0,6.0,17.0,0.0,0.0,1.0,1.0,6.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,19.0,3.0,0.0,7.0,6.0,7.0,6.0,0.0
25,141506338.0,0.0,1.0,1.0,13.0,0.0,35.0,2.0,35.0,1.0,2.0,72.0,0.0,1.0,1.0,5.0,9.0,10.0,0.0,0.0,5.0,41.0,28.0,80.0,23.0,0.0,1.0,20.0,32.0,13.0,1.0,0.0,22.0,0.0,13.0,17.0,0.0,0.0,26.0,60.0,3.0,0.0,20.0,0.0,43.0,14.0,2.0,7.0,0.0,78.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,15.0,0.0,2.0,0.0,3.0,3.0,22.0,23.0,1.0,0.0,62.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,15.0,2.0,7.0,1.0,2.0,4.0,0.0,24.0,23.0,29.0,20.0,2.0,19.0,45.0,0.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,6.0,43.0,1.0,1.0,9.0,1.0,0.0,2.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,12.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,48.0,22.0,0.0,0.0,6.0,14.0,39.0,0.0,1.0,3.0,4.0,12.0,6.0,11.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,15.0,0.0,1.0,0.0,0.0,0.0,7.0,50.0,5.0,0.0,16.0,13.0,12.0,6.0,1.0
26,1427625234.0,6.0,8.0,0.0,0.0,0.0,4.0,12.0,2.0,1.0,3.0,17.0,0.0,1.0,5.0,1.0,3.0,7.0,0.0,0.0,2.0,4.0,3.0,14.0,1.0,1.0,0.0,7.0,6.0,11.0,0.0,1.0,3.0,0.0,14.0,14.0,5.0,4.0,3.0,11.0,0.0,0.0,7.0,0.0,27.0,4.0,13.0,1.0,3.0,1.0,3.0,5.0,5.0,3.0,7.0,2.0,0.0,0.0,4.0,3.0,0.0,15.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,14.0,4.0,2.0,3.0,0.0,0.0,10.0,3.0,0.0,2.0,10.0,2.0,1.0,11.0,2.0,4.0,1.0,50.0,2.0,6.0,1.0,28.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,19.0,6.0,11.0,3.0,0.0,5.0,2.0,11.0,0.0,1.0,13.0,48.0,41.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0
27,143792569.0,2.0,3.0,0.0,6.0,0.0,23.0,6.0,21.0,0.0,2.0,40.0,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,2.0,17.0,17.0,41.0,11.0,20.0,7.0,0.0,20.0,6.0,0.0,0.0,11.0,0.0,7.0,13.0,2.0,1.0,12.0,27.0,2.0,0.0,12.0,0.0,33.0,11.0,6.0,2.0,1.0,35.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,3.0,0.0,2.0,3.0,16.0,16.0,4.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,3.0,4.0,1.0,0.0,15.0,27.0,21.0,12.0,2.0,14.0,15.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,18.0,2.0,1.0,13.0,1.0,2.0,6.0,0.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,14.0,12.0,0.0,0.0,4.0,10.0,26.0,0.0,0.0,2.0,19.0,10.0,3.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,10.0,0.0,3.0,0.0,1.0,0.0,5.0,20.0,3.0,0.0,6.0,2.0,8.0,4.0,0.0
28,14601059.0,0.0,4.0,3.0,9.0,2.0,47.0,6.0,41.0,4.0,6.0,83.0,11.0,3.0,5.0,2.0,9.0,18.0,0.0,0.0,7.0,27.0,25.0,86.0,15.0,32.0,6.0,20.0,0.0,13.0,8.0,3.0,25.0,1.0,50.0,19.0,2.0,2.0,21.0,54.0,2.0,1.0,23.0,0.0,60.0,25.0,5.0,8.0,0.0,68.0,4.0,8.0,2.0,9.0,21.0,2.0,1.0,0.0,3.0,35.0,0.0,0.0,1.0,4.0,2.0,22.0,20.0,2.0,0.0,61.0,1.0,1.0,3.0,0.0,1.0,9.0,5.0,0.0,14.0,9.0,6.0,5.0,11.0,3.0,6.0,21.0,38.0,25.0,20.0,6.0,50.0,26.0,1.0,6.0,0.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,38.0,8.0,15.0,20.0,1.0,1.0,2.0,3.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,12.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,39.0,28.0,1.0,2.0,6.0,15.0,39.0,0.0,5.0,10.0,5.0,33.0,9.0,7.0,22.0,2.0,1.0,0.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,0.0,2.0,1.0,2.0,0.0,13.0,37.0,6.0,2.0,6.0,7.0,12.0,12.0,1.0
