,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,115956288.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,1.0,3.0,0.0,0.0,1.0,21.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0
11,117307098.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
12,1200398376.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,15.0,1.0,10.0,2.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,6.0,1.0,0.0,4.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,2.0,2.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,10.0,4.0,26.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,0.0,0.0,51.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
13,1205427770.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,123160238.0,0.0,0.0,0.0,32.0,64.0,0.0,28.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,59.0,13.0,1.0,57.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,17.0,0.0,34.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,23.0,0.0,4.0,0.0,2.0,0.0,20.0,22.0,1.0,4.0,1.0,0.0,50.0,42.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,9.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,12.0,6.0,9.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,33.0,6.0,0.0,0.0,17.0,93.0,0.0,20.0,0.0,0.0,0.0,0.0,45.0,0.0,28.0,43.0,0.0,1.0,0.0,9.0,3.0,13.0,1.0,6.0,0.0,83.0,0.0,25.0,0.0,8.0,0.0,3.0
15,1246413265.0,0.0,0.0,0.0,13.0,48.0,0.0,27.0,12.0,0.0,3.0,0.0,0.0,0.0,59.0,0.0,14.0,0.0,65.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,16.0,1.0,34.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,38.0,0.0,4.0,0.0,3.0,0.0,11.0,24.0,1.0,1.0,1.0,3.0,34.0,121.0,19.0,0.0,0.0,0.0,1.0,3.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,10.0,6.0,9.0,0.0,18.0,0.0,0.0,3.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,32.0,8.0,0.0,0.0,5.0,152.0,0.0,17.0,0.0,1.0,1.0,0.0,29.0,0.0,27.0,32.0,0.0,0.0,0.0,6.0,3.0,15.0,0.0,6.0,0.0,41.0,0.0,20.0,0.0,8.0,0.0,1.0
16,127128053.0,1.0,0.0,0.0,10.0,0.0,1.0,26.0,14.0,4.0,1.0,0.0,1.0,0.0,13.0,14.0,0.0,22.0,12.0,0.0,1.0,0.0,3.0,27.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,4.0,5.0,3.0,3.0,1.0,2.0,0.0,15.0,2.0,8.0,2.0,4.0,2.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,23.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,15.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,15.0,0.0,0.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,14.0,8.0,0.0,0.0,1.0,26.0,2.0,3.0,0.0,1.0,0.0,1.0,10.0,0.0,36.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,0.0
17,1295805126.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,23.0,3.0,0.0,5.0,6.0,1.0,1.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,10.0,6.0,9.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,0.0,7.0,2.0,0.0,7.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,10.0,2.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,2.0,10.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0
18,1304731177.0,0.0,0.0,0.0,47.0,72.0,0.0,27.0,7.0,0.0,1.0,0.0,0.0,0.0,57.0,65.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,6.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,35.0,0.0,5.0,0.0,2.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,47.0,38.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,13.0,8.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,19.0,7.0,0.0,0.0,6.0,83.0,0.0,7.0,0.0,0.0,0.0,0.0,19.0,0.0,39.0,25.0,0.0,0.0,0.0,5.0,3.0,12.0,0.0,5.0,0.0,38.0,0.0,12.0,0.0,6.0,0.0,1.0
19,1331866807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,1356277926.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1412050544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,14421065.0,1.0,0.0,0.0,4.0,2.0,1.0,10.0,23.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,62.0,7.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,7.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,3.0,7.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,24.0,0.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,2.0,9.0,3.0,2.0,0.0,10.0,5.0,1.0,2.0,0.0,5.0,7.0,0.0,4.0,3.0,1.0,3.0,1.0,0.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,2.0,0.0
23,145739381.0,1.0,0.0,0.0,36.0,10.0,4.0,56.0,28.0,0.0,2.0,0.0,0.0,1.0,30.0,42.0,27.0,1.0,14.0,1.0,0.0,0.0,6.0,0.0,4.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,5.0,2.0,69.0,1.0,2.0,0.0,3.0,67.0,2.0,2.0,21.0,17.0,0.0,4.0,0.0,3.0,2.0,20.0,10.0,6.0,0.0,7.0,2.0,7.0,16.0,26.0,1.0,0.0,2.0,1.0,5.0,0.0,57.0,21.0,0.0,1.0,2.0,0.0,1.0,10.0,3.0,1.0,13.0,29.0,0.0,14.0,0.0,0.0,5.0,0.0,5.0,34.0,0.0,0.0,0.0,5.0,1.0,28.0,0.0,0.0,1.0,0.0,2.0,12.0,11.0,1.0,90.0,9.0,1.0,1.0,0.0,82.0,2.0,6.0,2.0,0.0,1.0,0.0,18.0,0.0,92.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,39.0,0.0,0.0,1.0,0.0
