,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
10,115641271.0,5.0,1.0,0.0,0.0,1.0,5.0,28.0,1.0,20.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,2.0,17.0,10.0,0.0,6.0,0.0,2.0,19.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,14.0,4.0,4.0,14.0,0.0,0.0,6.0,5.0,1.0,1.0,21.0,7.0,2.0,0.0,12.0,0.0,0.0,2.0,0.0,5.0,20.0,6.0,0.0,47.0,2.0,1.0,36.0,0.0,2.0,3.0,3.0,126.0,0.0,9.0,1.0,52.0,4.0,16.0,3.0,3.0,0.0,279.0,1.0,4.0,0.0,0.0,1.0,3.0,5.0,6.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,11.0,14.0,4.0,7.0,0.0,4.0,0.0,5.0,0.0,0.0,38.0,5.0,7.0,0.0,0.0,9.0,1.0,7.0,5.0,1.0,0.0,6.0,0.0,12.0,2.0,200.0,0.0,9.0,0.0,1.0,2.0,3.0,8.0,3.0,16.0,35.0,1.0,9.0,0.0,0.0,1.0,3.0
11,116811672.0,3.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,14.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,6.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,0.0,6.0,0.0,1.0,0.0,2.0,1.0,17.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,4.0,5.0,4.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,10.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1.0,3.0,1.0,0.0,4.0,5.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0
12,1215745381.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,20.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,123907301.0,17.0,6.0,3.0,1.0,0.0,12.0,17.0,0.0,33.0,5.0,1.0,1.0,0.0,18.0,3.0,2.0,0.0,4.0,7.0,3.0,5.0,0.0,0.0,9.0,7.0,6.0,7.0,25.0,1.0,0.0,4.0,10.0,2.0,9.0,8.0,2.0,3.0,0.0,1.0,4.0,13.0,15.0,2.0,3.0,21.0,3.0,1.0,3.0,2.0,0.0,4.0,1.0,4.0,29.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0,10.0,9.0,1.0,10.0,3.0,0.0,0.0,7.0,25.0,13.0,0.0,20.0,0.0,8.0,2.0,0.0,1.0,7.0,2.0,7.0,3.0,0.0,0.0,2.0,14.0,0.0,2.0,4.0,0.0,1.0,1.0,7.0,4.0,2.0,6.0,25.0,0.0,6.0,1.0,3.0,0.0,3.0,15.0,19.0,2.0,2.0,4.0,28.0,3.0,7.0,3.0,1.0,0.0,6.0,4.0,3.0,5.0,9.0,0.0,0.0,2.0,9.0,19.0,4.0,3.0,4.0,0.0,12.0,1.0,0.0,0.0,0.0,8.0,9.0
14,127442003.0,11.0,3.0,3.0,0.0,0.0,17.0,36.0,0.0,50.0,3.0,3.0,0.0,18.0,0.0,16.0,4.0,1.0,6.0,2.0,2.0,5.0,0.0,0.0,10.0,7.0,16.0,4.0,55.0,0.0,0.0,61.0,42.0,1.0,9.0,12.0,6.0,2.0,12.0,1.0,2.0,12.0,84.0,9.0,1.0,66.0,4.0,3.0,2.0,5.0,1.0,7.0,0.0,11.0,22.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,6.0,12.0,8.0,0.0,7.0,13.0,0.0,0.0,4.0,23.0,17.0,0.0,5.0,0.0,7.0,1.0,0.0,4.0,19.0,5.0,14.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,36.0,1.0,1.0,15.0,87.0,0.0,26.0,1.0,4.0,0.0,3.0,51.0,13.0,4.0,2.0,4.0,19.0,3.0,27.0,1.0,4.0,0.0,5.0,39.0,5.0,2.0,26.0,1.0,0.0,0.0,16.0,47.0,4.0,7.0,22.0,3.0,51.0,5.0,1.0,0.0,0.0,1.0,9.0
15,129077499.0,0.0,2.0,2.0,1.0,0.0,1.0,10.0,0.0,15.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,13.0,0.0,0.0,12.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,8.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,26.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,11.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
16,136266876.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,4.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17,14196104.0,3.0,1.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,1431355759.0,5.0,2.0,0.0,1.0,1.0,7.0,22.0,1.0,12.0,17.0,3.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,0.0,1.0,10.0,2.0,1.0,0.0,8.0,1.0,0.0,2.0,5.0,0.0,4.0,9.0,4.0,11.0,1.0,0.0,7.0,5.0,3.0,4.0,11.0,15.0,6.0,0.0,7.0,0.0,0.0,3.0,2.0,4.0,9.0,4.0,0.0,23.0,2.0,0.0,5.0,0.0,0.0,7.0,4.0,8.0,0.0,5.0,0.0,5.0,1.0,20.0,4.0,5.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,7.0,13.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,6.0,5.0,8.0,5.0,0.0,14.0,0.0,10.0,0.0,1.0,24.0,5.0,6.0,3.0,2.0,17.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,43.0,0.0,3.0,0.0,7.0,3.0,0.0,7.0,1.0,14.0,11.0,2.0,4.0,0.0,0.0,2.0,2.0
19,14472550.0,5.0,1.0,0.0,0.0,0.0,7.0,12.0,2.0,7.0,10.0,1.0,2.0,7.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,6.0,0.0,1.0,11.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,3.0,2.0,0.0,7.0,2.0,0.0,2.0,11.0,7.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,17.0,6.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,13.0,7.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,4.0,0.0,11.0,1.0,7.0,2.0,0.0,2.0,6.0,5.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,5.0,2.0,0.0,19.0,0.0,1.0,2.0,2.0,2.0,1.0,8.0,6.0,2.0,6.0,4.0,9.0,2.0,1.0,6.0,0.0,1.0,3.0,0.0,2.0,1.0,20.0,1.0,2.0,3.0,1.0,5.0,3.0,5.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0
