,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
10,1347371988.0,4.0,2.0,41.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,38.0,32.0,20.0,4.0,1.0,37.0,10.0,52.0,2.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,4.0,8.0,46.0,0.0,4.0,1.0,0.0,1.0,9.0,1.0,0.0,27.0,2.0,2.0,0.0,0.0,7.0,0.0,6.0,4.0,0.0,3.0,22.0,0.0,0.0,0.0,32.0,0.0,1.0,10.0,1.0,3.0,17.0,1.0,0.0,4.0,5.0,5.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,13.0,39.0,6.0,33.0,0.0,0.0,13.0,42.0,0.0,16.0,1.0,18.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,11.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0
11,139651502.0,12.0,0.0,18.0,0.0,5.0,8.0,26.0,2.0,2.0,13.0,0.0,1.0,2.0,0.0,2.0,11.0,0.0,4.0,2.0,21.0,4.0,2.0,1.0,33.0,17.0,10.0,28.0,77.0,4.0,3.0,0.0,2.0,3.0,2.0,0.0,57.0,16.0,3.0,19.0,1.0,11.0,1.0,2.0,2.0,19.0,1.0,12.0,7.0,7.0,2.0,0.0,0.0,4.0,0.0,23.0,5.0,0.0,11.0,8.0,6.0,0.0,0.0,20.0,0.0,2.0,3.0,6.0,27.0,31.0,17.0,1.0,2.0,6.0,10.0,10.0,7.0,1.0,6.0,1.0,3.0,5.0,6.0,11.0,13.0,10.0,0.0,0.0,3.0,37.0,4.0,64.0,0.0,12.0,6.0,3.0,10.0,2.0,0.0,3.0,0.0,51.0,6.0,6.0,2.0,34.0,3.0,9.0,5.0,1.0,0.0,0.0
12,139818583.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,0.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,18.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,8.0,0.0,8.0,0.0,0.0,4.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
13,14196104.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1429114675.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
15,1446690452.0,0.0,0.0,2.0,6.0,6.0,72.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,18.0,97.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,16.0,3.0,90.0,46.0,0.0,0.0,0.0,28.0,6.0,1.0,1.0,0.0,260.0,0.0,26.0,0.0,0.0,1.0,33.0,0.0,21.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0
16,148499873.0,1.0,1.0,2.0,0.0,9.0,12.0,1.0,0.0,0.0,9.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,4.0,1.0,2.0,30.0,11.0,23.0,4.0,1.0,2.0,0.0,7.0,2.0,1.0,8.0,5.0,8.0,8.0,8.0,2.0,14.0,5.0,9.0,0.0,11.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,7.0,0.0,4.0,3.0,0.0,4.0,8.0,0.0,1.0,0.0,7.0,0.0,3.0,1.0,1.0,2.0,11.0,14.0,0.0,2.0,23.0,8.0,17.0,3.0,5.0,0.0,3.0,9.0,3.0,4.0,6.0,4.0,9.0,0.0,0.0,4.0,13.0,1.0,19.0,12.0,19.0,1.0,0.0,7.0,3.0,0.0,3.0,0.0,20.0,4.0,2.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0
17,1534950469.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
18,159507204.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,6.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,7.0,3.0,3.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
19,160450729.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
