,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
28,2920634503.0,78.0,344.0,14.0,16.0,85.0,1.0,38.0,33.0,179.0,34.0,45.0,466.0,68.0,51.0,20.0,12.0,337.0,166.0,11.0,247.0,49.0,95.0,618.0,15.0,1.0,45.0,86.0,0.0,4.0,23.0,101.0,23.0,204.0,18.0,9.0,83.0,257.0,93.0,79.0,53.0,70.0,9.0,31.0,9.0,534.0,1.0,50.0,48.0,11.0,28.0,10.0,510.0,82.0,10.0,93.0,35.0,96.0,160.0,0.0,35.0,71.0,137.0,26.0,682.0,183.0,7.0,43.0,34.0,29.0,0.0
29,2967051045.0,8.0,9.0,1.0,1.0,2.0,1.0,0.0,57.0,9.0,16.0,2.0,5.0,1.0,9.0,7.0,44.0,0.0,5.0,37.0,5.0,2.0,2.0,4.0,0.0,26.0,21.0,0.0,4.0,0.0,0.0,5.0,9.0,7.0,21.0,67.0,4.0,4.0,3.0,11.0,5.0,1.0,2.0,1.0,31.0,8.0,0.0,4.0,5.0,16.0,62.0,0.0,6.0,22.0,52.0,3.0,75.0,0.0,11.0,0.0,1.0,0.0,1.0,38.0,9.0,4.0,3.0,0.0,0.0,7.0,0.0
30,30860019.0,32.0,33.0,7.0,9.0,41.0,0.0,2.0,24.0,17.0,13.0,4.0,40.0,15.0,41.0,6.0,9.0,0.0,31.0,7.0,8.0,6.0,19.0,16.0,1.0,1.0,19.0,0.0,23.0,0.0,0.0,5.0,24.0,29.0,22.0,1.0,21.0,3.0,10.0,7.0,15.0,4.0,6.0,17.0,3.0,22.0,5.0,16.0,1.0,5.0,9.0,3.0,31.0,30.0,2.0,2.0,16.0,3.0,16.0,0.0,4.0,1.0,17.0,12.0,3.0,29.0,8.0,2.0,0.0,15.0,0.0
31,3095957227.0,25.0,79.0,4.0,3.0,16.0,1.0,6.0,11.0,55.0,18.0,20.0,88.0,27.0,19.0,11.0,6.0,50.0,47.0,3.0,44.0,10.0,41.0,55.0,9.0,1.0,20.0,13.0,101.0,5.0,5.0,0.0,6.0,45.0,14.0,3.0,24.0,22.0,43.0,25.0,18.0,14.0,4.0,9.0,8.0,28.0,0.0,17.0,3.0,2.0,12.0,6.0,24.0,27.0,3.0,15.0,15.0,30.0,45.0,0.0,16.0,16.0,30.0,8.0,78.0,24.0,5.0,11.0,4.0,6.0,0.0
32,3150818810.0,54.0,47.0,9.0,13.0,26.0,7.0,3.0,79.0,26.0,48.0,9.0,50.0,13.0,75.0,27.0,16.0,4.0,21.0,23.0,10.0,15.0,19.0,12.0,1.0,0.0,54.0,4.0,23.0,9.0,24.0,6.0,0.0,36.0,73.0,6.0,17.0,8.0,19.0,19.0,39.0,6.0,25.0,23.0,14.0,22.0,5.0,23.0,3.0,31.0,38.0,2.0,11.0,84.0,19.0,5.0,36.0,9.0,44.0,0.0,10.0,3.0,19.0,12.0,28.0,25.0,18.0,7.0,3.0,34.0,0.0
33,3176142486.0,91.0,222.0,18.0,19.0,97.0,2.0,17.0,58.0,114.0,60.0,30.0,165.0,62.0,81.0,39.0,18.0,59.0,150.0,19.0,80.0,49.0,97.0,130.0,12.0,1.0,84.0,40.0,204.0,7.0,29.0,45.0,36.0,0.0,43.0,7.0,69.0,86.0,89.0,55.0,74.0,40.0,18.0,40.0,21.0,78.0,1.0,47.0,17.0,20.0,49.0,7.0,119.0,110.0,11.0,30.0,58.0,57.0,177.0,0.0,28.0,30.0,101.0,32.0,144.0,104.0,14.0,42.0,10.0,49.0,0.0
34,325610106.0,27.0,45.0,7.0,11.0,23.0,10.0,5.0,141.0,21.0,112.0,4.0,59.0,12.0,106.0,67.0,33.0,3.0,28.0,28.0,9.0,26.0,62.0,26.0,1.0,1.0,153.0,7.0,18.0,21.0,22.0,14.0,73.0,43.0,0.0,22.0,19.0,8.0,12.0,27.0,44.0,10.0,59.0,11.0,27.0,16.0,5.0,11.0,4.0,68.0,63.0,2.0,6.0,313.0,33.0,5.0,108.0,7.0,90.0,0.0,5.0,1.0,24.0,26.0,16.0,29.0,36.0,6.0,2.0,70.0,0.0
35,3280590774.0,8.0,9.0,0.0,1.0,4.0,2.0,0.0,76.0,7.0,24.0,3.0,12.0,4.0,13.0,15.0,68.0,2.0,7.0,65.0,2.0,4.0,6.0,7.0,0.0,34.0,19.0,2.0,9.0,67.0,1.0,3.0,6.0,7.0,22.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,8.0,55.0,6.0,0.0,4.0,2.0,14.0,92.0,0.0,3.0,27.0,65.0,1.0,117.0,0.0,10.0,0.0,0.0,0.0,3.0,51.0,6.0,6.0,2.0,1.0,3.0,9.0,0.0
36,329592218.0,62.0,131.0,14.0,16.0,83.0,1.0,13.0,27.0,69.0,27.0,23.0,111.0,48.0,37.0,14.0,4.0,32.0,80.0,6.0,39.0,27.0,56.0,50.0,9.0,0.0,30.0,19.0,83.0,4.0,21.0,24.0,17.0,69.0,19.0,3.0,0.0,26.0,35.0,35.0,41.0,35.0,4.0,33.0,7.0,21.0,0.0,23.0,9.0,5.0,18.0,5.0,23.0,45.0,6.0,13.0,30.0,35.0,63.0,0.0,20.0,13.0,67.0,18.0,62.0,55.0,6.0,22.0,3.0,19.0,0.0
37,3342685413.0,15.0,64.0,6.0,2.0,17.0,1.0,10.0,11.0,42.0,11.0,17.0,74.0,19.0,16.0,7.0,1.0,63.0,48.0,2.0,51.0,17.0,25.0,106.0,8.0,0.0,13.0,14.0,257.0,4.0,3.0,22.0,8.0,86.0,8.0,1.0,26.0,0.0,28.0,37.0,19.0,18.0,2.0,6.0,5.0,112.0,0.0,14.0,18.0,1.0,6.0,4.0,236.0,21.0,5.0,30.0,9.0,33.0,49.0,0.0,14.0,31.0,32.0,6.0,147.0,40.0,5.0,16.0,14.0,7.0,0.0
38,3378253689.0,52.0,134.0,13.0,3.0,47.0,1.0,12.0,19.0,70.0,27.0,28.0,99.0,40.0,31.0,12.0,8.0,35.0,90.0,5.0,40.0,29.0,59.0,67.0,12.0,0.0,36.0,22.0,93.0,3.0,10.0,43.0,19.0,89.0,12.0,2.0,35.0,28.0,0.0,25.0,34.0,31.0,4.0,30.0,11.0,16.0,1.0,27.0,6.0,3.0,17.0,8.0,28.0,51.0,9.0,21.0,26.0,46.0,87.0,0.0,24.0,18.0,66.0,19.0,78.0,59.0,4.0,31.0,10.0,17.0,0.0
39,3735744193.0,31.0,98.0,9.0,2.0,18.0,3.0,5.0,16.0,65.0,19.0,27.0,98.0,21.0,35.0,12.0,3.0,57.0,36.0,5.0,32.0,14.0,32.0,66.0,8.0,0.0,21.0,21.0,79.0,11.0,7.0,25.0,19.0,55.0,27.0,4.0,35.0,37.0,25.0,0.0,36.0,14.0,7.0,15.0,4.0,25.0,1.0,23.0,10.0,6.0,22.0,4.0,43.0,28.0,5.0,18.0,21.0,23.0,47.0,0.0,17.0,24.0,30.0,5.0,87.0,30.0,5.0,11.0,4.0,13.0,0.0
40,4158551953.0,50.0,105.0,13.0,15.0,50.0,3.0,9.0,43.0,58.0,44.0,22.0,98.0,37.0,54.0,29.0,12.0,17.0,49.0,9.0,28.0,21.0,47.0,42.0,4.0,1.0,45.0,15.0,53.0,5.0,15.0,18.0,39.0,74.0,44.0,3.0,41.0,19.0,34.0,36.0,0.0,24.0,18.0,40.0,14.0,40.0,1.0,39.0,5.0,15.0,28.0,10.0,22.0,62.0,7.0,8.0,42.0,37.0,71.0,0.0,22.0,8.0,50.0,17.0,42.0,51.0,14.0,26.0,4.0,33.0,0.0
41,436061506.0,36.0,102.0,10.0,2.0,48.0,1.0,14.0,11.0,54.0,17.0,15.0,56.0,46.0,10.0,11.0,1.0,23.0,50.0,3.0,29.0,15.0,27.0,53.0,5.0,0.0,15.0,10.0,70.0,1.0,4.0,14.0,6.0,40.0,10.0,1.0,35.0,18.0,31.0,14.0,24.0,0.0,0.0,22.0,6.0,26.0,0.0,21.0,6.0,3.0,7.0,2.0,21.0,22.0,5.0,9.0,14.0,29.0,75.0,0.0,21.0,11.0,55.0,6.0,71.0,49.0,2.0,21.0,8.0,9.0,0.0
42,4512875004.0,10.0,16.0,0.0,7.0,5.0,5.0,0.0,46.0,5.0,39.0,0.0,19.0,3.0,43.0,31.0,16.0,0.0,10.0,14.0,4.0,9.0,10.0,11.0,0.0,1.0,54.0,1.0,9.0,2.0,6.0,4.0,25.0,18.0,59.0,6.0,4.0,2.0,4.0,7.0,18.0,0.0,0.0,3.0,14.0,3.0,0.0,1.0,2.0,21.0,24.0,0.0,1.0,72.0,10.0,0.0,40.0,1.0,31.0,0.0,0.0,0.0,4.0,8.0,3.0,10.0,14.0,0.0,0.0,32.0,0.0
43,4574311770.0,74.0,70.0,20.0,6.0,63.0,0.0,10.0,24.0,27.0,24.0,6.0,37.0,42.0,42.0,14.0,5.0,1.0,45.0,8.0,24.0,10.0,26.0,31.0,2.0,1.0,31.0,8.0,31.0,1.0,17.0,9.0,23.0,40.0,11.0,8.0,33.0,6.0,30.0,15.0,40.0,22.0,3.0,0.0,6.0,12.0,1.0,28.0,6.0,5.0,21.0,2.0,9.0,46.0,0.0,7.0,22.0,14.0,47.0,0.0,14.0,3.0,55.0,23.0,17.0,65.0,5.0,17.0,5.0,29.0,0.0
44,4603585872.0,12.0,21.0,3.0,6.0,12.0,2.0,1.0,60.0,11.0,34.0,2.0,17.0,8.0,22.0,21.0,35.0,2.0,15.0,48.0,7.0,7.0,12.0,15.0,1.0,16.0,32.0,4.0,9.0,31.0,3.0,8.0,14.0,21.0,27.0,55.0,7.0,5.0,11.0,4.0,14.0,6.0,14.0,6.0,0.0,13.0,0.0,6.0,3.0,20.0,66.0,1.0,6.0,44.0,62.0,3.0,103.0,3.0,28.0,0.0,2.0,1.0,10.0,34.0,11.0,13.0,8.0,3.0,2.0,17.0,0.0
45,4636518258.0,44.0,119.0,8.0,11.0,53.0,4.0,12.0,24.0,84.0,13.0,9.0,152.0,47.0,30.0,11.0,10.0,50.0,121.0,12.0,81.0,12.0,30.0,141.0,3.0,1.0,22.0,13.0,534.0,8.0,22.0,28.0,22.0,78.0,16.0,6.0,21.0,112.0,16.0,25.0,40.0,26.0,3.0,12.0,13.0,0.0,1.0,54.0,6.0,6.0,20.0,15.0,509.0,34.0,12.0,13.0,23.0,34.0,51.0,0.0,9.0,13.0,46.0,14.0,172.0,94.0,2.0,12.0,7.0,12.0,0.0
