,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
10,156689664.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11,167395618.0,4.0,5.0,49.0,5.0,8.0,5.0,3.0,13.0,12.0,1.0,0.0,1.0,15.0,2.0,20.0,10.0,2.0,30.0,7.0,6.0,1.0,8.0,5.0,0.0,27.0,25.0,7.0,0.0,11.0,0.0,0.0,6.0,13.0,1.0,5.0,1.0,3.0,14.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,6.0,25.0,3.0,6.0,1.0,14.0,35.0,2.0,12.0,2.0,14.0,3.0,36.0,0.0,36.0,12.0,6.0,4.0,0.0,3.0,0.0,3.0,13.0,0.0,1.0,34.0,14.0,3.0,19.0,38.0,2.0,11.0,3.0,4.0,22.0,0.0,5.0,0.0,42.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0,2.0,0.0,6.0,2.0,3.0,2.0,1.0,0.0
12,169611989.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,17062181.0,23.0,5.0,24.0,10.0,26.0,2.0,4.0,11.0,11.0,1.0,15.0,3.0,0.0,10.0,31.0,4.0,2.0,55.0,55.0,12.0,0.0,8.0,6.0,9.0,45.0,24.0,2.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,14.0,7.0,4.0,10.0,6.0,2.0,2.0,3.0,0.0,17.0,30.0,36.0,39.0,48.0,27.0,46.0,16.0,5.0,16.0,6.0,8.0,141.0,5.0,7.0,54.0,36.0,1.0,0.0,9.0,1.0,2.0,31.0,1.0,5.0,26.0,12.0,0.0,36.0,51.0,56.0,2.0,3.0,2.0,25.0,0.0,3.0,4.0,6.0,0.0,15.0,2.0,0.0,0.0,4.0,0.0,12.0,5.0,2.0,0.0,13.0,21.0,4.0,9.0,28.0,1.0,2.0,0.0
14,177986591.0,5.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,3.0,1.0,0.0,31.0,11.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,16.0,0.0,4.0,31.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,2.0,6.0,7.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0
15,18121129.0,4.0,6.0,45.0,5.0,45.0,4.0,4.0,28.0,11.0,0.0,20.0,2.0,31.0,3.0,0.0,3.0,2.0,32.0,9.0,8.0,0.0,5.0,8.0,2.0,25.0,39.0,2.0,2.0,7.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,18.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,9.0,22.0,5.0,12.0,15.0,28.0,57.0,8.0,6.0,3.0,23.0,1.0,53.0,2.0,14.0,11.0,7.0,2.0,0.0,6.0,2.0,1.0,28.0,0.0,3.0,20.0,18.0,3.0,20.0,47.0,7.0,4.0,3.0,4.0,16.0,0.0,7.0,1.0,17.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,1.0,7.0,4.0,6.0,4.0,10.0,0.0,1.0,0.0
16,18525374.0,4.0,0.0,21.0,1.0,8.0,3.0,1.0,1.0,1.0,0.0,10.0,0.0,4.0,1.0,3.0,0.0,3.0,14.0,2.0,0.0,0.0,7.0,3.0,0.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,7.0,14.0,0.0,16.0,0.0,1.0,0.0,15.0,0.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,11.0,2.0,1.0,6.0,25.0,5.0,8.0,1.0,2.0,14.0,5.0,3.0,4.0,10.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,13.0,1.0,10.0,2.0,3.0,0.0,0.0,0.0
17,186524805.0,0.0,1.0,4.0,1.0,5.0,0.0,2.0,6.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,5.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
18,1911718790.0,33.0,25.0,72.0,23.0,47.0,4.0,4.0,29.0,22.0,3.0,30.0,3.0,55.0,31.0,32.0,14.0,4.0,0.0,93.0,24.0,0.0,11.0,15.0,7.0,83.0,59.0,5.0,4.0,18.0,2.0,0.0,6.0,2.0,0.0,1.0,6.0,0.0,29.0,3.0,11.0,13.0,7.0,2.0,3.0,17.0,0.0,14.0,61.0,42.0,40.0,16.0,50.0,114.0,15.0,12.0,11.0,18.0,13.0,105.0,15.0,15.0,51.0,61.0,1.0,0.0,8.0,3.0,3.0,71.0,0.0,9.0,31.0,17.0,1.0,51.0,154.0,84.0,3.0,7.0,26.0,63.0,0.0,10.0,17.0,8.0,2.0,45.0,0.0,0.0,0.0,3.0,0.0,8.0,9.0,4.0,0.0,17.0,29.0,2.0,1.0,7.0,2.0,1.0,0.0
19,20883812.0,178.0,36.0,25.0,12.0,16.0,0.0,1.0,6.0,2.0,1.0,7.0,0.0,55.0,11.0,9.0,2.0,0.0,93.0,0.0,4.0,1.0,5.0,2.0,12.0,68.0,27.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,2.0,18.0,21.0,15.0,0.0,7.0,1.0,0.0,5.0,49.0,58.0,14.0,23.0,35.0,56.0,53.0,4.0,24.0,5.0,50.0,49.0,10.0,4.0,60.0,42.0,1.0,0.0,5.0,0.0,1.0,19.0,0.0,5.0,12.0,3.0,1.0,134.0,47.0,24.0,0.0,6.0,2.0,42.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,4.0,25.0,1.0,0.0,8.0,2.0,0.0,0.0
