,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
13,2179363256.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,13.0,0.0,10.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,17.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14,218314098.0,8.0,1.0,20.0,6.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,6.0,1.0,0.0,14.0,10.0,1.0,2.0,0.0,3.0,1.0,2.0
15,2380425654.0,14.0,0.0,13.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,9.0,3.0,13.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,28.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0
16,26981507.0,11.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0
17,276031050.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18,278392435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19,2866437474.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20,2896069867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,289876995.0,37.0,1.0,38.0,28.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,5.0,6.0,7.0,17.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,39.0,5.0,15.0,5.0,2.0,7.0,1.0,12.0,2.0,2.0,6.0,26.0,0.0,0.0,0.0,30.0,3.0,1.0,43.0,25.0,2.0,1.0,0.0,5.0,0.0,1.0
22,29153853.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0
23,2934105440.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0
24,297268829.0,86.0,1.0,19.0,18.0,1.0,0.0,0.0,6.0,9.0,2.0,24.0,13.0,13.0,7.0,9.0,3.0,4.0,1.0,2.0,0.0,39.0,4.0,1.0,0.0,16.0,38.0,27.0,17.0,17.0,2.0,12.0,2.0,2.0,47.0,34.0,0.0,1.0,0.0,15.0,15.0,0.0,46.0,29.0,5.0,2.0,1.0,6.0,0.0,4.0
