,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
0,-1.0,1019810551.0,102308454.0,1028316452.0,1076354754.0,108503059.0,1106162540.0,115631340.0,116161933.0,119699857.0,1223848752.0,129049230.0,1307675882.0,132898977.0,1342680434.0,1343758218.0,135082652.0,135712753.0,1395482935.0,142988478.0,146893362.0,147208074.0,151003081.0,153525452.0,160271569.0,1635254154.0,165677100.0,168745742.0,1705335170.0,178284543.0,17925604.0,186579057.0,188681877.0,19167916.0,1931157642.0,205534368.0,20563112.0,206068992.0,210857902.0,211816466.0,218163134.0,2187396603.0,2212610394.0,221514648.0,222217787.0,222679240.0,223569986.0,2259752201.0,22767315.0,2293853629.0,2318528335.0,233463331.0,23441151.0,2350645098.0,2356338056.0,238978829.0,2416000683.0,2418297572.0,2488537724.0,2495858150.0,2509545043.0,2517223020.0,253159265.0,257092539.0,2600241061.0,2607517724.0,2648702144.0,26576069.0,265985401.0,2687133581.0,2714376436.0,272522356.0,277112699.0,278499033.0,27878096.0,28562728.0,2891821312.0,2897706852.0,2932719724.0,293926353.0,2940495765.0,2963457078.0,303496314.0,3055936540.0,3121961915.0,314781902.0,3187594493.0,3192578563.0,3208743977.0,332173629.0,33553639.0,33769236.0,3392343974.0,344293449.0,344584478.0,34887483.0,349872492.0,3499432283.0,353709066.0,356543260.0,358604218.0,364236866.0,367600799.0,371827864.0,37184599.0,3813493163.0,383820516.0,385287645.0,387782938.0,3891785176.0,3896042301.0,3990302953.0,4023349514.0,4073733437.0,4114114752.0,412686379.0,414025117.0,416383537.0,416527666.0,430888221.0,436855549.0,437706762.0,445261500.0,446427362.0,449650481.0,4540946534.0,454781216.0,454862119.0,4574311770.0,460478211.0,465463181.0,469308273.0,4713447812.0,4882400966.0,490102606.0,49364384.0,495260740.0,50965682.0,510877109.0,51699477.0,52355526.0,525283375.0,528428158.0,52981826.0,536183826.0,54312769.0,54488091.0,544968942.0,551303376.0,556612444.0,561046187.0,56569931.0,566107704.0,580093529.0,600698388.0,614241909.0,61451035.0,630167049.0,66620834.0,67594730.0,68376297.0,69094405.0,710248938.0,7.112740866730967e+17,715386320.0,7.268360793078374e+17,7.335751936044605e+17,7.372988625623777e+17,7.39736767109161e+17,7.477086683223941e+17,7.531162097601044e+17,757386830.0,7.608412287075942e+17,761091342.0,7.616515886918574e+17,7.654859484193096e+17,770608154.0,774258775.0,7.753555089539113e+17,775531218.0,78455156.0,7.924688256105185e+17,8.133884102914212e+17,8.17059513442259e+17,8.176266653374874e+17,8.214050605717299e+17,821499860.0,83331435.0,8.396193322923704e+17,844995614.0,8.499361420152422e+17,8.672644451138273e+17,8.713037655796204e+17,87557714.0,8.772102620504187e+17,877839487.0,8.869796109398671e+17,915880736.0,9.19186960471806e+17,9.279282594337178e+17,93645412.0,9.459678275797565e+17,94780583.0
1,1019810551.0,0.0,1.0,1.0,1.0,2.0,40.0,0.0,2.0,93.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,14.0,2.0,6.0,0.0,1.0,1.0,6.0,0.0,41.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,10.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,130.0,0.0,0.0,0.0,4.0,0.0,33.0,4.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,1.0,4.0,0.0,0.0,40.0,19.0,3.0,2.0,3.0,0.0,3.0,11.0,1.0,65.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,126.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2,102308454.0,1.0,0.0,5.0,3.0,12.0,30.0,0.0,3.0,22.0,0.0,1.0,4.0,3.0,29.0,3.0,1.0,3.0,2.0,22.0,1.0,7.0,0.0,40.0,7.0,0.0,2.0,0.0,2.0,21.0,3.0,10.0,1.0,9.0,132.0,1.0,3.0,1.0,15.0,6.0,6.0,5.0,0.0,0.0,0.0,2.0,7.0,6.0,5.0,3.0,0.0,16.0,1.0,10.0,0.0,16.0,0.0,0.0,16.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,11.0,32.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,11.0,0.0,0.0,6.0,5.0,2.0,3.0,0.0,3.0,24.0,3.0,2.0,3.0,1.0,1.0,1.0,56.0,44.0,5.0,6.0,17.0,8.0,4.0,1.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,13.0,18.0,2.0,25.0,10.0,0.0,0.0,108.0,2.0,1.0,32.0,3.0,1.0,1.0,7.0,0.0,15.0,9.0,0.0,4.0,12.0,2.0,0.0,21.0,2.0,4.0,4.0,11.0,0.0,20.0,0.0,20.0,6.0,75.0,1.0,10.0,2.0,36.0,113.0,5.0,14.0,38.0,6.0,3.0,2.0,26.0,1.0,1.0,0.0,9.0,0.0,3.0,1.0,0.0,19.0,0.0,0.0,5.0,2.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,7.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
3,1028316452.0,1.0,5.0,0.0,1.0,2.0,4.0,0.0,2.0,6.0,38.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,89.0,3.0,0.0,127.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,49.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,81.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,155.0,40.0,0.0,4.0,8.0,27.0,64.0,42.0,0.0,0.0,3.0,1.0,48.0,1.0,4.0,0.0,0.0,0.0,36.0,0.0,0.0,86.0,41.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,61.0,3.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,44.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,0.0,6.0,0.0,24.0,0.0,4.0,25.0,1.0,4.0,0.0,1.0,0.0,2.0,30.0,4.0,0.0,0.0,2.0,1.0,2.0,38.0,3.0,1.0,2.0,1.0,3.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,3.0,75.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,1.0,43.0,3.0,19.0,0.0,1.0,132.0,49.0,0.0,4.0,31.0,0.0,14.0,0.0,14.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,15.0,0.0
4,1076354754.0,1.0,3.0,1.0,0.0,57.0,62.0,0.0,1.0,3.0,0.0,8.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.0,19.0,3.0,0.0,1.0,3.0,40.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,66.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,22.0,0.0,1.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,108503059.0,2.0,12.0,2.0,57.0,0.0,165.0,1.0,2.0,30.0,0.0,17.0,0.0,0.0,20.0,1.0,1.0,5.0,4.0,21.0,1.0,0.0,0.0,0.0,16.0,0.0,3.0,2.0,4.0,44.0,1.0,15.0,0.0,28.0,2.0,9.0,12.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,2.0,27.0,5.0,17.0,14.0,3.0,0.0,3.0,5.0,134.0,0.0,24.0,0.0,0.0,52.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,13.0,27.0,0.0,0.0,1.0,8.0,0.0,17.0,8.0,0.0,27.0,0.0,0.0,0.0,26.0,24.0,0.0,1.0,0.0,15.0,0.0,0.0,16.0,26.0,17.0,1.0,1.0,2.0,20.0,49.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,11.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,21.0,0.0,0.0,0.0,9.0,0.0,1.0,20.0,1.0,7.0,2.0,78.0,0.0,9.0,0.0,0.0,7.0,31.0,1.0,0.0,36.0,1.0,34.0,3.0,3.0,16.0,32.0,0.0,17.0,5.0,0.0,0.0,7.0,1.0,11.0,2.0,2.0,108.0,2.0,3.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,25.0,2.0,1.0,9.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0
6,1106162540.0,40.0,30.0,4.0,62.0,165.0,0.0,1.0,11.0,145.0,0.0,31.0,13.0,0.0,73.0,3.0,3.0,10.0,6.0,45.0,4.0,0.0,0.0,1.0,58.0,0.0,6.0,5.0,4.0,113.0,1.0,50.0,3.0,190.0,1.0,11.0,25.0,0.0,15.0,13.0,3.0,0.0,0.0,1.0,2.0,26.0,23.0,31.0,63.0,3.0,0.0,13.0,8.0,166.0,0.0,166.0,0.0,1.0,140.0,1.0,0.0,1.0,15.0,2.0,14.0,0.0,2.0,77.0,183.0,0.0,0.0,0.0,52.0,3.0,37.0,35.0,0.0,36.0,0.0,0.0,3.0,29.0,37.0,2.0,4.0,1.0,21.0,0.0,0.0,45.0,35.0,22.0,18.0,7.0,23.0,49.0,51.0,4.0,13.0,4.0,6.0,9.0,9.0,0.0,26.0,11.0,91.0,2.0,0.0,1.0,2.0,0.0,12.0,6.0,18.0,1.0,2.0,1.0,1.0,10.0,0.0,14.0,163.0,3.0,11.0,0.0,22.0,3.0,36.0,69.0,0.0,16.0,2.0,106.0,0.0,58.0,0.0,0.0,5.0,83.0,11.0,2.0,98.0,5.0,44.0,12.0,23.0,17.0,104.0,6.0,68.0,32.0,0.0,2.0,28.0,1.0,33.0,9.0,7.0,142.0,1.0,23.0,28.0,5.0,0.0,5.0,2.0,2.0,1.0,0.0,8.0,20.0,0.0,220.0,0.0,1.0,28.0,10.0,0.0,8.0,64.0,1.0,9.0,0.0,5.0,0.0,0.0,128.0,0.0,3.0,3.0,0.0,0.0,46.0,1.0,4.0,17.0,3.0,3.0,0.0,18.0,0.0,5.0
7,115631340.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,116161933.0,2.0,3.0,2.0,1.0,2.0,11.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0,4.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,2.0,2.0,4.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
9,119699857.0,93.0,22.0,6.0,3.0,30.0,145.0,1.0,14.0,0.0,0.0,3.0,42.0,0.0,48.0,3.0,2.0,8.0,10.0,31.0,29.0,0.0,0.0,0.0,149.0,0.0,4.0,0.0,2.0,39.0,8.0,153.0,1.0,50.0,0.0,6.0,8.0,0.0,11.0,7.0,5.0,0.0,2.0,2.0,0.0,2.0,33.0,61.0,21.0,8.0,0.0,11.0,7.0,33.0,0.0,166.0,0.0,0.0,61.0,1.0,0.0,0.0,2.0,0.0,6.0,1.0,2.0,53.0,256.0,0.0,0.0,1.0,26.0,0.0,12.0,10.0,0.0,2.0,1.0,0.0,4.0,0.0,17.0,6.0,3.0,2.0,22.0,0.0,0.0,19.0,14.0,2.0,58.0,10.0,51.0,45.0,7.0,1.0,2.0,4.0,3.0,2.0,6.0,0.0,14.0,2.0,32.0,3.0,0.0,2.0,5.0,7.0,34.0,1.0,18.0,1.0,1.0,0.0,1.0,15.0,0.0,15.0,452.0,0.0,2.0,0.0,32.0,2.0,96.0,58.0,0.0,3.0,1.0,11.0,0.0,137.0,0.0,0.0,5.0,58.0,11.0,1.0,181.0,31.0,14.0,25.0,29.0,1.0,45.0,19.0,46.0,43.0,0.0,16.0,16.0,1.0,37.0,1.0,8.0,33.0,2.0,25.0,17.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,39.0,2.0,0.0,360.0,0.0,2.0,10.0,9.0,0.0,4.0,44.0,1.0,17.0,0.0,4.0,0.0,0.0,68.0,0.0,0.0,7.0,1.0,0.0,9.0,2.0,3.0,7.0,2.0,0.0,0.0,22.0,0.0,2.0
