,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
12,130796554.0,1.0,36.0,0.0,4.0,16.0,1.0,4.0,1.0,0.0,2.0,1.0,0.0,18.0,0.0,1.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,36.0,1.0,21.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,34.0,35.0,1.0,1.0,0.0,0.0,18.0,4.0,0.0,0.0,17.0,5.0,0.0,54.0,0.0,0.0,5.0,1.0,134.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,83.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,3.0,32.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13,1309690194.0,0.0,9.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,131573772.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,13.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,13203032.0,12.0,5.0,49.0,3.0,1.0,23.0,0.0,19.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,28.0,32.0,17.0,1.0,74.0,0.0,71.0,35.0,11.0,30.0,13.0,0.0,5.0,2.0,15.0,7.0,10.0,13.0,12.0,14.0,9.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,2.0,25.0,4.0,2.0,2.0,67.0,30.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,4.0,0.0,147.0,7.0,14.0,7.0,2.0,8.0,4.0,0.0,0.0,12.0,39.0,16.0,48.0,1.0,28.0,1.0,0.0,88.0,0.0,1.0,1.0,24.0,1.0,29.0,7.0,27.0,39.0,58.0,10.0,5.0,9.0,0.0,42.0,47.0,0.0,62.0,37.0,53.0,7.0,55.0,30.0,5.0,17.0,46.0,29.0,16.0,4.0,67.0,22.0,62.0,0.0,33.0,62.0,94.0,58.0,13.0,1.0,5.0,34.0,1.0,3.0,22.0,4.0,26.0,6.0,0.0,23.0,16.0,29.0,0.0,10.0,3.0,16.0,0.0,0.0,125.0,27.0
16,132350168.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,4.0,9.0,3.0,0.0,0.0,19.0,1.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,2.0,1.0,9.0,3.0,0.0,16.0,0.0,2.0,1.0,4.0,4.0,2.0,0.0,6.0,3.0,13.0,2.0,0.0,3.0,13.0,2.0,0.0,14.0,0.0,0.0,0.0,9.0,2.0,18.0,1.0,3.0,1.0,20.0,7.0,4.0,2.0,9.0,0.0,1.0,47.0,49.0,2.0,7.0,24.0,1.0,2.0,4.0,3.0,1.0,7.0,9.0,0.0,20.0,2.0,26.0,10.0,0.0,10.0,8.0,0.0,16.0,0.0,5.0,11.0,0.0,1.0,1.0,1.0,9.0,4.0,5.0,2.0,2.0,8.0,1.0,2.0,3.0,1.0,17.0,5.0,0.0,1.0,5.0,4.0,2.0,0.0,3.0,0.0,1.0,2.0,7.0,6.0,7.0,1.0,11.0,9.0,15.0,8.0,1.0,7.0,4.0,12.0,22.0,3.0,2.0,13.0,1.0,0.0,1.0,0.0,4.0,0.0,18.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0
17,1372440206.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,138278423.0,0.0,10.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,14.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,1.0,13.0,3.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,10.0,0.0,3.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,9.0,5.0,0.0,12.0,2.0,0.0,4.0,0.0,34.0,3.0,1.0,1.0,3.0,0.0,4.0,5.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,8.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
19,14223083.0,6.0,5.0,31.0,6.0,1.0,16.0,0.0,19.0,0.0,6.0,12.0,1.0,0.0,1.0,28.0,6.0,1.0,2.0,0.0,11.0,9.0,1.0,16.0,0.0,50.0,20.0,15.0,28.0,11.0,2.0,5.0,7.0,13.0,6.0,9.0,16.0,14.0,20.0,9.0,1.0,5.0,0.0,4.0,5.0,0.0,0.0,4.0,1.0,1.0,1.0,34.0,3.0,1.0,2.0,59.0,23.0,2.0,0.0,19.0,0.0,1.0,1.0,2.0,6.0,2.0,74.0,7.0,18.0,8.0,7.0,7.0,4.0,0.0,0.0,20.0,27.0,21.0,44.0,2.0,18.0,4.0,0.0,60.0,6.0,7.0,1.0,12.0,1.0,18.0,9.0,30.0,32.0,32.0,10.0,7.0,27.0,0.0,19.0,28.0,1.0,47.0,31.0,18.0,8.0,31.0,24.0,4.0,14.0,28.0,9.0,10.0,4.0,26.0,17.0,47.0,1.0,21.0,41.0,47.0,38.0,11.0,3.0,7.0,38.0,7.0,4.0,20.0,11.0,19.0,4.0,0.0,14.0,11.0,16.0,0.0,10.0,6.0,14.0,0.0,0.0,38.0,15.0
20,1434246793.0,5.0,1.0,35.0,3.0,1.0,11.0,0.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,32.0,2.0,1.0,1.0,11.0,0.0,6.0,1.0,29.0,0.0,37.0,18.0,8.0,6.0,3.0,0.0,5.0,1.0,6.0,2.0,3.0,11.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,4.0,0.0,12.0,0.0,2.0,1.0,26.0,10.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,107.0,1.0,6.0,3.0,1.0,2.0,4.0,0.0,0.0,6.0,43.0,6.0,15.0,0.0,14.0,2.0,0.0,47.0,0.0,3.0,0.0,13.0,2.0,33.0,2.0,12.0,28.0,65.0,10.0,2.0,4.0,2.0,16.0,26.0,0.0,29.0,18.0,42.0,3.0,25.0,21.0,1.0,8.0,21.0,20.0,8.0,2.0,45.0,5.0,31.0,0.0,9.0,18.0,51.0,30.0,8.0,1.0,2.0,15.0,1.0,2.0,9.0,2.0,31.0,4.0,0.0,4.0,11.0,14.0,0.0,1.0,2.0,3.0,0.0,0.0,58.0,20.0
21,14416772.0,10.0,1.0,9.0,2.0,1.0,11.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,1.0,1.0,0.0,9.0,6.0,0.0,1.0,12.0,0.0,11.0,1.0,3.0,7.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,18.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,25.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,10.0,3.0,16.0,0.0,4.0,2.0,0.0,14.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,14.0,7.0,9.0,8.0,4.0,4.0,0.0,6.0,12.0,0.0,18.0,10.0,13.0,6.0,5.0,4.0,1.0,5.0,13.0,7.0,7.0,1.0,11.0,4.0,13.0,0.0,4.0,17.0,20.0,11.0,5.0,0.0,2.0,10.0,2.0,2.0,6.0,2.0,4.0,2.0,0.0,3.0,6.0,10.0,0.0,3.0,0.0,3.0,1.0,0.0,19.0,2.0
