,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225
0,-1.0,100421978.0,100540957.0,1010091210.0,102925880.0,1034553980.0,106389093.0,107219551.0,108309054.0,110400856.0,111652047.0,112555383.0,113009001.0,113457837.0,114233257.0,11430852.0,115893687.0,117308191.0,117776777.0,118615417.0,119337747.0,120518851.0,1224729361.0,128586357.0,1331866807.0,1336646257.0,134902418.0,137517189.0,138026538.0,14077028.0,14274035.0,1448416939.0,14601998.0,147932559.0,14834066.0,1489361083.0,149527312.0,149824294.0,1500811393.0,15049217.0,15063665.0,152220884.0,158173419.0,160043879.0,163277484.0,164120878.0,168214808.0,168258385.0,169408043.0,169825640.0,17020910.0,17093081.0,172044704.0,17389240.0,174495295.0,175333969.0,176783586.0,17680226.0,17815227.0,18107797.0,181233050.0,18248380.0,1835188722.0,1864949568.0,187232131.0,190333186.0,19297555.0,194565712.0,197314159.0,198574476.0,20150557.0,203499086.0,203646787.0,20406764.0,205603630.0,208885112.0,213502125.0,215891477.0,216787679.0,218314098.0,218508436.0,218683531.0,219273208.0,221755787.0,2284771098.0,2291383200.0,230763219.0,2334852392.0,233921352.0,2380425654.0,241463416.0,24345796.0,2436784436.0,246667025.0,2490775395.0,251517626.0,2524414736.0,252547865.0,25343247.0,2609421331.0,263148021.0,263393471.0,2647218602.0,2649144102.0,26532675.0,2691599196.0,26981507.0,271196517.0,2720969918.0,27589757.0,27831141.0,279854362.0,280228974.0,287738539.0,289732963.0,2898148915.0,291650445.0,29210745.0,292204829.0,2929503111.0,293436203.0,297506918.0,298801560.0,2990090798.0,3018377766.0,3035875641.0,3038373614.0,304994537.0,311907789.0,3142900716.0,317807117.0,3179338645.0,32277570.0,327556023.0,32810761.0,330150236.0,3316409420.0,3328580625.0,333393117.0,334071459.0,334690735.0,3368227911.0,337600534.0,3389014979.0,348475249.0,352151911.0,365900821.0,378774444.0,3791121015.0,39714583.0,409044144.0,409241975.0,4181784797.0,423226171.0,42679166.0,43186551.0,436251611.0,453606921.0,4704344258.0,474881752.0,477648808.0,47851089.0,47851189.0,48416262.0,48973777.0,49310742.0,494176560.0,515685176.0,52257318.0,52563037.0,560979732.0,570086436.0,5806232.0,59015952.0,592209463.0,602279599.0,605255836.0,61126219.0,611471436.0,61156035.0,612429295.0,61285801.0,614200684.0,61748941.0,622781563.0,632052110.0,636004365.0,63787815.0,64200503.0,66061462.0,67633660.0,68158661.0,69794292.0,70296080.0,7.282950291653263e+17,73558602.0,736591740.0,744505350.0,75793505.0,758994336.0,77162533.0,77672352.0,78129723.0,8.010856469285765e+17,806913674.0,809526176.0,81306727.0,82041060.0,82163419.0,8.416222150576456e+17,845645718.0,85653593.0,8.600338213784658e+17,8.647931354313769e+17,86518065.0,8.72063035090899e+17,87481727.0,89695826.0,9056482.0,914891839.0,93313468.0,9.448930963656417e+17,947817049.0,9.48655311476351e+17,9.521134297534259e+17,98175911.0
1,100421978.0,0.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,0.0,2.0,3.0,13.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,5.0,0.0,4.0,11.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,8.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0
2,100540957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1010091210.0,5.0,0.0,0.0,0.0,12.0,31.0,16.0,2.0,0.0,0.0,0.0,33.0,0.0,1.0,22.0,2.0,0.0,0.0,70.0,1.0,2.0,1.0,19.0,0.0,14.0,0.0,0.0,120.0,8.0,0.0,4.0,33.0,0.0,3.0,6.0,86.0,1.0,13.0,0.0,20.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,1.0,0.0,1.0,26.0,0.0,0.0,0.0,2.0,2.0,17.0,34.0,0.0,0.0,0.0,16.0,22.0,53.0,0.0,2.0,28.0,39.0,0.0,0.0,1.0,24.0,0.0,1.0,0.0,1.0,1.0,1.0,83.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,10.0,15.0,1.0,1.0,1.0,3.0,2.0,0.0,23.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,26.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0,2.0,0.0,12.0,1.0,43.0,1.0,55.0,0.0,3.0,47.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,42.0,64.0,0.0,0.0,10.0,4.0,23.0,5.0,0.0,0.0,49.0,1.0,1.0,6.0,2.0,0.0,9.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0
4,102925880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,4.0,1.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,33.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,1.0,0.0,0.0,16.0,0.0,7.0,1.0,3.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,2.0,48.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
5,1034553980.0,3.0,0.0,12.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,13.0,1.0,1.0,17.0,7.0,1.0,0.0,27.0,2.0,6.0,1.0,9.0,0.0,7.0,0.0,0.0,15.0,6.0,6.0,3.0,14.0,1.0,7.0,5.0,7.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,1.0,1.0,5.0,0.0,12.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,4.0,13.0,0.0,1.0,0.0,6.0,7.0,20.0,0.0,0.0,4.0,18.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,3.0,19.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,7.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,16.0,8.0,0.0,1.0,0.0,10.0,4.0,1.0,13.0,1.0,0.0,0.0,9.0,2.0,2.0,3.0,16.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,4.0,0.0,11.0,0.0,7.0,7.0,0.0,0.0,16.0,1.0,4.0,2.0,1.0,19.0,9.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,19.0,1.0,2.0,5.0,4.0,0.0,5.0,1.0,6.0,6.0,1.0,0.0,3.0,0.0,0.0,1.0
6,106389093.0,1.0,0.0,31.0,0.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,18.0,1.0,0.0,0.0,77.0,0.0,0.0,1.0,13.0,0.0,21.0,0.0,0.0,54.0,10.0,0.0,1.0,18.0,0.0,1.0,6.0,38.0,0.0,21.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,17.0,29.0,0.0,0.0,0.0,5.0,62.0,30.0,0.0,2.0,8.0,43.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,21.0,0.0,25.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,53.0,0.0,0.0,3.0,0.0,25.0,2.0,0.0,0.0,49.0,1.0,0.0,8.0,1.0,0.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7,107219551.0,2.0,0.0,16.0,0.0,8.0,20.0,0.0,3.0,0.0,1.0,0.0,20.0,0.0,0.0,17.0,2.0,1.0,0.0,60.0,1.0,4.0,1.0,10.0,0.0,11.0,0.0,0.0,47.0,4.0,0.0,4.0,18.0,0.0,3.0,8.0,10.0,0.0,3.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,34.0,0.0,0.0,0.0,6.0,11.0,19.0,0.0,0.0,12.0,23.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,41.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,9.0,7.0,0.0,1.0,0.0,3.0,1.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,42.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,12.0,0.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,21.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,45.0,1.0,1.0,2.0,2.0,0.0,38.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
8,108309054.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,4.0,1.0,0.0,17.0,0.0,8.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,6.0,49.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,10.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,10.0,4.0,1.0,0.0,5.0,0.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0
9,110400856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
