,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,1244460102.0,11.0,98.0,6.0,5.0,54.0,0.0,0.0,1.0,26.0,0.0,1.0,41.0,96.0,0.0,0.0,71.0,3.0,4.0,4.0,3.0,0.0,0.0,114.0,7.0,28.0,41.0,95.0,0.0,7.0,19.0,39.0,6.0,0.0,0.0,36.0,7.0,15.0,8.0,91.0,3.0,38.0,3.0,11.0,38.0,37.0,0.0,2.0,8.0,2.0,9.0,0.0,0.0,1.0,1.0,3.0,0.0,23.0,44.0,16.0,24.0,3.0,12.0,1.0,0.0,10.0,2.0,0.0,168.0,15.0,0.0,8.0,2.0,0.0,4.0,94.0,12.0,10.0,50.0,97.0,5.0,10.0,20.0,26.0,20.0,5.0,41.0,47.0,5.0,8.0,28.0,0.0,20.0,8.0,76.0,0.0,0.0,0.0,0.0,44.0,2.0
11,125470201.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
12,125614977.0,8.0,27.0,3.0,0.0,21.0,1.0,0.0,0.0,1.0,41.0,1.0,0.0,32.0,0.0,0.0,15.0,1.0,3.0,2.0,2.0,1.0,0.0,40.0,2.0,8.0,15.0,24.0,1.0,6.0,11.0,12.0,3.0,0.0,0.0,12.0,5.0,5.0,1.0,21.0,2.0,12.0,1.0,6.0,10.0,9.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,9.0,24.0,8.0,11.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,50.0,5.0,1.0,5.0,0.0,0.0,0.0,19.0,5.0,6.0,15.0,26.0,2.0,13.0,2.0,6.0,9.0,0.0,9.0,14.0,0.0,1.0,11.0,0.0,9.0,4.0,24.0,0.0,1.0,0.0,0.0,18.0,0.0
13,130205800.0,6.0,116.0,2.0,8.0,23.0,0.0,0.0,1.0,0.0,96.0,4.0,32.0,0.0,0.0,0.0,73.0,0.0,9.0,3.0,7.0,4.0,0.0,136.0,9.0,24.0,35.0,101.0,1.0,3.0,10.0,37.0,8.0,0.0,0.0,18.0,6.0,9.0,2.0,83.0,1.0,33.0,1.0,8.0,39.0,37.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,27.0,24.0,14.0,40.0,4.0,4.0,1.0,1.0,7.0,0.0,0.0,105.0,10.0,0.0,10.0,1.0,0.0,1.0,89.0,6.0,5.0,42.0,118.0,8.0,5.0,1.0,15.0,18.0,0.0,40.0,36.0,3.0,2.0,26.0,1.0,31.0,8.0,69.0,0.0,3.0,0.0,0.0,45.0,0.0
14,132986131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1346375827.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1357115047.0,0.0,78.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,15.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,85.0,6.0,18.0,13.0,96.0,0.0,0.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,30.0,0.0,3.0,41.0,46.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,25.0,0.0,19.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,96.0,1.0,0.0,4.0,0.0,0.0,0.0,91.0,1.0,1.0,29.0,88.0,1.0,3.0,0.0,14.0,9.0,0.0,55.0,37.0,0.0,0.0,26.0,0.0,6.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,0.0
17,137517189.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,137771694.0,2.0,12.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,11.0,1.0,0.0,9.0,2.0,2.0,1.0,9.0,1.0,0.0,0.0,1.0,25.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,4.0,2.0,0.0,2.0,15.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,9.0,3.0,2.0,2.0,0.0,1.0,35.0,0.0,2.0,52.0,6.0,2.0,4.0,1.0,0.0,0.0,7.0,1.0,3.0,2.0,19.0,6.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,3.0,5.0,5.0,2.0,39.0,9.0,8.0,1.0,11.0,0.0,0.0,7.0,0.0
19,1435132286.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
