,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,-1.0,10243382.0,102619395.0,102881491.0,1050443011.0,10624792.0,110377035.0,1149709470.0,115641271.0,122425883.0,124106274.0,128681415.0,128942984.0,135950053.0,13719562.0,140493128.0,142172580.0,14402896.0,144271556.0,145535500.0,14579992.0,1472466895.0,151141757.0,151592843.0,1536843788.0,15499967.0,1568307234.0,15804515.0,16679177.0,1677481501.0,17035802.0,175263677.0,17737327.0,179921123.0,186174481.0,1912242896.0,192796997.0,1937817368.0,194175199.0,194632371.0,1947932642.0,205931698.0,213063171.0,21375278.0,21605447.0,2177087573.0,217766764.0,21777271.0,22069547.0,22368351.0,231120908.0,231620897.0,239921956.0,241058503.0,2430229123.0,2471836968.0,2526738098.0,256475751.0,259360754.0,25946556.0,259885385.0,2616922178.0,2658921667.0,266327006.0,27200838.0,28306935.0,2885302458.0,291522308.0,2927633498.0,29916329.0,3024837799.0,307652501.0,30860019.0,308976598.0,3176687870.0,319485185.0,3235921382.0,3248540930.0,325744757.0,347727975.0,353008515.0,357984828.0,360509494.0,360529443.0,362521167.0,3668038033.0,37169110.0,409841780.0,43559023.0,494867454.0,52341168.0,525750123.0,55178704.0,57278635.0,57758737.0,59276638.0,620743170.0,625908457.0,64138378.0,65657549.0,66203368.0,712942141.0,717771096.0,7.23079254271873e+17,7.488184783421686e+17,7.542051671936164e+17,7.605416493909565e+17,77418077.0,7.836122258524692e+17,7.872265254939648e+17,81829815.0,8.292212586634404e+17,8.359809460673249e+17,83628647.0,84774849.0,848806958.0,8.490769888286351e+17,929984353.0,941465358.0,96397818.0
1,10243382.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,14.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,3.0,13.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,12.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2,102619395.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,37.0,0.0,1.0,1.0,3.0,0.0,4.0,2.0,0.0,5.0,0.0,10.0,5.0,5.0,1.0,1.0,0.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,9.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,2.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,4.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
3,102881491.0,3.0,2.0,0.0,0.0,1.0,32.0,0.0,4.0,3.0,39.0,3.0,4.0,0.0,12.0,2.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,21.0,58.0,13.0,4.0,5.0,44.0,1.0,1.0,21.0,3.0,2.0,1.0,14.0,1.0,8.0,0.0,45.0,7.0,54.0,1.0,0.0,0.0,36.0,6.0,1.0,0.0,20.0,11.0,18.0,0.0,8.0,21.0,6.0,39.0,7.0,2.0,1.0,0.0,0.0,14.0,41.0,0.0,0.0,25.0,16.0,4.0,3.0,13.0,0.0,40.0,2.0,1.0,43.0,1.0,0.0,21.0,6.0,0.0,2.0,5.0,0.0,5.0,11.0,1.0,5.0,0.0,2.0,39.0,7.0,1.0,4.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,53.0,0.0,8.0,26.0,0.0,24.0,2.0,26.0,3.0,0.0,0.0,1.0,18.0
4,1050443011.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10624792.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,7.0,7.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,8.0,3.0,13.0,0.0,3.0,2.0,3.0,0.0,6.0,13.0,1.0,3.0,1.0,9.0,3.0,13.0,2.0,6.0,0.0,9.0,3.0,6.0,1.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,4.0,6.0,0.0,7.0,4.0,1.0,6.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,4.0,5.0,1.0,3.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,6.0,2.0
6,110377035.0,4.0,4.0,32.0,0.0,7.0,0.0,0.0,6.0,22.0,76.0,3.0,4.0,1.0,9.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,33.0,81.0,21.0,24.0,11.0,104.0,0.0,4.0,24.0,5.0,0.0,14.0,42.0,4.0,14.0,0.0,56.0,5.0,95.0,4.0,9.0,4.0,105.0,4.0,6.0,2.0,11.0,5.0,24.0,0.0,13.0,19.0,3.0,50.0,22.0,0.0,9.0,0.0,0.0,25.0,35.0,0.0,0.0,26.0,48.0,7.0,7.0,23.0,3.0,48.0,3.0,7.0,39.0,7.0,2.0,9.0,15.0,5.0,0.0,9.0,0.0,25.0,16.0,3.0,10.0,2.0,23.0,31.0,9.0,3.0,4.0,0.0,0.0,20.0,9.0,0.0,1.0,0.0,0.0,10.0,2.0,17.0,77.0,1.0,9.0,25.0,2.0,46.0,7.0,37.0,2.0,5.0,0.0,19.0,13.0
7,1149709470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,115641271.0,14.0,4.0,4.0,0.0,7.0,6.0,0.0,0.0,222.0,14.0,0.0,1.0,1.0,81.0,1.0,0.0,5.0,0.0,7.0,61.0,43.0,0.0,1.0,2.0,22.0,3.0,19.0,19.0,14.0,57.0,0.0,3.0,2.0,14.0,1.0,66.0,6.0,2.0,18.0,0.0,27.0,9.0,46.0,1.0,6.0,8.0,5.0,7.0,5.0,1.0,6.0,0.0,1.0,0.0,4.0,3.0,7.0,13.0,12.0,0.0,3.0,0.0,0.0,20.0,6.0,0.0,0.0,2.0,44.0,31.0,1.0,20.0,7.0,3.0,0.0,0.0,9.0,2.0,7.0,1.0,1.0,0.0,6.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,15.0,9.0,67.0,0.0,10.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,23.0,0.0,0.0,2.0,0.0,0.0,3.0,9.0,1.0,6.0,1.0,3.0,2.0
9,122425883.0,10.0,0.0,3.0,0.0,7.0,22.0,0.0,222.0,0.0,8.0,1.0,1.0,1.0,93.0,0.0,1.0,0.0,0.0,1.0,30.0,37.0,1.0,3.0,7.0,52.0,3.0,30.0,6.0,11.0,41.0,0.0,0.0,1.0,5.0,1.0,34.0,3.0,5.0,4.0,0.0,20.0,2.0,98.0,5.0,15.0,10.0,5.0,2.0,11.0,5.0,5.0,2.0,3.0,0.0,3.0,3.0,2.0,12.0,3.0,0.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,3.0,37.0,27.0,2.0,2.0,10.0,2.0,0.0,0.0,8.0,1.0,3.0,0.0,6.0,1.0,8.0,1.0,0.0,4.0,2.0,1.0,2.0,0.0,8.0,6.0,73.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,31.0,0.0,1.0,3.0,0.0,0.0,1.0,13.0,1.0,6.0,1.0,3.0,3.0
