,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
20,2885263225.0,26.0,21.0,32.0,29.0,3.0,43.0,9.0,53.0,71.0,43.0,1.0,2.0,19.0,12.0,17.0,29.0,6.0,15.0,19.0,0.0,31.0,60.0,24.0,49.0,5.0,23.0,36.0,32.0,3.0,30.0,75.0,49.0,0.0,9.0,1.0,17.0,44.0,4.0,4.0,20.0,0.0,31.0,31.0,13.0,6.0,0.0,27.0,4.0,15.0,19.0,19.0,28.0,11.0,66.0,67.0,1.0,40.0,65.0,19.0,39.0,26.0,47.0,1.0,3.0,8.0,6.0,36.0,24.0,6.0,1.0,30.0
21,2914335086.0,69.0,40.0,67.0,62.0,16.0,80.0,14.0,127.0,189.0,167.0,1.0,1.0,25.0,21.0,19.0,33.0,18.0,23.0,49.0,31.0,0.0,149.0,33.0,96.0,13.0,41.0,89.0,50.0,4.0,61.0,110.0,118.0,3.0,16.0,2.0,50.0,68.0,22.0,13.0,44.0,0.0,70.0,33.0,110.0,11.0,0.0,110.0,1.0,8.0,29.0,34.0,77.0,11.0,159.0,153.0,3.0,105.0,188.0,9.0,129.0,37.0,100.0,2.0,4.0,19.0,10.0,154.0,29.0,6.0,1.0,90.0
22,2918770094.0,162.0,49.0,125.0,158.0,24.0,145.0,194.0,181.0,574.0,308.0,3.0,9.0,88.0,24.0,79.0,71.0,29.0,37.0,73.0,60.0,149.0,0.0,141.0,302.0,52.0,56.0,169.0,73.0,5.0,119.0,535.0,316.0,5.0,80.0,14.0,56.0,189.0,16.0,24.0,67.0,0.0,228.0,118.0,63.0,13.0,0.0,221.0,11.0,41.0,48.0,52.0,101.0,34.0,395.0,362.0,18.0,145.0,455.0,37.0,180.0,61.0,153.0,6.0,6.0,13.0,23.0,196.0,79.0,4.0,4.0,106.0
23,2963304293.0,58.0,20.0,53.0,71.0,11.0,38.0,62.0,55.0,111.0,64.0,4.0,3.0,42.0,11.0,49.0,44.0,3.0,21.0,9.0,24.0,33.0,141.0,0.0,33.0,5.0,20.0,25.0,20.0,3.0,35.0,124.0,64.0,0.0,72.0,5.0,10.0,60.0,3.0,6.0,13.0,0.0,8.0,77.0,8.0,7.0,0.0,32.0,3.0,18.0,28.0,14.0,43.0,36.0,57.0,66.0,12.0,49.0,79.0,3.0,43.0,24.0,40.0,5.0,9.0,3.0,9.0,40.0,53.0,5.0,1.0,10.0
24,3060000127.0,72.0,43.0,78.0,52.0,18.0,93.0,15.0,120.0,360.0,160.0,3.0,0.0,29.0,21.0,23.0,39.0,21.0,18.0,71.0,49.0,96.0,302.0,33.0,0.0,39.0,52.0,132.0,65.0,3.0,86.0,100.0,231.0,4.0,12.0,0.0,46.0,82.0,6.0,12.0,50.0,0.0,261.0,45.0,47.0,7.0,0.0,99.0,1.0,9.0,28.0,49.0,77.0,16.0,254.0,262.0,2.0,91.0,254.0,41.0,113.0,51.0,118.0,2.0,6.0,17.0,9.0,138.0,37.0,12.0,1.0,80.0
25,3141288945.0,6.0,4.0,3.0,9.0,1.0,8.0,4.0,12.0,34.0,17.0,0.0,0.0,2.0,2.0,2.0,4.0,7.0,3.0,19.0,5.0,13.0,52.0,5.0,39.0,0.0,4.0,25.0,11.0,2.0,10.0,24.0,26.0,0.0,1.0,0.0,7.0,14.0,0.0,1.0,7.0,0.0,51.0,4.0,7.0,3.0,0.0,15.0,0.0,0.0,4.0,4.0,2.0,1.0,32.0,23.0,2.0,10.0,23.0,19.0,12.0,5.0,8.0,1.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,7.0
26,3236152360.0,37.0,21.0,49.0,32.0,7.0,32.0,12.0,57.0,78.0,65.0,2.0,1.0,14.0,15.0,21.0,21.0,8.0,14.0,24.0,23.0,41.0,56.0,20.0,52.0,4.0,0.0,35.0,30.0,3.0,28.0,37.0,57.0,2.0,11.0,0.0,25.0,41.0,3.0,7.0,21.0,0.0,27.0,32.0,19.0,3.0,0.0,31.0,0.0,6.0,21.0,24.0,33.0,10.0,67.0,67.0,2.0,40.0,75.0,6.0,41.0,20.0,48.0,0.0,1.0,9.0,7.0,54.0,23.0,6.0,1.0,35.0
27,3251916308.0,46.0,33.0,40.0,38.0,16.0,62.0,8.0,86.0,163.0,129.0,1.0,0.0,19.0,18.0,10.0,33.0,18.0,11.0,47.0,36.0,89.0,169.0,25.0,132.0,25.0,35.0,0.0,51.0,3.0,50.0,94.0,119.0,2.0,7.0,3.0,38.0,64.0,5.0,5.0,41.0,0.0,118.0,30.0,35.0,8.0,0.0,66.0,0.0,5.0,15.0,31.0,41.0,4.0,137.0,147.0,2.0,63.0,147.0,21.0,82.0,40.0,80.0,1.0,1.0,10.0,6.0,86.0,20.0,3.0,2.0,58.0
28,3361379838.0,27.0,27.0,36.0,25.0,5.0,41.0,9.0,61.0,92.0,68.0,1.0,3.0,16.0,17.0,11.0,26.0,11.0,13.0,58.0,32.0,50.0,73.0,20.0,65.0,11.0,30.0,51.0,0.0,4.0,33.0,62.0,60.0,2.0,10.0,0.0,32.0,42.0,5.0,1.0,27.0,0.0,43.0,21.0,25.0,6.0,0.0,39.0,3.0,4.0,21.0,23.0,40.0,7.0,76.0,90.0,0.0,48.0,100.0,10.0,52.0,32.0,53.0,3.0,1.0,12.0,4.0,58.0,18.0,4.0,1.0,39.0
29,360550924.0,2.0,3.0,3.0,3.0,1.0,4.0,0.0,3.0,5.0,3.0,0.0,0.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,4.0,0.0,3.0,5.0,3.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,2.0,5.0,4.0,0.0,3.0,5.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,5.0,1.0,1.0,0.0
30,3866799620.0,54.0,66.0,51.0,41.0,13.0,91.0,10.0,74.0,125.0,106.0,2.0,1.0,20.0,14.0,22.0,26.0,8.0,17.0,38.0,30.0,61.0,119.0,35.0,86.0,10.0,28.0,50.0,33.0,3.0,0.0,72.0,82.0,3.0,18.0,1.0,40.0,53.0,10.0,13.0,37.0,0.0,43.0,37.0,25.0,7.0,0.0,127.0,1.0,5.0,25.0,19.0,36.0,11.0,101.0,93.0,8.0,108.0,135.0,9.0,172.0,28.0,79.0,3.0,4.0,20.0,7.0,91.0,32.0,5.0,2.0,41.0
31,3924153858.0,135.0,38.0,117.0,146.0,19.0,110.0,143.0,154.0,285.0,272.0,1.0,21.0,57.0,18.0,94.0,52.0,33.0,25.0,53.0,75.0,110.0,535.0,124.0,100.0,24.0,37.0,94.0,62.0,5.0,72.0,0.0,163.0,2.0,95.0,16.0,42.0,131.0,21.0,17.0,46.0,0.0,58.0,89.0,55.0,7.0,0.0,181.0,17.0,78.0,39.0,33.0,73.0,14.0,202.0,196.0,13.0,97.0,332.0,9.0,124.0,37.0,101.0,7.0,3.0,9.0,20.0,106.0,60.0,5.0,2.0,85.0
32,3959935572.0,113.0,45.0,95.0,77.0,17.0,103.0,44.0,158.0,367.0,226.0,1.0,5.0,38.0,22.0,35.0,41.0,23.0,25.0,65.0,49.0,118.0,316.0,64.0,231.0,26.0,57.0,119.0,60.0,3.0,82.0,163.0,0.0,2.0,26.0,1.0,75.0,101.0,12.0,21.0,52.0,0.0,188.0,51.0,55.0,8.0,0.0,137.0,4.0,17.0,38.0,46.0,75.0,18.0,281.0,286.0,7.0,101.0,277.0,31.0,133.0,54.0,119.0,4.0,6.0,16.0,12.0,164.0,29.0,5.0,2.0,119.0
33,421929408.0,4.0,6.0,2.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0
34,45006428.0,41.0,4.0,45.0,54.0,13.0,17.0,51.0,22.0,47.0,40.0,2.0,6.0,23.0,6.0,58.0,8.0,1.0,5.0,9.0,9.0,16.0,80.0,72.0,12.0,1.0,11.0,7.0,10.0,1.0,18.0,95.0,26.0,0.0,0.0,32.0,4.0,19.0,3.0,9.0,4.0,0.0,4.0,21.0,4.0,1.0,0.0,22.0,9.0,22.0,14.0,7.0,28.0,16.0,35.0,24.0,7.0,22.0,46.0,1.0,16.0,4.0,11.0,3.0,4.0,2.0,4.0,12.0,16.0,2.0,1.0,7.0
35,4777301054.0,3.0,0.0,10.0,7.0,5.0,0.0,10.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,14.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
36,516021712.0,45.0,23.0,29.0,29.0,10.0,38.0,2.0,58.0,89.0,94.0,0.0,0.0,6.0,7.0,3.0,11.0,11.0,6.0,28.0,17.0,50.0,56.0,10.0,46.0,7.0,25.0,38.0,32.0,3.0,40.0,42.0,75.0,1.0,4.0,0.0,0.0,35.0,2.0,11.0,30.0,0.0,41.0,7.0,26.0,3.0,0.0,52.0,0.0,2.0,23.0,14.0,27.0,3.0,78.0,72.0,0.0,45.0,96.0,4.0,52.0,19.0,49.0,1.0,0.0,10.0,3.0,71.0,5.0,2.0,1.0,51.0
37,549104273.0,59.0,28.0,59.0,53.0,12.0,67.0,52.0,89.0,137.0,83.0,1.0,1.0,35.0,19.0,19.0,58.0,12.0,21.0,39.0,44.0,68.0,189.0,60.0,82.0,14.0,41.0,64.0,42.0,4.0,53.0,131.0,101.0,2.0,19.0,0.0,35.0,0.0,6.0,10.0,42.0,0.0,55.0,38.0,26.0,7.0,0.0,44.0,2.0,20.0,42.0,33.0,55.0,19.0,108.0,118.0,0.0,53.0,129.0,16.0,72.0,43.0,70.0,4.0,3.0,15.0,5.0,83.0,45.0,6.0,2.0,40.0
38,583411696.0,10.0,9.0,10.0,17.0,4.0,12.0,5.0,11.0,23.0,16.0,0.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,22.0,16.0,3.0,6.0,0.0,3.0,5.0,5.0,0.0,10.0,21.0,12.0,1.0,3.0,1.0,2.0,6.0,0.0,3.0,5.0,0.0,4.0,6.0,5.0,0.0,0.0,12.0,1.0,5.0,5.0,1.0,4.0,2.0,17.0,9.0,10.0,54.0,22.0,1.0,33.0,1.0,9.0,0.0,0.0,3.0,0.0,10.0,4.0,0.0,0.0,6.0
39,585696887.0,23.0,4.0,12.0,13.0,1.0,12.0,6.0,12.0,30.0,22.0,1.0,1.0,6.0,3.0,8.0,4.0,3.0,2.0,6.0,4.0,13.0,24.0,6.0,12.0,1.0,7.0,5.0,1.0,0.0,13.0,17.0,21.0,0.0,9.0,0.0,11.0,10.0,3.0,0.0,4.0,0.0,8.0,7.0,4.0,0.0,0.0,16.0,1.0,3.0,13.0,3.0,4.0,4.0,24.0,16.0,0.0,7.0,28.0,2.0,13.0,2.0,5.0,1.0,1.0,3.0,2.0,16.0,6.0,1.0,0.0,6.0
40,625643770.0,36.0,23.0,29.0,28.0,10.0,48.0,3.0,42.0,85.0,74.0,0.0,0.0,17.0,16.0,7.0,24.0,54.0,9.0,25.0,20.0,44.0,67.0,13.0,50.0,7.0,21.0,41.0,27.0,5.0,37.0,46.0,52.0,3.0,4.0,0.0,30.0,42.0,5.0,4.0,0.0,0.0,42.0,19.0,23.0,6.0,0.0,38.0,0.0,3.0,18.0,15.0,34.0,7.0,66.0,61.0,1.0,44.0,100.0,9.0,50.0,25.0,46.0,1.0,1.0,10.0,5.0,62.0,14.0,5.0,1.0,26.0
41,7.91643479915e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.029031301999616e+17,41.0,30.0,39.0,36.0,22.0,51.0,4.0,75.0,276.0,104.0,0.0,0.0,9.0,14.0,8.0,18.0,16.0,8.0,52.0,31.0,70.0,228.0,8.0,261.0,51.0,27.0,118.0,43.0,3.0,43.0,58.0,188.0,3.0,4.0,0.0,41.0,55.0,4.0,8.0,42.0,0.0,0.0,12.0,47.0,5.0,0.0,62.0,1.0,8.0,16.0,34.0,48.0,2.0,213.0,181.0,1.0,63.0,165.0,42.0,70.0,29.0,67.0,1.0,0.0,15.0,6.0,90.0,5.0,1.0,1.0,62.0
43,7.286251239477289e+17,37.0,19.0,47.0,37.0,5.0,46.0,25.0,49.0,100.0,55.0,6.0,6.0,57.0,15.0,33.0,36.0,8.0,23.0,13.0,31.0,33.0,118.0,77.0,45.0,4.0,32.0,30.0,21.0,3.0,37.0,89.0,51.0,2.0,21.0,1.0,7.0,38.0,6.0,7.0,19.0,0.0,12.0,0.0,13.0,4.0,0.0,26.0,4.0,12.0,20.0,14.0,32.0,18.0,63.0,70.0,14.0,46.0,76.0,4.0,47.0,26.0,49.0,4.0,7.0,3.0,28.0,43.0,52.0,6.0,2.0,10.0
44,7.312013612037161e+17,32.0,15.0,27.0,30.0,14.0,31.0,2.0,54.0,75.0,76.0,0.0,0.0,6.0,8.0,7.0,7.0,13.0,10.0,29.0,13.0,110.0,63.0,8.0,47.0,7.0,19.0,35.0,25.0,2.0,25.0,55.0,55.0,1.0,4.0,0.0,26.0,26.0,5.0,4.0,23.0,0.0,47.0,13.0,0.0,5.0,0.0,42.0,0.0,4.0,11.0,9.0,34.0,3.0,68.0,65.0,4.0,44.0,92.0,4.0,54.0,10.0,36.0,0.0,2.0,10.0,3.0,87.0,4.0,1.0,1.0,38.0
