,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
12,131856223.0,12.0,12.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,26.0,0.0,2.0,0.0,2.0,16.0,26.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,15.0,7.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,13.0,2.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,22.0,17.0,17.0,7.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,11.0,0.0,3.0,2.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,11.0,1.0,24.0,0.0,13.0,4.0,9.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,10.0,3.0,1.0,9.0,24.0,17.0,2.0,4.0,0.0,1.0,0.0,16.0,0.0,6.0,1.0,3.0,0.0
13,133514843.0,5.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,5.0,10.0,0.0,11.0,1.0,14.0,5.0,1.0,1.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,6.0,7.0,8.0,17.0,9.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,13.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,5.0,9.0,0.0,7.0,0.0,0.0,6.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,16.0,9.0,5.0,1.0,3.0,0.0,1.0,12.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,3.0,6.0,30.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,6.0,0.0,3.0,2.0,6.0,0.0,6.0,4.0,0.0,3.0,10.0,3.0,2.0,1.0,0.0,2.0,0.0,10.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,6.0,3.0,11.0,0.0,0.0,0.0,2.0,0.0,4.0,12.0,0.0,0.0
14,135950053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,136282823.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,13719562.0,3.0,37.0,0.0,1.0,8.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,23.0,7.0,2.0,40.0,1.0,16.0,0.0,1.0,3.0,44.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,6.0,16.0,4.0,1.0,6.0,0.0,5.0,62.0,4.0,2.0,12.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,6.0,56.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,31.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,4.0,0.0,12.0,4.0,1.0,14.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,78.0,18.0,10.0,4.0,1.0,0.0,46.0,7.0,1.0,5.0,6.0,0.0,8.0,18.0,19.0,3.0,0.0,0.0,9.0,1.0,11.0,3.0,0.0,10.0,8.0,0.0,1.0,0.0,3.0,1.0,4.0,38.0,6.0,0.0,3.0,1.0,1.0,9.0,39.0,2.0,3.0,4.0,0.0,0.0,2.0,11.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,12.0,33.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,2.0,2.0,0.0
17,137702613.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,2.0,0.0,4.0,3.0,1.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
18,140961284.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,1.0,4.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,10.0,6.0,3.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,10.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,145535500.0,9.0,5.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,8.0,0.0,10.0,1.0,6.0,1.0,5.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,18.0,9.0,12.0,23.0,7.0,1.0,3.0,13.0,0.0,2.0,6.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,3.0,9.0,18.0,0.0,5.0,1.0,5.0,0.0,0.0,5.0,0.0,12.0,9.0,1.0,5.0,0.0,0.0,7.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,15.0,6.0,3.0,3.0,5.0,0.0,1.0,7.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,4.0,1.0,7.0,0.0,7.0,10.0,2.0,6.0,22.0,1.0,21.0,5.0,2.0,0.0,0.0,8.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,11.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,0.0
20,14579992.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,84.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,18.0,7.0,4.0,0.0,0.0,12.0,0.0,2.0,0.0,5.0,0.0,11.0,1.0,64.0,1.0,2.0,0.0,2.0,0.0,6.0,6.0,1.0,29.0,0.0,0.0,2.0,130.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,1.0,3.0,1.0,54.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,3.0,9.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0
21,147512161.0,42.0,53.0,0.0,0.0,65.0,2.0,0.0,6.0,0.0,23.0,3.0,19.0,10.0,0.0,0.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,126.0,0.0,27.0,0.0,13.0,40.0,93.0,3.0,0.0,3.0,8.0,1.0,11.0,4.0,6.0,4.0,0.0,2.0,21.0,16.0,14.0,56.0,37.0,3.0,38.0,9.0,0.0,1.0,6.0,0.0,43.0,0.0,13.0,50.0,3.0,9.0,2.0,0.0,5.0,28.0,2.0,3.0,2.0,4.0,2.0,55.0,6.0,2.0,13.0,9.0,55.0,39.0,0.0,1.0,0.0,20.0,0.0,0.0,6.0,0.0,10.0,46.0,3.0,52.0,8.0,1.0,12.0,13.0,32.0,0.0,3.0,3.0,0.0,2.0,101.0,90.0,45.0,22.0,32.0,0.0,2.0,40.0,0.0,0.0,4.0,1.0,18.0,12.0,4.0,26.0,0.0,4.0,27.0,14.0,94.0,4.0,1.0,13.0,2.0,0.0,0.0,9.0,44.0,3.0,45.0,10.0,91.0,0.0,65.0,12.0,35.0,10.0,20.0,10.0,11.0,5.0,1.0,0.0,0.0,70.0,0.0,11.0,0.0,9.0,2.0,0.0,11.0,21.0,14.0,3.0,13.0,112.0,66.0,8.0,38.0,7.0,0.0,0.0,46.0,0.0,45.0,10.0,5.0,0.0
22,1536843788.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1568307234.0,96.0,176.0,0.0,0.0,167.0,6.0,1.0,13.0,0.0,21.0,2.0,26.0,11.0,1.0,0.0,40.0,1.0,3.0,10.0,3.0,126.0,0.0,0.0,1.0,14.0,2.0,11.0,122.0,226.0,3.0,0.0,3.0,12.0,1.0,20.0,1.0,15.0,6.0,2.0,0.0,18.0,13.0,6.0,139.0,47.0,8.0,63.0,8.0,0.0,2.0,4.0,0.0,81.0,0.0,21.0,75.0,4.0,3.0,0.0,1.0,9.0,56.0,4.0,2.0,1.0,2.0,1.0,37.0,9.0,1.0,54.0,2.0,107.0,60.0,0.0,0.0,1.0,11.0,3.0,0.0,5.0,0.0,7.0,49.0,9.0,119.0,16.0,2.0,12.0,15.0,60.0,0.0,2.0,1.0,0.0,32.0,286.0,197.0,95.0,43.0,49.0,1.0,9.0,80.0,0.0,0.0,4.0,3.0,30.0,47.0,4.0,41.0,0.0,2.0,104.0,5.0,198.0,3.0,0.0,21.0,5.0,0.0,3.0,9.0,136.0,2.0,133.0,10.0,251.0,0.0,131.0,4.0,105.0,11.0,12.0,20.0,6.0,7.0,1.0,0.0,0.0,148.0,2.0,8.0,0.0,12.0,2.0,0.0,45.0,22.0,25.0,2.0,17.0,258.0,108.0,5.0,79.0,12.0,1.0,0.0,130.0,2.0,153.0,17.0,3.0,0.0
24,159630226.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,163126057.0,6.0,11.0,1.0,0.0,4.0,0.0,0.0,5.0,1.0,12.0,2.0,2.0,14.0,0.0,1.0,16.0,2.0,4.0,6.0,1.0,27.0,0.0,14.0,0.0,0.0,0.0,11.0,4.0,28.0,5.0,1.0,3.0,2.0,3.0,5.0,5.0,6.0,2.0,1.0,2.0,31.0,12.0,18.0,35.0,13.0,4.0,5.0,11.0,0.0,0.0,5.0,0.0,7.0,1.0,1.0,6.0,6.0,9.0,1.0,1.0,1.0,16.0,0.0,4.0,0.0,4.0,0.0,31.0,1.0,4.0,1.0,11.0,30.0,26.0,0.0,1.0,0.0,28.0,0.0,0.0,21.0,1.0,11.0,16.0,6.0,9.0,1.0,0.0,13.0,11.0,2.0,0.0,4.0,1.0,0.0,0.0,34.0,20.0,4.0,1.0,3.0,0.0,7.0,15.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,6.0,0.0,5.0,2.0,9.0,45.0,7.0,1.0,3.0,2.0,0.0,0.0,12.0,9.0,0.0,8.0,5.0,9.0,0.0,9.0,10.0,0.0,10.0,33.0,3.0,6.0,1.0,0.0,4.0,0.0,15.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,14.0,20.0,6.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,0.0
26,163784033.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,33.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27,1645043666.0,5.0,17.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,6.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,5.0,2.0,13.0,0.0,11.0,0.0,11.0,8.0,0.0,5.0,19.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,5.0,2.0,0.0,0.0,39.0,9.0,24.0,18.0,5.0,1.0,0.0,11.0,0.0,0.0,6.0,0.0,3.0,9.0,2.0,5.0,0.0,10.0,0.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,19.0,0.0,5.0,2.0,8.0,12.0,12.0,0.0,0.0,0.0,24.0,0.0,0.0,15.0,1.0,5.0,16.0,4.0,6.0,1.0,1.0,7.0,3.0,2.0,0.0,9.0,2.0,0.0,0.0,20.0,5.0,1.0,1.0,3.0,0.0,1.0,10.0,0.0,13.0,2.0,1.0,1.0,5.0,2.0,5.0,0.0,2.0,2.0,2.0,24.0,13.0,0.0,1.0,1.0,3.0,0.0,6.0,2.0,2.0,8.0,6.0,7.0,0.0,4.0,6.0,1.0,12.0,19.0,2.0,15.0,4.0,0.0,1.0,0.0,12.0,0.0,32.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,14.0,7.0,2.0,9.0,1.0,0.0,0.0,6.0,0.0,3.0,8.0,0.0,0.0
28,1651092140.0,49.0,72.0,0.0,0.0,43.0,1.0,0.0,4.0,0.0,4.0,1.0,16.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0,40.0,0.0,122.0,0.0,4.0,2.0,5.0,0.0,74.0,0.0,0.0,1.0,6.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,2.0,46.0,14.0,1.0,14.0,3.0,0.0,1.0,2.0,0.0,24.0,0.0,18.0,18.0,1.0,1.0,0.0,0.0,6.0,22.0,0.0,1.0,0.0,2.0,1.0,13.0,0.0,0.0,6.0,2.0,42.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,19.0,3.0,50.0,9.0,0.0,1.0,1.0,35.0,0.0,2.0,0.0,0.0,2.0,57.0,52.0,30.0,23.0,21.0,0.0,2.0,21.0,0.0,0.0,2.0,0.0,9.0,16.0,2.0,23.0,0.0,2.0,27.0,1.0,65.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,61.0,1.0,58.0,3.0,82.0,0.0,43.0,4.0,53.0,2.0,3.0,11.0,3.0,0.0,1.0,0.0,0.0,58.0,0.0,1.0,0.0,11.0,1.0,0.0,23.0,15.0,8.0,1.0,11.0,74.0,45.0,2.0,41.0,2.0,0.0,0.0,57.0,1.0,55.0,2.0,3.0,0.0
29,16710907.0,73.0,155.0,1.0,0.0,152.0,1.0,3.0,10.0,0.0,18.0,6.0,26.0,16.0,0.0,0.0,44.0,7.0,6.0,14.0,3.0,93.0,0.0,226.0,1.0,28.0,33.0,19.0,74.0,0.0,3.0,0.0,1.0,8.0,4.0,35.0,5.0,21.0,17.0,4.0,7.0,23.0,29.0,20.0,228.0,50.0,8.0,71.0,17.0,0.0,3.0,19.0,0.0,51.0,0.0,18.0,52.0,10.0,32.0,2.0,1.0,9.0,28.0,0.0,0.0,1.0,7.0,2.0,66.0,24.0,14.0,17.0,6.0,107.0,74.0,0.0,2.0,4.0,11.0,1.0,0.0,23.0,0.0,30.0,39.0,7.0,107.0,12.0,0.0,45.0,13.0,44.0,0.0,6.0,4.0,0.0,12.0,348.0,117.0,78.0,42.0,41.0,0.0,22.0,58.0,0.0,4.0,17.0,4.0,32.0,35.0,11.0,41.0,0.0,7.0,102.0,3.0,192.0,8.0,1.0,12.0,8.0,4.0,1.0,24.0,78.0,6.0,59.0,17.0,163.0,0.0,89.0,14.0,51.0,34.0,52.0,20.0,15.0,22.0,3.0,3.0,0.0,158.0,1.0,26.0,0.0,12.0,9.0,0.0,36.0,20.0,16.0,5.0,17.0,154.0,101.0,9.0,45.0,14.0,0.0,0.0,59.0,1.0,78.0,32.0,5.0,0.0
30,1697511366.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
31,172530667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
