,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
11,131856223.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,3.0,5.0,3.0,0.0,0.0,3.0,9.0,1.0,12.0,17.0,5.0,1.0,19.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,1.0,5.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,14.0,3.0,2.0,8.0,11.0,5.0,4.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,20.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,30.0,21.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0
12,131881172.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,10.0,0.0,8.0,16.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,10.0,8.0,2.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.0,15.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0
13,132960957.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0,3.0,0.0,0.0,1.0,9.0,1.0,1.0,2.0,4.0,0.0,10.0,7.0,7.0,4.0,5.0,0.0,0.0,1.0,10.0,2.0,0.0,2.0,1.0,11.0,0.0,10.0,1.0,0.0,0.0,19.0,1.0,9.0,0.0,4.0,4.0,12.0,3.0,4.0,0.0,1.0,0.0,7.0,9.0,1.0,0.0,4.0,8.0,2.0,1.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,8.0,3.0,4.0,6.0,0.0,3.0,2.0,0.0,6.0,10.0,24.0,3.0,2.0,10.0,4.0,4.0,0.0,0.0,5.0,14.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,2.0,6.0,32.0,11.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0
14,134443258.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,9.0,11.0,3.0,4.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,3.0,6.0,3.0,4.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,3.0,8.0,5.0,4.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,30.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0
15,1402729976.0,0.0,1.0,24.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,14.0,9.0,13.0,2.0,6.0,1.0,0.0,1.0,15.0,5.0,0.0,4.0,2.0,14.0,0.0,10.0,1.0,0.0,0.0,13.0,1.0,12.0,0.0,6.0,13.0,17.0,9.0,6.0,0.0,3.0,0.0,9.0,16.0,0.0,3.0,2.0,10.0,1.0,1.0,0.0,9.0,0.0,9.0,5.0,0.0,0.0,4.0,3.0,14.0,0.0,9.0,16.0,0.0,3.0,3.0,0.0,7.0,14.0,16.0,4.0,3.0,16.0,10.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,11.0,0.0,1.0,8.0,0.0,2.0,4.0,29.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,5.0,0.0,7.0,1.0,0.0
16,1419592838.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17,149180380.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,149387833.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,27.0,0.0,2.0,3.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,14.0,3.0,18.0,19.0,8.0,2.0,9.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,10.0,1.0,7.0,0.0,0.0,0.0,19.0,3.0,13.0,0.0,2.0,8.0,4.0,3.0,3.0,0.0,5.0,0.0,2.0,19.0,1.0,1.0,5.0,21.0,6.0,0.0,1.0,6.0,0.0,15.0,0.0,0.0,0.0,2.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,17.0,2.0,24.0,0.0,2.0,7.0,5.0,4.0,0.0,0.0,7.0,7.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,1.0,4.0,43.0,12.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0
19,151201847.0,0.0,1.0,55.0,1.0,1.0,2.0,0.0,58.0,0.0,3.0,9.0,10.0,4.0,6.0,8.0,0.0,0.0,14.0,0.0,3.0,46.0,42.0,11.0,7.0,21.0,3.0,0.0,0.0,9.0,6.0,0.0,7.0,1.0,13.0,1.0,21.0,0.0,0.0,0.0,37.0,4.0,32.0,0.0,5.0,14.0,12.0,7.0,9.0,0.0,7.0,0.0,2.0,34.0,4.0,1.0,8.0,35.0,11.0,2.0,0.0,15.0,0.0,41.0,5.0,0.0,0.0,5.0,8.0,14.0,10.0,3.0,8.0,0.0,2.0,4.0,1.0,30.0,6.0,47.0,6.0,2.0,23.0,9.0,9.0,0.0,0.0,21.0,18.0,0.0,3.0,7.0,0.0,1.0,6.0,0.0,2.0,15.0,85.0,30.0,1.0,4.0,4.0,1.0,1.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,11.0,1.0,0.0
20,1588662397.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,11.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,26.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,8.0,0.0,4.0,0.0,20.0,7.0,4.0,1.0,3.0,7.0,6.0,0.0,21.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,10.0,3.0,6.0,1.0,0.0,0.0,6.0,11.0,3.0,14.0,5.0,2.0,18.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,1.0,4.0,0.0,1.0,5.0,15.0,0.0,0.0,25.0,4.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0
