,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
10,1238909394.0,0.0,44.0,1.0,42.0,6.0,38.0,26.0,22.0,1.0,0.0,10.0,25.0,5.0,13.0,2.0,26.0,46.0,52.0,0.0,97.0,0.0,44.0,5.0,3.0,52.0,1.0,7.0,14.0,2.0,45.0,0.0,59.0,0.0,42.0,151.0,3.0,17.0,35.0,2.0,1.0,34.0,10.0,0.0,8.0,15.0,3.0,1.0,52.0,17.0,3.0,4.0,8.0,70.0,0.0,0.0,4.0,0.0,4.0,9.0,47.0,17.0,1.0,104.0,38.0,17.0,0.0,0.0,18.0,44.0,11.0,2.0,4.0,3.0,0.0,8.0,0.0,7.0,2.0,41.0,9.0,1.0,55.0,3.0,12.0,3.0,10.0,76.0,29.0,1.0,2.0,1.0,1.0,7.0,1.0,13.0,10.0,37.0,0.0,14.0,7.0,26.0,0.0,39.0,0.0,1.0,36.0,0.0,9.0,0.0,243.0,2.0,0.0,0.0,0.0,0.0,25.0,9.0,3.0,0.0,3.0,0.0
11,132852316.0,0.0,2.0,0.0,3.0,1.0,9.0,45.0,3.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,49.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,135595523.0,0.0,7.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,2.0,0.0,12.0,0.0,5.0,14.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,8.0,7.0,19.0,0.0,0.0,1.0,25.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
13,13719562.0,0.0,1.0,1.0,2.0,1.0,9.0,1.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.0,26.0,2.0,6.0,1.0,0.0,1.0,8.0,19.0,0.0,0.0,1.0,92.0,3.0,24.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,1.0,3.0,1.0,6.0,2.0,10.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,11.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0
14,137599238.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,11.0,5.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,1382311974.0,0.0,2.0,1.0,3.0,20.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0
16,138808454.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,26.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,3.0,1.0,0.0,17.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,10.0,12.0,32.0,0.0,0.0,4.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,36.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
17,142132911.0,0.0,8.0,1.0,13.0,3.0,21.0,3.0,7.0,1.0,46.0,11.0,0.0,1.0,3.0,1.0,0.0,0.0,8.0,0.0,27.0,0.0,2.0,1.0,1.0,7.0,0.0,2.0,3.0,1.0,11.0,0.0,15.0,0.0,6.0,27.0,2.0,6.0,30.0,0.0,0.0,10.0,2.0,0.0,3.0,2.0,1.0,0.0,14.0,1.0,1.0,5.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,1.0,22.0,8.0,4.0,0.0,0.0,8.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,6.0,14.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,8.0,0.0,2.0,2.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0
18,147525488.0,1.0,12.0,1.0,9.0,2.0,16.0,4.0,1.0,1.0,52.0,3.0,3.0,3.0,4.0,1.0,4.0,8.0,0.0,0.0,23.0,0.0,4.0,2.0,1.0,4.0,0.0,3.0,7.0,1.0,15.0,0.0,14.0,0.0,9.0,15.0,1.0,3.0,3.0,0.0,0.0,14.0,4.0,0.0,5.0,2.0,0.0,1.0,14.0,1.0,0.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,18.0,10.0,6.0,0.0,0.0,3.0,7.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,3.0,0.0,7.0,2.0,2.0,1.0,2.0,12.0,7.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,8.0,0.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,5.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,4.0,0.0
19,1526782062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,155782063.0,0.0,22.0,1.0,29.0,6.0,24.0,36.0,4.0,1.0,97.0,2.0,9.0,2.0,2.0,3.0,7.0,27.0,23.0,0.0,0.0,0.0,7.0,4.0,2.0,36.0,1.0,2.0,16.0,2.0,29.0,0.0,34.0,0.0,16.0,53.0,3.0,4.0,50.0,0.0,0.0,21.0,10.0,0.0,10.0,0.0,0.0,0.0,44.0,7.0,153.0,3.0,1.0,34.0,1.0,0.0,4.0,0.0,1.0,3.0,126.0,11.0,0.0,36.0,8.0,9.0,0.0,0.0,156.0,21.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,17.0,5.0,0.0,22.0,3.0,4.0,59.0,4.0,57.0,17.0,0.0,2.0,1.0,1.0,2.0,0.0,6.0,6.0,16.0,0.0,6.0,7.0,9.0,0.0,18.0,0.0,1.0,4.0,0.0,2.0,0.0,63.0,4.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,0.0,5.0,0.0
21,1577842190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1623352940.0,0.0,15.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,44.0,4.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,7.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,6.0,1.0,0.0,9.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,2.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,26.0,2.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,2.0,2.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,10.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0
23,162655265.0,0.0,43.0,37.0,90.0,3.0,26.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,29.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0,0.0,15.0,18.0,0.0,4.0,12.0,14.0,25.0,20.0,0.0,0.0,1.0,0.0,2.0,21.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,40.0,6.0,13.0,12.0,2.0,0.0,1.0,10.0,5.0,2.0,9.0,18.0,0.0,2.0,2.0,2.0,0.0,29.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,16.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,22.0,3.0,0.0,0.0,37.0,14.0,0.0,75.0,0.0,0.0,2.0,0.0
24,166861881.0,0.0,27.0,26.0,98.0,4.0,13.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,21.0,0.0,0.0,7.0,11.0,24.0,18.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,22.0,2.0,6.0,4.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,7.0,0.0,0.0,2.0,1.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,25.0,9.0,0.0,64.0,0.0,0.0,1.0,0.0
25,1673941226.0,0.0,5.0,0.0,11.0,3.0,6.0,3.0,2.0,0.0,52.0,3.0,10.0,1.0,0.0,0.0,17.0,7.0,4.0,0.0,36.0,0.0,15.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,0.0,13.0,0.0,6.0,22.0,0.0,3.0,9.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,9.0,3.0,27.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,2.0,3.0,54.0,2.0,0.0,26.0,4.0,4.0,0.0,0.0,7.0,15.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,0.0,0.0,45.0,0.0,1.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,5.0,2.0,9.0,0.0,8.0,0.0,0.0,12.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0
