,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
20,119337747.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,2.0,8.0,13.0,0.0,2.0,3.0,7.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,9.0,0.0,5.0,8.0,7.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,1.0,7.0,2.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,14.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,5.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,2.0,4.0,5.0,3.0,3.0,9.0,11.0,5.0,1.0,6.0,0.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,6.0
21,121379684.0,7.0,4.0,0.0,0.0,28.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,16.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,14.0,4.0,2.0,3.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
22,134574318.0,4.0,1.0,5.0,2.0,40.0,0.0,15.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,12.0,35.0,0.0,7.0,1.0,6.0,0.0,0.0,2.0,12.0,8.0,1.0,0.0,2.0,17.0,10.0,10.0,9.0,6.0,5.0,41.0,6.0,15.0,5.0,7.0,0.0,33.0,5.0,3.0,29.0,6.0,0.0,3.0,0.0,12.0,15.0,6.0,2.0,71.0,0.0,0.0,9.0,19.0,3.0,4.0,2.0,0.0,1.0,1.0,79.0,3.0,18.0,28.0,2.0,3.0,4.0,6.0,2.0,1.0,16.0,8.0,2.0,7.0,1.0,0.0,7.0,0.0,10.0,3.0,0.0,25.0,34.0,11.0,4.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,34.0,7.0,2.0,3.0,0.0,16.0,11.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,48.0,3.0,5.0,28.0,7.0,25.0,82.0,7.0,41.0,1.0,26.0,3.0,9.0,2.0,2.0,3.0,2.0,2.0,1.0,8.0,8.0
23,137381140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,21.0,13.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,0.0,45.0,0.0,1.0,0.0,7.0,6.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,4.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
24,14558120.0,2.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,4.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,5.0,0.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
25,145622254.0,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,77.0,14.0,4.0,0.0,0.0,9.0,10.0,4.0,0.0,8.0,21.0,2.0,0.0,30.0,1.0,0.0,4.0,43.0,3.0,2.0,1.0,2.0,3.0,0.0,9.0,1.0,4.0,44.0,84.0,0.0,98.0,2.0,2.0,0.0,25.0,8.0,20.0,17.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,15.0,18.0,3.0,0.0,1.0,1.0,0.0,0.0,42.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,14.0,72.0,18.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,77.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,40.0,6.0,1.0,4.0,11.0,113.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,17.0,0.0,2.0,0.0,4.0,2.0
26,147486328.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,5.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,13.0,0.0,30.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,24.0,60.0,0.0,31.0,1.0,0.0,0.0,7.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,37.0,12.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
27,1568718145.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
28,158812734.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,6.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,159374475.0,7.0,1.0,6.0,3.0,32.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,9.0,8.0,0.0,0.0,9.0,6.0,5.0,0.0,17.0,4.0,2.0,4.0,4.0,3.0,5.0,0.0,14.0,5.0,5.0,9.0,1.0,2.0,0.0,12.0,1.0,14.0,3.0,16.0,3.0,11.0,10.0,2.0,0.0,10.0,3.0,1.0,3.0,9.0,0.0,25.0,0.0,0.0,3.0,3.0,5.0,0.0,3.0,0.0,4.0,2.0,20.0,0.0,16.0,1.0,0.0,0.0,6.0,3.0,12.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,14.0,36.0,7.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,16.0,6.0,1.0,0.0,0.0,21.0,3.0,5.0,1.0,0.0,9.0,0.0,1.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,5.0,13.0,12.0,2.0,5.0,30.0,10.0,7.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0
30,159792057.0,1.0,0.0,3.0,2.0,10.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,29.0,30.0,6.0,1.0,0.0,11.0,6.0,8.0,0.0,10.0,20.0,0.0,43.0,21.0,0.0,1.0,14.0,0.0,7.0,0.0,3.0,2.0,2.0,0.0,4.0,3.0,2.0,26.0,51.0,1.0,60.0,5.0,3.0,0.0,25.0,6.0,19.0,8.0,3.0,2.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,17.0,38.0,13.0,0.0,8.0,2.0,0.0,1.0,20.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,13.0,38.0,7.0,2.0,1.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,21.0,1.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,1.0,7.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,58.0,5.0,1.0,6.0,14.0,54.0,5.0,1.0,10.0,0.0,1.0,0.0,0.0,21.0,0.0,3.0,0.0,1.0,3.0
31,1668071172.0,0.0,0.0,1.0,1.0,7.0,1.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0,0.0,7.0,0.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,2.0,1.0,3.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,9.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,3.0,5.0,1.0,1.0,12.0,8.0,2.0,2.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0
32,17508749.0,2.0,1.0,0.0,0.0,8.0,4.0,12.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,21.0,2.0,0.0,1.0,1.0,0.0,5.0,9.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,21.0,0.0,1.0,3.0,6.0,37.0,1.0,12.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,2.0,0.0,0.0,9.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0,0.0,2.0,1.0,4.0,5.0,10.0,7.0,1.0,0.0,5.0,0.0,11.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0
33,17567926.0,2.0,0.0,3.0,1.0,17.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,10.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,2.0,4.0,0.0,6.0,4.0,0.0,6.0,0.0,1.0,1.0,7.0,2.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,15.0,1.0,3.0,4.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,7.0,13.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,1.0,4.0,8.0,4.0,1.0,17.0,4.0,2.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0
34,177470688.0,0.0,1.0,3.0,0.0,7.0,3.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,2.0,0.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,6.0,0.0,2.0,0.0,6.0,2.0,1.0,1.0,6.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,2.0,7.0,5.0,5.0,9.0,5.0,3.0,0.0,8.0,1.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0
35,178729876.0,0.0,0.0,6.0,2.0,20.0,0.0,5.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,4.0,24.0,0.0,4.0,1.0,1.0,0.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,2.0,0.0,0.0,13.0,1.0,3.0,0.0,21.0,2.0,1.0,14.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,72.0,0.0,0.0,6.0,7.0,1.0,6.0,4.0,0.0,1.0,0.0,22.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,4.0,3.0,1.0,8.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,19.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,28.0,0.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,2.0,10.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,34.0,1.0,1.0,14.0,2.0,12.0,35.0,1.0,13.0,3.0,13.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,2.0,3.0
36,181233050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,18250679.0,3.0,3.0,4.0,2.0,25.0,2.0,15.0,0.0,1.0,2.0,0.0,0.0,11.0,0.0,42.0,4.0,0.0,3.0,1.0,2.0,4.0,15.0,0.0,7.0,9.0,3.0,0.0,0.0,12.0,4.0,8.0,21.0,6.0,6.0,13.0,0.0,0.0,1.0,1.0,3.0,9.0,9.0,3.0,20.0,1.0,0.0,8.0,0.0,4.0,7.0,0.0,6.0,27.0,0.0,0.0,13.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0,19.0,3.0,11.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,9.0,9.0,1.0,1.0,23.0,2.0,3.0,2.0,0.0,0.0,12.0,3.0,2.0,4.0,0.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,14.0,4.0,0.0,1.0,0.0,4.0,13.0,0.0,3.0,0.0,22.0,2.0,12.0,2.0,1.0,2.0,1.0,5.0,0.0,1.0,8.0,15.0,1.0,2.0,4.0,3.0,11.0,23.0,10.0,3.0,2.0,12.0,1.0,15.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,5.0
38,1835188722.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0
39,184138432.0,2.0,0.0,3.0,1.0,12.0,5.0,1.0,0.0,1.0,8.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,2.0,4.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,14.0,3.0,4.0,16.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0
40,184726826.0,2.0,0.0,0.0,0.0,5.0,7.0,2.0,0.0,1.0,2.0,0.0,0.0,31.0,15.0,3.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,17.0,0.0,44.0,24.0,0.0,0.0,3.0,26.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,68.0,1.0,46.0,2.0,0.0,0.0,17.0,7.0,5.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,11.0,4.0,1.0,1.0,0.0,0.0,1.0,38.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,10.0,34.0,10.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,0.0,3.0,3.0,2.0,62.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,2.0
41,187232131.0,8.0,0.0,1.0,1.0,57.0,8.0,7.0,0.0,1.0,6.0,0.0,3.0,94.0,19.0,10.0,2.0,0.0,11.0,14.0,5.0,16.0,33.0,42.0,4.0,84.0,60.0,1.0,1.0,16.0,51.0,1.0,6.0,7.0,6.0,21.0,0.0,9.0,1.0,15.0,68.0,0.0,3.0,140.0,19.0,2.0,0.0,29.0,14.0,26.0,27.0,5.0,2.0,60.0,0.0,0.0,6.0,7.0,4.0,2.0,7.0,0.0,21.0,13.0,24.0,2.0,5.0,9.0,1.0,2.0,68.0,1.0,6.0,10.0,1.0,4.0,2.0,19.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,6.0,93.0,82.0,16.0,4.0,1.0,39.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,20.0,100.0,4.0,3.0,0.0,16.0,12.0,2.0,3.0,8.0,22.0,1.0,1.0,14.0,2.0,0.0,5.0,2.0,0.0,0.0,9.0,16.0,3.0,74.0,33.0,7.0,20.0,38.0,118.0,18.0,1.0,11.0,1.0,3.0,0.0,0.0,17.0,4.0,1.0,2.0,0.0,5.0
42,20133907.0,1.0,2.0,2.0,0.0,11.0,2.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,13.0,1.0,0.0,3.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,37.0,2.0,6.0,2.0,0.0,9.0,1.0,0.0,1.0,3.0,0.0,6.0,14.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,9.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,103.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,19.0,0.0,5.0,1.0,46.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,1.0,7.0,0.0,4.0,2.0,1.0,1.0,30.0,0.0,2.0,5.0,3.0,3.0,6.0,16.0,3.0,0.0,7.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
43,2150006054.0,2.0,1.0,0.0,0.0,13.0,6.0,2.0,0.0,2.0,1.0,1.0,0.0,87.0,40.0,4.0,0.0,0.0,9.0,18.0,1.0,1.0,3.0,45.0,2.0,98.0,31.0,0.0,3.0,11.0,60.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,46.0,140.0,6.0,0.0,6.0,5.0,0.0,21.0,11.0,26.0,15.0,0.0,0.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,33.0,29.0,14.0,1.0,6.0,1.0,0.0,1.0,50.0,0.0,3.0,14.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,67.0,86.0,9.0,1.0,1.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,5.0,2.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,1.0,126.0,14.0,3.0,5.0,10.0,93.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,1.0
