,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
10,1149709470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11714092.0,1.0,29.0,2.0,6.0,2.0,1.0,5.0,11.0,7.0,0.0,0.0,1.0,47.0,0.0,16.0,0.0,2.0,0.0,3.0,2.0,5.0,19.0,10.0,0.0,24.0,11.0,6.0,1.0,10.0,10.0,0.0,1.0,2.0,24.0,2.0,11.0,12.0,2.0,5.0,7.0,11.0,20.0,4.0,24.0,3.0,4.0,15.0,3.0,19.0,8.0,2.0,38.0,5.0,9.0,5.0,2.0,0.0,3.0,1.0,3.0,1.0,6.0,1.0,8.0,0.0,2.0,14.0,2.0,2.0,13.0,0.0,24.0,1.0,0.0,7.0,0.0,5.0,1.0,12.0,0.0,0.0,9.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,15.0,3.0,1.0,0.0,1.0,11.0,4.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,3.0,1.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,17.0,2.0,0.0,10.0,2.0,6.0,1.0,0.0,2.0,1.0,1.0,4.0,8.0,1.0,0.0,15.0,0.0,28.0,0.0,8.0,0.0,2.0,0.0,1.0,28.0,0.0,1.0,7.0,0.0,10.0,24.0,0.0,17.0,3.0,0.0,0.0,0.0,1.0,25.0,10.0,1.0,40.0,11.0,2.0,8.0,0.0,0.0,22.0,0.0,14.0,0.0,7.0,1.0,1.0,46.0,0.0
12,1173316256.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
13,1199333984.0,7.0,77.0,2.0,26.0,21.0,11.0,7.0,18.0,16.0,0.0,47.0,1.0,0.0,0.0,47.0,1.0,53.0,3.0,14.0,5.0,12.0,65.0,23.0,0.0,92.0,21.0,28.0,1.0,17.0,40.0,1.0,5.0,2.0,84.0,7.0,44.0,35.0,11.0,28.0,31.0,24.0,67.0,29.0,62.0,46.0,7.0,38.0,24.0,45.0,25.0,5.0,112.0,9.0,18.0,8.0,4.0,8.0,6.0,7.0,10.0,3.0,15.0,9.0,28.0,0.0,7.0,27.0,4.0,3.0,27.0,0.0,55.0,9.0,0.0,34.0,1.0,7.0,3.0,34.0,4.0,2.0,21.0,20.0,3.0,8.0,1.0,2.0,4.0,0.0,3.0,32.0,26.0,1.0,0.0,9.0,33.0,13.0,1.0,1.0,12.0,7.0,0.0,5.0,7.0,0.0,72.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,21.0,5.0,2.0,7.0,0.0,0.0,5.0,24.0,9.0,0.0,38.0,12.0,0.0,33.0,4.0,21.0,1.0,1.0,12.0,15.0,12.0,12.0,20.0,5.0,3.0,44.0,0.0,88.0,2.0,19.0,2.0,4.0,0.0,2.0,124.0,2.0,7.0,17.0,1.0,25.0,77.0,0.0,39.0,7.0,2.0,0.0,0.0,22.0,77.0,22.0,2.0,170.0,31.0,4.0,20.0,1.0,1.0,71.0,0.0,35.0,0.0,71.0,1.0,1.0,153.0,8.0
14,123915802.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,124138241.0,4.0,20.0,4.0,25.0,16.0,4.0,3.0,8.0,6.0,0.0,16.0,1.0,47.0,0.0,0.0,1.0,3.0,0.0,8.0,3.0,5.0,9.0,6.0,0.0,33.0,13.0,20.0,2.0,3.0,8.0,0.0,4.0,2.0,13.0,9.0,15.0,6.0,9.0,35.0,14.0,4.0,31.0,18.0,21.0,26.0,7.0,10.0,17.0,9.0,5.0,5.0,22.0,5.0,3.0,16.0,1.0,0.0,2.0,2.0,4.0,1.0,7.0,8.0,7.0,0.0,2.0,19.0,1.0,2.0,4.0,1.0,9.0,8.0,1.0,9.0,1.0,2.0,3.0,6.0,4.0,0.0,2.0,16.0,5.0,4.0,1.0,1.0,3.0,0.0,2.0,7.0,23.0,2.0,0.0,7.0,7.0,27.0,2.0,1.0,6.0,1.0,1.0,4.0,0.0,0.0,29.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,13.0,10.0,1.0,3.0,0.0,0.0,1.0,9.0,5.0,3.0,13.0,6.0,0.0,2.0,2.0,16.0,2.0,2.0,8.0,19.0,6.0,4.0,9.0,3.0,1.0,10.0,0.0,32.0,0.0,1.0,1.0,3.0,3.0,2.0,40.0,4.0,5.0,2.0,4.0,3.0,18.0,0.0,16.0,13.0,2.0,0.0,0.0,3.0,6.0,4.0,1.0,48.0,20.0,4.0,1.0,3.0,1.0,20.0,0.0,6.0,0.0,7.0,1.0,1.0,42.0,12.0
16,126557133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,128840796.0,4.0,4.0,4.0,4.0,2.0,10.0,1.0,1.0,2.0,0.0,2.0,0.0,53.0,1.0,3.0,0.0,0.0,5.0,1.0,11.0,0.0,12.0,0.0,1.0,7.0,2.0,1.0,2.0,7.0,33.0,0.0,1.0,0.0,22.0,1.0,3.0,10.0,10.0,9.0,27.0,5.0,10.0,16.0,2.0,39.0,0.0,3.0,13.0,2.0,2.0,6.0,11.0,1.0,2.0,1.0,1.0,16.0,3.0,9.0,8.0,3.0,6.0,7.0,2.0,0.0,17.0,4.0,1.0,2.0,2.0,0.0,6.0,2.0,0.0,23.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,14.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,2.0,4.0,2.0,12.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0,6.0,5.0,15.0,7.0,2.0,11.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,28.0,10.0,5.0,0.0,20.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,81.0,0.0,4.0,8.0,3.0
18,129039023.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,11.0,1.0,5.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,12.0,3.0,0.0
19,130964579.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,3.0,0.0,14.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,7.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0,0.0,7.0,5.0,2.0,1.0,3.0,1.0,8.0,2.0,12.0,4.0,0.0,4.0,1.0,3.0,5.0,0.0,9.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,1.0,0.0,4.0,7.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,7.0,3.0,0.0,15.0,4.0,1.0,2.0,0.0,0.0,13.0,0.0,5.0,0.0,6.0,0.0,0.0,17.0,0.0
20,132820251.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0,11.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,2.0,2.0,21.0,0.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,4.0,5.0,4.0,1.0,3.0,0.0,3.0,4.0,2.0,3.0,10.0,7.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,6.0,17.0,3.0,7.0,1.0,1.0,26.0,1.0,2.0,7.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,3.0,11.0,0.0,6.0,0.0,7.0,0.0,27.0,0.0,1.0,1.0,18.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,2.0,13.0,4.0,5.0,4.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,21.0,0.0,10.0,6.0,3.0,1.0,0.0,2.0,8.0,0.0,2.0,1.0,22.0,2.0,17.0,6.0,0.0
21,134443258.0,0.0,8.0,3.0,8.0,1.0,2.0,0.0,4.0,3.0,0.0,5.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,5.0,0.0,6.0,8.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,11.0,3.0,3.0,6.0,2.0,2.0,10.0,5.0,16.0,7.0,1.0,4.0,4.0,8.0,4.0,0.0,12.0,3.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,7.0,7.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,9.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,2.0,0.0,2.0,8.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,17.0,7.0,3.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,19.0,1.0
22,1349483100.0,8.0,55.0,4.0,8.0,3.0,2.0,5.0,8.0,14.0,0.0,19.0,0.0,65.0,0.0,9.0,0.0,12.0,1.0,10.0,1.0,7.0,0.0,25.0,0.0,33.0,18.0,19.0,0.0,11.0,23.0,1.0,6.0,0.0,49.0,3.0,33.0,39.0,6.0,6.0,12.0,29.0,47.0,7.0,88.0,22.0,4.0,35.0,5.0,25.0,18.0,2.0,86.0,12.0,25.0,7.0,1.0,4.0,3.0,3.0,16.0,2.0,7.0,2.0,24.0,0.0,0.0,35.0,3.0,1.0,21.0,0.0,63.0,1.0,0.0,23.0,0.0,6.0,0.0,42.0,3.0,0.0,17.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,50.0,7.0,1.0,0.0,3.0,21.0,1.0,0.0,0.0,5.0,16.0,0.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,29.0,1.0,0.0,3.0,0.0,0.0,2.0,12.0,0.0,1.0,41.0,3.0,0.0,30.0,1.0,22.0,1.0,1.0,4.0,2.0,2.0,3.0,8.0,3.0,1.0,50.0,0.0,65.0,1.0,62.0,0.0,1.0,0.0,0.0,160.0,3.0,21.0,33.0,2.0,25.0,91.0,4.0,22.0,9.0,2.0,0.0,0.0,4.0,81.0,31.0,2.0,163.0,32.0,3.0,14.0,1.0,0.0,66.0,0.0,28.0,0.0,27.0,1.0,0.0,86.0,0.0
23,136514389.0,0.0,15.0,3.0,2.0,1.0,0.0,5.0,6.0,8.0,0.0,10.0,0.0,23.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,25.0,0.0,0.0,22.0,11.0,4.0,0.0,4.0,5.0,0.0,1.0,0.0,12.0,2.0,13.0,12.0,0.0,2.0,2.0,10.0,20.0,1.0,25.0,3.0,3.0,15.0,0.0,10.0,7.0,0.0,23.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,0.0,14.0,3.0,0.0,6.0,0.0,17.0,0.0,0.0,7.0,0.0,2.0,0.0,17.0,2.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,21.0,1.0,27.0,0.0,10.0,0.0,1.0,0.0,0.0,33.0,2.0,10.0,11.0,2.0,7.0,21.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,29.0,16.0,2.0,8.0,1.0,0.0,16.0,0.0,13.0,0.0,6.0,0.0,0.0,24.0,0.0
24,139240585.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1412416507.0,7.0,37.0,3.0,14.0,18.0,3.0,3.0,8.0,12.0,0.0,24.0,1.0,92.0,0.0,33.0,0.0,7.0,0.0,7.0,4.0,6.0,33.0,22.0,0.0,0.0,19.0,21.0,1.0,8.0,21.0,0.0,6.0,2.0,54.0,12.0,33.0,25.0,11.0,35.0,21.0,13.0,70.0,29.0,36.0,38.0,7.0,32.0,8.0,22.0,15.0,9.0,63.0,9.0,11.0,10.0,3.0,4.0,3.0,3.0,7.0,1.0,13.0,18.0,17.0,0.0,3.0,28.0,2.0,3.0,12.0,1.0,23.0,19.0,0.0,49.0,1.0,4.0,2.0,26.0,2.0,0.0,14.0,32.0,2.0,3.0,1.0,1.0,2.0,0.0,11.0,18.0,48.0,1.0,0.0,2.0,26.0,17.0,4.0,1.0,3.0,6.0,0.0,2.0,1.0,1.0,61.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,14.0,5.0,2.0,7.0,0.0,0.0,3.0,21.0,4.0,1.0,26.0,5.0,0.0,17.0,3.0,18.0,2.0,0.0,11.0,8.0,14.0,8.0,11.0,12.0,0.0,29.0,3.0,62.0,0.0,9.0,0.0,2.0,0.0,1.0,71.0,3.0,10.0,22.0,4.0,13.0,41.0,2.0,28.0,9.0,0.0,0.0,0.0,9.0,44.0,15.0,0.0,98.0,32.0,7.0,13.0,4.0,1.0,46.0,0.0,24.0,0.0,28.0,1.0,1.0,74.0,7.0
26,142703319.0,3.0,19.0,2.0,6.0,1.0,0.0,3.0,7.0,4.0,0.0,11.0,0.0,21.0,0.0,13.0,0.0,2.0,0.0,4.0,1.0,8.0,18.0,11.0,0.0,19.0,0.0,5.0,0.0,5.0,4.0,0.0,3.0,0.0,12.0,4.0,22.0,5.0,2.0,5.0,3.0,7.0,25.0,4.0,26.0,4.0,4.0,14.0,1.0,3.0,6.0,1.0,29.0,5.0,6.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,9.0,0.0,0.0,32.0,0.0,1.0,6.0,0.0,11.0,2.0,0.0,8.0,0.0,2.0,1.0,14.0,2.0,0.0,3.0,13.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,4.0,1.0,0.0,1.0,5.0,1.0,0.0,25.0,0.0,31.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,1.0,4.0,4.0,3.0,5.0,20.0,0.0,15.0,5.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,37.0,13.0,4.0,4.0,1.0,0.0,11.0,0.0,14.0,0.0,2.0,0.0,0.0,40.0,1.0
27,148676002.0,16.0,17.0,3.0,16.0,10.0,2.0,1.0,2.0,1.0,0.0,6.0,1.0,28.0,0.0,20.0,1.0,1.0,0.0,2.0,8.0,7.0,19.0,4.0,0.0,21.0,5.0,0.0,2.0,5.0,8.0,0.0,7.0,2.0,15.0,11.0,15.0,9.0,10.0,16.0,10.0,9.0,26.0,8.0,13.0,19.0,2.0,7.0,8.0,7.0,8.0,5.0,18.0,2.0,13.0,4.0,2.0,2.0,3.0,2.0,11.0,3.0,8.0,9.0,6.0,0.0,3.0,10.0,4.0,2.0,3.0,1.0,8.0,6.0,0.0,8.0,2.0,4.0,7.0,14.0,0.0,5.0,2.0,7.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,17.0,12.0,2.0,0.0,10.0,5.0,10.0,1.0,1.0,3.0,15.0,1.0,3.0,11.0,0.0,23.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,3.0,0.0,0.0,5.0,10.0,6.0,0.0,8.0,6.0,0.0,5.0,4.0,23.0,1.0,0.0,3.0,2.0,4.0,10.0,7.0,3.0,0.0,7.0,0.0,18.0,4.0,8.0,0.0,1.0,3.0,1.0,49.0,0.0,5.0,23.0,1.0,5.0,17.0,0.0,9.0,4.0,2.0,0.0,0.0,2.0,11.0,19.0,0.0,52.0,30.0,1.0,3.0,0.0,1.0,33.0,0.0,6.0,2.0,6.0,2.0,1.0,25.0,3.0
