,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0,-1.0,1016864305.0,103038051.0,104141579.0,105495667.0,106389093.0,1096629289.0,110086938.0,112645055.0,112967218.0,113009001.0,11430852.0,116150055.0,1205427770.0,121327462.0,126832007.0,132863069.0,133175890.0,137599238.0,1405093075.0,142132911.0,145574853.0,145622254.0,146018074.0,147983674.0,153186062.0,153416602.0,15777257.0,16225093.0,1633426388.0,175333969.0,18107797.0,18248380.0,192450770.0,193372762.0,19657658.0,20560375.0,21074453.0,215358554.0,216925520.0,2179363256.0,221356983.0,2284771098.0,234401671.0,236017726.0,23811362.0,242884086.0,247222795.0,25151537.0,256429474.0,261170117.0,263895250.0,268317263.0,26946099.0,26981507.0,279703583.0,280238311.0,285498769.0,28552047.0,2856260563.0,29153853.0,292772945.0,2943117608.0,30174386.0,3179338645.0,33604765.0,36641694.0,37537517.0,378404924.0,40667947.0,410809934.0,411402689.0,414927034.0,445533981.0,453603539.0,4537539792.0,455092249.0,478751728.0,4840949473.0,48416262.0,51744332.0,532139617.0,53344555.0,552565867.0,5886462.0,589550184.0,591999006.0,605255836.0,615114229.0,62468790.0,63380894.0,65916370.0,70701694.0,717292563.0,7.205261699557704e+17,7.21953897317675e+17,759256634.0,805322958.0,82041060.0,823108932.0,8.600338213784658e+17,871064210.0,886606506.0,90110020.0,9.201074192666993e+17,92697510.0,940683308.0
1,1016864305.0,0.0,3.0,1.0,9.0,3.0,14.0,9.0,12.0,21.0,15.0,39.0,26.0,3.0,4.0,0.0,12.0,1.0,5.0,2.0,9.0,8.0,12.0,21.0,34.0,6.0,2.0,7.0,5.0,0.0,0.0,6.0,8.0,5.0,14.0,10.0,12.0,7.0,0.0,0.0,31.0,3.0,7.0,0.0,3.0,8.0,9.0,1.0,4.0,15.0,5.0,2.0,54.0,73.0,5.0,11.0,0.0,0.0,45.0,25.0,3.0,2.0,0.0,0.0,7.0,6.0,10.0,39.0,4.0,8.0,5.0,2.0,0.0,1.0,12.0,3.0,1.0,14.0,1.0,0.0,14.0,4.0,14.0,0.0,10.0,1.0,11.0,4.0,0.0,7.0,7.0,11.0,1.0,0.0,0.0,6.0,9.0,22.0,0.0,5.0,16.0,0.0,2.0,1.0,0.0,13.0,1.0
2,103038051.0,3.0,0.0,1.0,0.0,19.0,1.0,9.0,0.0,0.0,32.0,11.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,8.0,1.0,45.0,49.0,2.0,2.0,0.0,0.0,51.0,0.0,0.0,1.0,3.0,3.0,13.0,5.0,5.0,0.0,17.0,2.0,1.0,1.0,3.0,24.0,0.0,6.0,0.0,1.0,1.0,0.0,4.0,8.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,7.0,2.0,13.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,60.0,0.0,5.0,0.0,10.0,0.0,1.0,28.0,42.0,12.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,14.0,0.0,10.0,1.0
3,104141579.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,5.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,12.0,2.0,1.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,12.0,2.0,0.0,3.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,2.0,5.0,5.0,1.0,0.0,0.0,4.0,0.0,12.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,13.0,1.0,0.0,5.0,0.0,4.0,1.0,0.0,1.0,3.0
4,105495667.0,9.0,0.0,2.0,0.0,0.0,5.0,3.0,3.0,7.0,3.0,15.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,6.0,8.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,11.0,5.0,1.0,15.0,4.0,35.0,3.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0
5,106389093.0,3.0,19.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,51.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0,48.0,97.0,1.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,3.0,8.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,51.0,0.0,8.0,0.0,6.0,0.0,0.0,31.0,24.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,43.0,1.0,5.0,0.0,18.0,1.0
6,1096629289.0,14.0,1.0,3.0,5.0,0.0,0.0,1.0,2.0,5.0,2.0,26.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,9.0,0.0,2.0,8.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,11.0,12.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,2.0,0.0,20.0,10.0,0.0,9.0,0.0,0.0,10.0,7.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,13.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
7,110086938.0,9.0,9.0,4.0,3.0,17.0,1.0,0.0,3.0,2.0,31.0,28.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,11.0,2.0,30.0,26.0,4.0,3.0,1.0,2.0,22.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,4.0,2.0,22.0,2.0,1.0,1.0,9.0,12.0,0.0,6.0,0.0,4.0,0.0,1.0,3.0,34.0,1.0,9.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,2.0,7.0,0.0,7.0,5.0,8.0,12.0,6.0,34.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,15.0,21.0,0.0,17.0,0.0,12.0,0.0,1.0,16.0,4.0,13.0,2.0,4.0,0.0,6.0,3.0,5.0,2.0,0.0,3.0,5.0,2.0,17.0,0.0,17.0,2.0
8,112645055.0,12.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,16.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,18.0,6.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,10.0,0.0,3.0,9.0,7.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,4.0,3.0,71.0,0.0,2.0,20.0,5.0,1.0,3.0,0.0,1.0,4.0,12.0,5.0,1.0,0.0,3.0,25.0,4.0,10.0,8.0,1.0,10.0,5.0,7.0,1.0,0.0,9.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,7.0,17.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,2.0,0.0
9,112967218.0,21.0,0.0,0.0,7.0,0.0,5.0,2.0,3.0,0.0,2.0,11.0,2.0,1.0,1.0,0.0,7.0,1.0,4.0,0.0,4.0,1.0,3.0,8.0,14.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,7.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,8.0,3.0,2.0,19.0,8.0,2.0,3.0,0.0,0.0,3.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,19.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0
10,113009001.0,15.0,32.0,5.0,3.0,51.0,2.0,31.0,0.0,2.0,0.0,39.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,10.0,1.0,52.0,77.0,4.0,6.0,1.0,1.0,45.0,0.0,0.0,2.0,5.0,1.0,21.0,5.0,1.0,1.0,35.0,5.0,3.0,2.0,5.0,14.0,0.0,13.0,0.0,1.0,0.0,0.0,4.0,8.0,1.0,8.0,1.0,6.0,3.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,11.0,3.0,31.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,3.0,2.0,53.0,0.0,25.0,0.0,11.0,0.0,0.0,39.0,29.0,24.0,2.0,1.0,0.0,3.0,6.0,1.0,1.0,0.0,3.0,10.0,4.0,10.0,0.0,38.0,2.0
11,11430852.0,39.0,11.0,12.0,15.0,18.0,26.0,28.0,16.0,11.0,39.0,0.0,5.0,6.0,6.0,0.0,7.0,1.0,1.0,7.0,21.0,45.0,91.0,28.0,24.0,7.0,3.0,52.0,6.0,0.0,1.0,4.0,22.0,4.0,17.0,12.0,22.0,61.0,2.0,1.0,3.0,6.0,12.0,0.0,12.0,4.0,5.0,2.0,9.0,24.0,9.0,4.0,75.0,43.0,11.0,10.0,1.0,2.0,17.0,31.0,4.0,4.0,2.0,2.0,4.0,8.0,24.0,30.0,14.0,13.0,16.0,0.0,0.0,0.0,4.0,6.0,2.0,9.0,18.0,0.0,16.0,9.0,95.0,0.0,283.0,0.0,15.0,0.0,0.0,17.0,11.0,23.0,5.0,2.0,0.0,4.0,9.0,21.0,2.0,4.0,17.0,1.0,5.0,8.0,0.0,23.0,5.0
12,116150055.0,26.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,4.0,22.0,1.0,39.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,5.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
13,1205427770.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14,121327462.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
15,126832007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,132863069.0,12.0,5.0,0.0,4.0,0.0,6.0,3.0,1.0,7.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,1.0,7.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,15.0,21.0,8.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,2.0,11.0,7.0,1.0,31.0,8.0,3.0,22.0,0.0,0.0,6.0,20.0,1.0,0.0,2.0,1.0,0.0,7.0,2.0,11.0,3.0,14.0,17.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,0.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,2.0,18.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
17,133175890.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
18,137599238.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
