,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
10,115952029.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,120786735.0,11.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,3.0,60.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,22.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,7.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,26.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,34.0,2.0,4.0,1.0,3.0,1.0,4.0,0.0,5.0,120.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,72.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0
12,1222855608.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,132960957.0,0.0,2.0,2.0,8.0,14.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,1.0,4.0,4.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,3.0,19.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,6.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,11.0,0.0,3.0,8.0,0.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,0.0,5.0,3.0,6.0,9.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,9.0,0.0,1.0,3.0,15.0,10.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,6.0,25.0,1.0,9.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,3.0,3.0,6.0
14,134477865.0,20.0,6.0,18.0,43.0,23.0,86.0,2.0,42.0,3.0,2.0,6.0,2.0,20.0,0.0,0.0,11.0,33.0,33.0,2.0,28.0,17.0,6.0,11.0,18.0,19.0,0.0,10.0,40.0,1.0,31.0,118.0,84.0,2.0,7.0,1.0,51.0,3.0,18.0,11.0,12.0,105.0,7.0,6.0,5.0,1.0,69.0,8.0,6.0,10.0,14.0,6.0,41.0,0.0,10.0,11.0,0.0,4.0,4.0,296.0,34.0,21.0,7.0,39.0,0.0,6.0,16.0,0.0,6.0,13.0,6.0,4.0,0.0,1.0,12.0,11.0,29.0,11.0,32.0,24.0,0.0,13.0,11.0,17.0,44.0,9.0,4.0,10.0,15.0,23.0,9.0,0.0,9.0,4.0,8.0,5.0,3.0,11.0,4.0,3.0,11.0,4.0,1.0,1.0,34.0,3.0,5.0,10.0,48.0,29.0,4.0,86.0,11.0,38.0,0.0,7.0,9.0,23.0,6.0,1.0,9.0,35.0,112.0,9.0,34.0,2.0,18.0,16.0,62.0,5.0,0.0,7.0,4.0,8.0,17.0
15,135615769.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1385113170.0,3.0,1.0,10.0,71.0,19.0,38.0,1.0,79.0,7.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,7.0,18.0,1.0,9.0,39.0,1.0,2.0,9.0,3.0,1.0,1.0,0.0,0.0,10.0,1.0,24.0,1.0,7.0,0.0,3.0,0.0,8.0,3.0,8.0,5.0,1.0,1.0,7.0,0.0,7.0,7.0,5.0,3.0,3.0,0.0,24.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,14.0,0.0,13.0,6.0,4.0,2.0,5.0,0.0,1.0,5.0,2.0,4.0,0.0,0.0,5.0,9.0,21.0,10.0,4.0,16.0,2.0,3.0,3.0,8.0,8.0,0.0,2.0,4.0,9.0,8.0,2.0,1.0,5.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,12.0,7.0,0.0,1.0,5.0,1.0,8.0,1.0,29.0,7.0,0.0,2.0,5.0,43.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,32.0,38.0,3.0,3.0,0.0,4.0,3.0,5.0,4.0,0.0,3.0,5.0,8.0,0.0
17,138689499.0,3.0,5.0,16.0,41.0,10.0,39.0,0.0,22.0,3.0,1.0,0.0,1.0,4.0,33.0,0.0,7.0,0.0,10.0,1.0,9.0,13.0,2.0,3.0,5.0,7.0,0.0,10.0,2.0,0.0,39.0,3.0,30.0,2.0,4.0,0.0,23.0,1.0,9.0,4.0,6.0,38.0,8.0,3.0,5.0,0.0,18.0,1.0,4.0,3.0,7.0,4.0,24.0,0.0,4.0,5.0,0.0,1.0,2.0,12.0,12.0,0.0,8.0,13.0,3.0,1.0,4.0,0.0,1.0,5.0,4.0,6.0,0.0,0.0,6.0,2.0,10.0,3.0,14.0,11.0,0.0,15.0,4.0,18.0,21.0,0.0,3.0,15.0,8.0,6.0,7.0,2.0,5.0,1.0,2.0,2.0,3.0,5.0,0.0,1.0,7.0,1.0,2.0,1.0,31.0,1.0,4.0,6.0,48.0,15.0,3.0,8.0,5.0,17.0,0.0,0.0,6.0,7.0,2.0,0.0,3.0,18.0,42.0,2.0,17.0,0.0,8.0,10.0,38.0,2.0,0.0,6.0,3.0,8.0,7.0
18,14140147.0,14.0,1.0,46.0,26.0,17.0,73.0,2.0,41.0,5.0,0.0,1.0,0.0,4.0,33.0,0.0,18.0,10.0,0.0,0.0,8.0,25.0,5.0,3.0,25.0,12.0,3.0,11.0,4.0,0.0,19.0,3.0,6.0,2.0,6.0,1.0,5.0,1.0,13.0,5.0,4.0,6.0,2.0,2.0,11.0,0.0,5.0,3.0,7.0,1.0,5.0,1.0,45.0,0.0,5.0,3.0,0.0,1.0,8.0,6.0,40.0,1.0,7.0,18.0,4.0,2.0,10.0,0.0,1.0,6.0,3.0,6.0,0.0,1.0,3.0,27.0,6.0,8.0,8.0,8.0,0.0,4.0,4.0,9.0,21.0,0.0,9.0,8.0,11.0,66.0,2.0,0.0,15.0,2.0,4.0,3.0,6.0,6.0,0.0,3.0,9.0,4.0,0.0,0.0,9.0,2.0,9.0,4.0,26.0,20.0,2.0,8.0,13.0,34.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0,53.0,16.0,3.0,5.0,0.0,14.0,3.0,8.0,19.0,0.0,2.0,1.0,10.0,0.0
19,142202568.0,1.0,0.0,0.0,8.0,3.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
