,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
31,2695353296.0,16.0,6.0,11.0,23.0,0.0,9.0,4.0,4.0,0.0,9.0,14.0,0.0,5.0,0.0,5.0,19.0,2.0,0.0,15.0,5.0,0.0,0.0,18.0,0.0,1.0,1.0,24.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,8.0,12.0,1.0,4.0,11.0,39.0,0.0,2.0,0.0,11.0,4.0,9.0,3.0,31.0,0.0,0.0,1.0,53.0,1.0,7.0,1.0,0.0,7.0,16.0,12.0,7.0,0.0,0.0,0.0,1.0,19.0,5.0,0.0,1.0,0.0,7.0,0.0,3.0,14.0,4.0,14.0,2.0,3.0,5.0,19.0,1.0,51.0,1.0,56.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,31.0,2.0,0.0
32,272367319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2736229391.0,3.0,1.0,5.0,5.0,0.0,74.0,1.0,1.0,0.0,5.0,10.0,1.0,3.0,48.0,77.0,115.0,39.0,0.0,9.0,9.0,39.0,35.0,9.0,12.0,6.0,32.0,1.0,2.0,0.0,57.0,1.0,0.0,0.0,31.0,10.0,4.0,45.0,56.0,9.0,107.0,30.0,60.0,8.0,2.0,3.0,19.0,41.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,41.0,2.0,0.0,89.0,3.0,0.0,1.0,80.0,4.0,104.0,13.0,1.0,12.0,65.0,147.0,70.0,55.0,49.0,0.0,78.0,0.0,7.0,2.0,4.0,7.0,3.0,4.0,1.0,4.0,18.0,1.0,64.0,1.0,1.0,91.0,5.0,55.0,61.0,3.0,0.0,4.0,1.0,80.0,25.0,0.0,6.0,12.0,6.0,35.0
34,2785808918.0,1.0,0.0,1.0,1.0,0.0,23.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,29.0,31.0,20.0,0.0,1.0,0.0,17.0,13.0,1.0,8.0,4.0,9.0,0.0,1.0,0.0,24.0,0.0,0.0,31.0,0.0,2.0,1.0,22.0,19.0,0.0,35.0,15.0,31.0,3.0,0.0,3.0,8.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,31.0,1.0,0.0,3.0,29.0,1.0,33.0,7.0,0.0,11.0,26.0,41.0,25.0,25.0,22.0,0.0,32.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,10.0,0.0,20.0,0.0,0.0,28.0,1.0,23.0,27.0,0.0,0.0,1.0,0.0,40.0,19.0,0.0,4.0,3.0,1.0,17.0
35,2787559124.0,5.0,8.0,13.0,23.0,3.0,24.0,11.0,9.0,4.0,17.0,37.0,1.0,23.0,5.0,39.0,47.0,8.0,0.0,11.0,31.0,12.0,4.0,22.0,1.0,0.0,3.0,0.0,28.0,0.0,29.0,1.0,0.0,10.0,2.0,0.0,12.0,11.0,5.0,2.0,56.0,7.0,24.0,4.0,0.0,0.0,5.0,8.0,6.0,19.0,7.0,19.0,34.0,0.0,1.0,19.0,0.0,3.0,34.0,10.0,0.0,12.0,41.0,9.0,24.0,0.0,6.0,2.0,14.0,73.0,26.0,11.0,11.0,1.0,31.0,1.0,21.0,4.0,19.0,14.0,15.0,28.0,1.0,14.0,8.0,0.0,25.0,0.0,9.0,20.0,5.0,9.0,10.0,5.0,0.0,15.0,4.0,19.0,8.0,0.0,0.0,59.0,1.0,16.0
36,283060898.0,11.0,12.0,18.0,20.0,1.0,7.0,21.0,9.0,1.0,6.0,29.0,4.0,37.0,0.0,7.0,17.0,3.0,0.0,28.0,29.0,3.0,1.0,19.0,0.0,1.0,1.0,3.0,27.0,0.0,8.0,4.0,0.0,4.0,1.0,12.0,0.0,1.0,1.0,4.0,14.0,0.0,6.0,4.0,0.0,0.0,1.0,1.0,30.0,35.0,6.0,11.0,38.0,0.0,1.0,2.0,0.0,1.0,17.0,8.0,0.0,21.0,12.0,18.0,4.0,0.0,1.0,0.0,1.0,24.0,11.0,1.0,4.0,3.0,7.0,3.0,12.0,7.0,35.0,20.0,8.0,8.0,1.0,15.0,2.0,1.0,5.0,5.0,6.0,4.0,3.0,1.0,3.0,4.0,3.0,9.0,5.0,1.0,0.0,0.0,0.0,47.0,0.0,4.0
37,2864877319.0,7.0,4.0,5.0,9.0,0.0,89.0,1.0,1.0,0.0,4.0,10.0,1.0,2.0,54.0,76.0,84.0,33.0,0.0,13.0,6.0,33.0,47.0,4.0,10.0,3.0,22.0,1.0,2.0,0.0,40.0,1.0,0.0,45.0,22.0,11.0,1.0,0.0,56.0,2.0,92.0,77.0,51.0,22.0,2.0,3.0,32.0,87.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,139.0,1.0,0.0,86.0,2.0,0.0,3.0,103.0,9.0,74.0,15.0,0.0,52.0,61.0,128.0,89.0,45.0,32.0,0.0,50.0,0.0,8.0,2.0,1.0,4.0,2.0,7.0,1.0,7.0,20.0,1.0,38.0,2.0,0.0,79.0,10.0,49.0,51.0,2.0,0.0,4.0,1.0,105.0,60.0,0.0,5.0,12.0,6.0,46.0
38,2917634087.0,1.0,1.0,1.0,2.0,0.0,67.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,47.0,51.0,67.0,28.0,0.0,1.0,1.0,33.0,45.0,1.0,11.0,4.0,23.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,19.0,5.0,1.0,56.0,0.0,0.0,76.0,30.0,51.0,11.0,0.0,3.0,21.0,51.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,63.0,1.0,0.0,0.0,67.0,2.0,80.0,21.0,0.0,23.0,56.0,114.0,79.0,53.0,38.0,0.0,52.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,52.0,1.0,0.0,90.0,4.0,45.0,64.0,0.0,0.0,1.0,0.0,91.0,38.0,0.0,6.0,5.0,9.0,38.0
39,29388282.0,12.0,5.0,7.0,17.0,0.0,1.0,0.0,7.0,0.0,12.0,14.0,1.0,8.0,0.0,3.0,21.0,0.0,0.0,7.0,15.0,0.0,0.0,13.0,0.0,0.0,2.0,2.0,6.0,0.0,1.0,8.0,0.0,9.0,0.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,5.0,4.0,7.0,7.0,15.0,2.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,6.0,7.0,8.0,5.0,0.0,0.0,0.0,3.0,11.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,6.0,3.0,17.0,3.0,0.0,3.0,16.0,0.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0
40,2987014292.0,29.0,23.0,24.0,34.0,0.0,202.0,12.0,6.0,0.0,11.0,44.0,5.0,17.0,50.0,180.0,223.0,68.0,0.0,33.0,27.0,38.0,31.0,43.0,13.0,7.0,33.0,7.0,20.0,0.0,131.0,12.0,0.0,107.0,35.0,56.0,14.0,92.0,76.0,7.0,0.0,33.0,136.0,63.0,7.0,3.0,22.0,64.0,21.0,12.0,15.0,11.0,42.0,0.0,1.0,140.0,6.0,1.0,336.0,8.0,0.0,29.0,307.0,31.0,267.0,14.0,0.0,19.0,149.0,451.0,173.0,79.0,78.0,1.0,175.0,1.0,29.0,14.0,11.0,32.0,11.0,29.0,7.0,36.0,37.0,6.0,126.0,14.0,5.0,219.0,23.0,105.0,68.0,8.0,2.0,29.0,6.0,224.0,85.0,0.0,6.0,67.0,13.0,89.0
41,3060993466.0,1.0,0.0,3.0,2.0,0.0,45.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,46.0,41.0,40.0,17.0,0.0,1.0,0.0,33.0,25.0,2.0,8.0,2.0,11.0,2.0,3.0,0.0,33.0,1.0,0.0,30.0,15.0,7.0,0.0,77.0,30.0,0.0,33.0,0.0,35.0,5.0,1.0,3.0,26.0,75.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,71.0,1.0,0.0,28.0,1.0,0.0,1.0,36.0,1.0,36.0,20.0,0.0,22.0,27.0,74.0,37.0,37.0,19.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,12.0,1.0,20.0,1.0,2.0,38.0,3.0,30.0,41.0,0.0,0.0,1.0,0.0,97.0,45.0,0.0,4.0,4.0,4.0,19.0
42,3102697892.0,7.0,7.0,11.0,6.0,0.0,95.0,6.0,2.0,0.0,6.0,16.0,0.0,8.0,44.0,115.0,80.0,43.0,0.0,10.0,8.0,36.0,25.0,14.0,12.0,6.0,20.0,3.0,12.0,0.0,78.0,4.0,0.0,60.0,31.0,24.0,6.0,51.0,51.0,1.0,136.0,35.0,0.0,13.0,2.0,3.0,16.0,64.0,3.0,4.0,4.0,4.0,12.0,0.0,0.0,65.0,1.0,0.0,125.0,3.0,0.0,10.0,126.0,11.0,103.0,12.0,0.0,21.0,59.0,197.0,113.0,58.0,63.0,0.0,116.0,0.0,12.0,4.0,2.0,10.0,4.0,11.0,2.0,14.0,24.0,1.0,77.0,4.0,1.0,96.0,12.0,60.0,81.0,3.0,1.0,7.0,0.0,134.0,42.0,0.0,6.0,26.0,7.0,50.0
43,3106953674.0,28.0,17.0,7.0,35.0,2.0,50.0,4.0,4.0,0.0,10.0,21.0,1.0,8.0,6.0,43.0,49.0,13.0,0.0,18.0,8.0,3.0,9.0,32.0,5.0,1.0,6.0,5.0,7.0,0.0,25.0,11.0,0.0,8.0,3.0,4.0,4.0,22.0,11.0,5.0,63.0,5.0,13.0,0.0,7.0,1.0,4.0,10.0,9.0,2.0,7.0,4.0,18.0,0.0,0.0,30.0,7.0,2.0,61.0,0.0,0.0,16.0,63.0,17.0,47.0,2.0,1.0,3.0,19.0,94.0,38.0,8.0,11.0,0.0,25.0,0.0,9.0,15.0,2.0,22.0,5.0,3.0,3.0,35.0,11.0,5.0,22.0,15.0,3.0,32.0,8.0,14.0,10.0,2.0,0.0,4.0,0.0,54.0,27.0,0.0,1.0,42.0,3.0,19.0
44,3165067362.0,9.0,4.0,3.0,10.0,0.0,6.0,1.0,1.0,0.0,5.0,7.0,0.0,2.0,0.0,1.0,12.0,0.0,0.0,10.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,39.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,9.0,1.0,3.0,1.0,14.0,0.0,0.0,2.0,31.0,0.0,5.0,0.0,0.0,3.0,12.0,7.0,2.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,10.0,2.0,0.0,4.0,7.0,1.0,25.0,1.0,26.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0
45,3199880931.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,3.0
46,3224841817.0,4.0,1.0,2.0,4.0,0.0,24.0,1.0,1.0,0.0,4.0,5.0,0.0,3.0,23.0,22.0,34.0,14.0,0.0,3.0,3.0,14.0,18.0,4.0,6.0,2.0,9.0,2.0,5.0,0.0,11.0,2.0,0.0,19.0,8.0,5.0,1.0,32.0,21.0,2.0,22.0,26.0,16.0,4.0,1.0,1.0,0.0,28.0,2.0,5.0,3.0,0.0,7.0,0.0,0.0,33.0,2.0,0.0,14.0,0.0,0.0,2.0,22.0,3.0,24.0,4.0,0.0,19.0,22.0,28.0,24.0,17.0,13.0,0.0,19.0,0.0,4.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,14.0,1.0,1.0,24.0,2.0,15.0,14.0,3.0,0.0,4.0,1.0,29.0,18.0,0.0,2.0,7.0,1.0,8.0
47,3286260847.0,4.0,3.0,1.0,5.0,0.0,64.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,52.0,66.0,62.0,27.0,0.0,3.0,6.0,52.0,35.0,2.0,8.0,4.0,15.0,0.0,3.0,0.0,43.0,0.0,0.0,41.0,24.0,8.0,1.0,87.0,51.0,0.0,64.0,75.0,64.0,10.0,1.0,3.0,28.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,75.0,0.0,0.0,52.0,1.0,0.0,3.0,62.0,3.0,69.0,29.0,0.0,31.0,40.0,109.0,77.0,52.0,33.0,0.0,57.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,13.0,0.0,41.0,1.0,1.0,65.0,5.0,52.0,53.0,1.0,0.0,1.0,1.0,112.0,59.0,0.0,4.0,5.0,4.0,34.0
48,3289026890.0,25.0,24.0,22.0,36.0,0.0,12.0,15.0,15.0,2.0,5.0,39.0,3.0,41.0,0.0,3.0,24.0,4.0,0.0,25.0,20.0,2.0,0.0,34.0,0.0,0.0,0.0,9.0,24.0,0.0,7.0,11.0,0.0,0.0,0.0,6.0,30.0,2.0,0.0,5.0,21.0,0.0,3.0,9.0,9.0,0.0,2.0,2.0,0.0,35.0,16.0,17.0,45.0,0.0,1.0,2.0,6.0,1.0,21.0,5.0,0.0,21.0,20.0,25.0,6.0,0.0,0.0,0.0,2.0,35.0,16.0,1.0,1.0,2.0,10.0,4.0,10.0,17.0,21.0,34.0,5.0,4.0,10.0,29.0,1.0,5.0,3.0,12.0,4.0,10.0,3.0,3.0,3.0,11.0,2.0,13.0,7.0,0.0,0.0,0.0,0.0,57.0,2.0,2.0
49,3292442355.0,10.0,22.0,19.0,47.0,5.0,8.0,21.0,11.0,11.0,9.0,38.0,12.0,70.0,0.0,2.0,37.0,2.0,0.0,29.0,72.0,5.0,0.0,30.0,0.0,0.0,2.0,3.0,64.0,0.0,6.0,4.0,0.0,2.0,0.0,19.0,35.0,1.0,0.0,4.0,12.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,35.0,0.0,4.0,22.0,74.0,2.0,4.0,2.0,1.0,4.0,13.0,11.0,1.0,18.0,13.0,16.0,4.0,0.0,2.0,0.0,1.0,26.0,14.0,3.0,2.0,2.0,6.0,7.0,10.0,9.0,40.0,24.0,13.0,16.0,4.0,24.0,1.0,2.0,2.0,3.0,11.0,5.0,3.0,1.0,1.0,8.0,9.0,9.0,19.0,0.0,0.0,0.0,0.0,108.0,1.0,2.0
50,3299791117.0,18.0,13.0,12.0,28.0,1.0,8.0,6.0,5.0,0.0,4.0,24.0,1.0,14.0,0.0,10.0,12.0,5.0,0.0,15.0,5.0,1.0,1.0,22.0,0.0,0.0,3.0,5.0,7.0,0.0,7.0,9.0,0.0,3.0,1.0,7.0,6.0,1.0,1.0,7.0,15.0,1.0,4.0,7.0,3.0,0.0,3.0,0.0,16.0,4.0,0.0,9.0,24.0,0.0,0.0,2.0,4.0,0.0,14.0,6.0,0.0,15.0,18.0,16.0,9.0,0.0,0.0,0.0,3.0,26.0,8.0,2.0,5.0,0.0,9.0,0.0,7.0,9.0,7.0,22.0,5.0,4.0,6.0,24.0,3.0,3.0,4.0,6.0,2.0,8.0,3.0,4.0,3.0,6.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,30.0,1.0,5.0
51,33111520.0,12.0,15.0,20.0,35.0,1.0,5.0,7.0,6.0,2.0,8.0,26.0,5.0,16.0,0.0,3.0,17.0,2.0,0.0,11.0,48.0,2.0,0.0,34.0,0.0,0.0,2.0,2.0,33.0,0.0,6.0,3.0,0.0,0.0,1.0,19.0,11.0,0.0,0.0,7.0,11.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,17.0,22.0,9.0,0.0,28.0,0.0,1.0,1.0,1.0,1.0,11.0,19.0,0.0,13.0,7.0,14.0,3.0,0.0,4.0,0.0,2.0,22.0,6.0,2.0,1.0,2.0,6.0,1.0,11.0,7.0,18.0,22.0,2.0,6.0,5.0,27.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,1.0,3.0,9.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0,47.0,1.0,2.0
52,354921752.0,41.0,38.0,36.0,94.0,2.0,25.0,22.0,20.0,4.0,33.0,81.0,8.0,68.0,0.0,17.0,56.0,7.0,0.0,55.0,92.0,2.0,1.0,75.0,1.0,0.0,4.0,8.0,42.0,0.0,19.0,31.0,0.0,8.0,1.0,34.0,38.0,4.0,1.0,15.0,42.0,2.0,12.0,18.0,14.0,0.0,7.0,4.0,45.0,74.0,24.0,28.0,0.0,1.0,2.0,10.0,10.0,6.0,38.0,15.0,0.0,42.0,51.0,47.0,15.0,0.0,4.0,0.0,7.0,85.0,30.0,4.0,6.0,1.0,24.0,2.0,29.0,33.0,50.0,70.0,20.0,21.0,13.0,72.0,4.0,17.0,11.0,31.0,8.0,17.0,6.0,8.0,6.0,13.0,5.0,24.0,20.0,5.0,1.0,0.0,0.0,170.0,4.0,7.0
53,35511546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
54,36388063.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
55,366098196.0,6.0,3.0,5.0,6.0,0.0,113.0,2.0,2.0,0.0,2.0,9.0,2.0,5.0,46.0,109.0,81.0,33.0,0.0,3.0,8.0,29.0,37.0,6.0,9.0,3.0,17.0,1.0,6.0,0.0,65.0,1.0,0.0,41.0,26.0,19.0,2.0,139.0,54.0,0.0,140.0,71.0,65.0,30.0,2.0,2.0,33.0,75.0,2.0,2.0,2.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,124.0,1.0,0.0,5.0,120.0,8.0,101.0,14.0,0.0,45.0,73.0,166.0,93.0,44.0,31.0,0.0,71.0,0.0,13.0,0.0,1.0,4.0,3.0,12.0,1.0,7.0,25.0,1.0,55.0,4.0,3.0,88.0,12.0,61.0,47.0,2.0,2.0,3.0,0.0,107.0,65.0,0.0,5.0,18.0,6.0,52.0
56,3726466940.0,7.0,1.0,4.0,8.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,15.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,53.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,1.0,7.0,31.0,0.0,2.0,0.0,6.0,1.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,6.0,0.0,2.0,1.0,4.0,1.0,31.0,0.0,27.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0
57,380162721.0,4.0,1.0,6.0,17.0,0.0,1.0,0.0,3.0,1.0,13.0,6.0,4.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,18.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,7.0,12.0,5.0,3.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
58,3847769958.0,28.0,25.0,21.0,38.0,0.0,175.0,9.0,4.0,0.0,6.0,33.0,3.0,14.0,42.0,166.0,181.0,58.0,0.0,32.0,40.0,38.0,29.0,44.0,12.0,6.0,30.0,5.0,16.0,0.0,110.0,7.0,0.0,89.0,31.0,34.0,17.0,86.0,63.0,3.0,336.0,28.0,125.0,61.0,5.0,3.0,14.0,52.0,21.0,13.0,14.0,11.0,38.0,0.0,2.0,124.0,3.0,3.0,0.0,11.0,0.0,26.0,263.0,35.0,213.0,20.0,1.0,16.0,135.0,388.0,177.0,70.0,63.0,3.0,142.0,0.0,33.0,16.0,26.0,40.0,7.0,16.0,7.0,40.0,34.0,2.0,95.0,13.0,3.0,179.0,21.0,96.0,69.0,6.0,3.0,13.0,6.0,181.0,67.0,0.0,6.0,75.0,13.0,81.0
59,395403887.0,7.0,7.0,14.0,16.0,0.0,5.0,5.0,5.0,2.0,2.0,20.0,3.0,8.0,0.0,4.0,20.0,2.0,0.0,14.0,31.0,3.0,1.0,23.0,0.0,0.0,3.0,1.0,29.0,0.0,4.0,1.0,0.0,3.0,1.0,10.0,8.0,2.0,1.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,6.0,19.0,15.0,2.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,18.0,9.0,9.0,4.0,0.0,3.0,0.0,3.0,11.0,5.0,2.0,2.0,2.0,4.0,5.0,15.0,5.0,16.0,24.0,3.0,7.0,2.0,28.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,26.0,1.0,2.0
60,3999676762.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,40673542.0,38.0,21.0,29.0,42.0,0.0,18.0,14.0,12.0,0.0,8.0,47.0,8.0,33.0,0.0,11.0,23.0,6.0,0.0,39.0,32.0,2.0,0.0,48.0,0.0,0.0,3.0,6.0,25.0,0.0,12.0,7.0,0.0,1.0,3.0,12.0,21.0,3.0,0.0,6.0,29.0,1.0,10.0,16.0,3.0,0.0,2.0,3.0,21.0,18.0,15.0,13.0,42.0,0.0,4.0,5.0,1.0,4.0,26.0,18.0,0.0,0.0,26.0,30.0,8.0,0.0,4.0,0.0,5.0,42.0,19.0,2.0,6.0,2.0,15.0,0.0,28.0,21.0,27.0,52.0,11.0,12.0,9.0,52.0,6.0,2.0,6.0,10.0,8.0,10.0,2.0,5.0,6.0,11.0,1.0,18.0,5.0,3.0,2.0,0.0,0.0,78.0,2.0,7.0
62,4165172593.0,43.0,25.0,30.0,50.0,0.0,191.0,13.0,6.0,0.0,12.0,47.0,5.0,19.0,55.0,157.0,177.0,53.0,0.0,44.0,32.0,34.0,44.0,51.0,12.0,5.0,29.0,10.0,14.0,0.0,100.0,16.0,0.0,80.0,29.0,41.0,12.0,103.0,67.0,7.0,307.0,36.0,126.0,63.0,12.0,3.0,22.0,62.0,20.0,13.0,18.0,7.0,51.0,0.0,0.0,120.0,7.0,3.0,263.0,9.0,0.0,26.0,0.0,43.0,209.0,11.0,0.0,20.0,119.0,379.0,189.0,56.0,74.0,0.0,154.0,0.0,28.0,29.0,11.0,42.0,9.0,16.0,10.0,57.0,41.0,7.0,117.0,22.0,3.0,177.0,22.0,74.0,64.0,5.0,1.0,19.0,5.0,163.0,66.0,0.0,5.0,79.0,11.0,81.0
