,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
12,154502692.0,10.0,30.0,4.0,40.0,3.0,35.0,0.0,41.0,59.0,46.0,24.0,0.0,0.0,44.0,41.0,2.0,4.0,15.0,47.0,22.0,26.0,15.0,3.0,17.0,21.0,9.0,4.0,6.0,29.0,24.0,1.0,56.0,16.0,11.0,21.0,12.0,4.0,13.0,23.0,7.0,9.0,3.0,33.0,7.0,2.0,1.0,30.0,40.0,52.0,2.0,36.0,36.0,1.0,11.0,2.0,28.0,1.0,11.0,6.0,12.0,0.0,1.0,11.0,2.0,4.0,51.0,15.0,14.0,58.0,17.0,28.0,10.0,26.0,0.0,14.0,14.0,11.0,7.0,77.0,42.0,38.0,11.0,15.0,6.0,7.0,21.0,42.0,47.0,0.0,6.0,74.0,0.0,19.0,11.0,17.0,1.0,41.0,4.0,30.0,14.0,17.0,26.0,10.0,0.0,4.0,15.0,24.0,1.0,40.0,8.0,32.0
13,17481929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,185667013.0,26.0,60.0,9.0,85.0,3.0,47.0,0.0,60.0,125.0,81.0,36.0,44.0,0.0,0.0,88.0,10.0,7.0,29.0,68.0,32.0,25.0,36.0,2.0,30.0,45.0,18.0,9.0,10.0,69.0,66.0,1.0,99.0,22.0,19.0,49.0,23.0,8.0,27.0,34.0,9.0,9.0,9.0,110.0,10.0,5.0,2.0,50.0,102.0,98.0,2.0,49.0,81.0,4.0,47.0,6.0,48.0,4.0,28.0,10.0,19.0,0.0,1.0,29.0,4.0,7.0,62.0,40.0,32.0,121.0,38.0,55.0,20.0,56.0,0.0,27.0,27.0,11.0,14.0,115.0,79.0,81.0,22.0,31.0,11.0,21.0,35.0,80.0,101.0,0.0,14.0,126.0,0.0,36.0,22.0,24.0,18.0,76.0,6.0,46.0,24.0,42.0,45.0,23.0,0.0,2.0,42.0,42.0,0.0,59.0,9.0,38.0
15,1958029015.0,29.0,99.0,7.0,76.0,2.0,77.0,0.0,123.0,122.0,95.0,54.0,41.0,0.0,88.0,0.0,8.0,6.0,36.0,174.0,39.0,42.0,28.0,6.0,41.0,67.0,23.0,8.0,7.0,98.0,81.0,0.0,105.0,30.0,24.0,61.0,23.0,14.0,21.0,45.0,9.0,7.0,8.0,70.0,10.0,9.0,4.0,57.0,112.0,125.0,2.0,98.0,83.0,2.0,42.0,7.0,91.0,5.0,32.0,11.0,21.0,0.0,0.0,35.0,5.0,3.0,147.0,54.0,36.0,125.0,49.0,69.0,25.0,83.0,0.0,26.0,42.0,12.0,15.0,152.0,118.0,95.0,33.0,41.0,6.0,44.0,54.0,89.0,158.0,0.0,16.0,169.0,0.0,53.0,31.0,31.0,24.0,87.0,5.0,93.0,21.0,69.0,70.0,36.0,0.0,1.0,40.0,54.0,1.0,63.0,12.0,35.0
16,2264566573.0,9.0,18.0,9.0,7.0,1.0,15.0,0.0,22.0,11.0,17.0,12.0,2.0,0.0,10.0,8.0,0.0,3.0,5.0,85.0,12.0,1.0,13.0,4.0,6.0,5.0,2.0,7.0,5.0,7.0,15.0,0.0,10.0,5.0,2.0,5.0,6.0,29.0,14.0,3.0,2.0,5.0,0.0,10.0,4.0,4.0,2.0,7.0,8.0,10.0,4.0,17.0,20.0,0.0,5.0,0.0,25.0,13.0,18.0,10.0,3.0,0.0,0.0,2.0,1.0,10.0,86.0,12.0,8.0,14.0,15.0,19.0,5.0,14.0,0.0,7.0,5.0,6.0,13.0,17.0,10.0,4.0,1.0,5.0,4.0,5.0,1.0,6.0,9.0,0.0,5.0,15.0,0.0,13.0,5.0,0.0,1.0,6.0,0.0,22.0,10.0,3.0,12.0,6.0,0.0,3.0,8.0,11.0,2.0,10.0,1.0,8.0
17,2291277529.0,16.0,22.0,5.0,15.0,0.0,19.0,0.0,25.0,12.0,17.0,19.0,4.0,0.0,7.0,6.0,3.0,0.0,7.0,24.0,20.0,5.0,21.0,0.0,5.0,8.0,5.0,0.0,15.0,11.0,6.0,0.0,18.0,10.0,2.0,6.0,8.0,1.0,11.0,10.0,6.0,9.0,1.0,8.0,1.0,1.0,5.0,13.0,13.0,19.0,20.0,19.0,27.0,0.0,2.0,2.0,23.0,0.0,16.0,2.0,6.0,0.0,0.0,3.0,0.0,3.0,23.0,17.0,10.0,18.0,7.0,27.0,5.0,14.0,0.0,5.0,8.0,8.0,8.0,25.0,14.0,8.0,4.0,8.0,10.0,6.0,12.0,6.0,8.0,0.0,4.0,16.0,0.0,15.0,9.0,1.0,7.0,14.0,2.0,22.0,19.0,3.0,18.0,7.0,0.0,2.0,33.0,17.0,1.0,12.0,2.0,16.0
18,2411780837.0,19.0,72.0,2.0,62.0,3.0,76.0,0.0,80.0,43.0,74.0,30.0,15.0,0.0,29.0,36.0,5.0,7.0,0.0,96.0,46.0,22.0,32.0,4.0,27.0,38.0,14.0,6.0,2.0,20.0,18.0,0.0,41.0,14.0,11.0,16.0,27.0,8.0,18.0,37.0,8.0,8.0,3.0,28.0,15.0,6.0,1.0,52.0,37.0,66.0,0.0,62.0,69.0,5.0,10.0,12.0,79.0,4.0,24.0,14.0,24.0,0.0,2.0,18.0,4.0,5.0,91.0,60.0,40.0,56.0,31.0,39.0,29.0,50.0,0.0,30.0,35.0,14.0,5.0,98.0,51.0,31.0,18.0,27.0,11.0,13.0,25.0,31.0,49.0,0.0,16.0,72.0,0.0,21.0,33.0,10.0,7.0,52.0,4.0,81.0,41.0,17.0,76.0,29.0,0.0,3.0,30.0,61.0,4.0,61.0,17.0,27.0
19,2450421474.0,95.0,343.0,19.0,273.0,18.0,376.0,1.0,645.0,159.0,287.0,201.0,47.0,0.0,68.0,174.0,85.0,24.0,96.0,0.0,138.0,54.0,174.0,36.0,107.0,95.0,33.0,24.0,4.0,131.0,110.0,1.0,128.0,54.0,31.0,60.0,56.0,48.0,68.0,119.0,24.0,25.0,10.0,133.0,54.0,23.0,14.0,169.0,146.0,298.0,12.0,355.0,370.0,11.0,47.0,39.0,450.0,50.0,111.0,84.0,45.0,0.0,7.0,60.0,14.0,20.0,944.0,164.0,88.0,235.0,91.0,183.0,56.0,243.0,0.0,55.0,72.0,41.0,38.0,514.0,184.0,109.0,51.0,65.0,27.0,52.0,74.0,99.0,190.0,0.0,31.0,270.0,0.0,78.0,103.0,25.0,35.0,151.0,6.0,515.0,101.0,55.0,340.0,70.0,3.0,12.0,79.0,196.0,12.0,197.0,40.0,244.0
20,2467201618.0,66.0,129.0,11.0,68.0,3.0,105.0,0.0,157.0,45.0,107.0,92.0,22.0,0.0,32.0,39.0,12.0,20.0,46.0,138.0,0.0,14.0,81.0,2.0,22.0,33.0,16.0,10.0,12.0,35.0,23.0,0.0,60.0,32.0,10.0,18.0,18.0,3.0,53.0,43.0,13.0,26.0,2.0,41.0,11.0,4.0,10.0,76.0,40.0,94.0,26.0,83.0,141.0,7.0,7.0,19.0,106.0,5.0,51.0,15.0,21.0,0.0,1.0,13.0,12.0,30.0,126.0,67.0,38.0,89.0,31.0,110.0,18.0,66.0,0.0,23.0,36.0,18.0,64.0,129.0,61.0,31.0,15.0,39.0,22.0,17.0,35.0,37.0,49.0,0.0,25.0,100.0,0.0,31.0,52.0,7.0,14.0,66.0,2.0,117.0,61.0,14.0,95.0,28.0,2.0,19.0,71.0,82.0,8.0,83.0,15.0,50.0
21,2507068351.0,8.0,29.0,2.0,39.0,3.0,34.0,0.0,25.0,57.0,44.0,13.0,26.0,0.0,25.0,42.0,1.0,5.0,22.0,54.0,14.0,0.0,10.0,0.0,17.0,30.0,16.0,1.0,3.0,36.0,27.0,0.0,59.0,13.0,14.0,28.0,26.0,11.0,9.0,26.0,5.0,3.0,6.0,27.0,2.0,7.0,0.0,36.0,49.0,62.0,1.0,25.0,24.0,0.0,17.0,2.0,30.0,1.0,14.0,1.0,21.0,0.0,0.0,15.0,3.0,1.0,42.0,27.0,22.0,50.0,26.0,19.0,19.0,27.0,0.0,16.0,19.0,6.0,5.0,66.0,44.0,47.0,26.0,21.0,5.0,17.0,20.0,48.0,54.0,0.0,7.0,62.0,0.0,17.0,9.0,22.0,4.0,43.0,3.0,27.0,12.0,34.0,30.0,15.0,0.0,0.0,15.0,20.0,1.0,41.0,4.0,14.0
22,252260757.0,78.0,187.0,37.0,94.0,8.0,109.0,0.0,192.0,41.0,120.0,139.0,15.0,0.0,36.0,28.0,13.0,21.0,32.0,174.0,81.0,10.0,0.0,0.0,25.0,15.0,7.0,5.0,6.0,40.0,49.0,0.0,59.0,21.0,3.0,10.0,11.0,0.0,59.0,33.0,14.0,21.0,0.0,140.0,8.0,1.0,11.0,58.0,45.0,124.0,13.0,87.0,243.0,5.0,28.0,19.0,99.0,1.0,74.0,11.0,15.0,0.0,1.0,15.0,7.0,28.0,158.0,64.0,31.0,120.0,22.0,124.0,10.0,73.0,0.0,15.0,17.0,16.0,47.0,137.0,56.0,30.0,5.0,22.0,17.0,10.0,23.0,27.0,51.0,0.0,13.0,92.0,0.0,19.0,37.0,2.0,35.0,49.0,1.0,132.0,53.0,9.0,94.0,27.0,2.0,7.0,43.0,66.0,5.0,68.0,12.0,76.0
