,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
11,1495315844.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,11.0,0.0,6.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
12,150184763.0,0.0,8.0,35.0,3.0,3.0,6.0,1.0,26.0,6.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,18.0,3.0,4.0,4.0,3.0,0.0,33.0,0.0,13.0,4.0,0.0,0.0,13.0,0.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,10.0,5.0,0.0,1.0,8.0,1.0,1.0,3.0,1.0,0.0,2.0,7.0,5.0,0.0,4.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,1.0,1.0,9.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0
13,1644676231.0,0.0,2.0,7.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,7.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0
14,1648151143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,168745742.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
16,172599639.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,178284543.0,2.0,5.0,44.0,6.0,2.0,18.0,0.0,13.0,1.0,10.0,5.0,18.0,19.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,0.0,0.0,24.0,1.0,49.0,6.0,0.0,0.0,31.0,2.0,1.0,0.0,3.0,2.0,1.0,47.0,0.0,30.0,0.0,1.0,6.0,18.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,7.0,0.0,0.0,3.0,1.0,1.0,18.0,0.0,0.0,2.0,20.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,32.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0
18,179874576.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
19,212725990.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
20,2191192088.0,1.0,3.0,11.0,1.0,2.0,7.0,1.0,9.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0
