,0,1,2,3,4,5,6,7,8
0,-1.0,115040608.0,213179040.0,377898718.0,51632084.0,8.923646005529395e+17,9.336586684989071e+17,93826175.0,9.506353031983145e+17
1,115040608.0,0.0,1.0,0.0,2.0,2.0,0.0,12.0,0.0
2,213179040.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,377898718.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0
4,51632084.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8.923646005529395e+17,2.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0
6,9.336586684989071e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,93826175.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9.506353031983145e+17,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0
