,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
10,1608315494.0,0.0,1.0,0.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,1.0,15.0,6.0,4.0,1.0,3.0,1.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,3.0,4.0,12.0,1.0,0.0,0.0,4.0,8.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,6.0,9.0,8.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
11,164958548.0,16.0,4.0,1.0,7.0,25.0,12.0,9.0,0.0,9.0,13.0,0.0,23.0,5.0,6.0,14.0,11.0,0.0,46.0,4.0,77.0,20.0,13.0,6.0,10.0,24.0,3.0,0.0,19.0,52.0,14.0,2.0,0.0,1.0,7.0,0.0,6.0,0.0,2.0,58.0,27.0,22.0,48.0,8.0,10.0,2.0,1.0,7.0,8.0,1.0,0.0,20.0,0.0,0.0,6.0,2.0,1.0,4.0,6.0,7.0,1.0,17.0,0.0,65.0,15.0,0.0,1.0,35.0,5.0,1.0,0.0,0.0,2.0,0.0,17.0,7.0,47.0,0.0
12,1651092140.0,49.0,10.0,0.0,0.0,7.0,16.0,8.0,0.0,35.0,0.0,23.0,0.0,3.0,1.0,0.0,7.0,0.0,54.0,1.0,84.0,10.0,1.0,12.0,2.0,38.0,10.0,0.0,0.0,80.0,49.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,91.0,27.0,45.0,46.0,10.0,7.0,1.0,0.0,23.0,7.0,0.0,0.0,12.0,0.0,0.0,4.0,9.0,0.0,5.0,4.0,0.0,0.0,7.0,1.0,32.0,28.0,0.0,1.0,37.0,0.0,1.0,0.0,0.0,4.0,0.0,27.0,23.0,21.0,0.0
13,166892181.0,2.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,2.0,0.0,5.0,3.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0
14,1670798282.0,2.0,1.0,1.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,1.0,6.0,0.0,14.0,4.0,4.0,0.0,1.0,3.0,1.0,0.0,4.0,6.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,24.0,3.0,4.0,1.0,4.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0
15,169251434.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
16,173338012.0,6.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,7.0,3.0,11.0,7.0,1.0,3.0,0.0,0.0,0.0,16.0,1.0,27.0,6.0,6.0,4.0,1.0,6.0,19.0,0.0,34.0,20.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,36.0,15.0,13.0,9.0,3.0,2.0,9.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,19.0,1.0,18.0,54.0,0.0,0.0,22.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,4.0,17.0,0.0
17,174495295.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,174994589.0,81.0,18.0,0.0,1.0,28.0,32.0,10.0,0.0,34.0,6.0,46.0,54.0,6.0,6.0,1.0,16.0,1.0,0.0,6.0,130.0,19.0,14.0,19.0,19.0,44.0,8.0,1.0,17.0,162.0,45.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,146.0,47.0,56.0,73.0,14.0,17.0,2.0,3.0,22.0,16.0,3.0,0.0,22.0,0.0,2.0,23.0,7.0,6.0,7.0,11.0,0.0,2.0,25.0,0.0,114.0,34.0,0.0,6.0,96.0,8.0,5.0,2.0,0.0,3.0,0.0,34.0,31.0,55.0,0.0
19,175011873.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,8.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
