,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175
10,110726651.0,6.0,0.0,1.0,5.0,0.0,26.0,2.0,3.0,5.0,0.0,11.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,21.0,1.0,14.0,3.0,1.0,0.0,7.0,6.0,2.0,0.0,0.0,2.0,3.0,7.0,12.0,11.0,8.0,1.0,3.0,10.0,1.0,21.0,0.0,2.0,22.0,4.0,0.0,8.0,3.0,3.0,1.0,20.0,0.0,1.0,4.0,16.0,3.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,3.0,4.0,1.0,3.0,15.0,5.0,1.0,3.0,1.0,28.0,1.0,3.0,14.0,7.0,2.0,6.0,4.0,0.0,6.0,0.0,0.0,0.0,10.0,1.0,6.0,12.0,0.0,1.0,15.0,0.0,3.0,0.0,10.0,8.0,6.0,2.0,0.0,0.0,6.0,7.0,14.0,29.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,12.0,1.0,5.0,2.0,1.0,2.0,3.0,0.0,3.0,4.0,5.0,0.0,0.0,8.0,15.0,6.0,0.0,2.0,0.0,4.0,16.0,0.0,5.0,0.0,16.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,12.0,2.0,0.0
11,112108969.0,7.0,2.0,7.0,15.0,0.0,42.0,0.0,1.0,21.0,11.0,0.0,1.0,0.0,2.0,35.0,5.0,3.0,2.0,1.0,1.0,9.0,7.0,51.0,14.0,7.0,5.0,0.0,0.0,11.0,7.0,7.0,1.0,0.0,13.0,9.0,19.0,21.0,27.0,13.0,1.0,29.0,11.0,1.0,18.0,0.0,9.0,37.0,13.0,2.0,21.0,10.0,33.0,4.0,17.0,0.0,1.0,15.0,20.0,7.0,34.0,4.0,3.0,0.0,3.0,8.0,13.0,0.0,1.0,0.0,0.0,19.0,2.0,20.0,2.0,1.0,0.0,1.0,69.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,10.0,1.0,7.0,2.0,8.0,21.0,4.0,4.0,10.0,1.0,23.0,6.0,3.0,24.0,14.0,11.0,0.0,2.0,3.0,35.0,0.0,1.0,3.0,7.0,2.0,17.0,58.0,0.0,1.0,37.0,2.0,39.0,5.0,9.0,8.0,5.0,18.0,0.0,0.0,8.0,7.0,16.0,52.0,5.0,0.0,2.0,15.0,3.0,1.0,5.0,10.0,0.0,7.0,4.0,9.0,8.0,2.0,0.0,14.0,0.0,1.0,0.0,3.0,12.0,48.0,7.0,0.0,17.0,0.0,0.0,27.0,3.0,2.0,0.0,33.0,0.0,8.0,1.0,5.0,9.0,2.0,0.0,0.0,23.0,0.0,2.0,2.0,10.0,12.0,1.0
12,114228009.0,9.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13,115018686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
14,115752582.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0
15,117093537.0,12.0,1.0,4.0,13.0,0.0,41.0,0.0,1.0,5.0,6.0,35.0,0.0,1.0,2.0,0.0,10.0,7.0,1.0,0.0,1.0,6.0,12.0,46.0,1.0,10.0,0.0,2.0,0.0,13.0,9.0,3.0,0.0,0.0,2.0,3.0,22.0,19.0,19.0,26.0,0.0,13.0,10.0,1.0,62.0,0.0,4.0,24.0,2.0,0.0,15.0,0.0,11.0,3.0,33.0,0.0,0.0,10.0,16.0,3.0,13.0,2.0,2.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,5.0,2.0,12.0,1.0,1.0,0.0,0.0,45.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,11.0,5.0,10.0,0.0,4.0,18.0,1.0,2.0,12.0,1.0,27.0,10.0,1.0,13.0,15.0,1.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,11.0,0.0,14.0,41.0,0.0,0.0,32.0,0.0,30.0,1.0,14.0,17.0,3.0,18.0,0.0,0.0,7.0,13.0,22.0,56.0,2.0,0.0,2.0,6.0,5.0,1.0,2.0,11.0,0.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,27.0,6.0,0.0,9.0,0.0,0.0,28.0,2.0,1.0,0.0,23.0,0.0,9.0,1.0,4.0,19.0,1.0,0.0,0.0,28.0,1.0,3.0,4.0,9.0,7.0,0.0
16,1227989845.0,1.0,0.0,2.0,8.0,0.0,4.0,1.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,107.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,125.0,5.0,1.0,5.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,1.0,4.0,1.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,165.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,33.0,0.0,0.0,0.0,7.0,3.0,14.0,1.0,0.0,1.0,2.0,1.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
17,123150564.0,0.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,1.0,6.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
18,125470201.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
19,125940125.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0
20,1278306800.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
21,132960957.0,12.0,0.0,5.0,2.0,0.0,24.0,1.0,1.0,6.0,5.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,14.0,2.0,6.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,7.0,2.0,5.0,10.0,13.0,8.0,1.0,2.0,5.0,0.0,12.0,0.0,5.0,9.0,3.0,0.0,10.0,10.0,2.0,0.0,11.0,0.0,0.0,4.0,9.0,2.0,7.0,0.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0,1.0,1.0,8.0,8.0,2.0,6.0,0.0,0.0,14.0,0.0,1.0,16.0,6.0,7.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,3.0,10.0,0.0,0.0,12.0,0.0,2.0,2.0,5.0,4.0,5.0,3.0,0.0,0.0,5.0,7.0,18.0,22.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,6.0,0.0,7.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,17.0,7.0,1.0,4.0,0.0,0.0,11.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,1.0,2.0,4.0,10.0,0.0
22,134347018.0,1.0,0.0,0.0,4.0,1.0,27.0,1.0,1.0,3.0,2.0,7.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,17.0,1.0,2.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,0.0,2.0,5.0,1.0,14.0,0.0,2.0,16.0,0.0,0.0,7.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,20.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,3.0,4.0,0.0,0.0,14.0,2.0,32.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0,24.0,21.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,43.0,0.0,1.0,0.0,14.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,6.0,3.0,3.0,0.0,0.0
23,1361439403.0,15.0,2.0,5.0,13.0,0.0,119.0,4.0,7.0,9.0,21.0,51.0,1.0,0.0,2.0,46.0,0.0,1.0,2.0,2.0,3.0,14.0,17.0,0.0,6.0,32.0,6.0,2.0,0.0,26.0,19.0,4.0,1.0,0.0,14.0,9.0,31.0,46.0,19.0,35.0,0.0,6.0,23.0,2.0,82.0,0.0,7.0,54.0,4.0,0.0,33.0,7.0,12.0,6.0,44.0,0.0,1.0,8.0,59.0,3.0,12.0,5.0,4.0,0.0,0.0,42.0,29.0,0.0,0.0,0.0,1.0,17.0,4.0,29.0,5.0,1.0,0.0,1.0,57.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,41.0,6.0,10.0,5.0,6.0,54.0,9.0,5.0,0.0,1.0,78.0,3.0,6.0,40.0,48.0,9.0,10.0,3.0,3.0,20.0,0.0,1.0,4.0,39.0,1.0,23.0,42.0,0.0,1.0,90.0,2.0,35.0,2.0,29.0,23.0,10.0,10.0,1.0,0.0,17.0,27.0,41.0,111.0,3.0,0.0,7.0,8.0,17.0,1.0,11.0,26.0,1.0,6.0,1.0,6.0,4.0,8.0,0.0,5.0,6.0,12.0,0.0,2.0,33.0,50.0,17.0,0.0,14.0,0.0,8.0,64.0,2.0,9.0,0.0,42.0,0.0,16.0,1.0,5.0,5.0,7.0,1.0,0.0,43.0,2.0,5.0,5.0,21.0,8.0,1.0
24,136580707.0,4.0,1.0,4.0,2.0,1.0,9.0,0.0,0.0,22.0,1.0,14.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,5.0,2.0,4.0,1.0,6.0,2.0,0.0,5.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,0.0,14.0,9.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,1.0,9.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,8.0,2.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,7.0,14.0
25,13664262.0,8.0,1.0,2.0,11.0,0.0,37.0,2.0,3.0,7.0,14.0,7.0,1.0,0.0,2.0,10.0,2.0,1.0,2.0,0.0,2.0,6.0,2.0,32.0,0.0,0.0,5.0,2.0,0.0,16.0,7.0,1.0,0.0,0.0,2.0,2.0,11.0,17.0,5.0,9.0,0.0,4.0,6.0,0.0,20.0,0.0,2.0,16.0,2.0,0.0,6.0,0.0,3.0,2.0,39.0,0.0,3.0,2.0,24.0,2.0,8.0,1.0,3.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,2.0,2.0,2.0,3.0,17.0,3.0,4.0,1.0,0.0,41.0,2.0,3.0,9.0,11.0,3.0,7.0,2.0,0.0,5.0,0.0,1.0,1.0,15.0,0.0,4.0,11.0,1.0,1.0,27.0,0.0,6.0,1.0,7.0,6.0,3.0,5.0,0.0,0.0,4.0,9.0,23.0,37.0,3.0,0.0,2.0,2.0,6.0,1.0,1.0,14.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,3.0,5.0,0.0,2.0,12.0,14.0,6.0,0.0,3.0,0.0,6.0,22.0,1.0,6.0,0.0,10.0,0.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,21.0,3.0,4.0,1.0,10.0,3.0,0.0
26,1368029022.0,1.0,0.0,1.0,4.0,0.0,8.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,2.0,3.0,2.0,0.0,12.0,0.0,2.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,9.0,0.0,2.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,18.0,0.0,3.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0
27,1386044742.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0
28,139079512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
