,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
20,162507258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1640220374.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0
22,170290373.0,6.0,1.0,0.0,2.0,2.0,2.0,13.0,2.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,10.0,6.0,0.0,3.0,4.0,0.0,3.0,8.0,1.0,3.0,16.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,8.0,8.0,5.0,0.0,31.0,3.0,12.0,9.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,6.0,3.0,19.0,11.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,1.0,11.0,5.0,0.0,0.0,0.0,2.0,34.0,3.0,2.0,0.0,1.0,17.0,4.0,5.0,0.0,1.0,1.0,2.0,0.0,9.0,2.0,4.0,0.0,7.0,2.0,1.0,1.0,1.0,7.0,1.0,10.0,2.0,4.0,1.0,0.0,0.0,11.0,13.0,4.0,1.0,1.0,4.0,0.0,2.0
23,17647281.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0
24,17857427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,18177920.0,13.0,6.0,0.0,6.0,1.0,7.0,7.0,2.0,9.0,2.0,1.0,21.0,1.0,1.0,19.0,11.0,0.0,2.0,8.0,0.0,1.0,9.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,14.0,47.0,3.0,8.0,16.0,1.0,3.0,4.0,1.0,6.0,34.0,3.0,5.0,0.0,11.0,2.0,1.0,2.0,0.0,6.0,15.0,18.0,2.0,1.0,25.0,1.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,7.0,8.0,22.0,12.0,0.0,10.0,4.0,4.0,2.0,20.0,0.0,3.0,11.0,0.0,0.0,1.0,2.0,11.0,16.0,5.0,2.0,3.0,4.0,5.0,2.0,0.0,44.0,1.0,2.0,1.0,13.0,5.0,2.0,13.0,25.0,8.0,0.0,1.0,0.0,14.0,3.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,20.0,1.0,8.0,3.0,31.0,1.0,1.0,0.0,21.0,22.0,29.0,2.0,4.0,6.0,1.0,5.0
26,183466614.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,14.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,8.0,1.0,6.0,0.0,0.0,1.0,0.0,12.0
27,187920956.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
28,190702011.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0
29,191488285.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0
30,19240962.0,4.0,2.0,0.0,3.0,1.0,6.0,7.0,4.0,2.0,0.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,10.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,5.0,31.0,4.0,2.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,11.0,18.0,3.0,0.0,13.0,1.0,13.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,3.0,0.0,5.0,1.0,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,21.0,1.0,1.0,1.0,3.0,2.0,2.0,10.0,3.0,5.0,3.0,1.0,0.0,14.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,12.0,15.0,5.0,2.0,3.0,5.0,0.0,1.0
31,19510901.0,21.0,11.0,1.0,10.0,12.0,22.0,12.0,10.0,28.0,5.0,2.0,33.0,1.0,0.0,59.0,33.0,0.0,4.0,31.0,0.0,4.0,6.0,2.0,0.0,47.0,5.0,1.0,5.0,2.0,15.0,0.0,7.0,29.0,32.0,2.0,7.0,9.0,4.0,7.0,98.0,26.0,11.0,0.0,36.0,7.0,11.0,4.0,0.0,15.0,20.0,56.0,4.0,1.0,45.0,3.0,52.0,0.0,0.0,2.0,17.0,2.0,0.0,0.0,0.0,11.0,19.0,24.0,28.0,2.0,30.0,2.0,4.0,12.0,42.0,0.0,11.0,23.0,1.0,0.0,4.0,2.0,15.0,33.0,8.0,5.0,4.0,7.0,3.0,4.0,3.0,60.0,2.0,2.0,0.0,12.0,4.0,6.0,27.0,45.0,13.0,2.0,2.0,0.0,18.0,16.0,9.0,0.0,5.0,0.0,0.0,5.0,4.0,24.0,4.0,33.0,1.0,54.0,3.0,11.0,0.0,38.0,44.0,150.0,11.0,10.0,6.0,1.0,32.0
32,197775435.0,3.0,2.0,1.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,2.0,3.0,0.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,5.0,8.0,1.0,0.0,0.0,1.0
33,20088606.0,7.0,6.0,0.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,11.0,0.0,0.0,12.0,8.0,1.0,1.0,11.0,0.0,0.0,3.0,1.0,0.0,8.0,4.0,1.0,0.0,1.0,4.0,29.0,1.0,0.0,8.0,1.0,4.0,7.0,3.0,2.0,28.0,13.0,4.0,0.0,5.0,2.0,2.0,2.0,0.0,3.0,2.0,8.0,2.0,1.0,32.0,1.0,83.0,3.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,0.0,9.0,2.0,0.0,2.0,8.0,0.0,2.0,4.0,0.0,34.0,0.0,0.0,7.0,10.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,5.0,3.0,4.0,15.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,2.0,6.0,1.0,5.0,2.0,5.0,1.0,1.0,0.0,8.0,21.0,19.0,2.0,2.0,3.0,1.0,12.0
34,204757427.0,9.0,7.0,0.0,2.0,2.0,4.0,7.0,5.0,4.0,1.0,1.0,12.0,0.0,0.0,11.0,12.0,1.0,3.0,11.0,0.0,0.0,4.0,1.0,0.0,16.0,2.0,1.0,2.0,1.0,5.0,32.0,1.0,8.0,0.0,1.0,4.0,4.0,2.0,1.0,35.0,3.0,6.0,0.0,11.0,2.0,5.0,2.0,0.0,4.0,6.0,9.0,1.0,1.0,13.0,1.0,16.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,7.0,8.0,11.0,15.0,1.0,11.0,1.0,2.0,1.0,15.0,0.0,4.0,8.0,0.0,0.0,1.0,1.0,6.0,13.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,21.0,2.0,1.0,0.0,8.0,2.0,5.0,8.0,13.0,7.0,1.0,1.0,0.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,12.0,1.0,6.0,1.0,24.0,1.0,3.0,0.0,44.0,8.0,18.0,5.0,4.0,4.0,2.0,4.0
35,21109466.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0
36,212246121.0,4.0,3.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,2.0,12.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,7.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,16.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,12.0,1.0,8.0,3.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,6.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0
37,215795742.0,9.0,1.0,1.0,3.0,1.0,15.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,72.0,9.0,0.0,1.0,8.0,0.0,0.0,8.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,7.0,4.0,0.0,1.0,0.0,15.0,4.0,35.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0,2.0,0.0,10.0,1.0,12.0,5.0,0.0,2.0,37.0,0.0,1.0,0.0,0.0,2.0,0.0,35.0,2.0,4.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,2.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,1.0,3.0,0.0,102.0,0.0,1.0,0.0,1.0,0.0,8.0,5.0,6.0,0.0,21.0,0.0,0.0,0.0,1.0,9.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,69.0,5.0,1.0,2.0,0.0,1.0,0.0,4.0
38,216206181.0,4.0,2.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,15.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
39,22804260.0,7.0,1.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,23.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,3.0
40,22987203.0,105.0,83.0,3.0,54.0,9.0,20.0,51.0,21.0,11.0,5.0,5.0,39.0,0.0,0.0,43.0,38.0,7.0,11.0,44.0,0.0,0.0,16.0,5.0,0.0,34.0,14.0,1.0,3.0,1.0,31.0,98.0,3.0,28.0,35.0,8.0,16.0,35.0,11.0,23.0,0.0,23.0,44.0,0.0,28.0,15.0,17.0,26.0,0.0,16.0,28.0,73.0,18.0,2.0,90.0,10.0,103.0,8.0,0.0,12.0,75.0,2.0,3.0,0.0,0.0,11.0,7.0,61.0,17.0,10.0,49.0,16.0,7.0,8.0,26.0,0.0,16.0,12.0,0.0,0.0,3.0,3.0,16.0,55.0,43.0,16.0,7.0,5.0,4.0,2.0,10.0,99.0,18.0,7.0,0.0,15.0,9.0,19.0,135.0,13.0,9.0,6.0,6.0,0.0,28.0,69.0,23.0,1.0,6.0,0.0,0.0,9.0,14.0,52.0,15.0,35.0,1.0,41.0,8.0,6.0,0.0,159.0,47.0,44.0,15.0,6.0,12.0,4.0,21.0
41,233174284.0,0.0,2.0,0.0,0.0,9.0,2.0,2.0,3.0,1.0,1.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,26.0,0.0,13.0,3.0,0.0,5.0,0.0,1.0,3.0,23.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,15.0,0.0,1.0,25.0,0.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,5.0,0.0,7.0,0.0,2.0,0.0,3.0,25.0,16.0,2.0,4.0,1.0,0.0,17.0
42,23444563.0,15.0,11.0,1.0,8.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,2.0,11.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,3.0,3.0,4.0,0.0,1.0,5.0,5.0,13.0,11.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,6.0,1.0,1.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,6.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,1.0,1.0,1.0,3.0
43,2373363552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,242341877.0,6.0,6.0,1.0,2.0,0.0,10.0,5.0,3.0,7.0,2.0,1.0,22.0,1.0,0.0,21.0,12.0,0.0,2.0,16.0,0.0,0.0,4.0,1.0,0.0,11.0,3.0,0.0,4.0,0.0,6.0,36.0,2.0,5.0,11.0,0.0,1.0,3.0,1.0,0.0,28.0,4.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,8.0,28.0,0.0,0.0,13.0,2.0,17.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,11.0,4.0,18.0,1.0,16.0,1.0,2.0,4.0,26.0,0.0,9.0,4.0,0.0,0.0,1.0,4.0,5.0,17.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,35.0,0.0,1.0,0.0,7.0,2.0,8.0,10.0,16.0,5.0,1.0,1.0,0.0,4.0,3.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,9.0,1.0,13.0,2.0,19.0,1.0,7.0,0.0,13.0,5.0,24.0,2.0,5.0,4.0,1.0,4.0
45,2593645240.0,4.0,6.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,9.0,0.0,2.0,7.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0
