,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
10,121127922.0,1.0,1.0,6.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
11,1295805126.0,0.0,6.0,0.0,2.0,9.0,3.0,23.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,4.0,0.0,1.0,3.0,1.0,5.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,16.0,0.0,19.0,2.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,6.0,6.0,0.0,1.0,12.0,0.0,3.0,14.0,2.0,0.0,2.0,14.0,5.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1331866807.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1356277926.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,138365858.0,4.0,4.0,1.0,2.0,3.0,4.0,12.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,2.0,0.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,5.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,9.0,4.0,2.0,0.0,2.0,7.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,140402241.0,2.0,6.0,34.0,1.0,8.0,40.0,37.0,5.0,1.0,7.0,4.0,2.0,0.0,4.0,0.0,0.0,17.0,43.0,48.0,22.0,3.0,2.0,0.0,6.0,0.0,1.0,3.0,6.0,0.0,45.0,3.0,18.0,14.0,4.0,57.0,2.0,4.0,18.0,12.0,0.0,0.0,0.0,9.0,4.0,1.0,4.0,1.0,3.0,1.0,14.0,0.0,0.0,32.0,0.0,2.0,21.0,6.0,0.0,3.0,5.0,0.0,53.0,8.0,0.0,1.0,3.0,91.0,3.0,49.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
16,1412050544.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,14421065.0,1.0,5.0,4.0,2.0,1.0,10.0,23.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,17.0,0.0,0.0,12.0,6.0,69.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,7.0,22.0,8.0,3.0,3.0,2.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,5.0,32.0,0.0,10.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
18,145622254.0,0.0,3.0,97.0,0.0,3.0,77.0,91.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,43.0,0.0,12.0,0.0,61.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,57.0,4.0,52.0,25.0,0.0,60.0,3.0,1.0,25.0,25.0,0.0,1.0,0.0,12.0,6.0,1.0,2.0,2.0,4.0,1.0,8.0,0.0,0.0,21.0,0.0,1.0,18.0,9.0,1.0,0.0,6.0,0.0,41.0,5.0,0.0,1.0,3.0,114.0,0.0,68.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
19,145739381.0,1.0,2.0,36.0,3.0,4.0,55.0,28.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,48.0,0.0,6.0,61.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,69.0,0.0,27.0,31.0,2.0,51.0,0.0,2.0,21.0,17.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,26.0,0.0,3.0,20.0,7.0,0.0,0.0,1.0,0.0,34.0,2.0,1.0,0.0,1.0,111.0,0.0,89.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
