,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
20,3062572074.0,64.0,15.0,17.0,13.0,43.0,5.0,25.0,32.0,8.0,0.0,3.0,1.0,1.0,11.0,258.0,65.0,20.0,27.0,0.0,0.0,37.0,94.0,28.0,255.0,6.0,52.0,114.0,141.0,36.0,62.0,167.0,18.0,10.0,27.0,19.0,72.0,0.0,6.0,27.0,18.0,17.0,30.0,99.0,0.0,9.0,30.0,45.0,3.0,233.0,0.0,0.0,6.0,0.0
21,30860019.0,14.0,9.0,12.0,0.0,15.0,0.0,6.0,24.0,6.0,0.0,1.0,0.0,1.0,2.0,18.0,6.0,0.0,15.0,0.0,37.0,0.0,17.0,9.0,22.0,8.0,6.0,29.0,31.0,11.0,3.0,29.0,1.0,2.0,19.0,2.0,14.0,0.0,1.0,16.0,1.0,7.0,23.0,16.0,0.0,3.0,6.0,3.0,0.0,84.0,0.0,0.0,0.0,0.0
22,3140136050.0,44.0,14.0,11.0,4.0,32.0,9.0,32.0,16.0,5.0,0.0,2.0,1.0,0.0,6.0,75.0,52.0,86.0,18.0,0.0,94.0,17.0,0.0,30.0,107.0,3.0,161.0,100.0,108.0,75.0,20.0,128.0,97.0,55.0,76.0,56.0,71.0,7.0,12.0,58.0,133.0,16.0,19.0,165.0,0.0,87.0,17.0,119.0,13.0,215.0,0.0,0.0,17.0,1.0
23,3228095569.0,26.0,7.0,5.0,1.0,22.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,0.0,4.0,24.0,13.0,7.0,6.0,0.0,28.0,9.0,30.0,0.0,23.0,0.0,21.0,35.0,33.0,17.0,6.0,38.0,8.0,13.0,14.0,10.0,17.0,1.0,8.0,12.0,6.0,7.0,7.0,38.0,0.0,12.0,10.0,8.0,7.0,44.0,0.0,0.0,6.0,0.0
24,325610106.0,51.0,11.0,8.0,10.0,31.0,7.0,27.0,20.0,3.0,0.0,3.0,2.0,0.0,11.0,241.0,72.0,21.0,18.0,0.0,255.0,22.0,107.0,23.0,0.0,4.0,56.0,120.0,142.0,34.0,59.0,161.0,17.0,10.0,16.0,29.0,90.0,0.0,5.0,12.0,15.0,13.0,10.0,108.0,0.0,9.0,19.0,40.0,3.0,255.0,0.0,0.0,5.0,0.0
25,33131371.0,0.0,2.0,3.0,0.0,2.0,0.0,3.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,8.0,0.0,6.0,8.0,3.0,0.0,4.0,0.0,0.0,3.0,5.0,5.0,0.0,11.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
26,3458543421.0,28.0,5.0,3.0,3.0,20.0,6.0,24.0,3.0,1.0,0.0,1.0,0.0,0.0,9.0,36.0,38.0,97.0,9.0,0.0,52.0,6.0,161.0,21.0,56.0,0.0,0.0,70.0,68.0,69.0,11.0,80.0,96.0,51.0,87.0,57.0,43.0,4.0,11.0,75.0,137.0,3.0,5.0,177.0,0.0,88.0,11.0,88.0,16.0,167.0,0.0,0.0,15.0,1.0
27,3794373744.0,53.0,32.0,19.0,3.0,33.0,3.0,15.0,31.0,3.0,0.0,1.0,2.0,1.0,7.0,73.0,52.0,21.0,14.0,0.0,114.0,29.0,100.0,35.0,120.0,3.0,70.0,0.0,116.0,45.0,15.0,158.0,17.0,18.0,31.0,19.0,54.0,1.0,12.0,23.0,16.0,18.0,37.0,121.0,0.0,22.0,20.0,21.0,10.0,279.0,0.0,0.0,13.0,0.0
28,4378883246.0,85.0,13.0,14.0,3.0,51.0,82.0,39.0,19.0,0.0,0.0,15.0,2.0,1.0,107.0,109.0,207.0,27.0,28.0,0.0,141.0,31.0,108.0,33.0,142.0,5.0,68.0,116.0,0.0,44.0,22.0,247.0,26.0,14.0,43.0,29.0,162.0,0.0,11.0,35.0,27.0,15.0,27.0,103.0,0.0,20.0,34.0,32.0,9.0,203.0,0.0,0.0,11.0,17.0
29,462821245.0,12.0,7.0,2.0,2.0,12.0,5.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,20.0,19.0,32.0,6.0,0.0,36.0,11.0,75.0,17.0,34.0,5.0,69.0,45.0,44.0,0.0,6.0,39.0,34.0,29.0,40.0,33.0,30.0,4.0,7.0,35.0,54.0,7.0,5.0,75.0,0.0,44.0,6.0,32.0,9.0,96.0,0.0,0.0,12.0,0.0
30,580057012.0,11.0,3.0,3.0,5.0,8.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,53.0,17.0,3.0,4.0,0.0,62.0,3.0,20.0,6.0,59.0,0.0,11.0,15.0,22.0,6.0,0.0,23.0,2.0,3.0,6.0,8.0,15.0,0.0,0.0,5.0,1.0,4.0,2.0,15.0,0.0,1.0,5.0,6.0,1.0,31.0,0.0,0.0,0.0,0.0
31,614884368.0,85.0,16.0,18.0,5.0,60.0,114.0,41.0,31.0,5.0,0.0,22.0,3.0,1.0,121.0,126.0,238.0,35.0,38.0,0.0,167.0,29.0,128.0,38.0,161.0,11.0,80.0,158.0,247.0,39.0,23.0,0.0,29.0,16.0,50.0,24.0,165.0,1.0,11.0,36.0,36.0,21.0,33.0,128.0,0.0,19.0,31.0,46.0,8.0,299.0,0.0,0.0,8.0,17.0
32,7.500196712152678e+17,8.0,0.0,0.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,10.0,68.0,3.0,0.0,18.0,1.0,97.0,8.0,17.0,0.0,96.0,17.0,26.0,34.0,2.0,29.0,0.0,39.0,44.0,35.0,26.0,5.0,6.0,40.0,98.0,0.0,0.0,89.0,0.0,67.0,2.0,76.0,14.0,71.0,0.0,0.0,11.0,0.0
33,7.716551083880202e+17,7.0,2.0,2.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,36.0,2.0,0.0,10.0,2.0,55.0,13.0,10.0,1.0,51.0,18.0,14.0,29.0,3.0,16.0,39.0,0.0,28.0,20.0,10.0,5.0,7.0,26.0,59.0,1.0,1.0,48.0,0.0,41.0,4.0,36.0,10.0,45.0,0.0,0.0,14.0,0.0
34,7.749827401733202e+17,25.0,1.0,7.0,0.0,21.0,2.0,5.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,23.0,6.0,33.0,19.0,0.0,27.0,19.0,76.0,14.0,16.0,7.0,87.0,31.0,43.0,40.0,6.0,50.0,44.0,28.0,0.0,30.0,22.0,5.0,8.0,189.0,64.0,8.0,14.0,151.0,0.0,43.0,6.0,28.0,14.0,179.0,0.0,0.0,10.0,0.0
35,7.846986728859484e+17,7.0,2.0,0.0,4.0,3.0,1.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,19.0,25.0,2.0,0.0,19.0,2.0,56.0,10.0,29.0,0.0,57.0,19.0,29.0,33.0,8.0,24.0,35.0,20.0,30.0,0.0,17.0,3.0,6.0,23.0,38.0,0.0,0.0,55.0,0.0,34.0,3.0,19.0,7.0,56.0,0.0,0.0,6.0,0.0
36,7.89343365515051e+17,45.0,4.0,4.0,4.0,25.0,67.0,31.0,6.0,0.0,0.0,17.0,2.0,0.0,89.0,66.0,142.0,18.0,13.0,0.0,72.0,14.0,71.0,17.0,90.0,6.0,43.0,54.0,162.0,30.0,15.0,165.0,26.0,10.0,22.0,17.0,0.0,1.0,9.0,19.0,21.0,7.0,7.0,55.0,0.0,18.0,22.0,28.0,7.0,96.0,0.0,0.0,4.0,15.0
37,7.894644363733934e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,5.0,5.0,3.0,1.0,0.0,1.0,4.0,10.0,0.0,0.0,6.0,0.0,5.0,0.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0
38,7.901934145622057e+17,2.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,10.0,2.0,0.0,6.0,1.0,12.0,8.0,5.0,0.0,11.0,12.0,11.0,7.0,0.0,11.0,6.0,7.0,8.0,6.0,9.0,1.0,0.0,6.0,7.0,1.0,1.0,7.0,0.0,8.0,3.0,2.0,6.0,14.0,0.0,0.0,4.0,0.0
39,7.912313354487194e+17,25.0,0.0,8.0,1.0,17.0,1.0,5.0,11.0,0.0,0.0,2.0,0.0,0.0,4.0,23.0,4.0,30.0,18.0,0.0,27.0,16.0,58.0,12.0,12.0,3.0,75.0,23.0,35.0,35.0,5.0,36.0,40.0,26.0,189.0,23.0,19.0,4.0,6.0,0.0,52.0,9.0,9.0,125.0,0.0,35.0,9.0,21.0,14.0,126.0,0.0,0.0,12.0,1.0
40,7.915282739812147e+17,4.0,1.0,1.0,1.0,3.0,15.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,15.0,12.0,23.0,84.0,3.0,0.0,18.0,1.0,133.0,6.0,15.0,0.0,137.0,16.0,27.0,54.0,1.0,36.0,98.0,59.0,64.0,38.0,21.0,10.0,7.0,52.0,0.0,2.0,3.0,147.0,0.0,79.0,2.0,105.0,14.0,114.0,0.0,0.0,22.0,3.0
41,8.205158531122217e+17,11.0,4.0,7.0,1.0,11.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,3.0,1.0,7.0,0.0,17.0,7.0,16.0,7.0,13.0,3.0,3.0,18.0,15.0,7.0,4.0,21.0,0.0,1.0,8.0,0.0,7.0,0.0,1.0,9.0,2.0,0.0,12.0,13.0,0.0,1.0,7.0,2.0,1.0,26.0,0.0,0.0,2.0,0.0
42,82316724.0,21.0,20.0,17.0,1.0,13.0,0.0,4.0,26.0,5.0,0.0,1.0,0.0,0.0,3.0,15.0,3.0,0.0,13.0,0.0,30.0,23.0,19.0,7.0,10.0,5.0,5.0,37.0,27.0,5.0,2.0,33.0,0.0,1.0,14.0,0.0,7.0,0.0,1.0,9.0,3.0,12.0,0.0,19.0,0.0,0.0,6.0,1.0,2.0,73.0,0.0,0.0,3.0,0.0
43,8.277377926167429e+17,61.0,10.0,10.0,8.0,36.0,4.0,18.0,15.0,2.0,0.0,3.0,2.0,0.0,10.0,82.0,51.0,75.0,11.0,0.0,99.0,16.0,165.0,38.0,108.0,1.0,177.0,121.0,103.0,75.0,15.0,128.0,89.0,48.0,151.0,55.0,55.0,6.0,7.0,125.0,147.0,13.0,19.0,0.0,0.0,90.0,17.0,75.0,31.0,293.0,0.0,0.0,19.0,1.0
44,833877799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,8.369744747129897e+17,4.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,8.0,56.0,1.0,0.0,9.0,3.0,87.0,12.0,9.0,0.0,88.0,22.0,20.0,44.0,1.0,19.0,67.0,41.0,43.0,34.0,18.0,5.0,8.0,35.0,79.0,1.0,0.0,90.0,0.0,0.0,1.0,51.0,13.0,80.0,0.0,0.0,11.0,0.0
46,8.419927677902807e+17,17.0,3.0,5.0,0.0,14.0,7.0,8.0,7.0,0.0,0.0,4.0,0.0,0.0,8.0,21.0,15.0,5.0,4.0,0.0,30.0,6.0,17.0,10.0,19.0,0.0,11.0,20.0,34.0,6.0,5.0,31.0,2.0,4.0,6.0,3.0,22.0,0.0,3.0,9.0,2.0,7.0,6.0,17.0,0.0,1.0,0.0,2.0,3.0,25.0,0.0,0.0,2.0,7.0
47,8.862795477123523e+17,12.0,4.0,2.0,2.0,7.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,9.0,23.0,24.0,57.0,5.0,0.0,45.0,3.0,119.0,8.0,40.0,0.0,88.0,21.0,32.0,32.0,6.0,46.0,76.0,36.0,28.0,19.0,28.0,8.0,2.0,21.0,105.0,2.0,1.0,75.0,0.0,51.0,2.0,0.0,5.0,79.0,0.0,0.0,12.0,0.0
48,8.984784324424376e+17,5.0,1.0,2.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,9.0,2.0,0.0,3.0,0.0,13.0,7.0,3.0,0.0,16.0,10.0,9.0,9.0,1.0,8.0,14.0,10.0,14.0,7.0,7.0,1.0,6.0,14.0,14.0,1.0,2.0,31.0,0.0,13.0,3.0,5.0,0.0,18.0,0.0,0.0,6.0,0.0
49,8.998865819050516e+17,91.0,53.0,33.0,13.0,62.0,7.0,39.0,127.0,34.0,0.0,4.0,4.0,6.0,14.0,148.0,101.0,76.0,75.0,0.0,233.0,84.0,215.0,44.0,255.0,34.0,167.0,279.0,203.0,96.0,31.0,299.0,71.0,45.0,179.0,56.0,96.0,4.0,14.0,126.0,114.0,26.0,73.0,293.0,0.0,80.0,25.0,79.0,18.0,0.0,0.0,0.0,26.0,1.0
50,9.038413568874824e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,9.183385860423557e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,9.188144967092306e+17,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,0.0,0.0,6.0,0.0,17.0,6.0,5.0,0.0,15.0,13.0,11.0,12.0,0.0,8.0,11.0,14.0,10.0,6.0,4.0,1.0,4.0,12.0,22.0,2.0,3.0,19.0,0.0,11.0,2.0,12.0,6.0,26.0,0.0,0.0,0.0,0.0
53,9.444696350339604e+17,10.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
