,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
10,1268516185.0,6.0,0.0,0.0,26.0,0.0,2.0,0.0,61.0,1.0,0.0,1.0,6.0,1.0,0.0,7.0,48.0,5.0,0.0,2.0,1.0,16.0,15.0,0.0,17.0,3.0,0.0,17.0,3.0,78.0,31.0,1.0,21.0,65.0,14.0,1.0,1.0,24.0,11.0,2.0,68.0,17.0,2.0,3.0,4.0,0.0,18.0,1.0,18.0,2.0,10.0,13.0,31.0,29.0,3.0,13.0,2.0,8.0,1.0,1.0,9.0,13.0,30.0,1.0,6.0,41.0,2.0,6.0,28.0,2.0,30.0,5.0,0.0,27.0,0.0,2.0,2.0,1.0,32.0,0.0,2.0,2.0,3.0,14.0,28.0,3.0,2.0,0.0,0.0,1.0,20.0,0.0,9.0,5.0,0.0,5.0,11.0,3.0,19.0,16.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,19.0,11.0,5.0,0.0,22.0,5.0,4.0,5.0,0.0,46.0,5.0,0.0,24.0,3.0,3.0,2.0,1.0,3.0,8.0,1.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,27.0,28.0,8.0,8.0,3.0,1.0,18.0,2.0,3.0,28.0,0.0,10.0,18.0,5.0,1.0,21.0,0.0,8.0,0.0,19.0,5.0,0.0,3.0,29.0,0.0,30.0,42.0,14.0,19.0,5.0,0.0,50.0,0.0
11,128596069.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,128840796.0,13.0,2.0,1.0,5.0,0.0,0.0,0.0,20.0,10.0,6.0,3.0,0.0,3.0,2.0,9.0,26.0,0.0,2.0,1.0,0.0,22.0,11.0,0.0,7.0,4.0,1.0,1.0,11.0,24.0,14.0,5.0,1.0,3.0,5.0,13.0,0.0,12.0,2.0,16.0,32.0,3.0,19.0,6.0,3.0,0.0,3.0,7.0,5.0,2.0,4.0,2.0,5.0,3.0,9.0,9.0,11.0,2.0,0.0,3.0,14.0,1.0,34.0,2.0,4.0,24.0,1.0,10.0,20.0,9.0,5.0,8.0,0.0,1.0,0.0,0.0,11.0,2.0,9.0,0.0,2.0,1.0,5.0,2.0,20.0,21.0,1.0,3.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,4.0,0.0,1.0,1.0,16.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,8.0,15.0,13.0,53.0,1.0,22.0,2.0,0.0,3.0,7.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,1.0,0.0,1.0,5.0,10.0,3.0,0.0,1.0,17.0,6.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,7.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,17.0,12.0,1.0,1.0,1.0,0.0,2.0,0.0
13,1289116573.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,4.0,1.0,3.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,7.0,0.0,4.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
14,129563822.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,132960957.0,12.0,0.0,0.0,10.0,0.0,1.0,0.0,23.0,2.0,7.0,0.0,9.0,1.0,0.0,0.0,18.0,1.0,4.0,1.0,0.0,9.0,9.0,0.0,18.0,1.0,1.0,4.0,2.0,14.0,8.0,2.0,6.0,4.0,8.0,2.0,1.0,8.0,0.0,3.0,33.0,5.0,10.0,3.0,1.0,0.0,5.0,2.0,5.0,0.0,2.0,1.0,22.0,9.0,2.0,4.0,3.0,4.0,0.0,2.0,5.0,3.0,23.0,1.0,1.0,26.0,0.0,1.0,15.0,3.0,10.0,12.0,1.0,7.0,0.0,0.0,8.0,0.0,14.0,0.0,3.0,0.0,1.0,5.0,21.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,5.0,4.0,3.0,11.0,1.0,20.0,0.0,0.0,7.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,6.0,23.0,4.0,0.0,1.0,5.0,31.0,0.0,1.0,10.0,1.0,3.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,6.0,2.0,0.0,2.0,11.0,1.0,8.0,14.0,3.0,4.0,2.0,0.0,5.0,0.0
16,1332012570.0,27.0,0.0,1.0,75.0,0.0,3.0,0.0,219.0,4.0,48.0,2.0,26.0,1.0,3.0,18.0,0.0,16.0,0.0,3.0,2.0,40.0,32.0,1.0,61.0,8.0,7.0,39.0,11.0,86.0,94.0,6.0,46.0,25.0,27.0,10.0,5.0,44.0,12.0,7.0,393.0,44.0,10.0,3.0,7.0,0.0,66.0,12.0,52.0,4.0,11.0,42.0,117.0,106.0,5.0,63.0,10.0,23.0,5.0,3.0,16.0,24.0,150.0,1.0,20.0,145.0,10.0,21.0,83.0,7.0,100.0,16.0,6.0,104.0,0.0,12.0,7.0,6.0,188.0,0.0,7.0,3.0,16.0,19.0,101.0,13.0,3.0,2.0,0.0,3.0,11.0,0.0,18.0,10.0,1.0,10.0,7.0,13.0,65.0,28.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,35.0,18.0,6.0,1.0,55.0,35.0,16.0,23.0,0.0,151.0,8.0,0.0,107.0,6.0,25.0,3.0,2.0,5.0,16.0,3.0,0.0,0.0,34.0,5.0,4.0,0.0,0.0,157.0,81.0,15.0,5.0,5.0,9.0,54.0,3.0,15.0,65.0,0.0,42.0,42.0,9.0,8.0,46.0,0.0,27.0,0.0,35.0,13.0,0.0,3.0,78.0,1.0,97.0,177.0,26.0,42.0,6.0,0.0,24.0,0.0
17,134443258.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0,7.0,4.0,3.0,5.0,5.0,6.0,8.0,3.0,8.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,25.0,5.0,0.0,1.0,1.0,0.0,13.0,0.0,5.0,1.0,1.0,4.0,8.0,12.0,1.0,3.0,0.0,4.0,0.0,0.0,3.0,2.0,15.0,0.0,4.0,14.0,3.0,2.0,10.0,0.0,11.0,4.0,0.0,11.0,0.0,0.0,2.0,8.0,17.0,0.0,2.0,0.0,3.0,3.0,15.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,5.0,1.0,12.0,1.0,0.0,16.0,9.0,0.0,3.0,7.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,3.0,5.0,1.0,1.0,6.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,8.0,0.0,7.0,15.0,2.0,4.0,1.0,0.0,3.0,0.0
18,135115908.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,1.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,5.0,3.0,0.0,7.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19,136266876.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,9.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,4.0,8.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,6.0,1.0,3.0,4.0,0.0,5.0,4.0,2.0,2.0,0.0,2.0,5.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0
20,1386044742.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0
21,14280074.0,19.0,2.0,1.0,18.0,0.0,0.0,0.0,63.0,32.0,16.0,1.0,22.0,10.0,0.0,9.0,40.0,7.0,7.0,5.0,1.0,0.0,8.0,2.0,32.0,10.0,5.0,0.0,33.0,18.0,40.0,12.0,9.0,5.0,8.0,9.0,1.0,12.0,6.0,11.0,116.0,7.0,11.0,14.0,15.0,1.0,14.0,10.0,13.0,5.0,14.0,33.0,19.0,22.0,13.0,25.0,19.0,3.0,0.0,9.0,61.0,1.0,35.0,31.0,28.0,67.0,27.0,27.0,23.0,7.0,16.0,17.0,3.0,6.0,1.0,2.0,24.0,9.0,23.0,0.0,23.0,4.0,35.0,4.0,57.0,19.0,3.0,13.0,0.0,3.0,0.0,1.0,71.0,7.0,0.0,27.0,12.0,4.0,3.0,48.0,11.0,9.0,11.0,3.0,0.0,15.0,1.0,3.0,4.0,1.0,1.0,0.0,7.0,19.0,37.0,66.0,7.0,67.0,33.0,0.0,3.0,17.0,10.0,6.0,16.0,1.0,2.0,12.0,0.0,1.0,12.0,5.0,8.0,0.0,6.0,49.0,32.0,10.0,4.0,4.0,9.0,10.0,2.0,11.0,4.0,2.0,15.0,6.0,5.0,6.0,8.0,0.0,15.0,0.0,6.0,0.0,0.0,22.0,14.0,2.0,10.0,68.0,1.0,7.0,0.0,0.0,9.0,0.0
22,143792569.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,1.0,15.0,0.0,11.0,1.0,0.0,9.0,32.0,2.0,1.0,1.0,1.0,8.0,0.0,0.0,20.0,1.0,0.0,10.0,3.0,29.0,24.0,1.0,14.0,10.0,6.0,3.0,6.0,12.0,4.0,3.0,48.0,13.0,6.0,0.0,1.0,0.0,16.0,4.0,15.0,1.0,2.0,4.0,24.0,25.0,3.0,6.0,0.0,6.0,1.0,1.0,1.0,10.0,36.0,0.0,1.0,36.0,0.0,1.0,19.0,2.0,28.0,6.0,3.0,24.0,0.0,0.0,4.0,0.0,26.0,0.0,4.0,0.0,0.0,8.0,32.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,65.0,0.0,2.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,12.0,4.0,0.0,17.0,6.0,7.0,13.0,0.0,29.0,0.0,0.0,16.0,4.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,15.0,32.0,4.0,0.0,0.0,3.0,23.0,2.0,1.0,11.0,0.0,3.0,11.0,2.0,0.0,12.0,0.0,5.0,0.0,9.0,2.0,0.0,1.0,16.0,0.0,26.0,36.0,13.0,13.0,4.0,0.0,8.0,0.0
23,144782705.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,14601059.0,18.0,1.0,0.0,38.0,0.0,2.0,0.0,83.0,5.0,17.0,0.0,7.0,4.0,0.0,18.0,61.0,7.0,1.0,6.0,1.0,32.0,20.0,1.0,0.0,3.0,8.0,17.0,16.0,53.0,43.0,2.0,31.0,16.0,12.0,4.0,1.0,23.0,9.0,5.0,104.0,16.0,5.0,5.0,3.0,1.0,12.0,5.0,23.0,2.0,9.0,15.0,73.0,41.0,3.0,16.0,9.0,14.0,2.0,2.0,10.0,15.0,62.0,4.0,3.0,69.0,2.0,9.0,28.0,2.0,47.0,28.0,5.0,35.0,1.0,4.0,11.0,0.0,45.0,0.0,8.0,3.0,4.0,19.0,65.0,19.0,4.0,0.0,0.0,3.0,2.0,1.0,12.0,4.0,0.0,8.0,3.0,8.0,17.0,28.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,2.0,39.0,15.0,4.0,0.0,17.0,13.0,7.0,15.0,3.0,75.0,6.0,0.0,43.0,14.0,4.0,4.0,12.0,5.0,10.0,6.0,0.0,1.0,15.0,2.0,4.0,0.0,5.0,35.0,48.0,11.0,1.0,2.0,7.0,57.0,3.0,10.0,24.0,0.0,16.0,11.0,6.0,2.0,15.0,0.0,3.0,0.0,16.0,4.0,0.0,9.0,34.0,2.0,25.0,49.0,6.0,15.0,4.0,0.0,8.0,0.0
25,147124035.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,14.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,5.0,3.0,4.0,3.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,0.0,3.0,1.0,4.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,14.0,13.0,0.0,5.0,12.0,0.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,17.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,4.0,0.0
26,15025739.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,3.0,3.0,3.0,7.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,8.0,0.0,1.0,2.0,0.0,8.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
27,155808890.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,1.0,0.0,0.0,4.0,39.0,5.0,0.0,1.0,1.0,0.0,10.0,0.0,17.0,1.0,3.0,0.0,0.0,24.0,28.0,0.0,19.0,11.0,5.0,0.0,0.0,13.0,5.0,0.0,41.0,16.0,0.0,0.0,1.0,0.0,13.0,1.0,17.0,0.0,3.0,8.0,30.0,26.0,0.0,6.0,0.0,9.0,2.0,0.0,0.0,13.0,32.0,0.0,1.0,28.0,0.0,0.0,21.0,0.0,24.0,6.0,0.0,31.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,5.0,0.0,17.0,4.0,0.0,1.0,0.0,32.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,26.0,19.0,6.0,0.0,1.0,0.0,20.0,2.0,3.0,18.0,0.0,9.0,12.0,1.0,3.0,16.0,0.0,2.0,0.0,8.0,4.0,0.0,0.0,25.0,0.0,22.0,31.0,8.0,16.0,5.0,0.0,6.0,0.0
28,158934032.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,16.0,3.0,3.0,0.0,11.0,2.0,0.0,2.0,11.0,5.0,3.0,3.0,1.0,33.0,3.0,1.0,16.0,6.0,3.0,0.0,0.0,5.0,10.0,3.0,4.0,5.0,4.0,2.0,0.0,3.0,2.0,9.0,30.0,3.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,1.0,8.0,8.0,10.0,6.0,3.0,6.0,12.0,2.0,0.0,3.0,12.0,0.0,11.0,6.0,5.0,22.0,5.0,9.0,6.0,0.0,8.0,5.0,3.0,0.0,2.0,2.0,5.0,19.0,8.0,0.0,16.0,2.0,7.0,2.0,31.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,13.0,1.0,0.0,11.0,1.0,2.0,2.0,18.0,4.0,7.0,6.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,27.0,21.0,1.0,10.0,8.0,0.0,2.0,12.0,1.0,3.0,7.0,0.0,0.0,9.0,0.0,1.0,9.0,4.0,3.0,0.0,2.0,14.0,9.0,4.0,1.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,3.0,1.0,3.0,16.0,1.0,2.0,0.0,0.0,2.0,0.0
29,160425116.0,18.0,0.0,0.0,37.0,0.0,1.0,0.0,109.0,4.0,78.0,1.0,24.0,3.0,0.0,14.0,86.0,6.0,1.0,4.0,1.0,18.0,29.0,0.0,53.0,2.0,3.0,24.0,5.0,0.0,63.0,0.0,30.0,50.0,20.0,5.0,2.0,32.0,12.0,6.0,118.0,26.0,12.0,3.0,4.0,0.0,24.0,4.0,33.0,1.0,7.0,28.0,73.0,61.0,3.0,20.0,6.0,12.0,2.0,2.0,9.0,19.0,78.0,3.0,5.0,81.0,1.0,8.0,40.0,4.0,46.0,12.0,2.0,45.0,0.0,3.0,10.0,0.0,54.0,0.0,6.0,3.0,3.0,17.0,64.0,15.0,3.0,0.0,0.0,3.0,17.0,0.0,7.0,3.0,0.0,4.0,12.0,6.0,24.0,21.0,1.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,31.0,15.0,5.0,0.0,28.0,16.0,12.0,16.0,1.0,85.0,2.0,0.0,49.0,5.0,3.0,3.0,5.0,5.0,11.0,3.0,0.0,0.0,16.0,3.0,2.0,0.0,2.0,37.0,51.0,11.0,8.0,4.0,8.0,49.0,2.0,4.0,30.0,1.0,16.0,22.0,5.0,1.0,23.0,0.0,10.0,0.0,28.0,5.0,0.0,4.0,39.0,2.0,42.0,70.0,13.0,22.0,6.0,0.0,36.0,0.0
