,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,-1.0,10243382.0,1024506949.0,115641271.0,116841570.0,122425883.0,132253087.0,135950053.0,136349344.0,143041462.0,144031893.0,145535500.0,1472466895.0,1536843788.0,154049390.0,1568307234.0,15917040.0,16039871.0,1651092140.0,17035802.0,17737327.0,186174481.0,194175199.0,1942964606.0,20133907.0,206165773.0,209640149.0,213063171.0,2245376905.0,22458584.0,231620897.0,23758173.0,2383573902.0,239921956.0,241008535.0,2593030610.0,25946556.0,259885385.0,259921434.0,260638630.0,272753147.0,288313882.0,2971298278.0,3060178567.0,30860019.0,3176687870.0,3277455930.0,33060166.0,334759056.0,336960235.0,33925677.0,341837895.0,344307661.0,36026385.0,364548961.0,401895931.0,43559023.0,453490847.0,47652385.0,49259512.0,50595242.0,532155137.0,57278635.0,573821039.0,578475068.0,590969116.0,618812507.0,625908457.0,64138378.0,64201471.0,65401027.0,66203368.0,67941451.0,70350567.0,7.374148539340923e+17,75441932.0,859729171.0,8.715083216557711e+17,8.756155154645484e+17,8.857404232930263e+17,9.131357018725622e+17,9.478367054905713e+17,976028846.0
1,10243382.0,0.0,1.0,14.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,7.0,0.0,2.0,13.0,0.0,5.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2,1024506949.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,6.0,13.0,3.0,0.0,5.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,6.0,9.0,4.0,3.0,4.0,0.0,4.0,1.0,0.0,3.0,1.0,9.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,10.0,2.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0
3,115641271.0,14.0,3.0,0.0,0.0,222.0,0.0,1.0,0.0,2.0,0.0,7.0,43.0,2.0,1.0,3.0,26.0,4.0,1.0,57.0,3.0,14.0,2.0,0.0,15.0,0.0,30.0,9.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,4.0,12.0,0.0,33.0,8.0,2.0,1.0,126.0,4.0,20.0,3.0,17.0,13.0,6.0,0.0,5.0,1.0,0.0,5.0,8.0,2.0,0.0,4.0,6.0,25.0,23.0,0.0,67.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,7.0,120.0
4,116841570.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,2.0,0.0,0.0,11.0,14.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,14.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,12.0,5.0,13.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,0.0
5,122425883.0,10.0,6.0,222.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,37.0,7.0,2.0,3.0,21.0,2.0,2.0,41.0,0.0,5.0,5.0,1.0,15.0,1.0,20.0,2.0,0.0,4.0,5.0,14.0,0.0,2.0,0.0,16.0,3.0,0.0,25.0,1.0,2.0,0.0,104.0,3.0,2.0,2.0,12.0,19.0,4.0,0.0,35.0,1.0,0.0,2.0,4.0,4.0,1.0,0.0,3.0,70.0,23.0,0.0,73.0,7.0,0.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,5.0,0.0,6.0,1.0,2.0,0.0,3.0,0.0,1.0,173.0
6,132253087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
7,135950053.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,136349344.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,10.0,36.0,0.0,2.0,12.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,13.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,6.0,18.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,33.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,16.0,2.0,20.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,34.0,0.0,0.0,0.0,4.0,0.0
9,143041462.0,1.0,6.0,2.0,10.0,3.0,1.0,0.0,11.0,0.0,4.0,2.0,0.0,0.0,23.0,62.0,7.0,2.0,39.0,19.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,17.0,48.0,0.0,9.0,1.0,1.0,6.0,2.0,3.0,5.0,1.0,1.0,4.0,9.0,13.0,27.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,14.0,2.0,51.0,0.0,0.0,7.0,3.0,13.0,1.0,1.0,47.0,6.0,28.0,0.0,0.0,7.0,7.0,1.0,0.0,8.0,4.0,8.0,1.0,5.0,44.0,0.0,0.0,0.0,15.0,1.0
10,144031893.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,12.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
11,145535500.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,6.0,10.0,17.0,2.0,4.0,17.0,3.0,2.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,4.0,7.0,7.0,0.0,1.0,0.0,2.0,11.0,1.0,1.0,21.0,0.0,1.0,2.0,3.0,9.0,8.0,1.0,15.0,9.0,4.0,11.0,2.0,0.0,4.0,3.0,8.0,1.0,4.0,3.0,8.0,22.0,0.0,1.0,7.0,3.0,13.0,0.0,0.0,4.0,1.0,3.0,0.0,4.0,0.0,2.0,4.0,2.0,7.0,0.0,1.0,0.0,10.0,0.0
12,1472466895.0,0.0,0.0,43.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,657.0,2.0,26.0,2.0,6.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,174.0
13,1536843788.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
