,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
10,127827443.0,1.0,13.0,20.0,0.0,2.0,11.0,1.0,1.0,23.0,0.0,5.0,9.0,26.0,1.0,2.0,2.0,1.0,20.0,107.0,14.0,3.0,20.0,9.0,0.0,16.0,2.0,4.0,19.0,2.0,11.0,2.0,1.0,74.0,17.0,97.0,0.0,9.0,2.0,0.0,0.0,6.0,0.0,34.0,23.0,3.0,1.0,1.0,10.0,16.0,2.0,0.0,1.0,68.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,451.0,27.0,30.0,2.0,11.0,6.0,17.0,1.0,7.0,98.0,15.0,0.0,23.0,5.0,2.0,15.0,0.0,2.0,16.0,3.0,0.0,23.0,6.0,6.0,0.0,5.0,12.0,11.0,6.0,2.0,0.0,0.0,17.0,9.0,22.0,26.0,2.0,8.0,1.0,1.0,5.0,0.0,5.0,1.0,23.0,7.0,6.0,0.0,4.0,0.0,12.0
11,128547430.0,0.0,2.0,2.0,0.0,0.0,18.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,10.0,27.0,3.0,2.0,1.0,2.0,3.0,2.0,22.0,20.0,0.0,21.0,14.0,0.0,2.0,8.0,23.0,9.0,6.0,0.0,2.0,1.0,0.0,7.0,2.0,0.0,1.0,6.0,0.0,6.0,22.0,11.0,1.0,1.0,21.0,3.0,2.0,9.0,2.0,0.0,1.0,1.0,7.0,4.0,13.0,0.0,7.0,3.0,1.0,4.0,4.0,0.0,4.0,5.0,18.0,1.0,0.0,0.0,4.0,4.0,2.0,7.0,24.0,0.0,3.0,9.0,13.0,18.0,1.0,0.0,17.0,5.0,1.0,22.0,27.0,6.0,0.0,16.0,12.0,30.0,8.0,11.0,2.0,7.0,13.0,21.0,25.0,24.0,11.0,3.0,1.0,7.0,17.0,0.0,0.0,1.0,5.0,9.0,9.0,0.0,13.0,0.0,12.0
12,130027649.0,1.0,2.0,2.0,0.0,4.0,1.0,0.0,2.0,6.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,4.0,25.0,0.0,41.0,31.0,0.0,1.0,8.0,5.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,7.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,8.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,0.0,4.0
13,1309690194.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14,1316763114.0,0.0,2.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,36.0,8.0,1.0,0.0,1.0,1.0,3.0,26.0,21.0,0.0,34.0,12.0,5.0,0.0,11.0,26.0,4.0,13.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,2.0,8.0,0.0,6.0,18.0,24.0,1.0,1.0,20.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,5.0,5.0,18.0,0.0,15.0,14.0,2.0,10.0,19.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,3.0,9.0,1.0,1.0,29.0,0.0,0.0,6.0,8.0,20.0,0.0,0.0,24.0,3.0,0.0,20.0,43.0,20.0,0.0,40.0,8.0,27.0,25.0,19.0,12.0,4.0,19.0,26.0,33.0,44.0,7.0,1.0,1.0,7.0,13.0,0.0,0.0,3.0,1.0,10.0,19.0,0.0,16.0,0.0,21.0
15,1354594075.0,0.0,1.0,1.0,0.0,0.0,97.0,1.0,0.0,1.0,2.0,27.0,1.0,0.0,36.0,0.0,10.0,1.0,0.0,1.0,1.0,52.0,85.0,61.0,1.0,111.0,62.0,5.0,1.0,32.0,82.0,21.0,25.0,0.0,1.0,0.0,4.0,27.0,16.0,0.0,15.0,18.0,0.0,8.0,60.0,79.0,1.0,1.0,62.0,0.0,1.0,11.0,3.0,0.0,1.0,1.0,17.0,9.0,92.0,0.0,39.0,19.0,11.0,35.0,60.0,0.0,2.0,0.0,55.0,1.0,0.0,0.0,1.0,48.0,2.0,2.0,84.0,0.0,0.0,53.0,31.0,59.0,0.0,0.0,84.0,11.0,0.0,65.0,127.0,46.0,0.0,118.0,38.0,98.0,67.0,59.0,40.0,31.0,94.0,56.0,108.0,157.0,60.0,2.0,0.0,13.0,60.0,0.0,0.0,11.0,2.0,36.0,47.0,1.0,38.0,0.0,89.0
16,136522872.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,7.0,0.0,14.0,5.0,1.0,0.0,4.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,7.0,5.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,7.0,6.0,1.0,5.0,10.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0,7.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,7.0,5.0,0.0,10.0,12.0,9.0,0.0,15.0,3.0,7.0,12.0,7.0,6.0,3.0,6.0,12.0,10.0,18.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,7.0,0.0,6.0
17,1372440206.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
18,138278423.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,2.0,2.0,20.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,13.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,14.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0
19,140260175.0,0.0,1.0,13.0,2.0,1.0,1.0,3.0,0.0,0.0,107.0,2.0,1.0,8.0,1.0,1.0,0.0,2.0,20.0,0.0,3.0,2.0,5.0,2.0,0.0,3.0,0.0,1.0,19.0,0.0,3.0,1.0,0.0,39.0,5.0,22.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,1.0,6.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,17.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,146.0,2.0,5.0,2.0,3.0,3.0,4.0,0.0,6.0,27.0,5.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,5.0,2.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0
20,14309415.0,0.0,7.0,5.0,0.0,1.0,6.0,3.0,0.0,5.0,14.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,5.0,2.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,7.0,5.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,12.0,8.0,6.0,2.0,1.0,1.0,5.0,0.0,3.0,16.0,6.0,0.0,10.0,1.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,2.0
21,1434246793.0,0.0,3.0,1.0,0.0,0.0,43.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,3.0,52.0,2.0,1.0,1.0,2.0,2.0,0.0,29.0,14.0,1.0,27.0,18.0,0.0,1.0,8.0,6.0,5.0,3.0,1.0,0.0,1.0,0.0,11.0,4.0,0.0,8.0,5.0,0.0,5.0,12.0,20.0,1.0,1.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,32.0,0.0,6.0,7.0,4.0,19.0,43.0,0.0,6.0,0.0,15.0,1.0,0.0,0.0,1.0,18.0,1.0,5.0,9.0,0.0,3.0,33.0,2.0,12.0,1.0,0.0,22.0,2.0,2.0,17.0,35.0,16.0,1.0,26.0,5.0,18.0,18.0,21.0,9.0,20.0,45.0,7.0,31.0,51.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,7.0,11.0,14.0,1.0,6.0,0.0,58.0
22,14428536.0,0.0,6.0,1.0,2.0,2.0,229.0,1.0,1.0,5.0,20.0,22.0,3.0,0.0,26.0,85.0,9.0,2.0,0.0,5.0,5.0,29.0,0.0,106.0,1.0,69.0,42.0,14.0,0.0,19.0,60.0,11.0,24.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,10.0,12.0,0.0,20.0,62.0,47.0,3.0,1.0,60.0,1.0,3.0,9.0,0.0,0.0,1.0,1.0,33.0,10.0,85.0,1.0,19.0,9.0,2.0,72.0,38.0,0.0,54.0,4.0,131.0,6.0,2.0,2.0,7.0,48.0,7.0,48.0,62.0,0.0,4.0,22.0,18.0,81.0,0.0,0.0,54.0,12.0,0.0,84.0,129.0,44.0,0.0,73.0,20.0,74.0,54.0,39.0,10.0,34.0,90.0,68.0,122.0,171.0,27.0,8.0,1.0,13.0,58.0,0.0,1.0,6.0,3.0,48.0,74.0,1.0,39.0,0.0,161.0
