,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
0,-1.0,100421978.0,101938552.0,101948202.0,10277222.0,103086870.0,10514492.0,105563341.0,106389093.0,1106471263.0,113009001.0,11430852.0,1164431628.0,118615417.0,121870491.0,132102853.0,135662673.0,136813426.0,145262071.0,147486328.0,14863456.0,1515676502.0,1577842190.0,159427603.0,162655265.0,16308249.0,163251492.0,1633426388.0,166861881.0,1673941226.0,173107835.0,180263273.0,183446972.0,18488972.0,18951775.0,19056173.0,191302920.0,192420444.0,19780733.0,199019923.0,21252352.0,2283621361.0,231620897.0,235597749.0,2376755300.0,2380425654.0,240548918.0,240647013.0,24837617.0,24870866.0,2532483219.0,256429474.0,2687967240.0,271077915.0,272848812.0,279703583.0,280845979.0,29345440.0,295773999.0,296802328.0,30113185.0,301937640.0,3131295495.0,3142900716.0,321908610.0,3308580440.0,3316409420.0,3317619590.0,337600534.0,35414291.0,36226373.0,36945684.0,410704554.0,413183053.0,424438209.0,43257468.0,434523258.0,440566243.0,44188505.0,455092249.0,470215245.0,48416262.0,4871895946.0,4915710023.0,4925093743.0,49310742.0,493353533.0,543918028.0,54585605.0,54913002.0,55583427.0,581693046.0,60783351.0,609751867.0,611471436.0,614200684.0,62056788.0,62059970.0,66050029.0,67205874.0,67568398.0,7.092349539056845e+17,718420201.0,720560744.0,721428587.0,74659093.0,75893591.0,77162533.0,77258339.0,814863510.0,82041060.0,845645718.0,8.603187163318354e+17,864114421.0,87617355.0,8.92750669140054e+17,89887866.0,93258829.0,9.384205159491748e+17,949495591.0,954626635.0,95538204.0
1,100421978.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,2.0,8.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,6.0,5.0,0.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,1.0,1.0,1.0,6.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2,101938552.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,101948202.0,3.0,3.0,0.0,8.0,0.0,4.0,0.0,18.0,0.0,18.0,6.0,0.0,53.0,0.0,1.0,0.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,0.0,32.0,12.0,17.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,5.0,1.0,9.0,6.0,0.0,9.0,0.0,9.0,35.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,15.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,19.0,3.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,16.0,4.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,6.0,0.0,4.0,37.0,0.0,0.0,0.0,0.0,61.0,4.0,20.0,2.0,2.0,7.0,39.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0
4,10277222.0,0.0,2.0,8.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,25.0,22.0,7.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,74.0,1.0,2.0,8.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,15.0,2.0,2.0,0.0,3.0,0.0,1.0,9.0,1.0,40.0,96.0,1.0,1.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,139.0,1.0,10.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,169.0,2.0,2.0,5.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
5,103086870.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,2.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
6,10514492.0,0.0,2.0,4.0,13.0,2.0,0.0,1.0,1.0,1.0,2.0,46.0,5.0,15.0,4.0,10.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,1.0,9.0,2.0,9.0,16.0,9.0,14.0,20.0,26.0,0.0,24.0,12.0,10.0,7.0,9.0,2.0,0.0,2.0,2.0,1.0,1.0,39.0,3.0,77.0,29.0,4.0,1.0,21.0,0.0,16.0,0.0,18.0,2.0,1.0,27.0,7.0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,14.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,2.0,21.0,0.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,2.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,7.0,22.0,0.0,16.0,2.0,1.0,1.0,11.0,0.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,1.0
7,105563341.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
8,106389093.0,1.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,51.0,18.0,0.0,77.0,0.0,0.0,0.0,13.0,19.0,21.0,1.0,0.0,0.0,0.0,37.0,29.0,0.0,0.0,26.0,0.0,24.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,12.0,1.0,9.0,14.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,14.0,0.0,8.0,9.0,1.0,1.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,11.0,0.0,5.0,46.0,0.0,0.0,1.0,0.0,75.0,5.0,17.0,0.0,1.0,2.0,49.0,10.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1106471263.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
