,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
10,114228009.0,4.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,11.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,29.0,0.0,7.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
11,1232999844.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,5.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0
12,123774249.0,20.0,35.0,21.0,5.0,11.0,5.0,54.0,69.0,180.0,5.0,4.0,0.0,7.0,0.0,15.0,207.0,22.0,11.0,7.0,2.0,13.0,1.0,8.0,4.0,88.0,39.0,11.0,9.0,17.0,46.0,1.0,60.0,15.0,180.0,26.0,107.0,33.0,60.0,38.0,0.0,31.0,41.0,176.0,2.0,2.0,17.0,39.0,19.0,6.0,22.0,1.0,206.0,81.0,5.0,1.0,3.0,0.0,5.0,9.0,4.0,0.0,108.0,4.0,2.0,29.0,27.0,6.0,22.0,1.0,0.0,1.0,204.0,10.0,68.0,6.0,59.0,21.0,11.0,4.0,5.0,1.0,86.0,34.0,4.0,64.0,4.0,196.0,167.0,4.0,25.0,105.0,1.0,11.0,21.0,128.0,5.0,7.0,58.0,1.0,0.0,5.0,3.0,9.0,17.0,13.0,1.0,65.0,1.0,33.0,30.0,81.0,146.0,97.0,4.0,6.0,9.0,80.0,7.0,5.0,22.0,49.0,2.0,34.0,120.0,232.0,31.0,0.0,9.0,51.0,9.0,5.0,76.0,3.0,94.0,35.0,82.0,1.0,36.0,4.0,3.0,2.0,0.0,12.0,97.0,18.0,0.0,7.0,0.0,43.0,1.0,3.0,42.0,56.0,0.0,58.0,2.0,7.0,1.0,118.0,12.0,7.0,8.0,0.0,1.0,0.0
13,125470201.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0
14,130768275.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
15,130964579.0,3.0,4.0,1.0,0.0,2.0,0.0,5.0,7.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,5.0,0.0,6.0,1.0,11.0,1.0,7.0,2.0,7.0,3.0,0.0,4.0,9.0,9.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,6.0,1.0,14.0,11.0,2.0,2.0,4.0,0.0,2.0,1.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,3.0,1.0,5.0,9.0,10.0,0.0,0.0,2.0,8.0,1.0,1.0,4.0,7.0,0.0,0.0,10.0,13.0,4.0,0.0,0.0,8.0,2.0,0.0,7.0,0.0,8.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0
16,1324768782.0,7.0,22.0,16.0,6.0,7.0,3.0,52.0,52.0,147.0,3.0,4.0,207.0,1.0,0.0,11.0,0.0,14.0,7.0,9.0,0.0,5.0,0.0,1.0,1.0,65.0,30.0,7.0,3.0,4.0,20.0,1.0,65.0,13.0,163.0,10.0,93.0,28.0,52.0,13.0,0.0,26.0,40.0,169.0,1.0,0.0,6.0,31.0,12.0,4.0,8.0,1.0,201.0,66.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,90.0,2.0,4.0,23.0,9.0,6.0,14.0,4.0,0.0,0.0,167.0,9.0,49.0,4.0,43.0,13.0,9.0,2.0,3.0,1.0,73.0,27.0,2.0,36.0,2.0,167.0,140.0,2.0,25.0,64.0,0.0,10.0,1.0,87.0,6.0,0.0,39.0,0.0,0.0,4.0,2.0,5.0,8.0,13.0,0.0,27.0,0.0,17.0,17.0,65.0,108.0,89.0,0.0,4.0,5.0,85.0,3.0,5.0,16.0,50.0,0.0,8.0,113.0,124.0,27.0,0.0,6.0,39.0,6.0,1.0,62.0,0.0,71.0,28.0,66.0,0.0,31.0,2.0,3.0,1.0,0.0,12.0,81.0,4.0,0.0,2.0,0.0,40.0,0.0,1.0,36.0,62.0,0.0,46.0,1.0,5.0,1.0,69.0,6.0,8.0,6.0,0.0,0.0,0.0
17,132960957.0,4.0,12.0,3.0,1.0,1.0,1.0,8.0,7.0,19.0,1.0,2.0,22.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,16.0,7.0,11.0,5.0,6.0,8.0,0.0,4.0,6.0,19.0,0.0,1.0,5.0,8.0,1.0,1.0,10.0,0.0,20.0,8.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,6.0,1.0,9.0,0.0,22.0,14.0,0.0,5.0,15.0,0.0,3.0,0.0,21.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,8.0,4.0,11.0,27.0,12.0,1.0,1.0,3.0,12.0,1.0,1.0,4.0,5.0,0.0,3.0,12.0,20.0,5.0,0.0,1.0,6.0,4.0,0.0,9.0,0.0,8.0,0.0,8.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,23.0,7.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,5.0,0.0,7.0,0.0,3.0,0.0,17.0,3.0,2.0,2.0,0.0,0.0,0.0
18,1334181950.0,3.0,1.0,0.0,0.0,2.0,1.0,6.0,5.0,7.0,0.0,0.0,11.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,9.0,8.0,8.0,1.0,4.0,7.0,0.0,5.0,5.0,8.0,1.0,1.0,2.0,5.0,2.0,2.0,10.0,0.0,10.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,5.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,8.0,0.0,10.0,10.0,0.0,2.0,5.0,0.0,0.0,1.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,8.0,2.0,5.0,11.0,9.0,0.0,0.0,2.0,4.0,2.0,1.0,5.0,6.0,0.0,1.0,6.0,11.0,1.0,0.0,4.0,9.0,4.0,0.0,5.0,0.0,6.0,2.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0
19,134787451.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,7.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,2.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
20,1366048206.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,137771694.0,7.0,0.0,2.0,0.0,0.0,0.0,5.0,7.0,12.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,21.0,3.0,19.0,23.0,2.0,1.0,13.0,5.0,0.0,2.0,1.0,11.0,3.0,4.0,2.0,4.0,24.0,0.0,4.0,8.0,14.0,0.0,1.0,8.0,2.0,3.0,2.0,3.0,0.0,5.0,2.0,6.0,7.0,0.0,0.0,2.0,3.0,4.0,2.0,4.0,9.0,4.0,1.0,8.0,0.0,8.0,0.0,0.0,15.0,8.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,10.0,8.0,0.0,2.0,37.0,0.0,0.0,3.0,10.0,2.0,2.0,0.0,8.0,0.0,22.0,2.0,17.0,6.0,4.0,1.0,14.0,1.0,26.0,12.0,4.0,7.0,14.0,1.0,2.0,0.0,4.0,2.0,0.0,5.0,2.0,1.0,6.0,11.0,13.0,2.0,0.0,22.0,7.0,1.0,0.0,2.0,0.0,6.0,6.0,19.0,4.0,5.0,0.0,4.0,0.0,1.0,2.0,8.0,10.0,0.0,11.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,21.0,8.0,9.0
22,139240585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,142953390.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,15.0,2.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,17.0,2.0,5.0,1.0,12.0,0.0,0.0,3.0,5.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,8.0,0.0,1.0,0.0,15.0,0.0,2.0,0.0,10.0,9.0,0.0,6.0,4.0,4.0,1.0,0.0,15.0,12.0,1.0,2.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,8.0,6.0,1.0,6.0,9.0,1.0,2.0,2.0,0.0,7.0,8.0,0.0,0.0,0.0,21.0,0.0,15.0,0.0,19.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,1.0,8.0,1.0,3.0,7.0,0.0,1.0,3.0,2.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,56.0,14.0,23.0
24,1435132286.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,5.0,0.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0
25,14601059.0,7.0,18.0,9.0,2.0,6.0,4.0,29.0,17.0,61.0,11.0,4.0,88.0,3.0,0.0,4.0,65.0,18.0,5.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,26.0,8.0,1.0,14.0,7.0,1.0,14.0,8.0,60.0,15.0,50.0,16.0,31.0,20.0,0.0,7.0,20.0,70.0,0.0,2.0,16.0,27.0,8.0,4.0,5.0,0.0,71.0,29.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,31.0,2.0,2.0,15.0,6.0,2.0,12.0,2.0,0.0,1.0,50.0,2.0,25.0,3.0,20.0,6.0,5.0,0.0,0.0,0.0,40.0,15.0,2.0,41.0,0.0,68.0,45.0,1.0,19.0,50.0,1.0,7.0,17.0,65.0,4.0,4.0,20.0,0.0,0.0,0.0,1.0,5.0,8.0,9.0,1.0,24.0,1.0,28.0,22.0,43.0,64.0,37.0,3.0,3.0,6.0,44.0,2.0,2.0,11.0,17.0,1.0,7.0,48.0,75.0,17.0,0.0,4.0,20.0,3.0,0.0,47.0,0.0,42.0,10.0,28.0,2.0,15.0,2.0,1.0,3.0,0.0,9.0,48.0,6.0,0.0,12.0,0.0,20.0,0.0,3.0,15.0,17.0,0.0,25.0,0.0,1.0,1.0,44.0,4.0,4.0,16.0,1.0,1.0,0.0
26,146851150.0,7.0,4.0,6.0,0.0,2.0,2.0,21.0,10.0,32.0,0.0,2.0,39.0,0.0,0.0,2.0,30.0,4.0,6.0,0.0,0.0,23.0,0.0,1.0,2.0,26.0,0.0,1.0,4.0,19.0,4.0,0.0,12.0,3.0,37.0,5.0,40.0,27.0,18.0,32.0,0.0,20.0,10.0,52.0,0.0,3.0,2.0,16.0,7.0,1.0,5.0,0.0,32.0,13.0,1.0,1.0,2.0,0.0,4.0,1.0,2.0,0.0,17.0,1.0,5.0,8.0,6.0,0.0,24.0,0.0,2.0,0.0,39.0,1.0,22.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,21.0,13.0,3.0,47.0,23.0,33.0,25.0,1.0,14.0,51.0,0.0,4.0,0.0,40.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,36.0,0.0,39.0,22.0,16.0,34.0,53.0,10.0,1.0,1.0,19.0,1.0,4.0,16.0,15.0,1.0,33.0,20.0,36.0,9.0,5.0,4.0,18.0,4.0,0.0,19.0,7.0,13.0,4.0,22.0,0.0,8.0,0.0,0.0,1.0,0.0,13.0,28.0,5.0,0.0,19.0,0.0,12.0,0.0,0.0,8.0,19.0,0.0,17.0,0.0,2.0,2.0,17.0,7.0,2.0,18.0,0.0,0.0,0.0
27,15025739.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,12.0,2.0,0.0,11.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,9.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,4.0,3.0,3.0,5.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
28,1512277656.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,4.0,1.0,4.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
29,154310192.0,7.0,5.0,1.0,0.0,0.0,2.0,2.0,10.0,19.0,2.0,0.0,17.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,13.0,0.0,0.0,3.0,14.0,19.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,13.0,5.0,5.0,2.0,6.0,23.0,0.0,4.0,4.0,12.0,1.0,3.0,2.0,4.0,2.0,3.0,6.0,0.0,11.0,5.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,8.0,0.0,10.0,0.0,4.0,1.0,13.0,1.0,6.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,18.0,7.0,9.0,8.0,1.0,1.0,21.0,0.0,0.0,3.0,20.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,4.0,7.0,5.0,1.0,92.0,1.0,17.0,32.0,5.0,15.0,8.0,2.0,0.0,5.0,3.0,3.0,1.0,2.0,1.0,0.0,10.0,6.0,15.0,0.0,4.0,3.0,6.0,3.0,0.0,3.0,2.0,7.0,2.0,8.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,11.0,7.0,0.0,10.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,36.0,7.0,6.0,0.0,8.0,3.0,1.0,0.0
