,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
16,192812089.0,3.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,3.0,2.0,3.0,8.0,1.0,2.0,0.0,5.0,3.0,19.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0
17,20022054.0,48.0,1.0,0.0,15.0,0.0,0.0,3.0,1.0,2.0,1.0,80.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,7.0,0.0,31.0,14.0,0.0,1.0,1.0,0.0,5.0,1.0,11.0,12.0,0.0,1.0,3.0,6.0,17.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,4.0,10.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
18,220698847.0,13.0,3.0,0.0,8.0,0.0,0.0,7.0,1.0,1.0,2.0,10.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,4.0,4.0,2.0,0.0,3.0,0.0,2.0,3.0,5.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
19,231620897.0,11.0,13.0,1.0,13.0,1.0,0.0,26.0,0.0,2.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,1.0,8.0,2.0,0.0,8.0,10.0,1.0,28.0,16.0,1.0,1.0,0.0,1.0,6.0,3.0,3.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0,5.0,1.0,8.0,3.0,5.0,1.0,32.0,15.0,1.0,18.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,17.0
20,23444563.0,8.0,17.0,0.0,4.0,0.0,0.0,7.0,0.0,4.0,1.0,12.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,5.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,2.0,10.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,9.0,0.0,13.0
21,242884086.0,8.0,2.0,0.0,8.0,2.0,0.0,14.0,0.0,2.0,1.0,2.0,1.0,1.0,7.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,13.0,4.0,2.0,0.0,1.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,1.0,3.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,6.0,0.0,0.0
22,24530711.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
23,246256048.0,6.0,3.0,0.0,10.0,5.0,0.0,23.0,0.0,9.0,1.0,2.0,0.0,2.0,5.0,0.0,3.0,2.0,3.0,8.0,5.0,5.0,1.0,0.0,5.0,2.0,6.0,3.0,0.0,16.0,11.0,4.0,1.0,0.0,4.0,10.0,3.0,12.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,12.0,18.0,2.0,2.0,13.0,24.0,2.0,10.0,0.0,0.0,6.0,0.0,7.0,0.0,1.0,1.0,15.0,1.0,5.0
24,254562085.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
25,26053105.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0
26,26791492.0,12.0,4.0,0.0,8.0,1.0,4.0,19.0,0.0,3.0,3.0,9.0,0.0,2.0,7.0,0.0,2.0,3.0,3.0,8.0,2.0,2.0,0.0,6.0,1.0,2.0,0.0,3.0,0.0,9.0,12.0,2.0,0.0,0.0,4.0,9.0,1.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,19.0,6.0,16.0,1.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0
