,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
30,225461423.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,227028929.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,2327642576.0,1.0,0.0,0.0,2.0,1.0,8.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
33,2357754350.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,6.0,1.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,7.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,3.0
34,23715801.0,7.0,3.0,0.0,9.0,3.0,39.0,3.0,48.0,9.0,4.0,3.0,2.0,0.0,2.0,96.0,15.0,3.0,48.0,9.0,2.0,0.0,5.0,56.0,3.0,0.0,140.0,3.0,11.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,9.0,8.0,0.0,96.0,1.0,5.0,2.0,255.0,3.0,2.0,24.0,10.0,4.0,0.0,8.0,12.0,0.0,0.0,11.0,1.0,1.0,4.0,17.0,24.0,1.0,2.0,0.0,6.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,3.0,0.0,5.0,5.0,2.0,0.0,15.0,3.0,0.0,2.0,2.0,3.0
35,2389533199.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
36,247222343.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0
37,25864147.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,259599610.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
39,2598331460.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0
40,2599844916.0,2.0,0.0,1.0,27.0,7.0,44.0,6.0,16.0,6.0,2.0,3.0,0.0,6.0,2.0,0.0,35.0,9.0,16.0,5.0,0.0,3.0,9.0,83.0,3.0,1.0,4.0,30.0,2.0,1.0,0.0,0.0,3.0,8.0,9.0,4.0,8.0,0.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,17.0,5.0,13.0,43.0,4.0,32.0,2.0,3.0,0.0,44.0,11.0,0.0,0.0,7.0,2.0,0.0,1.0,53.0,27.0,25.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,12.0,10.0,4.0,6.0,0.0,12.0,2.0,1.0,0.0,19.0,20.0,19.0,5.0,3.0,9.0
41,26315767.0,0.0,1.0,1.0,15.0,4.0,7.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,0.0,0.0,1.0,22.0,2.0,0.0,24.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,15.0,3.0,0.0,5.0,2.0,1.0,0.0,11.0,4.0,0.0,0.0,55.0,9.0,3.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,3.0,2.0,6.0
42,269845623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,280729473.0,1.0,0.0,1.0,3.0,1.0,16.0,2.0,34.0,19.0,0.0,0.0,0.0,0.0,1.0,39.0,11.0,5.0,22.0,3.0,4.0,0.0,0.0,25.0,0.0,0.0,216.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,96.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,3.0,1.0,349.0,1.0,1.0,4.0,2.0,3.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0
44,2822231711.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0
45,2893169849.0,1.0,0.0,0.0,12.0,1.0,16.0,3.0,6.0,9.0,2.0,1.0,0.0,5.0,0.0,0.0,17.0,7.0,21.0,2.0,0.0,0.0,3.0,31.0,2.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,5.0,17.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,35.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,5.0,3.0,2.0,0.0,6.0,1.0,5.0,2.0,7.0,6.0,8.0,1.0,1.0,7.0
46,292957431.0,2.0,0.0,1.0,21.0,3.0,6.0,1.0,11.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0,0.0,0.0,1.0,55.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,6.0,26.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,11.0,1.0,0.0,15.0,8.0,1.0
47,2971298278.0,5.0,3.0,0.0,14.0,2.0,39.0,1.0,134.0,3.0,1.0,1.0,0.0,0.0,1.0,93.0,19.0,5.0,58.0,2.0,1.0,0.0,1.0,28.0,0.0,0.0,489.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,255.0,0.0,0.0,2.0,1.0,1.0,13.0,15.0,0.0,349.0,1.0,4.0,1.0,0.0,3.0,1.0,12.0,10.0,6.0,0.0,14.0,13.0,0.0,0.0,10.0,7.0,1.0,5.0,8.0,21.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,13.0,10.0,0.0,8.0,1.0,2.0,0.0,12.0,2.0,1.0,0.0,0.0,7.0
48,297946591.0,2.0,1.0,0.0,14.0,3.0,31.0,2.0,11.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,10.0,8.0,5.0,6.0,0.0,4.0,1.0,23.0,2.0,0.0,2.0,14.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,8.0,7.0,0.0,2.0,3.0,43.0,3.0,4.0,1.0,1.0,8.0,2.0,3.0,0.0,1.0,10.0,3.0,1.0,0.0,21.0,5.0,2.0,0.0,6.0,1.0,0.0,0.0,22.0,26.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,10.0,19.0,13.0,2.0,2.0,4.0
49,2990090798.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,2.0,17.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0
50,3041707718.0,1.0,1.0,0.0,33.0,3.0,17.0,6.0,22.0,6.0,5.0,1.0,1.0,4.0,3.0,16.0,26.0,9.0,17.0,5.0,0.0,0.0,5.0,105.0,5.0,0.0,9.0,15.0,4.0,0.0,0.0,0.0,2.0,7.0,24.0,0.0,4.0,0.0,1.0,1.0,32.0,5.0,0.0,4.0,1.0,17.0,2.0,12.0,10.0,2.0,0.0,2.0,1.0,0.0,24.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,49.0,7.0,4.0,1.0,0.0,6.0,0.0,3.0,0.0,1.0,7.0,10.0,3.0,7.0,0.0,6.0,3.0,1.0,0.0,23.0,6.0,6.0,2.0,2.0,9.0
51,3082674381.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0,1.0,1.0,3.0,0.0,0.0,2.0,8.0,2.0,0.0,5.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,10.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,3.0,5.0,1.0,6.0,7.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,7.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0
52,316952804.0,0.0,19.0,0.0,5.0,4.0,4.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,0.0,0.0,19.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,3.0,6.0,3.0,1.0,4.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,2.0
53,3254350010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,32899653.0,3.0,0.0,2.0,36.0,4.0,28.0,2.0,18.0,3.0,3.0,3.0,0.0,7.0,0.0,0.0,32.0,11.0,28.0,8.0,0.0,2.0,8.0,96.0,7.0,2.0,3.0,28.0,2.0,1.0,0.0,2.0,1.0,10.0,8.0,1.0,2.0,1.0,2.0,2.0,44.0,11.0,0.0,2.0,0.0,14.0,6.0,14.0,21.0,5.0,24.0,4.0,2.0,0.0,0.0,12.0,1.0,1.0,19.0,9.0,3.0,10.0,45.0,20.0,11.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,8.0,7.0,12.0,13.0,0.0,13.0,7.0,4.0,2.0,20.0,14.0,19.0,7.0,3.0,16.0
55,344635941.0,2.0,2.0,3.0,155.0,8.0,11.0,7.0,12.0,6.0,6.0,39.0,0.0,0.0,0.0,1.0,20.0,5.0,6.0,7.0,0.0,0.0,1.0,148.0,0.0,2.0,7.0,6.0,3.0,1.0,0.0,0.0,4.0,2.0,12.0,1.0,0.0,0.0,3.0,4.0,11.0,4.0,0.0,7.0,1.0,1.0,26.0,13.0,5.0,1.0,5.0,5.0,9.0,0.0,12.0,0.0,1.0,0.0,15.0,3.0,0.0,2.0,18.0,27.0,1.0,1.0,0.0,2.0,6.0,0.0,5.0,3.0,3.0,0.0,6.0,13.0,0.0,4.0,4.0,4.0,0.0,33.0,2.0,0.0,11.0,36.0,2.0
56,359069668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,37450544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,377374339.0,2.0,0.0,0.0,24.0,9.0,7.0,1.0,15.0,9.0,14.0,7.0,5.0,2.0,1.0,3.0,9.0,1.0,6.0,10.0,0.0,0.0,1.0,48.0,2.0,1.0,12.0,12.0,3.0,0.0,0.0,3.0,3.0,0.0,11.0,0.0,0.0,4.0,3.0,0.0,7.0,55.0,0.0,1.0,4.0,3.0,8.0,10.0,6.0,3.0,5.0,3.0,3.0,0.0,19.0,15.0,0.0,2.0,0.0,7.0,1.0,4.0,22.0,13.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,6.0,0.0,2.0,5.0,28.0,0.0,21.0,1.0,1.0,7.0,1.0,8.0
59,37895499.0,0.0,2.0,1.0,9.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,3.0,1.0,0.0,7.0,1.0,2.0,3.0,5.0,6.0,0.0,9.0,3.0,1.0,0.0,7.0,0.0,1.0,4.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0
60,37897916.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
61,3871366887.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,2.0,1.0,1.0,4.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0
62,387322416.0,2.0,2.0,1.0,39.0,9.0,39.0,10.0,34.0,19.0,9.0,2.0,3.0,6.0,2.0,2.0,55.0,20.0,68.0,10.0,0.0,0.0,12.0,155.0,9.0,3.0,6.0,23.0,13.0,1.0,0.0,1.0,3.0,11.0,17.0,0.0,2.0,0.0,4.0,2.0,53.0,4.0,1.0,9.0,1.0,35.0,6.0,8.0,22.0,13.0,49.0,7.0,4.0,0.0,45.0,18.0,0.0,1.0,22.0,5.0,1.0,1.0,0.0,25.0,4.0,2.0,0.0,4.0,1.0,1.0,3.0,3.0,18.0,13.0,2.0,7.0,0.0,9.0,8.0,4.0,0.0,60.0,13.0,15.0,5.0,4.0,17.0
63,39111827.0,1.0,1.0,1.0,30.0,4.0,12.0,5.0,12.0,15.0,5.0,5.0,1.0,3.0,1.0,1.0,17.0,14.0,12.0,6.0,0.0,2.0,3.0,65.0,4.0,0.0,5.0,11.0,3.0,0.0,0.0,2.0,1.0,1.0,24.0,2.0,3.0,0.0,2.0,2.0,27.0,6.0,0.0,13.0,1.0,5.0,2.0,21.0,26.0,1.0,7.0,13.0,7.0,0.0,20.0,27.0,1.0,0.0,13.0,8.0,2.0,4.0,25.0,0.0,17.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,5.0,16.0,8.0,0.0,5.0,6.0,4.0,0.0,23.0,13.0,9.0,2.0,5.0,9.0
64,399918534.0,1.0,1.0,1.0,7.0,0.0,13.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,2.0,25.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,36.0,0.0,4.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,14.0,10.0,0.0,0.0,2.0
65,41032068.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
66,427479465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
67,435848964.0,1.0,0.0,0.0,4.0,2.0,5.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,6.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,7.0
68,4847720368.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
