,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
10,1309690194.0,0.0,4.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
11,13203032.0,49.0,1.0,0.0,23.0,15.0,0.0,1.0,1.0,29.0,0.0,0.0,56.0,8.0,2.0,7.0,28.0,18.0,32.0,83.0,8.0,38.0,39.0,44.0,1.0,74.0,0.0,0.0,3.0,41.0,71.0,35.0,13.0,6.0,7.0,11.0,15.0,13.0,0.0,5.0,2.0,27.0,7.0,0.0,10.0,3.0,1.0,2.0,55.0,0.0,48.0,1.0,35.0,3.0,0.0,6.0,84.0,0.0,10.0,38.0,1.0,25.0,2.0,30.0,1.0,0.0,0.0,1.0,4.0,6.0,147.0,23.0,6.0,2.0,0.0,3.0,0.0,56.0,9.0,29.0,0.0,39.0,2.0,16.0,0.0,1.0,0.0,2.0,30.0,0.0,0.0,1.0,9.0,2.0,24.0,27.0,10.0,1.0,34.0,0.0,89.0,1.0,30.0,62.0,18.0,37.0,53.0,2.0,7.0,30.0,13.0,25.0,24.0,5.0,4.0,61.0,28.0,22.0,62.0,0.0,94.0,58.0,13.0,5.0,0.0,35.0,2.0,1.0,2.0,66.0,22.0,4.0,0.0,1.0,6.0,0.0,23.0,16.0,29.0,19.0,22.0,0.0,0.0,0.0,3.0
12,1354594075.0,143.0,1.0,0.0,43.0,1.0,0.0,0.0,1.0,80.0,0.0,56.0,0.0,10.0,1.0,2.0,34.0,22.0,52.0,85.0,10.0,31.0,61.0,97.0,1.0,50.0,0.0,0.0,2.0,111.0,171.0,62.0,29.0,4.0,2.0,32.0,21.0,25.0,1.0,10.0,0.0,23.0,0.0,0.0,21.0,2.0,1.0,8.0,41.0,0.0,122.0,0.0,57.0,7.0,0.0,15.0,116.0,0.0,14.0,73.0,21.0,60.0,1.0,62.0,11.0,10.0,0.0,1.0,15.0,30.0,229.0,27.0,15.0,0.0,0.0,2.0,0.0,92.0,8.0,40.0,0.0,60.0,8.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1.0,1.0,45.0,59.0,11.0,0.0,57.0,0.0,127.0,0.0,57.0,100.0,38.0,98.0,63.0,0.0,9.0,59.0,22.0,26.0,66.0,10.0,1.0,151.0,56.0,30.0,108.0,1.0,157.0,69.0,60.0,10.0,0.0,57.0,1.0,2.0,0.0,100.0,60.0,2.0,0.0,2.0,11.0,0.0,41.0,36.0,47.0,43.0,38.0,0.0,0.0,0.0,11.0
13,136522872.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,10.0,0.0,0.0,1.0,9.0,3.0,2.0,9.0,0.0,5.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,14.0,15.0,5.0,1.0,2.0,1.0,4.0,1.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,5.0,11.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,6.0,14.0,4.0,4.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,7.0,7.0,0.0,0.0,3.0,0.0,12.0,0.0,4.0,12.0,3.0,7.0,3.0,0.0,2.0,7.0,3.0,2.0,8.0,1.0,2.0,6.0,12.0,6.0,10.0,0.0,18.0,8.0,2.0,3.0,0.0,14.0,2.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,10.0,7.0,1.0,0.0,0.0,3.0
14,1372440206.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15,14195753.0,6.0,1.0,1.0,4.0,25.0,0.0,1.0,2.0,4.0,0.0,7.0,2.0,1.0,2.0,0.0,11.0,6.0,1.0,27.0,5.0,4.0,5.0,3.0,0.0,3.0,0.0,11.0,30.0,6.0,2.0,1.0,2.0,4.0,35.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,10.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,23.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,3.0,2.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,21.0,1.0,4.0,3.0,0.0,7.0,0.0,1.0,2.0,9.0,17.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,17.0,4.0,0.0,11.0,5.0,3.0,5.0,9.0,5.0,0.0,1.0,10.0,2.0,13.0,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,3.0,5.0,10.0,1.0,15.0,14.0,2.0,1.0,0.0,5.0,6.0,5.0,22.0,1.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0
16,14223083.0,31.0,1.0,0.0,16.0,15.0,0.0,0.0,6.0,26.0,0.0,28.0,34.0,9.0,1.0,11.0,0.0,10.0,11.0,51.0,2.0,23.0,23.0,24.0,1.0,16.0,1.0,0.0,12.0,30.0,50.0,20.0,7.0,5.0,19.0,15.0,10.0,11.0,2.0,5.0,7.0,23.0,6.0,6.0,9.0,4.0,2.0,3.0,22.0,1.0,35.0,0.0,16.0,7.0,0.0,5.0,40.0,0.0,6.0,28.0,1.0,34.0,2.0,23.0,7.0,2.0,0.0,1.0,6.0,9.0,74.0,11.0,12.0,7.0,0.0,3.0,2.0,22.0,7.0,16.0,0.0,27.0,2.0,21.0,3.0,1.0,3.0,0.0,13.0,0.0,6.0,7.0,12.0,2.0,12.0,30.0,10.0,1.0,19.0,0.0,42.0,0.0,14.0,47.0,12.0,31.0,18.0,5.0,8.0,24.0,6.0,13.0,25.0,4.0,4.0,36.0,28.0,17.0,47.0,1.0,47.0,38.0,11.0,7.0,4.0,36.0,8.0,7.0,1.0,30.0,20.0,11.0,0.0,0.0,4.0,0.0,14.0,11.0,16.0,19.0,21.0,0.0,0.0,0.0,6.0
17,14311121.0,10.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,13.0,0.0,18.0,22.0,3.0,3.0,6.0,10.0,0.0,8.0,27.0,3.0,7.0,8.0,19.0,1.0,17.0,0.0,0.0,2.0,17.0,18.0,8.0,5.0,1.0,7.0,2.0,5.0,7.0,1.0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,0.0,2.0,10.0,0.0,12.0,0.0,9.0,1.0,0.0,3.0,25.0,0.0,4.0,12.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,4.0,2.0,51.0,7.0,2.0,3.0,0.0,3.0,0.0,17.0,2.0,14.0,1.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,2.0,7.0,1.0,8.0,9.0,7.0,0.0,14.0,0.0,21.0,0.0,14.0,14.0,8.0,15.0,14.0,4.0,6.0,15.0,6.0,9.0,6.0,2.0,3.0,22.0,7.0,7.0,14.0,0.0,23.0,17.0,5.0,3.0,0.0,9.0,0.0,0.0,3.0,12.0,4.0,1.0,0.0,2.0,1.0,0.0,9.0,6.0,15.0,5.0,4.0,1.0,0.0,0.0,2.0
18,1434246793.0,35.0,1.0,0.0,11.0,4.0,0.0,0.0,3.0,13.0,0.0,32.0,52.0,2.0,1.0,1.0,11.0,8.0,0.0,29.0,3.0,7.0,14.0,33.0,1.0,29.0,0.0,0.0,4.0,27.0,37.0,18.0,6.0,3.0,2.0,8.0,5.0,3.0,0.0,5.0,1.0,7.0,2.0,2.0,3.0,3.0,1.0,3.0,19.0,2.0,18.0,0.0,26.0,2.0,0.0,8.0,63.0,0.0,3.0,18.0,2.0,12.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,8.0,107.0,17.0,5.0,1.0,0.0,4.0,0.0,32.0,15.0,15.0,0.0,43.0,2.0,6.0,1.0,1.0,0.0,0.0,18.0,0.0,0.0,3.0,4.0,1.0,13.0,12.0,10.0,1.0,21.0,2.0,35.0,1.0,18.0,29.0,5.0,18.0,42.0,2.0,3.0,21.0,8.0,21.0,5.0,1.0,2.0,65.0,7.0,5.0,31.0,0.0,51.0,30.0,8.0,2.0,0.0,14.0,2.0,1.0,0.0,40.0,9.0,2.0,0.0,2.0,4.0,0.0,4.0,11.0,14.0,6.0,6.0,0.0,0.0,0.0,1.0
19,14428536.0,63.0,1.0,2.0,38.0,31.0,0.0,1.0,5.0,80.0,0.0,83.0,85.0,9.0,2.0,27.0,51.0,27.0,29.0,0.0,15.0,42.0,106.0,70.0,1.0,79.0,1.0,1.0,9.0,69.0,101.0,42.0,16.0,10.0,53.0,19.0,11.0,24.0,0.0,8.0,2.0,46.0,18.0,1.0,16.0,4.0,2.0,1.0,108.0,2.0,102.0,0.0,28.0,9.0,0.0,10.0,97.0,0.0,9.0,46.0,3.0,62.0,3.0,60.0,9.0,1.0,0.0,1.0,12.0,14.0,191.0,29.0,15.0,1.0,0.0,2.0,1.0,85.0,8.0,75.0,0.0,38.0,1.0,54.0,1.0,1.0,1.0,0.0,48.0,0.0,0.0,4.0,27.0,4.0,23.0,81.0,15.0,1.0,65.0,0.0,129.0,0.0,69.0,132.0,20.0,74.0,42.0,11.0,17.0,39.0,22.0,27.0,57.0,4.0,4.0,99.0,68.0,40.0,122.0,0.0,171.0,160.0,27.0,10.0,1.0,67.0,7.0,8.0,1.0,105.0,58.0,12.0,1.0,2.0,6.0,0.0,31.0,48.0,74.0,22.0,39.0,1.0,0.0,0.0,18.0
