,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
20,136682526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,138019927.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0
22,1418726910.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
23,144849086.0,0.0,20.0,3.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,7.0,1.0,0.0,4.0,2.0,3.0,1.0,9.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,48.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0
24,148865337.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,3.0,17.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,18.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,15.0,0.0,0.0,2.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,15.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
25,149844984.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,5.0,3.0,2.0,0.0,1.0,4.0,3.0,1.0,9.0,0.0,2.0,1.0,0.0,5.0,9.0,2.0,8.0,2.0,0.0,43.0,0.0,27.0,0.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,44.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,1.0,0.0,5.0,8.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,6.0,3.0,7.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,3.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,10.0,0.0,2.0,2.0
26,1536843788.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
27,15835269.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,7.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0,0.0,1.0
28,16225093.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29,1651237279.0,2.0,2.0,2.0,4.0,15.0,23.0,2.0,0.0,1.0,9.0,35.0,0.0,0.0,2.0,8.0,0.0,1.0,30.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,13.0,33.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,5.0,1.0,6.0,0.0,5.0,3.0,17.0,4.0,13.0,1.0,1.0,12.0,0.0,5.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,8.0,3.0,6.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,9.0,2.0,5.0,8.0,5.0,6.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,4.0,2.0,29.0,0.0,0.0,2.0,1.0,12.0,2.0,0.0,6.0,7.0,0.0,3.0,1.0,1.0,2.0,25.0,11.0,3.0,5.0,0.0,0.0,3.0,5.0,0.0,6.0,2.0,4.0,16.0,0.0,0.0,0.0,34.0,1.0,2.0,2.0,6.0,52.0,46.0,0.0,0.0,40.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,9.0,0.0,1.0,22.0,1.0,6.0,44.0,0.0,0.0,1.0
30,165798073.0,1.0,0.0,5.0,2.0,15.0,51.0,0.0,8.0,1.0,13.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,13.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,23.0,3.0,7.0,0.0,2.0,5.0,0.0,11.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,11.0,6.0,3.0,2.0,0.0,52.0,0.0,0.0,0.0,1.0,5.0,1.0,38.0,4.0,2.0,48.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,2.0,15.0,0.0,3.0,0.0,2.0,1.0,73.0,4.0,1.0,4.0,0.0,0.0,2.0,7.0,0.0,10.0,0.0,4.0,20.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,97.0,58.0,0.0,0.0,64.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,9.0,0.0,0.0,41.0,5.0,5.0,55.0,1.0,0.0,0.0
31,171077993.0,12.0,2.0,13.0,4.0,57.0,89.0,6.0,18.0,3.0,31.0,61.0,0.0,0.0,17.0,8.0,0.0,0.0,109.0,46.0,0.0,2.0,1.0,1.0,5.0,8.0,1.0,7.0,4.0,33.0,45.0,0.0,2.0,0.0,3.0,0.0,1.0,15.0,6.0,32.0,0.0,15.0,24.0,27.0,23.0,0.0,12.0,36.0,97.0,5.0,26.0,0.0,10.0,31.0,2.0,70.0,0.0,13.0,18.0,9.0,3.0,0.0,1.0,32.0,8.0,34.0,0.0,8.0,13.0,0.0,9.0,17.0,12.0,0.0,2.0,18.0,0.0,1.0,4.0,31.0,22.0,14.0,22.0,59.0,36.0,49.0,11.0,34.0,1.0,86.0,0.0,0.0,0.0,2.0,15.0,25.0,49.0,16.0,34.0,81.0,0.0,3.0,10.0,10.0,70.0,6.0,1.0,8.0,42.0,4.0,20.0,1.0,11.0,8.0,188.0,42.0,15.0,21.0,4.0,0.0,13.0,65.0,2.0,43.0,1.0,55.0,53.0,1.0,0.0,0.0,49.0,0.0,22.0,2.0,13.0,194.0,157.0,5.0,1.0,140.0,0.0,0.0,6.0,27.0,0.0,20.0,1.0,3.0,10.0,75.0,0.0,11.0,67.0,6.0,8.0,193.0,0.0,3.0,0.0
32,1727744906.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,36.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0
33,173911839.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,228.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,182406617.0,0.0,14.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,4.0,37.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0
35,1898057402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,190702011.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
37,19587261.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,24.0,5.0,1.0,6.0,0.0,2.0,2.0,0.0,11.0,0.0,2.0,113.0,0.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,14.0,10.0,0.0,2.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,9.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0
38,196506599.0,2.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,2.0,6.0,1.0,0.0,4.0,1.0,7.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,13.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,5.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
39,21131225.0,5.0,2.0,1.0,0.0,9.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,6.0,10.0,1.0,4.0,0.0,1.0,2.0,2.0,34.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,12.0,1.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,9.0,7.0,21.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,6.0,12.0,3.0,0.0,0.0,3.0,11.0,18.0,2.0,1.0,0.0,5.0,0.0,12.0,1.0,4.0,8.0,15.0,10.0,6.0,3.0,1.0,0.0,3.0,6.0,0.0,6.0,1.0,17.0,1.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,5.0,7.0,10.0,2.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0
40,214795480.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
