,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,-1.0,100370101.0,106361619.0,106695874.0,110038758.0,114193741.0,1142809856.0,11556072.0,122425883.0,124205413.0,126888652.0,132336370.0,13609682.0,144103107.0,148999103.0,15379745.0,154113474.0,162507258.0,184581390.0,19510901.0,20275189.0,20443572.0,20831692.0,21842913.0,219537090.0,231620897.0,233174284.0,24530711.0,254562085.0,25807031.0,2703556741.0,2732052025.0,27808681.0,2828668212.0,289781808.0,291609629.0,292285721.0,29240761.0,2971298278.0,3002845425.0,308563.0,31503363.0,32850823.0,35222371.0,377341937.0,39259033.0,392628927.0,396224549.0,400029775.0,40846999.0,443319983.0,44392954.0,44439763.0,459629387.0,461037420.0,463810225.0,464648567.0,4919282738.0,542476072.0,58221613.0,58812687.0,59507319.0,70063655.0,7389872.0,79475954.0,8.192183391761203e+17,8.288312466166661e+17,83872080.0,864114421.0,878197969.0,8.804328742472786e+17,890515868.0,90222516.0,9.572147431475937e+17
1,100370101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,106361619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,106695874.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,5.0,4.0,0.0,1.0,7.0,20.0,0.0,3.0,5.0,3.0,13.0,2.0,2.0,1.0,9.0,0.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,14.0,4.0,3.0,2.0,1.0,18.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,8.0,7.0,5.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0
4,110038758.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0
5,114193741.0,0.0,0.0,3.0,2.0,0.0,5.0,7.0,1.0,16.0,5.0,1.0,5.0,3.0,0.0,7.0,1.0,0.0,3.0,13.0,29.0,0.0,5.0,10.0,4.0,3.0,1.0,0.0,3.0,20.0,1.0,7.0,1.0,1.0,12.0,4.0,1.0,5.0,6.0,0.0,9.0,6.0,2.0,8.0,1.0,13.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,9.0,17.0,0.0,5.0,14.0,14.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,11.0,4.0
6,1142809856.0,0.0,0.0,4.0,2.0,5.0,0.0,5.0,3.0,1.0,3.0,0.0,6.0,2.0,0.0,4.0,1.0,0.0,1.0,6.0,10.0,0.0,3.0,5.0,2.0,1.0,2.0,0.0,1.0,13.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,0.0,3.0,4.0,4.0,3.0,1.0,7.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,21.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
7,11556072.0,0.0,0.0,5.0,2.0,7.0,5.0,0.0,4.0,1.0,20.0,0.0,15.0,7.0,0.0,11.0,2.0,0.0,4.0,35.0,61.0,7.0,13.0,22.0,6.0,2.0,4.0,0.0,4.0,35.0,2.0,3.0,3.0,2.0,19.0,2.0,2.0,5.0,17.0,2.0,7.0,14.0,1.0,10.0,3.0,20.0,2.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,22.0,4.0,0.0,0.0,51.0,31.0,1.0,8.0,40.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,17.0,17.0
8,122425883.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,12.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,27.0,1.0,3.0,8.0,4.0,5.0,0.0,0.0,1.0,18.0,152.0,2.0,2.0,0.0,73.0,3.0,30.0,1.0,104.0,43.0,4.0,3.0,1.0,9.0,17.0,6.0,2.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,6.0,14.0,0.0,0.0,43.0,13.0,2.0,1.0,29.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,2.0,0.0
9,124205413.0,0.0,0.0,1.0,0.0,16.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
10,126888652.0,1.0,0.0,3.0,1.0,5.0,3.0,20.0,12.0,3.0,0.0,0.0,7.0,2.0,0.0,10.0,0.0,0.0,3.0,26.0,29.0,4.0,4.0,25.0,6.0,1.0,4.0,0.0,4.0,22.0,0.0,9.0,1.0,2.0,11.0,1.0,4.0,5.0,7.0,2.0,6.0,4.0,0.0,13.0,2.0,14.0,3.0,0.0,1.0,3.0,0.0,1.0,20.0,0.0,1.0,37.0,0.0,0.0,0.0,12.0,31.0,0.0,4.0,19.0,1.0,0.0,0.0,0.0,15.0,11.0,0.0,2.0,14.0,3.0
11,132336370.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12,13609682.0,0.0,0.0,4.0,0.0,5.0,6.0,15.0,5.0,2.0,7.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,3.0,20.0,21.0,2.0,7.0,17.0,5.0,2.0,1.0,0.0,2.0,19.0,1.0,3.0,1.0,2.0,11.0,1.0,1.0,5.0,11.0,1.0,2.0,5.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,10.0,29.0,0.0,8.0,23.0,1.0,0.0,0.0,1.0,7.0,5.0,0.0,1.0,12.0,3.0
13,144103107.0,0.0,1.0,2.0,0.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,2.0,13.0,8.0,2.0,2.0,6.0,3.0,5.0,4.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,1.0,2.0,9.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,7.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0
14,148999103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,15379745.0,0.0,0.0,5.0,2.0,7.0,4.0,11.0,3.0,0.0,10.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,2.0,33.0,21.0,3.0,12.0,9.0,5.0,4.0,5.0,1.0,1.0,22.0,4.0,4.0,1.0,3.0,15.0,1.0,0.0,5.0,14.0,0.0,5.0,6.0,26.0,5.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,38.0,7.0,0.0,0.0,65.0,21.0,1.0,4.0,16.0,3.0,0.0,0.0,0.0,9.0,9.0,0.0,1.0,44.0,5.0
16,154113474.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17,162507258.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,184581390.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,8.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,5.0,0.0,1.0,2.0,13.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,1.0
19,19510901.0,2.0,0.0,7.0,3.0,13.0,6.0,35.0,7.0,2.0,26.0,1.0,20.0,13.0,0.0,33.0,0.0,0.0,6.0,0.0,81.0,13.0,31.0,41.0,8.0,21.0,26.0,2.0,10.0,55.0,7.0,8.0,3.0,6.0,45.0,3.0,3.0,18.0,24.0,0.0,20.0,15.0,3.0,11.0,2.0,32.0,12.0,0.0,2.0,13.0,1.0,3.0,7.0,1.0,1.0,33.0,10.0,0.0,0.0,38.0,60.0,2.0,13.0,68.0,4.0,0.0,0.0,1.0,33.0,22.0,0.0,1.0,54.0,11.0
20,20275189.0,2.0,0.0,20.0,5.0,29.0,10.0,61.0,27.0,2.0,29.0,3.0,21.0,8.0,0.0,21.0,8.0,0.0,8.0,81.0,0.0,9.0,33.0,63.0,18.0,24.0,10.0,4.0,7.0,114.0,14.0,5.0,5.0,26.0,108.0,26.0,15.0,9.0,27.0,26.0,83.0,44.0,11.0,30.0,24.0,181.0,5.0,0.0,0.0,8.0,6.0,25.0,35.0,1.0,3.0,37.0,12.0,0.0,0.0,89.0,158.0,3.0,10.0,189.0,0.0,0.0,0.0,0.0,32.0,9.0,0.0,5.0,28.0,8.0
21,20443572.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,13.0,9.0,0.0,2.0,6.0,0.0,2.0,9.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,7.0,11.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,10.0,7.0
22,20831692.0,1.0,0.0,3.0,1.0,5.0,3.0,13.0,3.0,0.0,4.0,0.0,7.0,2.0,0.0,12.0,2.0,0.0,1.0,31.0,33.0,2.0,0.0,14.0,2.0,4.0,1.0,0.0,1.0,27.0,2.0,1.0,0.0,5.0,26.0,1.0,0.0,2.0,8.0,0.0,3.0,16.0,2.0,5.0,2.0,11.0,1.0,0.0,3.0,4.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,42.0,27.0,1.0,5.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0
23,21842913.0,1.0,0.0,5.0,3.0,10.0,5.0,22.0,8.0,2.0,25.0,6.0,17.0,6.0,0.0,9.0,3.0,0.0,5.0,41.0,63.0,6.0,14.0,0.0,10.0,13.0,2.0,1.0,5.0,45.0,7.0,6.0,1.0,1.0,37.0,10.0,5.0,10.0,14.0,17.0,5.0,10.0,2.0,7.0,19.0,26.0,3.0,0.0,4.0,10.0,2.0,16.0,1.0,0.0,2.0,27.0,5.0,0.0,0.0,21.0,53.0,1.0,15.0,39.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,5.0,20.0,9.0
24,219537090.0,0.0,0.0,3.0,1.0,4.0,2.0,6.0,4.0,2.0,6.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,1.0,8.0,18.0,0.0,2.0,10.0,0.0,1.0,2.0,0.0,1.0,10.0,0.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,5.0,4.0,1.0,4.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,6.0,8.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,2.0
25,231620897.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,5.0,4.0,4.0,1.0,0.0,2.0,21.0,24.0,2.0,4.0,13.0,1.0,0.0,10.0,1.0,2.0,15.0,12.0,1.0,1.0,0.0,28.0,7.0,1.0,1.0,4.0,2.0,5.0,2.0,2.0,3.0,6.0,9.0,4.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,7.0,12.0,0.0,0.0,8.0,15.0,9.0,3.0,35.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,4.0,2.0
26,233174284.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,26.0,10.0,9.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,7.0,0.0
27,24530711.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
28,254562085.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,10.0,7.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.0
29,25807031.0,1.0,1.0,9.0,3.0,20.0,13.0,35.0,18.0,6.0,22.0,2.0,19.0,9.0,0.0,22.0,3.0,0.0,4.0,55.0,114.0,10.0,27.0,45.0,10.0,15.0,9.0,3.0,4.0,0.0,9.0,4.0,3.0,9.0,62.0,15.0,4.0,11.0,19.0,9.0,24.0,21.0,10.0,17.0,14.0,47.0,4.0,0.0,2.0,12.0,4.0,18.0,7.0,1.0,1.0,42.0,5.0,0.0,0.0,45.0,107.0,3.0,11.0,92.0,0.0,0.0,0.0,0.0,38.0,10.0,0.0,2.0,44.0,5.0
30,2703556741.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,152.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,14.0,0.0,2.0,7.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,47.0,5.0,2.0,0.0,106.0,11.0,2.0,2.0,0.0,8.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,53.0,9.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0
31,2732052025.0,0.0,0.0,1.0,0.0,7.0,1.0,3.0,2.0,4.0,9.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,5.0,1.0,1.0,6.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,64.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,10.0,6.0
