,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
10,132102853.0,6.0,2.0,4.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,8.0,10.0,1.0,10.0,4.0,11.0,2.0,3.0,0.0,4.0,6.0,13.0,3.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,7.0,5.0,1.0,2.0,11.0,1.0,14.0,1.0,2.0,17.0,2.0,0.0,1.0,1.0,8.0,0.0,50.0,3.0,9.0,5.0,0.0,1.0,4.0,12.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,4.0,4.0,0.0,10.0,12.0,1.0,1.0,0.0,15.0,8.0,1.0,1.0,0.0,2.0
11,1401700627.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
12,140402241.0,3.0,4.0,2.0,4.0,2.0,40.0,37.0,0.0,21.0,3.0,0.0,0.0,8.0,3.0,4.0,28.0,24.0,57.0,0.0,1.0,8.0,22.0,3.0,4.0,33.0,8.0,6.0,1.0,12.0,4.0,17.0,13.0,5.0,8.0,7.0,15.0,56.0,1.0,0.0,3.0,9.0,33.0,9.0,6.0,3.0,6.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,6.0,19.0,1.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.0,20.0,0.0,10.0,49.0,3.0,0.0,82.0,31.0,1.0,2.0,1.0,8.0,4.0,1.0,24.0,0.0,0.0
13,1406614448.0,6.0,2.0,2.0,4.0,1.0,2.0,7.0,0.0,7.0,2.0,0.0,8.0,0.0,2.0,0.0,27.0,1.0,3.0,1.0,6.0,3.0,6.0,17.0,1.0,3.0,2.0,6.0,1.0,2.0,3.0,2.0,1.0,8.0,0.0,1.0,2.0,16.0,1.0,0.0,3.0,3.0,2.0,8.0,12.0,4.0,0.0,8.0,2.0,0.0,0.0,131.0,0.0,4.0,324.0,3.0,15.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,26.0,2.0,0.0,2.0,0.0,0.0
14,14794005.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,4.0,2.0,3.0,2.0,0.0,4.0,14.0,2.0,5.0,0.0,2.0,5.0,4.0,0.0,4.0,4.0,9.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,9.0,0.0,7.0,4.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,11.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,4.0,9.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
15,1613467909.0,3.0,6.0,2.0,0.0,1.0,2.0,14.0,0.0,1.0,8.0,0.0,4.0,0.0,4.0,0.0,10.0,2.0,21.0,2.0,4.0,1.0,4.0,0.0,1.0,13.0,26.0,7.0,1.0,14.0,5.0,1.0,2.0,0.0,4.0,9.0,9.0,5.0,2.0,0.0,6.0,19.0,7.0,27.0,4.0,4.0,26.0,0.0,1.0,5.0,2.0,8.0,0.0,11.0,7.0,8.0,1.0,0.0,1.0,5.0,51.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,12.0,0.0,0.0,1.0,7.0,5.0,2.0,11.0,27.0,4.0,2.0,0.0,9.0,12.0,2.0,0.0,0.0,1.0
16,16658821.0,8.0,3.0,3.0,0.0,5.0,20.0,31.0,0.0,16.0,10.0,2.0,28.0,27.0,14.0,10.0,0.0,5.0,37.0,2.0,12.0,30.0,18.0,54.0,22.0,16.0,52.0,7.0,0.0,13.0,9.0,7.0,9.0,8.0,6.0,7.0,26.0,61.0,5.0,2.0,9.0,85.0,10.0,49.0,48.0,4.0,50.0,0.0,4.0,1.0,2.0,19.0,0.0,24.0,24.0,18.0,38.0,4.0,5.0,3.0,19.0,2.0,19.0,1.0,0.0,7.0,6.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,29.0,7.0,0.0,7.0,26.0,9.0,1.0,36.0,97.0,10.0,1.0,6.0,20.0,7.0,1.0,11.0,0.0,1.0
17,166861881.0,1.0,1.0,0.0,6.0,0.0,23.0,13.0,0.0,3.0,1.0,0.0,24.0,1.0,2.0,2.0,5.0,0.0,72.0,0.0,0.0,0.0,12.0,0.0,0.0,46.0,2.0,2.0,0.0,7.0,1.0,16.0,8.0,0.0,1.0,5.0,18.0,17.0,0.0,0.0,1.0,2.0,29.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,41.0,1.0,0.0,74.0,19.0,0.0,4.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0
18,167786990.0,5.0,7.0,4.0,4.0,1.0,59.0,53.0,0.0,22.0,10.0,0.0,57.0,3.0,5.0,21.0,37.0,72.0,0.0,1.0,9.0,6.0,30.0,6.0,3.0,101.0,27.0,6.0,1.0,35.0,6.0,35.0,27.0,1.0,15.0,9.0,55.0,42.0,5.0,0.0,7.0,37.0,54.0,41.0,5.0,10.0,31.0,0.0,1.0,2.0,11.0,21.0,0.0,38.0,3.0,18.0,2.0,2.0,0.0,8.0,55.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,4.0,12.0,21.0,0.0,7.0,132.0,9.0,1.0,209.0,87.0,1.0,3.0,0.0,18.0,16.0,1.0,41.0,1.0,5.0
19,169951053.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0
