,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20,221602925.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21,229878754.0,5.0,23.0,13.0,0.0,0.0,7.0,10.0,3.0,11.0,2.0,18.0,0.0,55.0,0.0,21.0,9.0,54.0,44.0,52.0,0.0,0.0,0.0,28.0,13.0,0.0,31.0,1.0,0.0,1.0,9.0,0.0,3.0,61.0,7.0,7.0,11.0,9.0,0.0,0.0,24.0,0.0,2.0,12.0,0.0,23.0,0.0,4.0,9.0,28.0,1.0,2.0,7.0,39.0,6.0,8.0,5.0,9.0,13.0,8.0,30.0,24.0,8.0,0.0,1.0,0.0,29.0,33.0,6.0,1.0,1.0,1.0,0.0,0.0
22,2490117170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0
23,264293738.0,4.0,47.0,7.0,1.0,2.0,11.0,20.0,14.0,12.0,3.0,34.0,1.0,81.0,0.0,29.0,4.0,32.0,45.0,69.0,0.0,28.0,0.0,0.0,13.0,0.0,5.0,2.0,4.0,2.0,8.0,0.0,6.0,20.0,3.0,14.0,10.0,9.0,0.0,0.0,54.0,0.0,6.0,19.0,0.0,29.0,0.0,3.0,14.0,67.0,0.0,5.0,12.0,72.0,2.0,16.0,10.0,11.0,9.0,4.0,43.0,14.0,18.0,0.0,2.0,0.0,27.0,37.0,11.0,3.0,0.0,2.0,0.0,1.0
24,270353982.0,3.0,12.0,7.0,0.0,2.0,3.0,9.0,1.0,7.0,4.0,17.0,1.0,22.0,0.0,14.0,4.0,24.0,21.0,16.0,0.0,13.0,0.0,13.0,0.0,0.0,11.0,2.0,0.0,0.0,7.0,0.0,5.0,10.0,5.0,8.0,7.0,6.0,0.0,0.0,12.0,0.0,3.0,7.0,0.0,13.0,0.0,1.0,4.0,14.0,1.0,2.0,8.0,21.0,4.0,8.0,4.0,6.0,3.0,3.0,13.0,8.0,6.0,0.0,1.0,0.0,14.0,15.0,5.0,0.0,0.0,2.0,0.0,1.0
25,272367319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,28353370.0,3.0,18.0,26.0,0.0,3.0,1.0,29.0,1.0,5.0,10.0,16.0,0.0,35.0,0.0,5.0,11.0,35.0,37.0,21.0,6.0,31.0,0.0,5.0,11.0,0.0,0.0,4.0,0.0,2.0,16.0,4.0,3.0,3.0,25.0,3.0,15.0,17.0,0.0,0.0,12.0,0.0,5.0,22.0,1.0,6.0,2.0,3.0,19.0,10.0,0.0,4.0,15.0,24.0,3.0,8.0,13.0,13.0,5.0,4.0,9.0,11.0,5.0,0.0,1.0,0.0,6.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
27,284413326.0,1.0,3.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,8.0,0.0,4.0,0.0,2.0,1.0,8.0,9.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,11.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,11.0,1.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
28,2913598002.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,4.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
29,2935759928.0,0.0,6.0,2.0,0.0,0.0,1.0,4.0,0.0,13.0,0.0,5.0,0.0,9.0,0.0,4.0,0.0,4.0,5.0,19.0,0.0,1.0,7.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,2.0,4.0,0.0,12.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,9.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,7.0,2.0,0.0,22.0,13.0,11.0,7.0,22.0,8.0,1.0,0.0,0.0,6.0
30,2999121835.0,3.0,22.0,6.0,0.0,1.0,6.0,16.0,5.0,9.0,3.0,20.0,0.0,70.0,0.0,27.0,5.0,31.0,24.0,27.0,2.0,9.0,0.0,8.0,7.0,0.0,16.0,5.0,3.0,2.0,0.0,3.0,7.0,7.0,7.0,6.0,16.0,10.0,0.0,0.0,21.0,0.0,11.0,27.0,0.0,18.0,0.0,10.0,13.0,28.0,2.0,3.0,9.0,67.0,2.0,21.0,7.0,17.0,10.0,6.0,21.0,8.0,10.0,0.0,0.0,0.0,13.0,19.0,5.0,4.0,0.0,4.0,0.0,1.0
31,314994938.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,2.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,316103932.0,1.0,20.0,1.0,1.0,2.0,4.0,17.0,6.0,4.0,4.0,12.0,0.0,35.0,0.0,16.0,0.0,10.0,18.0,13.0,1.0,3.0,0.0,6.0,5.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,13.0,0.0,5.0,10.0,0.0,8.0,0.0,2.0,7.0,18.0,2.0,2.0,5.0,26.0,1.0,14.0,12.0,9.0,0.0,3.0,10.0,8.0,5.0,0.0,2.0,0.0,9.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0
33,3197388260.0,5.0,20.0,4.0,0.0,3.0,3.0,10.0,6.0,8.0,1.0,17.0,0.0,59.0,0.0,15.0,3.0,49.0,20.0,39.0,1.0,61.0,0.0,20.0,10.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,5.0,7.0,6.0,0.0,0.0,25.0,0.0,1.0,11.0,0.0,17.0,0.0,1.0,8.0,38.0,0.0,3.0,7.0,37.0,0.0,6.0,10.0,1.0,10.0,6.0,33.0,14.0,4.0,0.0,2.0,0.0,21.0,14.0,7.0,2.0,0.0,0.0,0.0,0.0
34,328933166.0,0.0,6.0,15.0,4.0,2.0,4.0,12.0,0.0,1.0,11.0,12.0,0.0,18.0,0.0,4.0,15.0,13.0,29.0,11.0,5.0,7.0,0.0,3.0,5.0,0.0,25.0,1.0,0.0,1.0,7.0,3.0,1.0,2.0,0.0,0.0,6.0,12.0,0.0,1.0,4.0,0.0,8.0,16.0,1.0,3.0,4.0,1.0,5.0,4.0,0.0,3.0,6.0,12.0,4.0,4.0,11.0,9.0,7.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3299791117.0,3.0,28.0,5.0,0.0,0.0,5.0,12.0,4.0,10.0,1.0,16.0,1.0,32.0,0.0,15.0,3.0,11.0,22.0,34.0,0.0,7.0,0.0,14.0,8.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,0.0,9.0,7.0,0.0,0.0,34.0,0.0,2.0,8.0,0.0,21.0,0.0,1.0,26.0,37.0,0.0,3.0,6.0,36.0,0.0,8.0,5.0,2.0,4.0,4.0,27.0,8.0,5.0,0.0,0.0,0.0,14.0,25.0,5.0,1.0,0.0,3.0,0.0,1.0
36,33111520.0,3.0,35.0,13.0,1.0,1.0,6.0,29.0,8.0,11.0,5.0,23.0,1.0,67.0,0.0,11.0,5.0,25.0,34.0,37.0,1.0,11.0,0.0,10.0,7.0,0.0,15.0,4.0,0.0,2.0,16.0,3.0,5.0,7.0,6.0,9.0,0.0,7.0,0.0,0.0,26.0,0.0,12.0,16.0,0.0,12.0,1.0,5.0,22.0,25.0,1.0,3.0,16.0,35.0,1.0,7.0,6.0,12.0,4.0,4.0,16.0,19.0,5.0,0.0,1.0,0.0,11.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0
37,336601923.0,3.0,15.0,13.0,0.0,3.0,5.0,16.0,2.0,4.0,4.0,12.0,0.0,31.0,0.0,13.0,5.0,16.0,30.0,16.0,2.0,9.0,0.0,9.0,6.0,0.0,17.0,2.0,0.0,0.0,10.0,3.0,4.0,6.0,12.0,7.0,7.0,0.0,0.0,0.0,12.0,0.0,6.0,11.0,1.0,9.0,0.0,3.0,8.0,10.0,0.0,2.0,9.0,30.0,2.0,10.0,11.0,7.0,10.0,4.0,8.0,3.0,3.0,0.0,1.0,0.0,5.0,15.0,1.0,2.0,0.0,1.0,0.0,0.0
38,34350628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,38889458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,3960588613.0,5.0,137.0,21.0,0.0,5.0,30.0,43.0,29.0,43.0,7.0,77.0,1.0,180.0,0.0,62.0,5.0,54.0,102.0,204.0,0.0,24.0,3.0,54.0,12.0,0.0,12.0,7.0,6.0,32.0,21.0,2.0,13.0,25.0,4.0,34.0,26.0,12.0,0.0,0.0,0.0,1.0,17.0,37.0,1.0,108.0,1.0,7.0,69.0,183.0,1.0,7.0,32.0,190.0,7.0,25.0,37.0,17.0,7.0,7.0,109.0,41.0,25.0,0.0,15.0,14.0,99.0,99.0,44.0,51.0,10.0,3.0,1.0,8.0
41,3999676762.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,41066705.0,2.0,16.0,3.0,1.0,2.0,16.0,16.0,3.0,2.0,2.0,13.0,0.0,40.0,0.0,7.0,1.0,15.0,19.0,24.0,1.0,2.0,0.0,6.0,3.0,0.0,5.0,2.0,0.0,2.0,11.0,1.0,5.0,1.0,8.0,2.0,12.0,6.0,0.0,0.0,17.0,0.0,0.0,19.0,1.0,6.0,1.0,2.0,17.0,17.0,1.0,7.0,9.0,28.0,2.0,8.0,3.0,8.0,3.0,2.0,9.0,9.0,8.0,0.0,0.0,0.0,5.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0
43,45802905.0,5.0,41.0,13.0,3.0,1.0,15.0,35.0,8.0,14.0,12.0,41.0,0.0,68.0,0.0,29.0,7.0,49.0,47.0,47.0,3.0,12.0,0.0,19.0,7.0,0.0,22.0,3.0,3.0,4.0,27.0,4.0,10.0,11.0,16.0,8.0,16.0,11.0,0.0,1.0,37.0,0.0,19.0,0.0,1.0,21.0,2.0,5.0,23.0,48.0,2.0,12.0,13.0,70.0,5.0,25.0,23.0,13.0,13.0,6.0,30.0,18.0,12.0,0.0,4.0,0.0,21.0,30.0,6.0,3.0,1.0,3.0,0.0,1.0
