,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
10,140402241.0,1.0,24.0,20.0,2.0,8.0,6.0,1.0,2.0,21.0,0.0,1.0,6.0,43.0,3.0,0.0,1.0,1.0,24.0,1.0,30.0,0.0,4.0,0.0,4.0,14.0,1.0,20.0,38.0,2.0,0.0,0.0,15.0,4.0,13.0,2.0,37.0,0.0,0.0,8.0,2.0,4.0,2.0,2.0,0.0,10.0,4.0,6.0,3.0,1.0,21.0,5.0,0.0,3.0,1.0,30.0,4.0,31.0,0.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,26.0,24.0,0.0,1.0,49.0,0.0,40.0,9.0,3.0,4.0,9.0,0.0,0.0,0.0,18.0,29.0,0.0,4.0,0.0
11,14063364.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
12,14546538.0,2.0,1.0,1.0,5.0,8.0,26.0,4.0,5.0,8.0,6.0,1.0,0.0,6.0,7.0,0.0,7.0,1.0,1.0,0.0,23.0,2.0,5.0,1.0,50.0,2.0,10.0,3.0,6.0,4.0,56.0,0.0,4.0,4.0,0.0,0.0,30.0,0.0,4.0,14.0,4.0,3.0,3.0,4.0,0.0,32.0,5.0,0.0,3.0,1.0,6.0,9.0,2.0,0.0,1.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,3.0,1.0,5.0,0.0,2.0,18.0,2.0,8.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,2.0,4.0
13,145622254.0,1.0,30.0,33.0,2.0,7.0,4.0,1.0,1.0,44.0,43.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,35.0,3.0,115.0,0.0,2.0,0.0,2.0,25.0,0.0,34.0,40.0,2.0,1.0,0.0,8.0,1.0,9.0,2.0,55.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,10.0,1.0,6.0,0.0,0.0,18.0,2.0,0.0,3.0,1.0,37.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,58.0,19.0,0.0,0.0,68.0,0.0,37.0,5.0,3.0,2.0,9.0,0.0,1.0,0.0,13.0,19.0,0.0,0.0,1.0
14,150562202.0,1.0,1.0,1.0,3.0,19.0,5.0,4.0,1.0,2.0,3.0,0.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,6.0,0.0,9.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,5.0,3.0,2.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
15,1512514194.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,1549026217.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,45.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,45.0,5.0,3.0,5.0,3.0,0.0,4.0,1.0,0.0,129.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,1.0,0.0
17,163277484.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
18,166861881.0,1.0,18.0,18.0,0.0,2.0,1.0,0.0,0.0,3.0,24.0,0.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,22.0,0.0,16.0,29.0,0.0,0.0,0.0,9.0,1.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,25.0,0.0,28.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,13.0,0.0,0.0,41.0,0.0,21.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0
19,17216645.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
