,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,-1.0,1009369675.0,104520110.0,111503188.0,114705405.0,115508152.0,118937966.0,119727906.0,120518851.0,1259415961.0,126575669.0,132336370.0,13609682.0,141204035.0,144518290.0,145883404.0,146475658.0,14768975.0,1481935777.0,153823691.0,154113474.0,15719715.0,162657081.0,170290373.0,171391602.0,179474732.0,18177920.0,18375533.0,184313108.0,1868019972.0,1959920730.0,198408234.0,20022054.0,20088606.0,203646787.0,20516638.0,207331676.0,209887217.0,213217354.0,219433676.0,22066367.0,2240421060.0,22494437.0,22801835.0,231620897.0,23444563.0,2359376768.0,236756091.0,2370283848.0,2393589816.0,24855284.0,26053105.0,262110367.0,26546120.0,267004941.0,26834533.0,271786350.0,2729047747.0,27607236.0,28191737.0,289168027.0,289781808.0,28980542.0,2899336279.0,293942464.0,3046072892.0,306902659.0,308095291.0,311859741.0,31375989.0,320593371.0,332713490.0,333795803.0,336425088.0,342877615.0,3470224777.0,36460098.0,374647840.0,378415386.0,379860084.0,385202344.0,38732634.0,389405572.0,39745307.0,40006971.0,408288320.0,410156993.0,41709685.0,42054303.0,426862368.0,43216099.0,4670566980.0,469391870.0,4799832488.0,4832498848.0,495712859.0,51483643.0,559406637.0,56038291.0,563618228.0,56582749.0,570086436.0,58812687.0,607366431.0,608913021.0,62777637.0,62929266.0,63926255.0,64347948.0,65249438.0,66295059.0,69226784.0,7.035917349329551e+17,71267647.0,7.172152199368622e+17,72485612.0,73540840.0,73815443.0,740305987.0,74558431.0,75272786.0,75359064.0,769634881.0,8.070509157021123e+17,81105064.0,82855474.0,8.313843265708605e+17,85461373.0,855517801.0,890515868.0,90411138.0,91570033.0,949423482.0,97437341.0
1,1009369675.0,0.0,13.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,5.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,7.0,0.0,1.0,0.0,7.0,1.0,1.0,16.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,7.0,0.0,1.0,3.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0
2,104520110.0,13.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,3.0,0.0,6.0,2.0,2.0,8.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
3,111503188.0,3.0,3.0,0.0,1.0,13.0,3.0,1.0,26.0,4.0,11.0,0.0,8.0,0.0,1.0,9.0,1.0,8.0,0.0,2.0,1.0,2.0,0.0,13.0,1.0,0.0,7.0,27.0,8.0,4.0,13.0,5.0,3.0,4.0,11.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,3.0,23.0,6.0,5.0,1.0,6.0,7.0,0.0,17.0,1.0,3.0,8.0,0.0,12.0,3.0,1.0,1.0,3.0,3.0,24.0,24.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,17.0,2.0,3.0,9.0,5.0,1.0,11.0,3.0,0.0,13.0,1.0,5.0,2.0,12.0,0.0,4.0,3.0,1.0,0.0,8.0,0.0,3.0,3.0,2.0,0.0,1.0,23.0,0.0,3.0,0.0,1.0,0.0,26.0,8.0,4.0,2.0,1.0,0.0,3.0,4.0,1.0,2.0,0.0,8.0,7.0,0.0,2.0,0.0,4.0,18.0,2.0,7.0,2.0,4.0,5.0,1.0,6.0,9.0,2.0,1.0,6.0,1.0,7.0,1.0
4,114705405.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,3.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,8.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
5,115508152.0,3.0,3.0,13.0,5.0,0.0,2.0,1.0,7.0,2.0,8.0,4.0,7.0,1.0,0.0,3.0,1.0,12.0,0.0,2.0,3.0,2.0,5.0,25.0,0.0,2.0,13.0,31.0,6.0,2.0,13.0,1.0,15.0,4.0,6.0,4.0,6.0,1.0,0.0,0.0,1.0,12.0,1.0,25.0,13.0,4.0,2.0,8.0,12.0,0.0,6.0,2.0,4.0,4.0,2.0,16.0,3.0,6.0,0.0,4.0,2.0,62.0,86.0,3.0,0.0,2.0,1.0,4.0,1.0,0.0,7.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,0.0,25.0,1.0,13.0,1.0,15.0,0.0,3.0,2.0,1.0,0.0,12.0,4.0,12.0,22.0,0.0,0.0,4.0,62.0,0.0,3.0,11.0,0.0,0.0,56.0,3.0,2.0,1.0,4.0,0.0,3.0,8.0,1.0,1.0,0.0,8.0,0.0,2.0,1.0,1.0,1.0,16.0,0.0,6.0,0.0,3.0,5.0,2.0,7.0,7.0,3.0,3.0,9.0,0.0,21.0,1.0
6,118937966.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,1.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,151.0,1.0,0.0,3.0,0.0,2.0,1.0
7,119727906.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,120518851.0,1.0,2.0,26.0,2.0,7.0,0.0,1.0,0.0,9.0,12.0,0.0,12.0,1.0,1.0,13.0,1.0,14.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,11.0,35.0,0.0,2.0,17.0,7.0,4.0,7.0,15.0,2.0,1.0,0.0,0.0,0.0,32.0,0.0,6.0,40.0,2.0,5.0,0.0,8.0,4.0,1.0,19.0,2.0,4.0,5.0,0.0,20.0,5.0,0.0,1.0,2.0,3.0,7.0,21.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,14.0,3.0,4.0,11.0,8.0,0.0,14.0,5.0,1.0,12.0,2.0,3.0,3.0,8.0,1.0,1.0,4.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,0.0,4.0,40.0,0.0,3.0,1.0,2.0,0.0,18.0,11.0,3.0,3.0,7.0,0.0,11.0,3.0,1.0,2.0,1.0,10.0,15.0,2.0,3.0,0.0,3.0,35.0,4.0,3.0,0.0,1.0,7.0,0.0,4.0,6.0,0.0,0.0,13.0,5.0,2.0,2.0
9,1259415961.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,9.0,0.0,4.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,12.0,5.0,0.0,1.0,8.0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,6.0,2.0,5.0,8.0,3.0,0.0,6.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,6.0,1.0,0.0,6.0,5.0,2.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,3.0,0.0,2.0,12.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0
