,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,138168534.0,64.0,67.0,8.0,19.0,1.0,20.0,21.0,60.0,3.0,0.0,82.0,7.0,102.0,16.0,1.0,68.0,121.0,142.0,0.0,29.0,4.0,66.0,45.0,106.0,0.0,4.0,3.0,0.0,0.0,20.0,3.0,4.0,0.0,2.0,0.0,26.0,11.0,49.0,0.0,4.0,0.0,153.0,24.0,77.0,46.0,0.0,17.0,70.0,168.0,17.0,92.0,35.0,33.0,28.0,3.0,5.0,1.0,0.0,45.0,24.0,6.0,2.0,0.0,1.0,28.0,46.0,15.0,0.0,67.0
11,138499778.0,28.0,24.0,1.0,12.0,0.0,29.0,3.0,34.0,0.0,82.0,0.0,4.0,31.0,7.0,0.0,26.0,64.0,81.0,0.0,13.0,0.0,25.0,16.0,48.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,7.0,6.0,3.0,10.0,0.0,1.0,0.0,40.0,21.0,37.0,17.0,0.0,3.0,42.0,25.0,11.0,40.0,16.0,16.0,14.0,5.0,2.0,0.0,0.0,26.0,11.0,1.0,0.0,0.0,0.0,10.0,27.0,8.0,0.0,24.0
12,141629142.0,7.0,1.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,0.0,2.0,18.0,8.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,18.0,1.0,2.0,2.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0
13,14431495.0,51.0,48.0,11.0,21.0,0.0,27.0,14.0,24.0,0.0,102.0,31.0,3.0,0.0,13.0,0.0,31.0,85.0,98.0,0.0,44.0,1.0,50.0,44.0,63.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,16.0,1.0,3.0,0.0,2.0,0.0,72.0,12.0,55.0,29.0,0.0,9.0,40.0,58.0,11.0,63.0,24.0,35.0,20.0,2.0,5.0,1.0,0.0,16.0,15.0,2.0,3.0,0.0,1.0,36.0,28.0,6.0,0.0,53.0
14,145535500.0,24.0,6.0,0.0,1.0,1.0,7.0,1.0,2.0,0.0,16.0,7.0,0.0,13.0,0.0,0.0,4.0,17.0,10.0,0.0,4.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,10.0,4.0,8.0,5.0,0.0,1.0,8.0,21.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,7.0
15,1536843788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,165798073.0,21.0,26.0,5.0,9.0,1.0,22.0,5.0,10.0,0.0,68.0,26.0,2.0,31.0,4.0,1.0,0.0,49.0,88.0,0.0,15.0,3.0,25.0,17.0,54.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,5.0,0.0,3.0,2.0,7.0,1.0,4.0,0.0,0.0,0.0,42.0,9.0,41.0,24.0,0.0,4.0,49.0,16.0,6.0,31.0,19.0,31.0,6.0,6.0,3.0,4.0,0.0,11.0,10.0,4.0,2.0,0.0,3.0,25.0,30.0,9.0,1.0,50.0
17,17035802.0,68.0,106.0,3.0,75.0,1.0,103.0,17.0,60.0,2.0,121.0,64.0,18.0,85.0,17.0,1.0,49.0,0.0,430.0,0.0,55.0,12.0,73.0,39.0,100.0,0.0,1.0,0.0,0.0,2.0,16.0,11.0,12.0,2.0,5.0,9.0,26.0,16.0,44.0,0.0,3.0,0.0,105.0,36.0,109.0,24.0,0.0,14.0,79.0,125.0,29.0,44.0,49.0,69.0,48.0,8.0,2.0,7.0,0.0,42.0,13.0,4.0,3.0,0.0,7.0,58.0,54.0,26.0,0.0,59.0
18,172396492.0,80.0,87.0,14.0,45.0,1.0,71.0,17.0,103.0,0.0,142.0,81.0,8.0,98.0,10.0,0.0,88.0,430.0,0.0,0.0,91.0,24.0,94.0,44.0,265.0,0.0,2.0,0.0,0.0,0.0,7.0,33.0,5.0,2.0,25.0,7.0,25.0,8.0,20.0,0.0,5.0,1.0,153.0,35.0,159.0,55.0,0.0,25.0,143.0,56.0,29.0,101.0,71.0,76.0,51.0,11.0,13.0,6.0,0.0,39.0,40.0,4.0,2.0,0.0,7.0,75.0,65.0,25.0,1.0,150.0
19,17481929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2160285474.0,25.0,24.0,6.0,18.0,0.0,21.0,7.0,13.0,0.0,29.0,13.0,2.0,44.0,4.0,0.0,15.0,55.0,91.0,0.0,0.0,1.0,28.0,17.0,48.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,37.0,6.0,41.0,17.0,0.0,6.0,31.0,12.0,5.0,27.0,14.0,21.0,16.0,2.0,5.0,1.0,0.0,6.0,13.0,0.0,0.0,0.0,1.0,27.0,15.0,9.0,0.0,33.0
21,227656897.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0,24.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0
22,227689654.0,35.0,53.0,4.0,13.0,0.0,22.0,9.0,9.0,0.0,66.0,25.0,1.0,50.0,7.0,0.0,25.0,73.0,94.0,0.0,28.0,3.0,0.0,31.0,56.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,48.0,18.0,52.0,21.0,0.0,6.0,39.0,37.0,12.0,36.0,25.0,32.0,10.0,2.0,6.0,4.0,0.0,16.0,13.0,1.0,1.0,0.0,5.0,25.0,25.0,13.0,0.0,44.0
23,231620897.0,31.0,23.0,6.0,6.0,0.0,10.0,8.0,4.0,0.0,45.0,16.0,1.0,44.0,7.0,0.0,17.0,39.0,44.0,0.0,17.0,2.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,7.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,2.0,0.0,33.0,7.0,26.0,18.0,0.0,4.0,26.0,32.0,9.0,28.0,18.0,31.0,5.0,0.0,3.0,1.0,0.0,14.0,11.0,2.0,1.0,0.0,1.0,17.0,17.0,4.0,0.0,32.0
24,23758173.0,46.0,66.0,11.0,20.0,0.0,31.0,23.0,46.0,0.0,106.0,48.0,7.0,63.0,7.0,0.0,54.0,100.0,265.0,0.0,48.0,2.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,15.0,2.0,15.0,2.0,6.0,0.0,1.0,1.0,120.0,17.0,88.0,46.0,0.0,9.0,97.0,50.0,9.0,90.0,29.0,36.0,49.0,9.0,7.0,4.0,0.0,12.0,22.0,4.0,2.0,0.0,2.0,34.0,28.0,11.0,1.0,96.0
25,24321756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,253356859.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
27,2596441969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2725841996.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0
29,2776078004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,28710635.0,5.0,5.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,20.0,4.0,0.0,4.0,2.0,0.0,4.0,16.0,7.0,0.0,2.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,8.0,4.0,10.0,2.0,0.0,1.0,3.0,8.0,3.0,10.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,5.0
31,2909653879.0,5.0,5.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,33.0,0.0,3.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,7.0,1.0,0.0,0.0,7.0,2.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,7.0
32,308976598.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,5.0,12.0,5.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,20.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
33,3188421508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,207.0,228.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,323679966.0,3.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,5.0,25.0,0.0,5.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0
35,32443307.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0
36,326159890.0,23.0,11.0,5.0,6.0,0.0,8.0,4.0,1.0,0.0,26.0,6.0,0.0,16.0,5.0,0.0,7.0,26.0,25.0,0.0,8.0,0.0,12.0,13.0,15.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,16.0,3.0,13.0,7.0,0.0,3.0,15.0,13.0,2.0,15.0,20.0,11.0,3.0,1.0,3.0,0.0,0.0,10.0,7.0,5.0,1.0,0.0,0.0,7.0,12.0,0.0,0.0,14.0
37,3347043432.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,11.0,3.0,2.0,1.0,2.0,0.0,1.0,16.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,207.0,0.0,0.0,3.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
38,33841072.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,51.0,49.0,10.0,1.0,3.0,2.0,5.0,4.0,44.0,20.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,228.0,0.0,1.0,9.0,652.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,3.0,0.0,0.0,7.0,128.0,1.0,15.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0
39,38069298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,389943731.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
41,3999676762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,450715989.0,39.0,59.0,11.0,16.0,1.0,23.0,30.0,34.0,0.0,153.0,40.0,1.0,72.0,10.0,0.0,42.0,105.0,153.0,0.0,37.0,5.0,48.0,33.0,120.0,0.0,1.0,0.0,1.0,0.0,8.0,5.0,2.0,0.0,3.0,5.0,16.0,0.0,5.0,0.0,5.0,1.0,0.0,16.0,93.0,50.0,0.0,12.0,67.0,87.0,16.0,88.0,30.0,31.0,20.0,4.0,10.0,1.0,0.0,29.0,30.0,5.0,1.0,0.0,0.0,30.0,24.0,11.0,1.0,87.0
43,50214560.0,11.0,10.0,1.0,4.0,0.0,6.0,0.0,1.0,0.0,24.0,21.0,3.0,12.0,4.0,0.0,9.0,36.0,35.0,0.0,6.0,2.0,18.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,15.0,5.0,0.0,3.0,16.0,15.0,5.0,15.0,15.0,6.0,9.0,1.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,3.0,19.0,4.0,0.0,9.0
44,503326012.0,46.0,47.0,11.0,27.0,0.0,34.0,9.0,25.0,0.0,77.0,37.0,2.0,55.0,8.0,0.0,41.0,109.0,159.0,0.0,41.0,3.0,52.0,26.0,88.0,0.0,1.0,0.0,0.0,0.0,10.0,7.0,3.0,1.0,3.0,2.0,13.0,1.0,8.0,0.0,2.0,0.0,93.0,15.0,0.0,34.0,0.0,8.0,72.0,37.0,21.0,71.0,39.0,36.0,20.0,10.0,11.0,2.0,0.0,22.0,26.0,2.0,3.0,0.0,1.0,37.0,27.0,13.0,1.0,75.0
45,54478667.0,19.0,24.0,4.0,9.0,0.0,10.0,8.0,8.0,0.0,46.0,17.0,2.0,29.0,5.0,0.0,24.0,24.0,55.0,0.0,17.0,1.0,21.0,18.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,50.0,5.0,34.0,0.0,0.0,5.0,30.0,21.0,7.0,32.0,15.0,14.0,10.0,0.0,5.0,2.0,0.0,7.0,18.0,2.0,0.0,0.0,2.0,17.0,12.0,5.0,1.0,39.0
46,550382928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
