,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
10,118018085.0,11.0,1.0,33.0,64.0,17.0,0.0,0.0,92.0,10.0,0.0,34.0,10.0,42.0,5.0,10.0,8.0,12.0,19.0,6.0,5.0,1.0,1.0,9.0,21.0,10.0,35.0,22.0,19.0,10.0,25.0,29.0,1.0,42.0,107.0,2.0,11.0,31.0,170.0,18.0,17.0,0.0,33.0,0.0,0.0,4.0,0.0,0.0,9.0,65.0,45.0,30.0,7.0,42.0,33.0,2.0,11.0,7.0,3.0,34.0,4.0,0.0,44.0,86.0,3.0,91.0,28.0,5.0,16.0,41.0,0.0,4.0,8.0,5.0,3.0,11.0,19.0,18.0,20.0,22.0,12.0,15.0,3.0,5.0,13.0,12.0,2.0,14.0,2.0,0.0,17.0,42.0,48.0,17.0,22.0,4.0,16.0,0.0,45.0,2.0,86.0,14.0,34.0,7.0,7.0,2.0,21.0,47.0,18.0,2.0,18.0,9.0,13.0,34.0,4.0,24.0,2.0,19.0,9.0,23.0,2.0,42.0,15.0,32.0,1.0,3.0,3.0,44.0,8.0,2.0,0.0,12.0,0.0,1.0,1.0,0.0,90.0,0.0,5.0,1.0,54.0,21.0,59.0,19.0,11.0,63.0,8.0,1.0,13.0,12.0,5.0,11.0,52.0,62.0,2.0,18.0,31.0,111.0,16.0,60.0,2.0,1.0,1.0,9.0,5.0,33.0,19.0,4.0,0.0,0.0,3.0,0.0,25.0,0.0,3.0,2.0,2.0,18.0,34.0
11,118337595.0,6.0,6.0,1.0,4.0,6.0,0.0,0.0,47.0,10.0,34.0,0.0,1.0,16.0,2.0,6.0,6.0,5.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,13.0,6.0,8.0,8.0,8.0,19.0,4.0,0.0,30.0,18.0,2.0,3.0,33.0,47.0,11.0,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,14.0,6.0,6.0,15.0,23.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,10.0,12.0,0.0,25.0,7.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,20.0,25.0,6.0,4.0,1.0,5.0,0.0,8.0,0.0,10.0,5.0,19.0,4.0,1.0,0.0,8.0,9.0,12.0,0.0,1.0,2.0,3.0,6.0,0.0,2.0,0.0,9.0,3.0,4.0,0.0,7.0,6.0,22.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,23.0,4.0,9.0,2.0,9.0,29.0,2.0,0.0,6.0,0.0,0.0,2.0,34.0,12.0,1.0,3.0,12.0,15.0,7.0,23.0,0.0,0.0,0.0,5.0,3.0,16.0,10.0,6.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,11.0
12,120806353.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,10.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,6.0,0.0,1.0,4.0,0.0,1.0,5.0,8.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,8.0,2.0,0.0,1.0,1.0,0.0,12.0,2.0,0.0,12.0,4.0,0.0,21.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,10.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,1.0,2.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0
13,12178912.0,12.0,1.0,7.0,2.0,14.0,0.0,0.0,69.0,5.0,42.0,16.0,3.0,0.0,2.0,2.0,6.0,15.0,2.0,2.0,3.0,1.0,2.0,2.0,14.0,8.0,13.0,13.0,35.0,11.0,25.0,17.0,2.0,20.0,92.0,1.0,11.0,33.0,101.0,18.0,10.0,0.0,30.0,1.0,0.0,2.0,0.0,0.0,21.0,81.0,17.0,25.0,2.0,33.0,16.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,9.0,52.0,0.0,16.0,26.0,6.0,3.0,13.0,12.0,0.0,5.0,3.0,2.0,6.0,3.0,3.0,16.0,6.0,0.0,6.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,18.0,15.0,13.0,7.0,5.0,7.0,0.0,6.0,2.0,23.0,7.0,16.0,7.0,9.0,3.0,9.0,9.0,6.0,3.0,0.0,5.0,10.0,12.0,0.0,8.0,1.0,5.0,1.0,14.0,0.0,9.0,4.0,21.0,1.0,0.0,2.0,2.0,5.0,3.0,4.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,2.0,2.0,18.0,1.0,9.0,4.0,5.0,25.0,2.0,1.0,7.0,2.0,5.0,8.0,19.0,55.0,0.0,7.0,149.0,13.0,6.0,9.0,0.0,0.0,0.0,12.0,4.0,18.0,6.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,1.0,1.0,0.0,5.0,57.0
14,1260626634.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,8.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,8.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
15,126145829.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,11.0,0.0,10.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,13.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,15.0,4.0,0.0,0.0,6.0,23.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,13.0,0.0,1.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,8.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,10.0,9.0,0.0,3.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,2.0
16,127854799.0,4.0,0.0,4.0,0.0,26.0,0.0,0.0,101.0,11.0,8.0,6.0,1.0,6.0,1.0,1.0,0.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,37.0,5.0,8.0,1.0,0.0,4.0,1.0,13.0,7.0,1.0,1.0,15.0,68.0,51.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,9.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,0.0,17.0,13.0,0.0,3.0,0.0,3.0,0.0,11.0,4.0,60.0,2.0,37.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,8.0,0.0,3.0,5.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,3.0,50.0,5.0,15.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0
17,1294499131.0,6.0,0.0,4.0,1.0,10.0,0.0,0.0,37.0,11.0,12.0,5.0,1.0,15.0,3.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,16.0,7.0,11.0,3.0,7.0,19.0,2.0,22.0,22.0,0.0,3.0,25.0,49.0,40.0,7.0,0.0,17.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,11.0,17.0,7.0,9.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,27.0,0.0,8.0,18.0,2.0,0.0,6.0,0.0,1.0,9.0,6.0,0.0,5.0,0.0,2.0,9.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,3.0,9.0,6.0,4.0,2.0,0.0,3.0,0.0,15.0,7.0,28.0,3.0,14.0,0.0,6.0,3.0,1.0,1.0,2.0,2.0,7.0,10.0,2.0,1.0,1.0,4.0,0.0,9.0,0.0,13.0,5.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,15.0,0.0,4.0,4.0,0.0,20.0,1.0,0.0,10.0,2.0,10.0,3.0,21.0,17.0,6.0,4.0,11.0,9.0,5.0,5.0,0.0,0.0,1.0,6.0,3.0,12.0,0.0,7.0,0.0,0.0,3.0,0.0,11.0,0.0,2.0,0.0,0.0,4.0,23.0
18,131663365.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,19.0,5.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,20.0,4.0,0.0,0.0,6.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,1.0,1.0,6.0,4.0,6.0,1.0,0.0,8.0,2.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,20.0,5.0,0.0,9.0,0.0,0.0,2.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,7.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,19.0,6.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,1.0,6.0,4.0,13.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0
19,133238182.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,1333432416.0,3.0,2.0,9.0,4.0,0.0,0.0,0.0,18.0,1.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,5.0,1.0,5.0,5.0,12.0,2.0,1.0,17.0,9.0,1.0,0.0,5.0,41.0,1.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,9.0,1.0,1.0,9.0,18.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,13.0,3.0,0.0,2.0,0.0,0.0,1.0,6.0,5.0,0.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,9.0,11.0,3.0,2.0,10.0,0.0,0.0,7.0,0.0,9.0,2.0,9.0,21.0,2.0,0.0,5.0,4.0,9.0,0.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,9.0,3.0,1.0,0.0,3.0,5.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,63.0,3.0,4.0,3.0,3.0,20.0,1.0,1.0,20.0,0.0,2.0,1.0,13.0,3.0,1.0,2.0,1.0,9.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,3.0
21,135431351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
22,1389500154.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
23,140496301.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,5.0,0.0,9.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,5.0,0.0,0.0,4.0,7.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,11.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,5.0,3.0,1.0,0.0,8.0,2.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,3.0,4.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,1.0,5.0,2.0,9.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0
24,142872406.0,15.0,0.0,9.0,0.0,6.0,0.0,0.0,25.0,4.0,21.0,3.0,4.0,14.0,5.0,1.0,5.0,9.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,10.0,4.0,5.0,6.0,3.0,26.0,1.0,20.0,34.0,0.0,10.0,12.0,50.0,5.0,9.0,1.0,30.0,0.0,0.0,3.0,0.0,0.0,7.0,23.0,5.0,7.0,1.0,6.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,45.0,0.0,10.0,63.0,3.0,2.0,11.0,0.0,0.0,9.0,5.0,1.0,6.0,0.0,2.0,13.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,16.0,6.0,10.0,22.0,5.0,8.0,0.0,6.0,1.0,45.0,19.0,9.0,12.0,4.0,2.0,6.0,7.0,3.0,0.0,1.0,4.0,24.0,16.0,2.0,9.0,1.0,14.0,0.0,6.0,0.0,12.0,1.0,6.0,1.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,28.0,0.0,7.0,9.0,1.0,31.0,3.0,3.0,23.0,0.0,19.0,12.0,6.0,13.0,0.0,2.0,12.0,11.0,1.0,6.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,12.0
25,143004638.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,45.0,1.0,10.0,13.0,3.0,8.0,0.0,4.0,4.0,4.0,2.0,0.0,9.0,0.0,0.0,1.0,2.0,0.0,9.0,4.0,14.0,13.0,94.0,1.0,0.0,113.0,14.0,2.0,0.0,4.0,66.0,7.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,19.0,0.0,2.0,33.0,82.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,10.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,26.0,30.0,7.0,2.0,1.0,1.0,0.0,5.0,0.0,3.0,1.0,12.0,6.0,10.0,0.0,9.0,4.0,13.0,0.0,3.0,4.0,1.0,6.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,17.0,0.0,11.0,2.0,3.0,0.0,9.0,20.0,2.0,1.0,9.0,0.0,0.0,2.0,26.0,5.0,0.0,0.0,17.0,8.0,6.0,13.0,1.0,0.0,0.0,3.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,23.0,11.0
26,143245156.0,8.0,1.0,16.0,3.0,24.0,0.0,1.0,106.0,6.0,35.0,6.0,1.0,13.0,2.0,0.0,37.0,16.0,0.0,1.0,5.0,0.0,0.0,2.0,10.0,9.0,0.0,8.0,11.0,5.0,8.0,12.0,0.0,18.0,29.0,2.0,6.0,22.0,83.0,30.0,26.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,7.0,6.0,0.0,8.0,4.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,8.0,23.0,4.0,7.0,19.0,14.0,0.0,9.0,0.0,0.0,12.0,5.0,0.0,6.0,0.0,10.0,6.0,6.0,5.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,11.0,7.0,18.0,13.0,4.0,3.0,0.0,4.0,1.0,35.0,13.0,48.0,8.0,37.0,2.0,9.0,5.0,2.0,0.0,10.0,5.0,11.0,7.0,3.0,2.0,0.0,2.0,0.0,14.0,0.0,14.0,12.0,8.0,5.0,1.0,4.0,9.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,37.0,0.0,6.0,7.0,0.0,23.0,1.0,0.0,14.0,0.0,7.0,6.0,46.0,13.0,9.0,11.0,12.0,9.0,6.0,8.0,1.0,0.0,0.0,3.0,3.0,17.0,1.0,7.0,0.0,0.0,9.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,9.0
27,146143045.0,10.0,1.0,17.0,0.0,7.0,0.0,0.0,28.0,5.0,22.0,8.0,6.0,13.0,3.0,0.0,5.0,7.0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,8.0,0.0,4.0,3.0,8.0,17.0,0.0,13.0,16.0,1.0,2.0,16.0,34.0,6.0,13.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,5.0,20.0,8.0,11.0,0.0,9.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,10.0,21.0,0.0,12.0,30.0,4.0,1.0,2.0,3.0,0.0,13.0,7.0,0.0,10.0,7.0,1.0,6.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,13.0,6.0,9.0,18.0,4.0,5.0,0.0,8.0,3.0,12.0,19.0,21.0,2.0,3.0,4.0,6.0,5.0,1.0,0.0,0.0,4.0,16.0,18.0,1.0,3.0,1.0,4.0,0.0,10.0,0.0,16.0,4.0,10.0,0.0,0.0,6.0,11.0,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,13.0,4.0,2.0,4.0,1.0,19.0,3.0,2.0,16.0,1.0,12.0,4.0,20.0,10.0,2.0,4.0,16.0,10.0,5.0,16.0,0.0,0.0,1.0,3.0,3.0,14.0,2.0,2.0,0.0,0.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,5.0,13.0
