,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
10,115631340.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1196070830.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12,123694569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,131704034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14,1325889421.0,3.0,0.0,2.0,5.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,2.0,0.0,6.0,2.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,2.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,18.0,0.0,0.0,5.0,2.0,2.0,9.0,5.0,8.0,0.0,3.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,21.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
15,133770656.0,2.0,30.0,9.0,3.0,4.0,8.0,32.0,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,3.0,2.0,5.0,9.0,26.0,20.0,0.0,60.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,7.0,4.0,6.0,6.0,3.0,0.0,51.0,4.0,1.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,99.0,19.0,4.0,8.0,7.0,0.0,1.0,4.0,0.0,20.0,75.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,14.0,0.0,0.0,1.0,73.0,8.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,122.0,23.0,17.0,4.0,1.0,5.0,21.0,9.0,3.0,11.0,2.0,24.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,20.0,4.0,0.0,1.0,0.0,9.0,2.0,26.0,0.0,1.0,0.0,16.0,68.0,3.0,2.0,3.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,17.0,10.0,7.0,2.0,4.0,0.0,6.0,3.0,7.0,0.0,19.0,11.0,2.0,8.0,12.0,13.0,0.0,0.0,0.0,0.0,4.0,13.0,18.0,1.0,5.0,0.0,2.0,5.0
16,1407333378.0,0.0,3.0,1.0,12.0,3.0,8.0,53.0,5.0,4.0,0.0,0.0,0.0,1.0,6.0,30.0,0.0,19.0,0.0,3.0,0.0,6.0,1.0,25.0,18.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,16.0,8.0,8.0,4.0,20.0,133.0,1.0,0.0,11.0,1.0,0.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,54.0,2.0,9.0,25.0,3.0,0.0,0.0,1.0,0.0,11.0,34.0,1.0,0.0,0.0,11.0,1.0,1.0,20.0,15.0,0.0,1.0,0.0,45.0,10.0,1.0,1.0,0.0,7.0,19.0,0.0,0.0,6.0,4.0,2.0,18.0,9.0,71.0,24.0,3.0,1.0,0.0,2.0,20.0,2.0,0.0,4.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,12.0,0.0,2.0,1.0,2.0,6.0,0.0,18.0,0.0,0.0,0.0,2.0,112.0,2.0,9.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,26.0,19.0,17.0,3.0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,18.0,28.0,1.0,1.0,5.0,15.0,1.0,0.0,0.0,0.0,11.0,14.0,27.0,17.0,9.0,0.0,6.0,6.0
17,142638584.0,1.0,1.0,1.0,18.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,1.0,19.0,0.0,0.0,1.0,2.0,23.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,20.0,3.0,47.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,93.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,44.0,7.0,5.0,121.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,84.0,1.0,0.0,28.0,7.0,5.0,43.0,23.0,3.0,1.0,4.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,9.0,0.0,1.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,118.0,0.0,0.0,0.0,1.0,83.0,1.0,34.0,0.0,0.0,0.0,27.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,10.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
18,1432986182.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,145703470.0,1.0,2.0,1.0,1.0,5.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0
20,149701795.0,0.0,1.0,6.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,15.0,3.0,1.0,0.0,3.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,6.0,2.0,1.0,0.0,4.0,0.0,8.0,0.0,10.0,5.0,1.0,2.0,18.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,150184763.0,0.0,1.0,8.0,9.0,1.0,2.0,37.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,23.0,0.0,1.0,6.0,0.0,3.0,5.0,6.0,0.0,16.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,18.0,2.0,0.0,11.0,6.0,16.0,1.0,6.0,0.0,18.0,0.0,0.0,1.0,4.0,2.0,0.0,24.0,0.0,0.0,13.0,5.0,4.0,2.0,4.0,0.0,1.0,13.0,0.0,0.0,4.0,1.0,4.0,0.0,12.0,3.0,1.0,30.0,1.0,0.0,4.0,0.0,11.0,0.0,1.0,3.0,0.0,3.0,36.0,0.0,1.0,9.0,6.0,1.0,12.0,9.0,12.0,1.0,16.0,7.0,0.0,2.0,14.0,2.0,0.0,2.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,8.0,11.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,37.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,9.0,1.0,10.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0
22,15106024.0,0.0,8.0,6.0,0.0,2.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,9.0,2.0,0.0,14.0,1.0,1.0,1.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,15.0,1.0,0.0,2.0,6.0,5.0,0.0,6.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,3.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,1530056017.0,1.0,13.0,5.0,8.0,5.0,9.0,74.0,5.0,12.0,1.0,0.0,0.0,1.0,3.0,26.0,25.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0,24.0,0.0,55.0,0.0,0.0,2.0,1.0,2.0,0.0,14.0,1.0,8.0,10.0,10.0,22.0,12.0,2.0,41.0,6.0,1.0,15.0,1.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,88.0,15.0,9.0,4.0,9.0,1.0,1.0,12.0,0.0,23.0,55.0,5.0,0.0,0.0,0.0,3.0,4.0,1.0,23.0,0.0,1.0,1.0,83.0,19.0,3.0,6.0,0.0,5.0,22.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,155.0,27.0,17.0,7.0,2.0,11.0,33.0,3.0,4.0,8.0,2.0,41.0,3.0,2.0,2.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,16.0,3.0,3.0,1.0,0.0,13.0,8.0,33.0,0.0,1.0,1.0,2.0,41.0,8.0,5.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,3.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,11.0,91.0,12.0,12.0,3.0,4.0,4.0,4.0,1.0,6.0,0.0,16.0,9.0,2.0,7.0,14.0,15.0,0.0,4.0,1.0,0.0,18.0,49.0,57.0,3.0,19.0,0.0,15.0,7.0
24,154115417.0,0.0,4.0,3.0,5.0,3.0,8.0,27.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,20.0,18.0,1.0,0.0,4.0,2.0,6.0,1.0,24.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,7.0,2.0,7.0,5.0,2.0,0.0,33.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,1.0,13.0,5.0,0.0,0.0,0.0,9.0,0.0,15.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,50.0,11.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,17.0,5.0,3.0,0.0,1.0,23.0,1.0,0.0,3.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,6.0,28.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,23.0,13.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,14.0,4.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,9.0,23.0,25.0,0.0,7.0,0.0,6.0,5.0
25,155237122.0,16.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,37.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,33.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,21.0,1.0,5.0,0.0,1.0,7.0,3.0,3.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,2.0,2.0,0.0,17.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
26,159572604.0,3.0,44.0,15.0,10.0,8.0,9.0,84.0,20.0,19.0,1.0,1.0,0.0,1.0,7.0,60.0,36.0,4.0,1.0,5.0,8.0,16.0,6.0,55.0,37.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,10.0,2.0,42.0,10.0,14.0,33.0,12.0,5.0,91.0,9.0,3.0,31.0,4.0,0.0,5.0,3.0,2.0,0.0,4.0,0.0,0.0,208.0,17.0,31.0,4.0,6.0,1.0,1.0,24.0,0.0,32.0,129.0,4.0,6.0,0.0,0.0,5.0,4.0,1.0,19.0,1.0,7.0,1.0,189.0,21.0,4.0,8.0,2.0,3.0,35.0,0.0,8.0,5.0,1.0,0.0,9.0,3.0,195.0,37.0,31.0,16.0,5.0,8.0,52.0,10.0,2.0,25.0,6.0,49.0,2.0,2.0,10.0,0.0,1.0,0.0,23.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,1.0,12.0,27.0,4.0,0.0,1.0,0.0,14.0,6.0,58.0,0.0,2.0,2.0,19.0,109.0,14.0,8.0,3.0,0.0,0.0,21.0,10.0,0.0,0.0,2.0,1.0,2.0,11.0,20.0,5.0,4.0,0.0,0.0,14.0,2.0,3.0,33.0,51.0,32.0,21.0,3.0,7.0,2.0,9.0,3.0,9.0,0.0,41.0,8.0,2.0,6.0,30.0,35.0,0.0,0.0,5.0,3.0,17.0,36.0,44.0,3.0,12.0,0.0,9.0,8.0
27,161382372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
