,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
10,127499273.0,0.0,66.0,38.0,38.0,57.0,0.0,26.0,7.0,30.0,0.0,70.0,19.0,37.0,43.0,49.0,31.0,6.0,19.0,26.0,3.0,34.0,0.0,136.0,98.0,15.0,46.0,81.0,0.0,4.0,58.0,1.0,0.0,28.0,72.0,40.0,36.0,3.0,4.0,12.0,12.0,2.0,35.0,1.0,64.0,5.0,8.0,15.0,20.0,17.0,0.0,46.0,11.0,13.0,41.0,125.0,38.0,19.0,37.0,31.0,0.0,0.0,3.0,6.0,3.0,5.0,18.0,54.0,90.0,68.0,51.0,8.0,125.0,34.0,82.0,8.0,0.0,12.0,11.0,1.0,5.0,5.0,2.0,0.0,24.0,54.0,3.0,117.0,3.0,10.0,1.0,5.0,0.0,29.0,0.0,10.0,21.0,47.0,6.0
11,128833962.0,0.0,45.0,42.0,40.0,45.0,1.0,15.0,2.0,7.0,70.0,0.0,23.0,24.0,28.0,43.0,29.0,4.0,16.0,16.0,2.0,34.0,1.0,118.0,66.0,6.0,36.0,107.0,0.0,2.0,75.0,0.0,0.0,12.0,57.0,10.0,29.0,1.0,2.0,9.0,5.0,6.0,26.0,1.0,47.0,4.0,0.0,15.0,10.0,12.0,0.0,39.0,6.0,8.0,32.0,92.0,35.0,15.0,19.0,22.0,1.0,0.0,1.0,0.0,6.0,5.0,8.0,35.0,38.0,33.0,50.0,6.0,96.0,23.0,96.0,14.0,0.0,6.0,11.0,1.0,5.0,2.0,5.0,2.0,3.0,31.0,4.0,75.0,3.0,8.0,0.0,3.0,0.0,21.0,0.0,4.0,3.0,58.0,5.0
12,132037287.0,0.0,10.0,16.0,14.0,6.0,11.0,3.0,1.0,17.0,19.0,23.0,0.0,5.0,3.0,14.0,22.0,2.0,6.0,4.0,0.0,8.0,0.0,51.0,18.0,37.0,64.0,18.0,0.0,0.0,28.0,2.0,0.0,16.0,17.0,4.0,18.0,0.0,0.0,2.0,2.0,0.0,21.0,0.0,18.0,2.0,3.0,5.0,3.0,2.0,0.0,5.0,21.0,1.0,13.0,87.0,8.0,9.0,6.0,4.0,0.0,0.0,0.0,22.0,4.0,2.0,4.0,26.0,55.0,15.0,9.0,9.0,61.0,15.0,41.0,12.0,0.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,30.0,0.0,34.0,2.0,3.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,15.0,2.0
13,134441194.0,0.0,23.0,17.0,24.0,25.0,1.0,10.0,2.0,20.0,37.0,24.0,5.0,0.0,16.0,21.0,11.0,1.0,9.0,6.0,0.0,14.0,0.0,55.0,35.0,6.0,12.0,35.0,0.0,2.0,26.0,0.0,0.0,9.0,40.0,10.0,16.0,1.0,1.0,6.0,5.0,1.0,17.0,1.0,21.0,1.0,0.0,4.0,11.0,12.0,0.0,22.0,5.0,10.0,8.0,43.0,13.0,10.0,11.0,13.0,0.0,0.0,2.0,1.0,1.0,4.0,8.0,15.0,21.0,21.0,25.0,4.0,36.0,16.0,34.0,1.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,0.0,13.0,31.0,2.0,50.0,1.0,3.0,2.0,4.0,0.0,14.0,0.0,6.0,12.0,19.0,2.0
14,1361822936.0,0.0,25.0,13.0,15.0,24.0,0.0,10.0,1.0,9.0,43.0,28.0,3.0,16.0,0.0,33.0,8.0,2.0,7.0,8.0,0.0,9.0,0.0,50.0,25.0,3.0,12.0,45.0,0.0,1.0,21.0,0.0,0.0,4.0,24.0,16.0,12.0,2.0,0.0,10.0,7.0,2.0,12.0,1.0,24.0,4.0,1.0,18.0,5.0,7.0,0.0,15.0,2.0,4.0,27.0,39.0,20.0,9.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,17.0,18.0,15.0,37.0,2.0,85.0,7.0,33.0,2.0,0.0,1.0,7.0,0.0,2.0,5.0,2.0,0.0,5.0,14.0,2.0,35.0,5.0,2.0,0.0,2.0,0.0,8.0,0.0,4.0,5.0,26.0,5.0
15,1428381847.0,0.0,31.0,17.0,30.0,42.0,1.0,19.0,3.0,6.0,49.0,43.0,14.0,21.0,33.0,0.0,17.0,4.0,13.0,6.0,0.0,24.0,1.0,96.0,48.0,4.0,28.0,75.0,0.0,3.0,55.0,0.0,0.0,11.0,40.0,22.0,20.0,1.0,3.0,14.0,11.0,3.0,14.0,3.0,40.0,6.0,3.0,13.0,9.0,11.0,0.0,26.0,5.0,8.0,30.0,66.0,35.0,13.0,15.0,16.0,0.0,0.0,2.0,0.0,4.0,6.0,7.0,27.0,56.0,35.0,53.0,6.0,77.0,11.0,69.0,7.0,0.0,3.0,8.0,0.0,1.0,11.0,4.0,1.0,5.0,24.0,1.0,52.0,5.0,9.0,0.0,3.0,0.0,14.0,0.0,4.0,11.0,35.0,7.0
16,143765429.0,0.0,34.0,15.0,9.0,22.0,2.0,6.0,5.0,24.0,31.0,29.0,22.0,11.0,8.0,17.0,0.0,5.0,13.0,42.0,1.0,21.0,1.0,58.0,28.0,16.0,48.0,30.0,0.0,2.0,20.0,0.0,0.0,38.0,27.0,11.0,10.0,0.0,11.0,4.0,3.0,1.0,17.0,14.0,13.0,1.0,12.0,5.0,19.0,8.0,0.0,15.0,4.0,4.0,10.0,73.0,22.0,22.0,6.0,9.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,31.0,70.0,41.0,20.0,1.0,44.0,80.0,43.0,2.0,0.0,30.0,3.0,1.0,11.0,0.0,0.0,1.0,7.0,97.0,6.0,75.0,2.0,8.0,2.0,7.0,0.0,13.0,0.0,5.0,6.0,17.0,1.0
17,145535500.0,0.0,5.0,3.0,24.0,7.0,1.0,3.0,1.0,1.0,6.0,4.0,2.0,1.0,2.0,4.0,5.0,0.0,4.0,11.0,1.0,3.0,0.0,8.0,15.0,3.0,6.0,6.0,0.0,2.0,9.0,0.0,0.0,2.0,6.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,8.0,1.0,3.0,1.0,12.0,3.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,10.0,6.0,2.0,3.0,15.0,2.0,12.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0
18,146060028.0,0.0,15.0,12.0,18.0,17.0,0.0,5.0,2.0,0.0,19.0,16.0,6.0,9.0,7.0,13.0,13.0,4.0,0.0,11.0,1.0,9.0,0.0,25.0,18.0,6.0,16.0,22.0,0.0,2.0,16.0,1.0,0.0,9.0,16.0,6.0,13.0,1.0,2.0,3.0,2.0,2.0,12.0,1.0,12.0,2.0,4.0,3.0,4.0,4.0,0.0,16.0,7.0,6.0,5.0,29.0,9.0,5.0,11.0,9.0,0.0,0.0,1.0,3.0,2.0,3.0,6.0,12.0,19.0,11.0,12.0,2.0,29.0,9.0,21.0,2.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,10.0,1.0,28.0,1.0,5.0,0.0,2.0,0.0,17.0,0.0,4.0,1.0,13.0,2.0
19,14617810.0,0.0,30.0,6.0,9.0,15.0,1.0,3.0,5.0,10.0,26.0,16.0,4.0,6.0,8.0,6.0,42.0,11.0,11.0,0.0,2.0,7.0,4.0,33.0,18.0,11.0,22.0,12.0,0.0,5.0,12.0,0.0,0.0,22.0,16.0,10.0,13.0,0.0,10.0,3.0,1.0,5.0,11.0,1.0,8.0,1.0,11.0,3.0,13.0,2.0,0.0,12.0,9.0,4.0,2.0,34.0,6.0,7.0,7.0,11.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,14.0,35.0,23.0,8.0,3.0,33.0,23.0,31.0,2.0,1.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,31.0,1.0,37.0,1.0,5.0,1.0,4.0,0.0,15.0,0.0,5.0,9.0,5.0,1.0
20,147469640.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
21,1490064805.0,0.0,17.0,20.0,18.0,25.0,0.0,5.0,2.0,4.0,34.0,34.0,8.0,14.0,9.0,24.0,21.0,3.0,9.0,7.0,0.0,0.0,0.0,51.0,33.0,5.0,29.0,46.0,0.0,2.0,34.0,0.0,0.0,14.0,41.0,6.0,10.0,1.0,2.0,5.0,2.0,1.0,12.0,5.0,24.0,3.0,0.0,9.0,6.0,12.0,0.0,19.0,4.0,9.0,26.0,50.0,29.0,9.0,11.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,29.0,14.0,32.0,3.0,47.0,14.0,39.0,7.0,0.0,1.0,8.0,0.0,0.0,2.0,2.0,0.0,3.0,13.0,1.0,43.0,3.0,3.0,0.0,1.0,0.0,12.0,0.0,2.0,1.0,22.0,2.0
