,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
10,1472466895.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,44.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,11.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0
11,1553571662.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0
12,1589296218.0,1.0,3.0,2.0,1.0,15.0,3.0,12.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,97.0,16.0,26.0,3.0,1.0,66.0,0.0,19.0,2.0,2.0,3.0,2.0,6.0,3.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,22.0,2.0,0.0,3.0,52.0,2.0,7.0,1.0,0.0,0.0,42.0,1.0,0.0,2.0,19.0,3.0,2.0,0.0,3.0,3.0,12.0,2.0,18.0
13,162622005.0,4.0,10.0,4.0,0.0,7.0,1.0,20.0,11.0,7.0,4.0,1.0,6.0,0.0,0.0,17.0,0.0,12.0,2.0,0.0,1.0,21.0,25.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,11.0,2.0,0.0,14.0,4.0,0.0,16.0,1.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,9.0,4.0,0.0,3.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,14.0,1.0,3.0,4.0,6.0,14.0,1.0,0.0,0.0,14.0,12.0,0.0,1.0,11.0,11.0,7.0,0.0,2.0,3.0,8.0,7.0,24.0
14,1859021251.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15,1903804879.0,2.0,61.0,16.0,0.0,4.0,0.0,62.0,46.0,16.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,50.0,5.0,0.0,0.0,30.0,95.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,116.0,0.0,0.0,20.0,17.0,0.0,41.0,1.0,2.0,0.0,5.0,0.0,2.0,4.0,0.0,5.0,6.0,2.0,19.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,2.0,12.0,0.0,69.0,1.0,2.0,3.0,8.0,24.0,0.0,2.0,0.0,54.0,43.0,0.0,0.0,29.0,24.0,3.0,0.0,6.0,1.0,5.0,11.0,77.0
16,20449447.0,9.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,5.0
17,209446648.0,3.0,35.0,9.0,0.0,6.0,0.0,47.0,29.0,13.0,0.0,0.0,3.0,12.0,0.0,50.0,0.0,0.0,4.0,0.0,1.0,25.0,56.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,46.0,2.0,0.0,13.0,17.0,0.0,24.0,1.0,6.0,0.0,3.0,1.0,2.0,4.0,0.0,8.0,5.0,1.0,8.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,11.0,0.0,43.0,0.0,1.0,3.0,11.0,15.0,1.0,1.0,0.0,29.0,30.0,0.0,1.0,22.0,22.0,1.0,0.0,6.0,2.0,3.0,11.0,47.0
18,2193467582.0,0.0,2.0,2.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,3.0,2.0,0.0,7.0
19,2206147549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
