,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
10,114233257.0,0.0,2.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
11,117308191.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,12.0,22.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,8.0,9.0,6.0,0.0,98.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
12,118310418.0,1.0,7.0,4.0,3.0,0.0,18.0,13.0,1.0,1.0,2.0,1.0,0.0,16.0,0.0,1.0,5.0,9.0,2.0,3.0,3.0,1.0,0.0,9.0,8.0,2.0,1.0,0.0,1.0,5.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,7.0,2.0,0.0,0.0,4.0,7.0,4.0,0.0,1.0,0.0,17.0,1.0,2.0,11.0,4.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,3.0,4.0,3.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,13.0,1.0,10.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,18.0,0.0,2.0,0.0,3.0,3.0,4.0,1.0,0.0,6.0,1.0,1.0,0.0,7.0,4.0,8.0,1.0,4.0,1.0,3.0,0.0,2.0
13,118615417.0,2.0,64.0,56.0,77.0,0.0,84.0,116.0,3.0,3.0,6.0,6.0,16.0,0.0,0.0,2.0,28.0,9.0,3.0,17.0,22.0,4.0,6.0,175.0,44.0,30.0,3.0,1.0,11.0,98.0,79.0,14.0,24.0,2.0,2.0,12.0,10.0,10.0,26.0,3.0,37.0,9.0,1.0,1.0,7.0,39.0,12.0,8.0,6.0,4.0,153.0,9.0,4.0,41.0,51.0,31.0,7.0,40.0,11.0,21.0,0.0,1.0,2.0,25.0,3.0,2.0,8.0,1.0,9.0,18.0,13.0,109.0,1.0,22.0,7.0,21.0,3.0,3.0,25.0,1.0,40.0,27.0,145.0,3.0,21.0,2.0,0.0,37.0,1.0,3.0,1.0,2.0,0.0,2.0,12.0,75.0,4.0,9.0,4.0,0.0,36.0,2.0,5.0,30.0,27.0,3.0,14.0,3.0,14.0,54.0,76.0,3.0,1.0,14.0,3.0,7.0,0.0,42.0,26.0,54.0,11.0,61.0,2.0,36.0,0.0,14.0
14,1209017774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1224729361.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
16,128571928.0,1.0,21.0,6.0,10.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,17.0,4.0,9.0,1.0,0.0,24.0,10.0,16.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,22.0,1.0,0.0,12.0,16.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,9.0,1.0,1.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,2.0,31.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,0.0,22.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,13.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,10.0,1.0,30.0,0.0,1.0
17,1324686061.0,0.0,4.0,0.0,0.0,0.0,24.0,4.0,2.0,0.0,3.0,0.0,9.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,6.0,1.0,0.0,2.0,10.0,1.0,8.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,8.0,2.0,10.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,42.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
18,134902418.0,0.0,1.0,0.0,0.0,0.0,11.0,2.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,9.0,2.0,3.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,46.0,19.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,7.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
19,136153313.0,1.0,2.0,1.0,1.0,0.0,28.0,5.0,0.0,3.0,2.0,3.0,3.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,6.0,1.0,1.0,3.0,0.0,4.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,19.0,0.0,1.0,1.0,0.0,10.0,0.0,1.0,4.0,4.0,2.0,1.0,5.0,0.0,6.0,0.0,1.0,1.0,5.0,3.0,1.0,4.0,0.0,3.0,3.0,6.0,19.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,7.0,8.0,5.0,2.0,5.0,2.0,0.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,4.0,1.0,1.0,0.0,5.0,1.0,12.0,8.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0
