,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
20,3317015827.0,13.0,0.0,28.0,1.0,7.0,5.0,0.0,0.0,10.0,6.0,0.0,36.0,0.0,15.0,1.0,0.0,14.0,11.0,7.0,0.0,14.0,2.0,0.0,12.0,0.0,23.0,22.0,10.0,0.0,16.0,4.0,1.0,9.0,4.0,0.0,10.0,0.0,1.0,9.0,1.0,16.0,19.0,0.0,5.0,36.0,3.0,1.0,15.0,0.0,50.0,23.0,2.0,1.0,58.0,14.0,3.0,19.0,0.0,0.0,0.0,25.0,0.0,0.0,30.0,16.0,11.0,11.0,8.0,0.0,0.0,8.0,0.0,3.0,0.0,25.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,12.0,8.0,2.0,12.0,9.0,0.0,4.0,1.0,9.0,52.0,6.0,0.0,0.0,40.0,0.0,0.0,3.0,4.0,40.0,1.0,3.0,1.0,2.0,2.0,3.0,0.0,14.0,15.0,0.0,0.0,18.0,0.0,2.0,14.0,5.0,2.0,0.0,14.0,6.0,7.0,27.0,13.0,1.0,8.0,3.0,0.0
21,3320251608.0,18.0,0.0,29.0,2.0,11.0,4.0,0.0,0.0,1.0,5.0,0.0,23.0,0.0,11.0,0.0,0.0,45.0,14.0,8.0,14.0,0.0,1.0,0.0,7.0,0.0,14.0,13.0,5.0,0.0,1.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,5.0,8.0,0.0,12.0,13.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,17.0,24.0,1.0,0.0,18.0,10.0,4.0,16.0,0.0,0.0,0.0,14.0,0.0,0.0,43.0,9.0,10.0,6.0,8.0,0.0,0.0,9.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,25.0,11.0,0.0,14.0,9.0,0.0,0.0,0.0,5.0,19.0,6.0,0.0,0.0,25.0,0.0,0.0,1.0,7.0,12.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,23.0,12.0,0.0,0.0,17.0,0.0,1.0,12.0,12.0,2.0,0.0,10.0,6.0,7.0,19.0,11.0,1.0,7.0,6.0,0.0
22,3375208872.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,3.0,14.0,3.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,10.0,0.0,5.0,2.0,3.0,2.0,1.0,0.0,4.0,5.0,8.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,7.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
23,365618117.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,10.0,32.0,0.0,24.0,0.0,22.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,26.0,41.0,18.0,0.0,0.0,12.0,31.0,8.0,7.0,0.0,20.0,0.0,0.0,15.0,9.0,0.0,16.0,10.0,0.0,7.0,0.0,0.0,14.0,45.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0,19.0,13.0,0.0,0.0,0.0,1.0,0.0,16.0,16.0,0.0,6.0,0.0,5.0,0.0,6.0,22.0,0.0,0.0,2.0,3.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,0.0,0.0,20.0,8.0,38.0,5.0,0.0,1.0,0.0,0.0,0.0,20.0,40.0,0.0,3.0,7.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0
24,3769684214.0,31.0,0.0,39.0,7.0,9.0,6.0,1.0,1.0,21.0,9.0,0.0,78.0,0.0,35.0,4.0,0.0,18.0,38.0,14.0,12.0,7.0,2.0,0.0,0.0,0.0,84.0,49.0,7.0,4.0,3.0,14.0,12.0,13.0,7.0,3.0,8.0,0.0,4.0,40.0,1.0,28.0,332.0,5.0,5.0,55.0,19.0,1.0,38.0,0.0,56.0,50.0,15.0,20.0,117.0,27.0,4.0,62.0,1.0,0.0,0.0,41.0,0.0,0.0,35.0,54.0,41.0,64.0,16.0,2.0,0.0,38.0,0.0,2.0,0.0,5.0,1.0,3.0,26.0,0.0,0.0,0.0,6.0,0.0,32.0,18.0,1.0,33.0,24.0,0.0,4.0,3.0,23.0,30.0,17.0,0.0,0.0,89.0,10.0,0.0,3.0,3.0,77.0,0.0,5.0,2.0,5.0,13.0,4.0,0.0,26.0,16.0,0.0,10.0,34.0,0.0,4.0,11.0,5.0,8.0,0.0,26.0,17.0,14.0,59.0,31.0,2.0,22.0,3.0,2.0
25,4026867509.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,6.0,0.0,0.0,3.0,7.0,1.0,5.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
26,4090782444.0,39.0,0.0,85.0,6.0,21.0,7.0,1.0,0.0,9.0,11.0,0.0,152.0,0.0,70.0,1.0,0.0,36.0,58.0,20.0,23.0,14.0,0.0,0.0,84.0,0.0,0.0,60.0,11.0,2.0,1.0,4.0,7.0,41.0,12.0,0.0,0.0,0.0,9.0,43.0,0.0,50.0,74.0,1.0,1.0,128.0,9.0,0.0,50.0,0.0,94.0,62.0,3.0,5.0,158.0,49.0,8.0,119.0,0.0,0.0,0.0,69.0,0.0,0.0,95.0,61.0,55.0,80.0,32.0,0.0,0.0,53.0,0.0,4.0,0.0,6.0,1.0,1.0,20.0,0.0,0.0,0.0,13.0,2.0,46.0,21.0,0.0,59.0,27.0,0.0,2.0,2.0,84.0,64.0,17.0,0.0,0.0,139.0,0.0,0.0,3.0,6.0,90.0,0.0,4.0,0.0,4.0,18.0,1.0,0.0,43.0,32.0,0.0,5.0,91.0,0.0,2.0,30.0,11.0,8.0,0.0,52.0,17.0,39.0,86.0,69.0,2.0,44.0,5.0,0.0
27,439885517.0,51.0,1.0,62.0,11.0,16.0,5.0,0.0,0.0,5.0,11.0,0.0,83.0,1.0,52.0,3.0,0.0,26.0,37.0,16.0,22.0,13.0,0.0,0.0,49.0,0.0,60.0,0.0,15.0,2.0,0.0,1.0,3.0,34.0,9.0,1.0,6.0,1.0,4.0,26.0,1.0,46.0,61.0,2.0,4.0,66.0,4.0,1.0,28.0,0.0,58.0,61.0,5.0,4.0,98.0,30.0,7.0,46.0,1.0,0.0,0.0,39.0,0.0,0.0,65.0,36.0,59.0,37.0,24.0,0.0,2.0,38.0,0.0,4.0,0.0,5.0,0.0,1.0,15.0,0.0,0.0,0.0,14.0,0.0,28.0,15.0,0.0,28.0,22.0,0.0,2.0,1.0,18.0,39.0,13.0,0.0,0.0,92.0,1.0,0.0,1.0,6.0,69.0,1.0,4.0,3.0,2.0,8.0,1.0,0.0,36.0,33.0,1.0,5.0,49.0,0.0,2.0,23.0,12.0,4.0,0.0,40.0,13.0,22.0,60.0,37.0,2.0,22.0,3.0,2.0
28,447286009.0,8.0,0.0,11.0,3.0,9.0,3.0,0.0,0.0,1.0,7.0,0.0,13.0,0.0,12.0,0.0,0.0,7.0,15.0,7.0,10.0,5.0,0.0,0.0,7.0,0.0,11.0,15.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,0.0,0.0,0.0,6.0,8.0,0.0,13.0,12.0,0.0,1.0,17.0,0.0,0.0,9.0,0.0,10.0,13.0,2.0,0.0,17.0,7.0,4.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,11.0,6.0,7.0,7.0,0.0,1.0,8.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,11.0,9.0,0.0,11.0,11.0,0.0,0.0,0.0,4.0,11.0,5.0,0.0,0.0,17.0,1.0,0.0,1.0,5.0,9.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,12.0,7.0,0.0,1.0,7.0,0.0,1.0,8.0,5.0,2.0,0.0,10.0,5.0,7.0,13.0,16.0,2.0,8.0,4.0,0.0
29,4604990654.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,15.0,29.0,1.0,17.0,7.0,15.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,13.0,4.0,2.0,2.0,2.0,0.0,0.0,23.0,25.0,14.0,0.0,0.0,13.0,31.0,8.0,4.0,2.0,15.0,2.0,1.0,17.0,14.0,1.0,22.0,3.0,3.0,9.0,0.0,1.0,12.0,36.0,4.0,1.0,0.0,4.0,5.0,4.0,6.0,1.0,12.0,12.0,3.0,3.0,0.0,5.0,1.0,17.0,14.0,0.0,11.0,0.0,5.0,1.0,8.0,13.0,2.0,0.0,2.0,3.0,0.0,15.0,0.0,1.0,6.0,0.0,2.0,5.0,16.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,12.0,0.0,3.0,12.0,7.0,18.0,9.0,2.0,1.0,0.0,1.0,1.0,15.0,21.0,0.0,3.0,9.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0
30,463067353.0,0.0,5.0,3.0,1.0,0.0,0.0,26.0,22.0,54.0,2.0,31.0,9.0,32.0,0.0,3.0,0.0,0.0,11.0,0.0,16.0,1.0,3.0,26.0,3.0,4.0,1.0,0.0,0.0,23.0,0.0,68.0,19.0,0.0,0.0,23.0,86.0,9.0,20.0,0.0,39.0,1.0,0.0,28.0,17.0,1.0,36.0,6.0,3.0,14.0,0.0,0.0,25.0,96.0,20.0,2.0,0.0,7.0,7.0,4.0,10.0,1.0,29.0,18.0,2.0,3.0,0.0,9.0,1.0,36.0,23.0,0.0,11.0,0.0,5.0,0.0,9.0,31.0,3.0,0.0,2.0,3.0,0.0,30.0,0.0,1.0,10.0,0.0,1.0,3.0,37.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,25.0,0.0,2.0,29.0,9.0,37.0,10.0,0.0,1.0,0.0,0.0,1.0,28.0,41.0,0.0,3.0,16.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0
31,4631505318.0,0.0,7.0,7.0,2.0,2.0,1.0,23.0,25.0,71.0,0.0,37.0,13.0,44.0,0.0,5.0,0.0,1.0,13.0,0.0,4.0,0.0,6.0,41.0,14.0,15.0,4.0,1.0,1.0,25.0,68.0,0.0,48.0,0.0,0.0,35.0,102.0,7.0,48.0,5.0,47.0,1.0,2.0,62.0,14.0,3.0,54.0,29.0,6.0,17.0,0.0,0.0,40.0,170.0,18.0,3.0,0.0,12.0,8.0,4.0,13.0,8.0,34.0,20.0,3.0,10.0,4.0,9.0,3.0,48.0,34.0,5.0,19.0,0.0,6.0,2.0,9.0,46.0,3.0,0.0,2.0,4.0,0.0,41.0,0.0,2.0,11.0,7.0,5.0,94.0,54.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,43.0,0.0,30.0,0.0,6.0,44.0,13.0,81.0,13.0,1.0,3.0,0.0,0.0,0.0,66.0,82.0,0.0,3.0,28.0,0.0,1.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.0
32,4708796306.0,1.0,3.0,2.0,4.0,1.0,3.0,11.0,14.0,47.0,4.0,14.0,3.0,18.0,0.0,6.0,0.0,3.0,21.0,8.0,1.0,1.0,8.0,18.0,12.0,6.0,7.0,3.0,2.0,14.0,19.0,48.0,0.0,2.0,1.0,13.0,39.0,7.0,10.0,11.0,28.0,4.0,8.0,13.0,15.0,1.0,31.0,8.0,11.0,8.0,3.0,1.0,34.0,82.0,12.0,1.0,0.0,7.0,8.0,4.0,7.0,4.0,18.0,8.0,4.0,12.0,1.0,18.0,2.0,13.0,21.0,1.0,6.0,1.0,7.0,8.0,7.0,17.0,1.0,0.0,2.0,3.0,1.0,18.0,1.0,5.0,7.0,1.0,6.0,48.0,16.0,20.0,3.0,2.0,1.0,0.0,0.0,1.0,32.0,0.0,10.0,2.0,16.0,28.0,17.0,39.0,11.0,2.0,9.0,0.0,2.0,2.0,14.0,60.0,1.0,3.0,13.0,2.0,3.0,19.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,32.0
33,499587034.0,39.0,1.0,66.0,5.0,11.0,2.0,0.0,0.0,2.0,9.0,0.0,89.0,1.0,26.0,0.0,0.0,20.0,21.0,8.0,9.0,11.0,0.0,0.0,13.0,0.0,41.0,34.0,6.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,4.0,25.0,0.0,21.0,31.0,1.0,1.0,39.0,0.0,0.0,10.0,0.0,39.0,31.0,1.0,0.0,55.0,26.0,6.0,31.0,0.0,0.0,0.0,33.0,0.0,0.0,48.0,30.0,29.0,13.0,19.0,0.0,0.0,20.0,0.0,3.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,23.0,10.0,0.0,19.0,12.0,0.0,0.0,0.0,8.0,20.0,10.0,0.0,0.0,64.0,1.0,0.0,1.0,5.0,31.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,24.0,28.0,0.0,1.0,64.0,0.0,1.0,22.0,10.0,2.0,0.0,24.0,10.0,13.0,43.0,20.0,1.0,12.0,2.0,0.0
34,568062823.0,8.0,0.0,12.0,3.0,7.0,7.0,0.0,0.0,1.0,4.0,0.0,12.0,0.0,7.0,0.0,0.0,6.0,8.0,7.0,4.0,7.0,0.0,0.0,7.0,0.0,12.0,9.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,8.0,10.0,0.0,1.0,10.0,1.0,0.0,7.0,0.0,9.0,12.0,1.0,0.0,13.0,7.0,4.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,8.0,11.0,6.0,6.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,8.0,6.0,0.0,8.0,6.0,0.0,1.0,0.0,6.0,9.0,6.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0,8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,9.0,7.0,0.0,1.0,12.0,0.0,1.0,10.0,4.0,3.0,0.0,9.0,6.0,8.0,14.0,10.0,1.0,10.0,1.0,0.0
35,595130351.0,1.0,4.0,0.0,0.0,0.0,8.0,14.0,15.0,25.0,2.0,18.0,3.0,20.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,12.0,3.0,3.0,0.0,1.0,0.0,13.0,23.0,35.0,13.0,0.0,1.0,0.0,33.0,7.0,4.0,0.0,19.0,0.0,1.0,22.0,9.0,0.0,21.0,6.0,1.0,9.0,0.0,0.0,21.0,32.0,1.0,0.0,0.0,1.0,5.0,4.0,6.0,1.0,18.0,13.0,1.0,2.0,0.0,3.0,1.0,20.0,17.0,1.0,11.0,0.0,5.0,0.0,6.0,17.0,1.0,0.0,2.0,3.0,0.0,17.0,0.0,0.0,6.0,0.0,1.0,2.0,25.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,14.0,0.0,1.0,14.0,8.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,20.0,21.0,0.0,3.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0
36,630170420.0,1.0,5.0,13.0,3.0,0.0,2.0,29.0,22.0,133.0,1.0,38.0,9.0,87.0,0.0,10.0,0.0,0.0,21.0,5.0,10.0,0.0,3.0,31.0,8.0,7.0,0.0,6.0,0.0,31.0,86.0,102.0,39.0,1.0,0.0,33.0,0.0,7.0,19.0,2.0,79.0,1.0,2.0,63.0,19.0,2.0,44.0,10.0,5.0,17.0,0.0,0.0,64.0,182.0,17.0,0.0,0.0,5.0,10.0,3.0,14.0,8.0,34.0,22.0,1.0,15.0,0.0,25.0,0.0,45.0,39.0,3.0,13.0,0.0,6.0,4.0,8.0,47.0,1.0,0.0,2.0,3.0,0.0,40.0,0.0,6.0,47.0,13.0,2.0,11.0,40.0,10.0,18.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0,30.0,0.0,4.0,45.0,8.0,58.0,7.0,0.0,8.0,0.0,0.0,1.0,83.0,97.0,0.0,3.0,23.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,51.0
37,6.981818983931576e+17,0.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,11.0,0.0,7.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,1.0,0.0,8.0,9.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,6.0,0.0,9.0,2.0,0.0,5.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,4.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,7.0,6.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0,2.0,5.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
38,7.083963270681108e+17,1.0,1.0,6.0,3.0,9.0,0.0,3.0,2.0,27.0,2.0,7.0,11.0,14.0,7.0,3.0,0.0,5.0,11.0,5.0,1.0,5.0,0.0,7.0,4.0,5.0,9.0,4.0,6.0,4.0,20.0,48.0,10.0,4.0,1.0,4.0,19.0,2.0,0.0,1.0,8.0,6.0,3.0,9.0,1.0,11.0,13.0,5.0,3.0,2.0,3.0,3.0,6.0,58.0,15.0,4.0,1.0,14.0,1.0,0.0,1.0,8.0,5.0,5.0,9.0,4.0,4.0,5.0,7.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,2.0,5.0,8.0,4.0,0.0,6.0,5.0,7.0,7.0,3.0,4.0,8.0,1.0,0.0,0.0,7.0,8.0,0.0,8.0,1.0,5.0,9.0,1.0,19.0,1.0,2.0,2.0,0.0,5.0,5.0,2.0,22.0,3.0,0.0,7.0,1.0,2.0,2.0,2.0,6.0,1.0,7.0,7.0,8.0,0.0,5.0,0.0,9.0
39,7.239075256077189e+17,18.0,0.0,43.0,6.0,13.0,5.0,1.0,0.0,14.0,9.0,0.0,48.0,0.0,20.0,2.0,0.0,11.0,24.0,11.0,9.0,8.0,1.0,0.0,40.0,0.0,43.0,26.0,8.0,2.0,0.0,5.0,11.0,25.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,22.0,38.0,4.0,5.0,28.0,8.0,0.0,24.0,0.0,23.0,23.0,10.0,12.0,66.0,17.0,7.0,28.0,0.0,0.0,0.0,29.0,0.0,0.0,31.0,32.0,33.0,20.0,13.0,1.0,1.0,23.0,0.0,4.0,0.0,6.0,0.0,0.0,46.0,0.0,0.0,0.0,9.0,2.0,17.0,11.0,0.0,19.0,15.0,0.0,2.0,0.0,12.0,16.0,11.0,0.0,0.0,52.0,2.0,0.0,3.0,6.0,42.0,0.0,6.0,2.0,4.0,6.0,2.0,0.0,19.0,16.0,0.0,7.0,21.0,0.0,3.0,17.0,8.0,7.0,0.0,19.0,11.0,12.0,63.0,18.0,2.0,23.0,3.0,0.0
40,7.264656306150482e+17,0.0,15.0,1.0,0.0,0.0,0.0,19.0,9.0,39.0,0.0,28.0,2.0,33.0,0.0,4.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,20.0,1.0,2.0,0.0,1.0,0.0,15.0,39.0,47.0,28.0,0.0,0.0,19.0,79.0,5.0,8.0,0.0,0.0,1.0,0.0,57.0,17.0,0.0,23.0,7.0,2.0,27.0,0.0,0.0,17.0,78.0,1.0,0.0,0.0,2.0,7.0,3.0,26.0,1.0,23.0,13.0,0.0,0.0,0.0,2.0,0.0,30.0,18.0,0.0,7.0,0.0,5.0,3.0,7.0,37.0,0.0,0.0,7.0,11.0,0.0,25.0,1.0,1.0,12.0,0.0,0.0,9.0,50.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,22.0,0.0,1.0,19.0,9.0,36.0,6.0,0.0,3.0,0.0,0.0,0.0,113.0,44.0,0.0,4.0,17.0,1.0,0.0,11.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,35.0
41,7.27385453553406e+17,23.0,1.0,41.0,8.0,20.0,4.0,0.0,0.0,8.0,9.0,0.0,69.0,0.0,34.0,0.0,0.0,18.0,41.0,18.0,16.0,12.0,2.0,0.0,28.0,0.0,50.0,46.0,13.0,2.0,1.0,1.0,4.0,21.0,8.0,0.0,1.0,0.0,6.0,22.0,1.0,0.0,46.0,2.0,6.0,62.0,4.0,0.0,33.0,0.0,28.0,32.0,3.0,5.0,87.0,15.0,7.0,62.0,0.0,0.0,0.0,34.0,0.0,1.0,59.0,29.0,19.0,24.0,20.0,0.0,0.0,21.0,0.0,4.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,28.0,18.0,0.0,22.0,25.0,0.0,4.0,1.0,21.0,40.0,13.0,0.0,0.0,68.0,1.0,0.0,2.0,6.0,35.0,1.0,4.0,2.0,6.0,8.0,3.0,0.0,30.0,16.0,1.0,6.0,39.0,0.0,3.0,16.0,10.0,8.0,0.0,33.0,13.0,39.0,49.0,44.0,2.0,26.0,3.0,0.0
42,7.30995486744662e+17,44.0,0.0,60.0,9.0,17.0,7.0,0.0,1.0,8.0,14.0,1.0,91.0,0.0,41.0,0.0,0.0,29.0,35.0,18.0,19.0,13.0,4.0,0.0,332.0,0.0,74.0,61.0,12.0,1.0,0.0,2.0,8.0,31.0,10.0,1.0,2.0,0.0,3.0,38.0,0.0,46.0,0.0,1.0,8.0,64.0,4.0,0.0,37.0,0.0,52.0,68.0,6.0,8.0,123.0,35.0,8.0,59.0,0.0,0.0,0.0,49.0,0.0,0.0,56.0,45.0,51.0,48.0,22.0,1.0,0.0,47.0,0.0,4.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,28.0,21.0,0.0,32.0,23.0,0.0,5.0,0.0,24.0,38.0,23.0,0.0,0.0,100.0,3.0,0.0,2.0,6.0,78.0,0.0,7.0,3.0,5.0,10.0,7.0,0.0,37.0,28.0,0.0,6.0,43.0,0.0,3.0,23.0,13.0,12.0,1.0,35.0,23.0,23.0,63.0,36.0,2.0,23.0,5.0,0.0
43,7.330086175913452e+17,0.0,12.0,1.0,0.0,1.0,0.0,19.0,19.0,54.0,0.0,33.0,3.0,43.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,15.0,5.0,4.0,1.0,2.0,0.0,17.0,28.0,62.0,13.0,1.0,0.0,22.0,63.0,5.0,9.0,4.0,57.0,2.0,1.0,0.0,23.0,2.0,32.0,7.0,1.0,22.0,1.0,1.0,24.0,70.0,2.0,1.0,0.0,3.0,7.0,3.0,21.0,3.0,23.0,17.0,1.0,6.0,0.0,2.0,1.0,56.0,22.0,4.0,9.0,0.0,6.0,0.0,8.0,37.0,1.0,0.0,11.0,15.0,1.0,21.0,0.0,0.0,12.0,0.0,1.0,2.0,63.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,27.0,0.0,2.0,15.0,8.0,36.0,8.0,0.0,5.0,0.0,1.0,2.0,76.0,49.0,0.0,3.0,27.0,1.0,1.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,29.0
44,753419520.0,0.0,6.0,2.0,5.0,1.0,3.0,7.0,9.0,30.0,4.0,13.0,6.0,14.0,1.0,3.0,0.0,1.0,16.0,2.0,5.0,0.0,10.0,9.0,5.0,2.0,1.0,4.0,1.0,14.0,17.0,14.0,15.0,1.0,1.0,9.0,19.0,6.0,1.0,5.0,17.0,6.0,8.0,23.0,0.0,2.0,22.0,3.0,7.0,11.0,4.0,2.0,14.0,30.0,29.0,2.0,0.0,3.0,5.0,3.0,10.0,4.0,13.0,12.0,4.0,15.0,1.0,10.0,1.0,34.0,11.0,2.0,7.0,1.0,5.0,20.0,6.0,15.0,1.0,0.0,8.0,11.0,2.0,8.0,1.0,2.0,14.0,1.0,2.0,2.0,61.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,0.0,17.0,0.0,10.0,10.0,18.0,13.0,12.0,1.0,32.0,0.0,2.0,2.0,20.0,25.0,1.0,3.0,10.0,3.0,2.0,17.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,13.0
45,7.655789406351606e+17,43.0,0.0,87.0,7.0,23.0,7.0,1.0,0.0,3.0,13.0,0.0,146.0,0.0,75.0,0.0,0.0,51.0,59.0,18.0,36.0,21.0,0.0,0.0,55.0,0.0,128.0,66.0,17.0,1.0,1.0,3.0,1.0,39.0,10.0,0.0,2.0,0.0,11.0,28.0,0.0,62.0,64.0,2.0,2.0,0.0,4.0,0.0,43.0,0.0,106.0,78.0,2.0,2.0,152.0,42.0,8.0,111.0,0.0,0.0,0.0,67.0,0.0,0.0,130.0,63.0,57.0,47.0,29.0,1.0,0.0,53.0,0.0,4.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,0.0,45.0,26.0,0.0,63.0,22.0,0.0,1.0,0.0,39.0,116.0,21.0,0.0,0.0,168.0,0.0,0.0,1.0,6.0,85.0,0.0,2.0,1.0,1.0,12.0,0.0,0.0,47.0,40.0,0.0,1.0,76.0,0.0,1.0,27.0,12.0,3.0,0.0,54.0,21.0,55.0,97.0,94.0,2.0,49.0,5.0,1.0
