,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
10,11907542.0,2.0,6.0,2.0,8.0,0.0,5.0,0.0,7.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,7.0,0.0,1.0,3.0,5.0,3.0,6.0,1.0,2.0,0.0,2.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,6.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,8.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,0.0,10.0,5.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0
11,121959496.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
12,122425883.0,2.0,1.0,1.0,37.0,0.0,1.0,1.0,26.0,8.0,3.0,1.0,0.0,8.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,2.0,162.0,1.0,7.0,14.0,69.0,6.0,2.0,11.0,4.0,69.0,0.0,2.0,6.0,3.0,1.0,5.0,1.0,1.0,0.0,3.0,27.0,2.0,1.0,3.0,20.0,1.0,0.0,5.0,28.0,10.0,4.0,0.0,2.0,1.0,61.0,7.0,1.0,3.0,2.0,1.0,17.0,0.0,63.0,3.0,7.0,56.0,0.0,0.0,0.0,12.0,3.0,4.0,0.0,104.0,1.0,27.0,39.0,2.0,10.0,0.0,10.0,0.0,5.0,0.0,3.0,2.0,0.0,7.0,157.0,2.0,1.0,1.0,83.0,0.0,3.0,6.0,5.0,1.0,4.0,1.0,7.0,0.0,0.0,3.0,182.0,0.0,0.0,0.0,2.0,7.0,3.0,3.0,1.0,3.0,113.0,8.0,0.0,3.0,0.0,29.0,7.0,2.0,41.0,0.0,3.0,0.0,6.0,57.0,5.0,5.0,2.0,4.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,13.0,3.0,16.0,17.0,2.0,4.0,66.0,7.0,3.0,10.0,2.0,8.0,3.0,0.0,0.0
13,123907301.0,6.0,23.0,5.0,19.0,1.0,8.0,0.0,40.0,29.0,1.0,0.0,8.0,0.0,4.0,0.0,5.0,4.0,31.0,10.0,0.0,10.0,6.0,10.0,11.0,6.0,8.0,0.0,0.0,10.0,22.0,32.0,4.0,9.0,6.0,24.0,0.0,1.0,3.0,5.0,5.0,18.0,1.0,2.0,0.0,7.0,23.0,2.0,5.0,5.0,3.0,11.0,4.0,0.0,41.0,3.0,1.0,0.0,5.0,4.0,6.0,2.0,8.0,4.0,0.0,3.0,17.0,0.0,1.0,0.0,22.0,10.0,0.0,1.0,0.0,5.0,0.0,22.0,0.0,9.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,1.0,6.0,13.0,3.0,5.0,20.0,0.0,0.0,1.0,5.0,0.0,4.0,23.0,1.0,9.0,0.0,1.0,21.0,0.0,6.0,6.0,5.0,0.0,1.0,0.0,5.0,2.0,5.0,12.0,2.0,17.0,3.0,1.0,0.0,2.0,0.0,11.0,21.0,0.0,6.0,0.0,2.0,3.0,2.0,6.0,3.0,2.0,11.0,8.0,0.0,34.0,0.0,3.0,5.0,0.0,0.0,1.0,13.0,5.0,1.0,3.0,1.0,11.0,0.0,3.0,0.0,19.0,2.0,8.0,0.0,2.0
14,124958094.0,3.0,11.0,1.0,3.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,5.0,7.0,16.0,2.0,0.0,2.0,5.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0,3.0,12.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,12.0,0.0,4.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,13.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,3.0,2.0,18.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,15.0,1.0,3.0,0.0,0.0
15,126832007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16,1338772176.0,2.0,5.0,0.0,6.0,1.0,2.0,0.0,13.0,9.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,8.0,10.0,12.0,7.0,2.0,1.0,6.0,0.0,1.0,3.0,8.0,11.0,1.0,3.0,2.0,9.0,0.0,1.0,3.0,1.0,2.0,5.0,0.0,3.0,0.0,4.0,9.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,5.0,4.0,24.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,10.0,12.0,0.0,6.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,4.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,4.0,3.0,3.0,25.0,0.0
17,134528451.0,1.0,6.0,2.0,4.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,3.0,4.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0
18,1385113170.0,4.0,24.0,5.0,71.0,0.0,6.0,0.0,79.0,24.0,2.0,1.0,2.0,31.0,3.0,0.0,1.0,3.0,0.0,6.0,0.0,5.0,6.0,8.0,11.0,1.0,11.0,1.0,1.0,8.0,10.0,58.0,2.0,6.0,3.0,34.0,0.0,2.0,5.0,6.0,2.0,13.0,5.0,4.0,1.0,10.0,37.0,1.0,2.0,11.0,5.0,9.0,1.0,3.0,36.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0,2.0,13.0,0.0,5.0,0.0,11.0,4.0,0.0,3.0,1.0,5.0,1.0,17.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,21.0,0.0,5.0,18.0,1.0,3.0,29.0,1.0,0.0,1.0,3.0,0.0,1.0,43.0,7.0,10.0,0.0,0.0,51.0,4.0,3.0,15.0,2.0,1.0,1.0,0.0,9.0,0.0,3.0,10.0,2.0,28.0,2.0,1.0,0.0,1.0,0.0,13.0,12.0,0.0,8.0,0.0,1.0,0.0,1.0,5.0,9.0,2.0,7.0,7.0,0.0,67.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,3.0,0.0,1.0,0.0,11.0,7.0,0.0,0.0,21.0,5.0,11.0,0.0,1.0
19,140650434.0,3.0,18.0,19.0,12.0,1.0,10.0,0.0,14.0,15.0,4.0,0.0,2.0,10.0,2.0,0.0,3.0,2.0,6.0,0.0,2.0,9.0,4.0,8.0,10.0,6.0,7.0,0.0,0.0,4.0,19.0,9.0,11.0,4.0,9.0,39.0,0.0,0.0,6.0,11.0,8.0,19.0,1.0,4.0,0.0,9.0,14.0,5.0,4.0,0.0,2.0,13.0,2.0,2.0,23.0,1.0,1.0,0.0,4.0,4.0,5.0,2.0,5.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,37.0,7.0,0.0,2.0,0.0,8.0,0.0,25.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,1.0,5.0,0.0,13.0,0.0,12.0,12.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,7.0,8.0,2.0,1.0,1.0,9.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,27.0,5.0,11.0,4.0,2.0,0.0,2.0,0.0,16.0,21.0,1.0,5.0,0.0,1.0,10.0,4.0,8.0,3.0,1.0,8.0,18.0,0.0,8.0,0.0,7.0,4.0,0.0,0.0,1.0,12.0,3.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,9.0,3.0,32.0,0.0,0.0
