,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
10,121127922.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,10.0,11.0,0.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,24.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,7.0,1.0,2.0,15.0,3.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
11,122550241.0,0.0,3.0,2.0,1.0,1.0,5.0,8.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,11.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,7.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
12,123567384.0,0.0,0.0,27.0,0.0,51.0,1.0,36.0,4.0,0.0,10.0,0.0,0.0,13.0,0.0,24.0,0.0,0.0,7.0,0.0,44.0,0.0,15.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,1.0,28.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,33.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,0.0,13.0,26.0,0.0,1.0,0.0,1.0,0.0,23.0,12.0,1.0,0.0,0.0,55.0,13.0,0.0,9.0,21.0,16.0,25.0,27.0,7.0,0.0,0.0,2.0,19.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,95.0,0.0
13,126591999.0,0.0,10.0,3.0,1.0,5.0,8.0,17.0,2.0,2.0,11.0,3.0,13.0,0.0,6.0,10.0,2.0,0.0,2.0,4.0,6.0,5.0,4.0,3.0,14.0,0.0,0.0,6.0,10.0,0.0,16.0,4.0,14.0,0.0,2.0,9.0,6.0,6.0,3.0,4.0,1.0,1.0,7.0,8.0,1.0,0.0,9.0,4.0,31.0,1.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,15.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,12.0,1.0,1.0,16.0,1.0,10.0,1.0,8.0,0.0,13.0,7.0,6.0,3.0,6.0,5.0,4.0,5.0,12.0,4.0,3.0,25.0,10.0,2.0,0.0,0.0,10.0,34.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,20.0,0.0
14,134382406.0,1.0,4.0,0.0,3.0,0.0,5.0,9.0,0.0,15.0,0.0,2.0,0.0,6.0,0.0,2.0,1.0,119.0,2.0,1.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,0.0,61.0,0.0,7.0,0.0,9.0,0.0,3.0,3.0,9.0,4.0,4.0,10.0,1.0,3.0,1.0,10.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,12.0,15.0,4.0,1.0,1.0,3.0,2.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,1.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,4.0,12.0,13.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0
15,137409988.0,0.0,0.0,4.0,0.0,17.0,1.0,10.0,4.0,0.0,32.0,1.0,24.0,10.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,4.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,26.0,5.0,1.0,0.0,0.0,11.0,4.0,0.0,8.0,7.0,3.0,15.0,20.0,3.0,0.0,0.0,2.0,8.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0
16,14152801.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
17,141965350.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
18,14421065.0,0.0,2.0,11.0,1.0,4.0,8.0,23.0,3.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,8.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,7.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,50.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,4.0,2.0,1.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
19,145375402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
