,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
44,9.001591328120504e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,9.194460490385981e+17,9.0,17.0,1.0,4.0,4.0,5.0,13.0,3.0,29.0,10.0,6.0,17.0,8.0,4.0,3.0,26.0,20.0,15.0,3.0,6.0,6.0,4.0,1.0,46.0,9.0,8.0,19.0,9.0,23.0,10.0,38.0,9.0,2.0,25.0,16.0,13.0,20.0,29.0,21.0,9.0,10.0,2.0,2.0,0.0,0.0,0.0,4.0,14.0,4.0,9.0,13.0,6.0,8.0,5.0,0.0,29.0,2.0,21.0,7.0,4.0,12.0,5.0,3.0,8.0,5.0,7.0,49.0,1.0,10.0,0.0,17.0
46,9.209316570702316e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,9.220917812855398e+17,6.0,10.0,6.0,11.0,3.0,8.0,7.0,5.0,12.0,11.0,8.0,11.0,8.0,6.0,5.0,6.0,13.0,14.0,7.0,9.0,6.0,4.0,2.0,9.0,12.0,10.0,14.0,10.0,12.0,12.0,14.0,8.0,6.0,12.0,11.0,13.0,11.0,9.0,6.0,12.0,10.0,3.0,3.0,0.0,4.0,0.0,0.0,11.0,10.0,8.0,10.0,6.0,11.0,6.0,0.0,15.0,4.0,10.0,11.0,8.0,12.0,9.0,7.0,10.0,6.0,9.0,12.0,1.0,13.0,1.0,10.0
48,9.239370897957683e+17,19.0,39.0,7.0,21.0,4.0,10.0,20.0,8.0,50.0,31.0,25.0,31.0,17.0,12.0,25.0,32.0,46.0,29.0,11.0,23.0,8.0,7.0,8.0,17.0,28.0,28.0,45.0,28.0,46.0,30.0,43.0,16.0,8.0,53.0,34.0,49.0,42.0,21.0,33.0,17.0,26.0,4.0,9.0,0.0,14.0,0.0,11.0,0.0,13.0,32.0,17.0,20.0,33.0,16.0,0.0,48.0,13.0,28.0,44.0,20.0,34.0,16.0,8.0,24.0,16.0,25.0,42.0,2.0,37.0,2.0,24.0
49,9.241248115713147e+17,10.0,17.0,5.0,10.0,5.0,16.0,14.0,5.0,22.0,20.0,12.0,19.0,9.0,8.0,11.0,18.0,21.0,15.0,9.0,10.0,6.0,5.0,4.0,11.0,18.0,21.0,26.0,16.0,14.0,16.0,34.0,13.0,5.0,27.0,27.0,22.0,21.0,11.0,14.0,12.0,13.0,4.0,4.0,0.0,4.0,0.0,10.0,13.0,0.0,15.0,16.0,8.0,18.0,9.0,0.0,28.0,4.0,23.0,15.0,10.0,15.0,11.0,9.0,13.0,9.0,13.0,22.0,1.0,27.0,1.0,14.0
50,9.270738503275684e+17,25.0,47.0,6.0,13.0,4.0,14.0,34.0,8.0,59.0,33.0,26.0,28.0,11.0,12.0,14.0,33.0,59.0,28.0,11.0,19.0,8.0,8.0,6.0,19.0,22.0,32.0,63.0,25.0,36.0,35.0,59.0,16.0,7.0,42.0,36.0,48.0,43.0,36.0,37.0,14.0,31.0,4.0,5.0,0.0,9.0,0.0,8.0,32.0,15.0,0.0,11.0,18.0,29.0,12.0,0.0,71.0,6.0,29.0,27.0,16.0,30.0,16.0,7.0,17.0,12.0,21.0,43.0,2.0,37.0,2.0,24.0
51,9.284780241184276e+17,14.0,19.0,4.0,10.0,5.0,19.0,13.0,7.0,29.0,11.0,16.0,22.0,9.0,9.0,9.0,24.0,27.0,22.0,11.0,12.0,6.0,9.0,5.0,15.0,25.0,23.0,22.0,13.0,22.0,19.0,34.0,10.0,5.0,37.0,20.0,27.0,23.0,7.0,19.0,14.0,10.0,3.0,4.0,0.0,13.0,0.0,10.0,17.0,16.0,11.0,0.0,6.0,18.0,8.0,0.0,27.0,6.0,28.0,16.0,11.0,15.0,13.0,6.0,17.0,8.0,10.0,23.0,2.0,15.0,2.0,11.0
52,9.364354574742733e+17,9.0,21.0,5.0,13.0,4.0,7.0,15.0,5.0,39.0,22.0,15.0,28.0,16.0,9.0,5.0,23.0,84.0,18.0,4.0,8.0,6.0,3.0,4.0,12.0,21.0,24.0,39.0,17.0,25.0,22.0,41.0,14.0,4.0,33.0,19.0,27.0,21.0,19.0,24.0,13.0,19.0,2.0,1.0,0.0,6.0,0.0,6.0,20.0,8.0,18.0,6.0,0.0,30.0,13.0,0.0,38.0,4.0,30.0,19.0,9.0,23.0,6.0,3.0,26.0,13.0,26.0,25.0,2.0,28.0,2.0,22.0
53,9.365056564204012e+17,19.0,54.0,8.0,19.0,5.0,13.0,70.0,10.0,93.0,36.0,26.0,42.0,16.0,52.0,19.0,30.0,64.0,40.0,11.0,20.0,9.0,6.0,8.0,16.0,40.0,38.0,116.0,24.0,97.0,45.0,94.0,28.0,8.0,61.0,44.0,76.0,40.0,31.0,25.0,21.0,32.0,3.0,4.0,0.0,8.0,0.0,11.0,33.0,18.0,29.0,18.0,30.0,0.0,15.0,0.0,107.0,6.0,84.0,35.0,25.0,46.0,19.0,10.0,33.0,15.0,40.0,66.0,2.0,54.0,2.0,39.0
54,9.36557291595219e+17,8.0,14.0,3.0,12.0,5.0,7.0,7.0,5.0,24.0,13.0,14.0,17.0,10.0,6.0,6.0,17.0,17.0,13.0,5.0,10.0,6.0,4.0,1.0,11.0,13.0,23.0,21.0,12.0,11.0,15.0,25.0,9.0,6.0,19.0,14.0,18.0,14.0,16.0,12.0,9.0,13.0,4.0,3.0,0.0,5.0,0.0,6.0,16.0,9.0,12.0,8.0,13.0,15.0,0.0,0.0,23.0,6.0,18.0,14.0,9.0,14.0,8.0,6.0,13.0,38.0,15.0,20.0,2.0,16.0,2.0,14.0
55,9.378316829623747e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,9.389676328326349e+17,92.0,121.0,7.0,24.0,7.0,21.0,136.0,13.0,210.0,85.0,59.0,68.0,17.0,40.0,25.0,89.0,139.0,92.0,17.0,64.0,14.0,17.0,7.0,52.0,68.0,100.0,168.0,40.0,129.0,101.0,220.0,51.0,8.0,109.0,71.0,121.0,76.0,99.0,50.0,29.0,67.0,4.0,5.0,0.0,29.0,0.0,15.0,48.0,28.0,71.0,27.0,38.0,107.0,23.0,0.0,0.0,6.0,126.0,54.0,47.0,106.0,37.0,13.0,75.0,23.0,60.0,130.0,2.0,107.0,2.0,55.0
57,9.481604879039898e+17,4.0,6.0,2.0,6.0,2.0,4.0,5.0,5.0,6.0,2.0,6.0,6.0,7.0,4.0,7.0,3.0,6.0,6.0,5.0,5.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,8.0,5.0,6.0,6.0,5.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,0.0,2.0,0.0,4.0,13.0,4.0,6.0,6.0,4.0,6.0,6.0,0.0,6.0,0.0,6.0,9.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,2.0,5.0,2.0,5.0
58,9.481637402092626e+17,48.0,62.0,8.0,14.0,7.0,28.0,111.0,14.0,102.0,39.0,24.0,40.0,14.0,40.0,12.0,77.0,90.0,69.0,9.0,31.0,8.0,4.0,5.0,42.0,35.0,78.0,85.0,37.0,97.0,49.0,155.0,37.0,6.0,68.0,61.0,48.0,61.0,72.0,43.0,19.0,27.0,4.0,7.0,0.0,21.0,0.0,10.0,28.0,23.0,29.0,28.0,30.0,84.0,18.0,0.0,126.0,6.0,0.0,31.0,32.0,53.0,20.0,10.0,42.0,18.0,20.0,62.0,2.0,37.0,2.0,22.0
59,9.524989480479621e+17,30.0,52.0,7.0,18.0,5.0,15.0,29.0,9.0,48.0,34.0,27.0,34.0,16.0,14.0,23.0,26.0,43.0,36.0,12.0,24.0,9.0,7.0,5.0,19.0,30.0,37.0,47.0,21.0,35.0,36.0,48.0,21.0,8.0,40.0,31.0,48.0,32.0,23.0,17.0,15.0,25.0,4.0,6.0,0.0,7.0,0.0,11.0,44.0,15.0,27.0,16.0,19.0,35.0,14.0,0.0,54.0,9.0,31.0,0.0,24.0,34.0,19.0,10.0,28.0,14.0,26.0,44.0,2.0,35.0,2.0,25.0
60,9.546024210277089e+17,31.0,41.0,3.0,12.0,2.0,9.0,35.0,9.0,54.0,21.0,21.0,19.0,8.0,15.0,12.0,16.0,32.0,33.0,7.0,28.0,7.0,7.0,5.0,16.0,16.0,28.0,40.0,12.0,43.0,30.0,41.0,22.0,4.0,31.0,31.0,37.0,24.0,30.0,16.0,14.0,23.0,3.0,4.0,0.0,4.0,0.0,8.0,20.0,10.0,16.0,11.0,9.0,25.0,9.0,0.0,47.0,5.0,32.0,24.0,0.0,28.0,16.0,9.0,23.0,9.0,11.0,38.0,1.0,21.0,1.0,13.0
61,9.54984941653078e+17,43.0,64.0,5.0,17.0,4.0,21.0,38.0,7.0,145.0,52.0,25.0,40.0,12.0,18.0,17.0,34.0,91.0,49.0,7.0,64.0,12.0,11.0,3.0,21.0,39.0,43.0,76.0,26.0,55.0,43.0,107.0,31.0,7.0,75.0,39.0,74.0,38.0,30.0,26.0,18.0,27.0,4.0,5.0,0.0,12.0,0.0,12.0,34.0,15.0,30.0,15.0,23.0,46.0,14.0,0.0,106.0,5.0,53.0,34.0,28.0,0.0,23.0,11.0,34.0,14.0,30.0,60.0,1.0,54.0,1.0,29.0
62,9.572305189190861e+17,19.0,32.0,4.0,9.0,5.0,13.0,21.0,9.0,38.0,13.0,18.0,16.0,7.0,14.0,12.0,11.0,30.0,23.0,8.0,22.0,10.0,6.0,1.0,17.0,16.0,23.0,27.0,13.0,23.0,32.0,31.0,16.0,6.0,22.0,23.0,24.0,20.0,12.0,10.0,14.0,16.0,3.0,6.0,0.0,5.0,0.0,9.0,16.0,11.0,16.0,13.0,6.0,19.0,8.0,0.0,37.0,5.0,20.0,19.0,16.0,23.0,0.0,12.0,16.0,8.0,11.0,31.0,1.0,15.0,1.0,11.0
63,9.574421154866954e+17,5.0,12.0,4.0,8.0,3.0,5.0,6.0,6.0,13.0,8.0,35.0,10.0,5.0,5.0,12.0,5.0,11.0,12.0,5.0,10.0,4.0,3.0,2.0,8.0,10.0,13.0,12.0,8.0,8.0,15.0,12.0,8.0,5.0,11.0,10.0,12.0,9.0,5.0,6.0,9.0,9.0,3.0,6.0,0.0,3.0,0.0,7.0,8.0,9.0,7.0,6.0,3.0,10.0,6.0,0.0,13.0,4.0,10.0,10.0,9.0,11.0,12.0,0.0,10.0,6.0,8.0,13.0,1.0,14.0,0.0,6.0
64,9.598611069520814e+17,28.0,44.0,5.0,18.0,4.0,11.0,36.0,10.0,57.0,34.0,17.0,25.0,12.0,14.0,10.0,26.0,52.0,40.0,10.0,24.0,9.0,4.0,6.0,19.0,33.0,35.0,54.0,17.0,41.0,32.0,65.0,23.0,8.0,35.0,28.0,48.0,25.0,26.0,8.0,20.0,26.0,3.0,4.0,0.0,8.0,0.0,10.0,24.0,13.0,17.0,17.0,26.0,33.0,13.0,0.0,75.0,6.0,42.0,28.0,23.0,34.0,16.0,10.0,0.0,13.0,29.0,39.0,2.0,39.0,2.0,23.0
65,9.600127834410025e+17,8.0,14.0,3.0,12.0,5.0,7.0,7.0,5.0,24.0,13.0,14.0,17.0,10.0,6.0,6.0,17.0,17.0,13.0,5.0,10.0,6.0,4.0,1.0,11.0,13.0,23.0,21.0,12.0,11.0,15.0,25.0,9.0,6.0,19.0,14.0,18.0,14.0,16.0,12.0,9.0,13.0,4.0,3.0,0.0,5.0,0.0,6.0,16.0,9.0,12.0,8.0,13.0,15.0,38.0,0.0,23.0,6.0,18.0,14.0,9.0,14.0,8.0,6.0,13.0,0.0,15.0,20.0,2.0,16.0,2.0,14.0
66,9.601006495002092e+17,8.0,22.0,6.0,20.0,5.0,7.0,10.0,5.0,43.0,28.0,15.0,37.0,16.0,7.0,7.0,14.0,39.0,22.0,7.0,13.0,8.0,3.0,7.0,12.0,39.0,23.0,55.0,21.0,20.0,24.0,54.0,10.0,7.0,44.0,19.0,40.0,24.0,20.0,14.0,16.0,22.0,3.0,2.0,0.0,7.0,0.0,9.0,25.0,13.0,21.0,10.0,26.0,40.0,15.0,0.0,60.0,5.0,20.0,26.0,11.0,30.0,11.0,8.0,29.0,15.0,0.0,35.0,2.0,47.0,2.0,33.0
67,9.601021307144888e+17,41.0,102.0,8.0,20.0,7.0,16.0,55.0,12.0,129.0,54.0,37.0,51.0,16.0,27.0,19.0,59.0,86.0,60.0,13.0,43.0,14.0,9.0,7.0,63.0,49.0,63.0,97.0,33.0,81.0,77.0,130.0,30.0,8.0,83.0,60.0,97.0,48.0,59.0,45.0,23.0,53.0,4.0,4.0,0.0,49.0,0.0,12.0,42.0,22.0,43.0,23.0,25.0,66.0,20.0,0.0,130.0,6.0,62.0,44.0,38.0,60.0,31.0,13.0,39.0,20.0,35.0,0.0,2.0,53.0,2.0,41.0
68,9.603491752998339e+17,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0
69,9.604469008088187e+17,20.0,44.0,9.0,22.0,6.0,15.0,24.0,9.0,70.0,60.0,24.0,49.0,15.0,13.0,11.0,31.0,69.0,38.0,16.0,20.0,10.0,10.0,8.0,18.0,44.0,36.0,94.0,28.0,37.0,44.0,77.0,17.0,8.0,64.0,34.0,71.0,38.0,27.0,24.0,20.0,36.0,3.0,3.0,0.0,10.0,0.0,13.0,37.0,27.0,37.0,15.0,28.0,54.0,16.0,0.0,107.0,5.0,37.0,35.0,21.0,54.0,15.0,14.0,39.0,16.0,47.0,53.0,2.0,0.0,3.0,47.0
70,9.604937429174845e+17,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0
71,9.618102249684746e+17,9.0,26.0,7.0,19.0,6.0,7.0,16.0,8.0,41.0,28.0,15.0,39.0,16.0,8.0,7.0,22.0,44.0,22.0,8.0,12.0,10.0,4.0,5.0,23.0,26.0,23.0,49.0,23.0,26.0,28.0,52.0,13.0,7.0,39.0,19.0,33.0,31.0,27.0,17.0,17.0,25.0,3.0,2.0,0.0,17.0,0.0,10.0,24.0,14.0,24.0,11.0,22.0,39.0,14.0,0.0,55.0,5.0,22.0,25.0,13.0,29.0,11.0,6.0,23.0,14.0,33.0,41.0,2.0,47.0,2.0,0.0
