,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
20,157496596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,163277484.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
22,166478864.0,3.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,6.0,14.0,13.0,9.0,0.0,1.0,18.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,16.0,4.0,1.0,1.0,3.0,12.0,2.0,20.0,2.0,6.0,3.0,8.0,5.0,1.0,3.0,5.0,7.0,0.0,17.0,0.0,0.0,5.0,7.0,1.0,1.0,11.0,5.0,3.0,4.0,6.0,52.0,1.0,1.0,28.0,6.0,1.0,4.0,0.0,1.0,1.0,3.0,4.0,16.0,7.0,2.0,1.0,3.0,3.0,2.0,13.0,4.0,1.0,0.0,9.0,2.0,7.0,4.0,0.0,0.0,1.0,13.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,16.0,7.0,3.0,0.0,6.0,1.0,5.0,0.0,6.0,6.0,3.0,13.0,7.0,0.0,4.0,2.0,0.0
23,166621885.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,168165602.0,14.0,1.0,5.0,1.0,0.0,1.0,2.0,3.0,6.0,18.0,12.0,2.0,0.0,3.0,11.0,5.0,3.0,3.0,1.0,0.0,2.0,16.0,1.0,0.0,1.0,4.0,0.0,1.0,17.0,33.0,3.0,10.0,15.0,3.0,0.0,6.0,1.0,4.0,10.0,13.0,0.0,13.0,1.0,0.0,7.0,42.0,2.0,2.0,3.0,24.0,2.0,4.0,4.0,24.0,4.0,30.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,10.0,6.0,2.0,1.0,0.0,2.0,0.0,30.0,8.0,1.0,0.0,18.0,1.0,3.0,3.0,1.0,2.0,1.0,9.0,3.0,1.0,0.0,2.0,4.0,1.0,5.0,4.0,10.0,5.0,5.0,0.0,10.0,1.0,4.0,0.0,11.0,3.0,2.0,2.0,0.0,0.0,6.0,1.0,0.0
25,1699770344.0,13.0,9.0,1.0,17.0,0.0,0.0,0.0,23.0,0.0,10.0,5.0,2.0,0.0,1.0,1.0,20.0,4.0,11.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,21.0,20.0,0.0,0.0,3.0,6.0,3.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,12.0,0.0,4.0,14.0,9.0,34.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,19.0,0.0,10.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0
26,170249335.0,13.0,5.0,3.0,7.0,0.0,0.0,0.0,14.0,0.0,16.0,11.0,2.0,0.0,0.0,2.0,19.0,6.0,11.0,4.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,2.0,8.0,1.0,2.0,0.0,19.0,33.0,6.0,0.0,0.0,1.0,4.0,14.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,3.0,9.0,3.0,26.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,5.0,0.0,16.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,13.0,0.0,8.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0
27,174495295.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,176783586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
29,18020423.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,11.0,24.0,12.0,2.0,0.0,1.0,19.0,6.0,1.0,4.0,3.0,1.0,2.0,12.0,0.0,17.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,2.0,6.0,1.0,4.0,6.0,9.0,0.0,9.0,0.0,0.0,2.0,7.0,1.0,3.0,17.0,4.0,6.0,41.0,20.0,4.0,1.0,2.0,2.0,5.0,1.0,22.0,0.0,0.0,1.0,2.0,8.0,6.0,10.0,2.0,1.0,0.0,0.0,0.0,92.0,4.0,2.0,0.0,6.0,8.0,17.0,11.0,0.0,0.0,1.0,8.0,10.0,1.0,0.0,4.0,2.0,2.0,1.0,6.0,18.0,8.0,9.0,0.0,4.0,0.0,20.0,0.0,9.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
30,180586850.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,33.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,2.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,19.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
31,18103141.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,9.0,23.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,188.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0
32,18248380.0,1.0,11.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,22.0,8.0,0.0,0.0,2.0,6.0,1.0,6.0,1.0,2.0,0.0,0.0,2.0,1.0,10.0,1.0,5.0,0.0,0.0,6.0,5.0,2.0,0.0,10.0,1.0,3.0,3.0,2.0,4.0,29.0,8.0,0.0,22.0,0.0,0.0,1.0,11.0,1.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,12.0,0.0,2.0,4.0,1.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,9.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0
33,190333186.0,5.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,6.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,15.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,2.0,2.0,1.0,2.0,3.0,6.0,6.0,0.0,4.0,0.0,0.0,1.0,20.0,1.0,0.0,1.0,15.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0
34,192450770.0,8.0,2.0,2.0,5.0,0.0,0.0,3.0,21.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,19.0,3.0,7.0,0.0,3.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,5.0,4.0,20.0,1.0,3.0,0.0,3.0,0.0,4.0,2.0,4.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0
35,1946097283.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,15.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,13.0,2.0,0.0,2.0,1.0,0.0
36,20406764.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,8.0,6.0,9.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,1.0,5.0,0.0,6.0,1.0,2.0,1.0,0.0,6.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,10.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
37,20553996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,211816466.0,18.0,14.0,3.0,16.0,0.0,0.0,0.0,27.0,3.0,35.0,6.0,2.0,0.0,1.0,6.0,40.0,9.0,22.0,1.0,1.0,2.0,3.0,2.0,4.0,21.0,19.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,9.0,1.0,3.0,0.0,0.0,57.0,6.0,0.0,5.0,4.0,5.0,17.0,6.0,1.0,0.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,2.0,1.0,0.0,5.0,12.0,0.0,12.0,13.0,13.0,65.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,15.0,0.0,27.0,0.0,3.0,1.0,5.0,0.0,1.0,9.0,2.0,0.0,20.0,0.0,15.0,2.0,0.0,4.0,4.0,5.0,2.0,0.0,6.0,3.0,1.0,6.0,7.0,4.0,1.0,7.0,0.0,1.0,4.0,0.0,4.0
39,218683531.0,22.0,15.0,5.0,30.0,0.0,2.0,0.0,42.0,3.0,58.0,15.0,1.0,0.0,2.0,7.0,39.0,10.0,18.0,2.0,1.0,1.0,5.0,0.0,10.0,20.0,33.0,1.0,1.0,6.0,3.0,1.0,29.0,6.0,9.0,3.0,3.0,0.0,57.0,0.0,7.0,0.0,6.0,5.0,9.0,27.0,15.0,1.0,0.0,0.0,7.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,6.0,1.0,0.0,9.0,27.0,0.0,12.0,13.0,16.0,61.0,2.0,9.0,0.0,1.0,0.0,20.0,1.0,13.0,0.0,55.0,0.0,4.0,0.0,2.0,3.0,1.0,8.0,7.0,1.0,24.0,1.0,20.0,1.0,0.0,4.0,2.0,4.0,1.0,0.0,8.0,13.0,0.0,16.0,15.0,3.0,1.0,10.0,0.0,1.0,14.0,0.0,9.0
40,222451083.0,8.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,16.0,11.0,1.0,0.0,0.0,3.0,6.0,2.0,3.0,3.0,0.0,2.0,7.0,1.0,13.0,0.0,6.0,1.0,0.0,9.0,4.0,5.0,8.0,6.0,1.0,3.0,3.0,1.0,6.0,7.0,0.0,0.0,9.0,0.0,0.0,3.0,10.0,1.0,0.0,4.0,12.0,1.0,1.0,5.0,6.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,13.0,0.0,2.0,4.0,1.0,2.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,11.0,3.0,0.0,25.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0
41,230763219.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,24863193.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,20.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,17.0,0.0,13.0,3.0,0.0,1.0,0.0,9.0,3.0,3.0,22.0,4.0,0.0,6.0,2.0,1.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,6.0,2.0,9.0,3.0,4.0,5.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,14.0,4.0,2.0,0.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,13.0,0.0,3.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
43,2511876565.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
44,258221375.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
45,26008098.0,38.0,10.0,9.0,24.0,0.0,1.0,0.0,26.0,0.0,16.0,7.0,4.0,2.0,1.0,4.0,29.0,6.0,11.0,1.0,0.0,1.0,5.0,16.0,7.0,12.0,14.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,17.0,27.0,3.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,31.0,0.0,9.0,13.0,4.0,31.0,1.0,2.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,16.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,10.0,13.0,3.0,0.0,8.0,0.0,2.0,1.0,1.0,3.0
46,2647218602.0,26.0,1.0,6.0,1.0,0.0,0.0,3.0,5.0,4.0,16.0,8.0,0.0,0.0,3.0,10.0,4.0,3.0,1.0,1.0,0.0,1.0,7.0,0.0,42.0,1.0,7.0,0.0,0.0,7.0,10.0,0.0,11.0,20.0,5.0,2.0,4.0,5.0,6.0,15.0,10.0,0.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,28.0,3.0,2.0,1.0,5.0,1.0,13.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,12.0,15.0,4.0,0.0,0.0,6.0,0.0,28.0,10.0,1.0,1.0,30.0,0.0,8.0,3.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,3.0,6.0,0.0,9.0,1.0,2.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,47.0,0.0,0.0
47,267323271.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
48,2691599196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,26946099.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,43.0,8.0,21.0,0.0,0.0,14.0,3.0,1.0,4.0,5.0,0.0,0.0,11.0,0.0,3.0,0.0,3.0,0.0,2.0,17.0,0.0,3.0,4.0,1.0,2.0,26.0,13.0,1.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,8.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,7.0,1.0,0.0,16.0,4.0,0.0,14.0,6.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
50,27106253.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,7.0,8.0,9.0,0.0,0.0,2.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,10.0,24.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,9.0,15.0,1.0,0.0,2.0,4.0,6.0,7.0,12.0,0.0,9.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,8.0,6.0,2.0,0.0,0.0,2.0,0.0,19.0,3.0,2.0,0.0,15.0,0.0,4.0,0.0,0.0,2.0,4.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,5.0,4.0,1.0,0.0,10.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0
