,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
10,137702613.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,1.0,1.0,8.0,4.0,3.0,0.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,141201481.0,65.0,11.0,1.0,13.0,6.0,55.0,11.0,195.0,0.0,5.0,0.0,36.0,0.0,479.0,61.0,126.0,182.0,0.0,32.0,13.0,15.0,11.0,108.0,182.0,3.0,168.0,0.0,41.0,36.0,87.0,86.0,4.0,4.0,6.0,11.0,136.0,352.0,4.0,83.0,86.0,0.0,38.0,53.0,81.0,83.0,80.0,70.0,35.0,2.0,55.0,121.0,2.0,49.0,14.0,4.0,86.0,28.0,42.0,132.0,0.0,3.0,38.0,8.0,225.0,0.0,248.0,29.0,131.0,15.0,5.0,13.0,97.0,0.0,33.0,0.0,116.0,24.0,2.0,10.0
12,145535500.0,6.0,0.0,2.0,2.0,1.0,2.0,0.0,16.0,0.0,2.0,36.0,0.0,0.0,10.0,6.0,4.0,7.0,0.0,5.0,5.0,0.0,1.0,18.0,7.0,1.0,5.0,0.0,9.0,2.0,2.0,22.0,1.0,2.0,0.0,4.0,9.0,18.0,1.0,5.0,5.0,0.0,3.0,9.0,9.0,6.0,13.0,3.0,3.0,0.0,3.0,7.0,0.0,4.0,2.0,0.0,10.0,3.0,1.0,6.0,0.0,0.0,16.0,0.0,7.0,0.0,11.0,1.0,4.0,1.0,2.0,2.0,6.0,0.0,3.0,0.0,11.0,3.0,1.0,0.0
13,1536843788.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1568307234.0,14.0,7.0,1.0,7.0,3.0,21.0,5.0,144.0,1.0,1.0,479.0,10.0,0.0,0.0,14.0,102.0,149.0,0.0,5.0,3.0,13.0,6.0,18.0,103.0,1.0,139.0,0.0,13.0,8.0,75.0,27.0,3.0,2.0,10.0,6.0,107.0,289.0,1.0,52.0,11.0,0.0,19.0,18.0,49.0,75.0,15.0,63.0,15.0,0.0,57.0,80.0,0.0,41.0,13.0,0.0,13.0,14.0,3.0,131.0,0.0,3.0,1.0,2.0,251.0,0.0,141.0,20.0,99.0,12.0,1.0,12.0,37.0,0.0,27.0,0.0,58.0,15.0,2.0,13.0
15,163126057.0,14.0,4.0,0.0,7.0,4.0,12.0,2.0,12.0,0.0,2.0,61.0,6.0,0.0,14.0,0.0,3.0,12.0,0.0,6.0,12.0,0.0,2.0,31.0,16.0,0.0,10.0,0.0,18.0,8.0,6.0,30.0,1.0,2.0,1.0,4.0,30.0,37.0,0.0,11.0,28.0,0.0,12.0,14.0,16.0,8.0,35.0,8.0,11.0,0.0,5.0,15.0,1.0,6.0,1.0,0.0,45.0,4.0,7.0,11.0,0.0,0.0,5.0,0.0,9.0,0.0,27.0,3.0,10.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,19.0,6.0,0.0,0.0
16,165798073.0,4.0,0.0,0.0,2.0,2.0,10.0,1.0,42.0,0.0,0.0,126.0,4.0,1.0,102.0,3.0,0.0,32.0,0.0,1.0,3.0,4.0,6.0,7.0,13.0,0.0,29.0,0.0,6.0,2.0,22.0,5.0,0.0,0.0,3.0,3.0,34.0,74.0,0.0,15.0,5.0,0.0,2.0,5.0,20.0,27.0,7.0,15.0,1.0,0.0,9.0,29.0,0.0,14.0,3.0,0.0,0.0,3.0,5.0,31.0,0.0,0.0,2.0,0.0,74.0,0.0,60.0,6.0,21.0,3.0,1.0,6.0,10.0,0.0,11.0,0.0,16.0,2.0,0.0,7.0
17,16704201.0,27.0,13.0,1.0,3.0,6.0,16.0,5.0,110.0,0.0,3.0,182.0,7.0,0.0,149.0,12.0,32.0,0.0,0.0,10.0,11.0,9.0,5.0,13.0,83.0,2.0,64.0,0.0,15.0,16.0,32.0,21.0,1.0,5.0,9.0,2.0,63.0,164.0,1.0,34.0,11.0,0.0,12.0,13.0,18.0,30.0,26.0,20.0,18.0,0.0,31.0,35.0,2.0,28.0,48.0,0.0,17.0,10.0,2.0,72.0,0.0,0.0,1.0,4.0,89.0,0.0,64.0,13.0,52.0,7.0,1.0,10.0,8.0,0.0,19.0,0.0,29.0,5.0,1.0,1.0
18,171503248.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,18760423.0,13.0,2.0,1.0,3.0,12.0,3.0,1.0,16.0,0.0,6.0,32.0,5.0,1.0,5.0,6.0,1.0,10.0,0.0,0.0,5.0,1.0,9.0,62.0,11.0,1.0,11.0,0.0,9.0,13.0,1.0,32.0,0.0,11.0,2.0,1.0,12.0,18.0,0.0,8.0,3.0,0.0,1.0,16.0,3.0,1.0,27.0,8.0,3.0,0.0,6.0,4.0,0.0,9.0,5.0,0.0,23.0,7.0,2.0,11.0,0.0,0.0,0.0,2.0,10.0,0.0,12.0,10.0,8.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,4.0,2.0,0.0,0.0
