,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,-1.0,104394735.0,1055738114.0,107630503.0,113121196.0,116630597.0,132336370.0,132456436.0,13609682.0,1371861674.0,141204035.0,14607119.0,147999096.0,149289226.0,150207217.0,152677880.0,154113474.0,159382867.0,16091237.0,16550069.0,17138698.0,17754554.0,187920956.0,191934981.0,20088606.0,20275189.0,207331676.0,218508436.0,22066367.0,22633690.0,2286697399.0,2339270658.0,234665662.0,239335243.0,2432129934.0,255865670.0,26053105.0,26834533.0,279747336.0,2934105440.0,3002845425.0,30174386.0,306729753.0,312362799.0,33841072.0,36394425.0,379105512.0,38457163.0,41709685.0,43982641.0,44392954.0,46041401.0,461037420.0,4685151194.0,469391870.0,4777301054.0,48049477.0,48647021.0,516501334.0,516676593.0,52225379.0,53650621.0,551606159.0,564320078.0,570086436.0,57810442.0,60127012.0,622760909.0,63315835.0,71131152.0,75520124.0,75937601.0,766863493.0,773019752.0,7.801964857868943e+17,7856842.0,80681576.0,8.489231826564792e+17,84903664.0,871395648.0,8.76411779160703e+17,890515868.0,9.055241071432909e+17,93245531.0,9.525733952663429e+17,969923838.0,972438283.0
1,104394735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1055738114.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,6.0,4.0,0.0,1.0,0.0,3.0,6.0,1.0,1.0,4.0,3.0,20.0,4.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,1.0,1.0,8.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,10.0,3.0,1.0,6.0,4.0,0.0,19.0,0.0,7.0,0.0,12.0,0.0,10.0,3.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,5.0
3,107630503.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0
4,113121196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
5,116630597.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,0.0,7.0,0.0,1.0,0.0,17.0,3.0,40.0,0.0,0.0,3.0,11.0,27.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,3.0,3.0,0.0,1.0,2.0,1.0,10.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,1.0,7.0,3.0,1.0,22.0,0.0,6.0,0.0,39.0,2.0,17.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
6,132336370.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,132456436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,8.0,2.0,0.0,2.0,5.0,26.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0
8,13609682.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,0.0,9.0,0.0,9.0,5.0,1.0,1.0,3.0,2.0,12.0,1.0,1.0,1.0,3.0,21.0,5.0,3.0,1.0,6.0,2.0,2.0,7.0,0.0,4.0,0.0,0.0,23.0,0.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,8.0,2.0,0.0,6.0,2.0,3.0,25.0,0.0,4.0,0.0,20.0,3.0,7.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0
9,1371861674.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,10.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0
