,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
12,1426869270.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,19.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,73.0,0.0,56.0,1.0,0.0,6.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,1.0,0.0,1.0,0.0,14.0,11.0,0.0
13,1455659006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,146496396.0,7.0,2.0,1.0,1.0,5.0,9.0,0.0,13.0,33.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,19.0,0.0,1.0,1.0,13.0,3.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,15.0,7.0,1.0,0.0,2.0,6.0,0.0,0.0,13.0,12.0,25.0,0.0,3.0,12.0,3.0,27.0,0.0,2.0,1.0,5.0,0.0,61.0,2.0,3.0,4.0,26.0,0.0,23.0,2.0,17.0,4.0,5.0,3.0,5.0,15.0,4.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,25.0,1.0,0.0,6.0,0.0,2.0,2.0,1.0
15,1547057516.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1582734432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1645076125.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,4.0,2.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,15.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,9.0,1.0,10.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,6.0,0.0,66.0,2.0,55.0,6.0,0.0,9.0,2.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,87.0,0.0,0.0,2.0,1.0,16.0,3.0,0.0
18,165042385.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
19,18106306.0,31.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,30.0,0.0,2.0,8.0,0.0,0.0,30.0,0.0,8.0,10.0,25.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,71.0,35.0,11.0,0.0,0.0,31.0,6.0,0.0,15.0,2.0,22.0,4.0,9.0,3.0,5.0,2.0,67.0,1.0,3.0,0.0,8.0,0.0,4.0,4.0,0.0,44.0,46.0,0.0,46.0,5.0,35.0,33.0,2.0,6.0,3.0,1.0,4.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,83.0,1.0,0.0,1.0,0.0,6.0,0.0,11.0
20,1884780852.0,41.0,3.0,1.0,2.0,2.0,0.0,6.0,3.0,1.0,3.0,3.0,2.0,0.0,19.0,0.0,0.0,7.0,14.0,30.0,0.0,0.0,3.0,4.0,23.0,12.0,1.0,1.0,0.0,0.0,0.0,73.0,1.0,1.0,58.0,23.0,114.0,0.0,0.0,4.0,62.0,0.0,4.0,1.0,8.0,3.0,21.0,55.0,7.0,1.0,54.0,0.0,3.0,1.0,5.0,3.0,49.0,47.0,3.0,121.0,31.0,32.0,34.0,99.0,30.0,20.0,4.0,2.0,2.0,1.0,2.0,83.0,1.0,0.0,33.0,0.0,0.0,46.0,4.0,5.0,1.0,10.0,1.0,45.0,27.0,40.0,2.0,0.0,12.0,2.0,45.0
21,1926177330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0
