,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
10,120375816.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,5.0,0.0,3.0,0.0,6.0,3.0,2.0,0.0,17.0,12.0,5.0,0.0,5.0,54.0,38.0,9.0,2.0,10.0,0.0,5.0,1.0,8.0,14.0,4.0,6.0,0.0,3.0,2.0,0.0,10.0,3.0,0.0,10.0,21.0,15.0,3.0,2.0,38.0,16.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,9.0,1.0,6.0,56.0,2.0,0.0,0.0,2.0,0.0,77.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,36.0,0.0,0.0,4.0,12.0,2.0,0.0,4.0,17.0,3.0,0.0,1.0,5.0,0.0,0.0,85.0,1.0,3.0,1.0,0.0,13.0,0.0,0.0,2.0,25.0,13.0,8.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,44.0,2.0,0.0,13.0,32.0,1.0,6.0,4.0,1.0,6.0,1.0,2.0,14.0,0.0,0.0,0.0,121.0,2.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,10.0,0.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,3.0,2.0,0.0,14.0,1.0,0.0,0.0
11,124848159.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,6.0,7.0,0.0,6.0,0.0,7.0,2.0,3.0,3.0,0.0,6.0,3.0,0.0,4.0,1.0,19.0,3.0,1.0,1.0,7.0,10.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,5.0,8.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,6.0,3.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,12.0,2.0,2.0,7.0,23.0,1.0,1.0,13.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,32.0,2.0,0.0,0.0
12,1249003411.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,131700428.0,1.0,20.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,34.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,31.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0
14,133429220.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15,1342680434.0,4.0,4.0,1.0,18.0,1.0,2.0,1.0,1.0,0.0,6.0,5.0,4.0,3.0,2.0,0.0,2.0,2.0,1.0,6.0,35.0,13.0,2.0,2.0,13.0,4.0,9.0,1.0,31.0,1.0,18.0,5.0,0.0,9.0,1.0,25.0,23.0,9.0,4.0,0.0,33.0,1.0,6.0,14.0,1.0,17.0,7.0,1.0,4.0,21.0,78.0,2.0,2.0,0.0,3.0,40.0,0.0,2.0,6.0,68.0,4.0,4.0,1.0,0.0,32.0,0.0,8.0,0.0,1.0,28.0,5.0,4.0,8.0,1.0,6.0,1.0,1.0,10.0,108.0,46.0,0.0,13.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,17.0,1.0,40.0,4.0,2.0,0.0,0.0,4.0,26.0,9.0,2.0,45.0,9.0,1.0,10.0,5.0,41.0,3.0,18.0,1.0,95.0,32.0,38.0,0.0,1.0,2.0,17.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,6.0,7.0,11.0,0.0,27.0,2.0,1.0,10.0,43.0,45.0,7.0,1.0,9.0,1.0,0.0,0.0,5.0,24.0,12.0,6.0,16.0,14.0,5.0,1.0,0.0,5.0,2.0,2.0,24.0,7.0,10.0,1.0,2.0,0.0,0.0,6.0,26.0,5.0,1.0,1.0,21.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,22.0,9.0,0.0,3.0
16,1366521204.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
17,136875922.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,14.0,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0
18,137395068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
19,1407333378.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,5.0,17.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,31.0,8.0,0.0,1.0,19.0,13.0,6.0,0.0,2.0,2.0,30.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,2.0,2.0,0.0,12.0,11.0,46.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,31.0,19.0,1.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,1.0,5.0,0.0,4.0,3.0,12.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,18.0,8.0,0.0,1.0,4.0,0.0,0.0,21.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,2.0,18.0,9.0,3.0,0.0,4.0,34.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,2.0,11.0,0.0,1.0,11.0,14.0,1.0,0.0,57.0,9.0,2.0,2.0,36.0,1.0,32.0,0.0,2.0,4.0,0.0,0.0,18.0,41.0,5.0,4.0,11.0,2.0,0.0,2.0,0.0,28.0,8.0,0.0,35.0,1.0,47.0,2.0,0.0,2.0,0.0,0.0,15.0,4.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,6.0,1.0,5.0,2.0,2.0,0.0
20,1425556435.0,1.0,5.0,35.0,0.0,1.0,5.0,1.0,4.0,0.0,12.0,6.0,0.0,4.0,1.0,35.0,12.0,5.0,0.0,31.0,0.0,35.0,2.0,3.0,15.0,3.0,14.0,2.0,42.0,0.0,74.0,4.0,0.0,14.0,0.0,54.0,1.0,9.0,4.0,0.0,57.0,0.0,1.0,23.0,2.0,39.0,10.0,1.0,6.0,70.0,151.0,0.0,3.0,3.0,18.0,0.0,0.0,1.0,4.0,117.0,4.0,2.0,1.0,0.0,8.0,0.0,21.0,0.0,0.0,3.0,15.0,1.0,10.0,3.0,12.0,0.0,0.0,8.0,62.0,14.0,0.0,7.0,0.0,26.0,0.0,2.0,2.0,0.0,1.0,38.0,5.0,14.0,18.0,1.0,2.0,0.0,5.0,20.0,11.0,4.0,34.0,5.0,3.0,63.0,3.0,2.0,3.0,0.0,3.0,19.0,3.0,15.0,1.0,1.0,3.0,0.0,0.0,10.0,7.0,0.0,39.0,0.0,0.0,34.0,15.0,3.0,0.0,128.0,3.0,9.0,16.0,117.0,7.0,96.0,2.0,8.0,1.0,0.0,0.0,39.0,61.0,10.0,25.0,48.0,14.0,0.0,3.0,0.0,46.0,3.0,7.0,114.0,21.0,78.0,3.0,1.0,2.0,0.0,1.0,49.0,7.0,4.0,2.0,0.0,0.0,0.0,6.0,2.0,6.0,16.0,3.0,37.0,8.0,6.0,0.0
21,1431273560.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.0,13.0,0.0,2.0,0.0,8.0,35.0,0.0,0.0,0.0,8.0,2.0,5.0,0.0,24.0,0.0,27.0,0.0,0.0,4.0,0.0,11.0,2.0,1.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,15.0,2.0,0.0,3.0,18.0,40.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,21.0,0.0,5.0,0.0,0.0,15.0,0.0,8.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,17.0,3.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,9.0,5.0,0.0,5.0,0.0,0.0,10.0,5.0,0.0,9.0,6.0,0.0,21.0,2.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,10.0,1.0,0.0,7.0,5.0,2.0,0.0,38.0,2.0,1.0,6.0,30.0,13.0,24.0,1.0,4.0,0.0,0.0,0.0,8.0,21.0,3.0,4.0,11.0,3.0,1.0,1.0,0.0,15.0,0.0,3.0,43.0,1.0,21.0,1.0,1.0,2.0,0.0,1.0,16.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,11.0,3.0,10.0,3.0,1.0,1.0
22,1454391031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
23,146855562.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,3.0,0.0,9.0,0.0,4.0,4.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,31.0,0.0,7.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,94.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,4.0,9.0,0.0,6.0,0.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,5.0,16.0,8.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0
24,147551429.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,54.0,2.0,0.0,4.0,0.0,13.0,0.0,5.0,0.0,19.0,15.0,8.0,3.0,4.0,0.0,52.0,25.0,0.0,23.0,0.0,12.0,5.0,27.0,4.0,7.0,12.0,3.0,2.0,4.0,0.0,14.0,2.0,1.0,7.0,39.0,14.0,8.0,2.0,59.0,13.0,11.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,15.0,102.0,2.0,1.0,0.0,4.0,0.0,123.0,0.0,0.0,2.0,1.0,1.0,17.0,2.0,65.0,0.0,0.0,12.0,26.0,1.0,0.0,9.0,23.0,4.0,0.0,1.0,0.0,0.0,1.0,138.0,0.0,4.0,1.0,0.0,6.0,0.0,1.0,13.0,41.0,19.0,7.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,3.0,8.0,1.0,0.0,31.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,88.0,6.0,0.0,8.0,50.0,2.0,9.0,9.0,8.0,3.0,2.0,5.0,13.0,0.0,0.0,0.0,189.0,5.0,5.0,8.0,11.0,1.0,1.0,1.0,0.0,36.0,1.0,12.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,23.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,5.0,7.0,0.0,27.0,7.0,0.0,0.0
25,149844984.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,13.0,3.0,2.0,2.0,4.0,52.0,0.0,7.0,1.0,5.0,0.0,3.0,2.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,13.0,2.0,2.0,1.0,25.0,11.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,8.0,41.0,1.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,9.0,2.0,22.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,12.0,1.0,0.0,1.0,6.0,0.0,0.0,45.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,20.0,8.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,29.0,5.0,0.0,3.0,17.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,1.0,79.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,11.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,2.0,0.0,13.0,2.0,0.0,0.0
26,150184763.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,9.0,0.0,3.0,0.0,6.0,14.0,5.0,0.0,1.0,25.0,7.0,0.0,0.0,10.0,0.0,7.0,3.0,1.0,5.0,2.0,18.0,0.0,6.0,2.0,0.0,11.0,0.0,0.0,12.0,12.0,12.0,4.0,1.0,20.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,27.0,1.0,0.0,0.0,5.0,0.0,32.0,0.0,0.0,1.0,2.0,0.0,7.0,0.0,15.0,0.0,0.0,2.0,15.0,4.0,0.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,38.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,4.0,12.0,9.0,11.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,27.0,1.0,0.0,13.0,11.0,1.0,8.0,12.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,52.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,3.0,1.0,0.0,1.0,0.0,11.0,1.0,5.0,4.0,0.0,9.0,4.0,0.0,0.0
27,15528513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
28,158025648.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,10.0,4.0,0.0,4.0,1.0,31.0,2.0,1.0,4.0,2.0,42.0,24.0,2.0,5.0,23.0,5.0,10.0,9.0,0.0,0.0,28.0,12.0,0.0,11.0,0.0,48.0,2.0,21.0,3.0,0.0,30.0,0.0,3.0,10.0,1.0,18.0,10.0,1.0,5.0,31.0,29.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,66.0,4.0,9.0,1.0,0.0,29.0,0.0,3.0,0.0,0.0,7.0,2.0,3.0,16.0,6.0,13.0,0.0,0.0,16.0,54.0,5.0,1.0,27.0,0.0,11.0,5.0,4.0,1.0,0.0,2.0,8.0,1.0,9.0,5.0,3.0,4.0,0.0,2.0,57.0,14.0,3.0,13.0,8.0,1.0,8.0,3.0,6.0,2.0,1.0,2.0,26.0,8.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,0.0,10.0,0.0,0.0,9.0,8.0,13.0,0.0,23.0,3.0,3.0,10.0,13.0,26.0,8.0,7.0,15.0,1.0,0.0,0.0,8.0,22.0,7.0,7.0,23.0,33.0,1.0,1.0,0.0,8.0,2.0,1.0,32.0,15.0,5.0,2.0,1.0,0.0,0.0,1.0,20.0,4.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,2.0,21.0,0.0,51.0,14.0,0.0,1.0
