,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
39,608881628.0,3.0,97.0,78.0,48.0,176.0,36.0,66.0,2.0,13.0,19.0,7.0,14.0,25.0,12.0,85.0,31.0,233.0,45.0,39.0,308.0,152.0,125.0,342.0,78.0,54.0,0.0,0.0,35.0,48.0,67.0,20.0,11.0,268.0,0.0,7.0,317.0,47.0,25.0,0.0,5.0,12.0,10.0,17.0,36.0,16.0,214.0,16.0,115.0,52.0,1.0,11.0,42.0,89.0,37.0,0.0,3.0,108.0,1.0,105.0,4.0
40,6.977407773137142e+17,3.0,0.0,2.0,32.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,11.0,19.0,3.0,5.0,2.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,7.130816140085084e+17,2.0,2.0,7.0,11.0,26.0,10.0,0.0,0.0,0.0,16.0,0.0,1.0,10.0,17.0,32.0,24.0,6.0,11.0,5.0,0.0,0.0,1.0,4.0,15.0,13.0,0.0,0.0,7.0,16.0,1.0,6.0,2.0,9.0,0.0,0.0,1.0,20.0,23.0,12.0,0.0,0.0,3.0,0.0,14.0,9.0,4.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
42,7.180756294851748e+17,1.0,2.0,3.0,7.0,11.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,2.0,12.0,7.0,8.0,6.0,11.0,0.0,0.0,0.0,8.0,10.0,11.0,0.0,0.0,2.0,7.0,0.0,3.0,4.0,8.0,0.0,0.0,1.0,7.0,2.0,10.0,0.0,3.0,0.0,0.0,6.0,6.0,3.0,1.0,3.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,736243394.0,1.0,2.0,11.0,5.0,20.0,0.0,0.0,0.0,170.0,0.0,66.0,106.0,1.0,0.0,14.0,1.0,18.0,12.0,1.0,3.0,8.0,3.0,10.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,3.0,3.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,56.0
44,736405705.0,5.0,7.0,254.0,7.0,615.0,135.0,4.0,0.0,1.0,22.0,157.0,15.0,85.0,60.0,47.0,18.0,18.0,56.0,23.0,4.0,58.0,2.0,14.0,198.0,310.0,0.0,0.0,166.0,102.0,2.0,251.0,5.0,20.0,1.0,6.0,7.0,217.0,12.0,36.0,2.0,14.0,6.0,3.0,0.0,14.0,8.0,5.0,5.0,31.0,1.0,0.0,2.0,11.0,1.0,0.0,2.0,6.0,5.0,0.0,4.0
45,7.75710467906007e+17,11.0,6.0,12.0,10.0,21.0,16.0,3.0,0.0,1.0,12.0,0.0,2.0,13.0,6.0,36.0,16.0,15.0,21.0,11.0,4.0,3.0,2.0,10.0,20.0,14.0,0.0,0.0,8.0,14.0,0.0,8.0,16.0,15.0,0.0,2.0,4.0,18.0,7.0,16.0,1.0,9.0,6.0,0.0,14.0,0.0,8.0,7.0,3.0,19.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
46,7.852951984232817e+17,1.0,52.0,20.0,4.0,36.0,15.0,31.0,2.0,3.0,5.0,2.0,1.0,11.0,4.0,14.0,7.0,99.0,15.0,7.0,143.0,129.0,108.0,168.0,14.0,10.0,0.0,0.0,7.0,14.0,67.0,7.0,4.0,104.0,0.0,2.0,126.0,16.0,4.0,214.0,1.0,4.0,3.0,5.0,8.0,8.0,0.0,10.0,57.0,4.0,0.0,14.0,28.0,26.0,30.0,0.0,0.0,33.0,0.0,79.0,0.0
47,8.28642286292652e+17,0.0,8.0,10.0,5.0,13.0,9.0,4.0,0.0,3.0,0.0,2.0,4.0,9.0,1.0,7.0,4.0,15.0,9.0,6.0,6.0,5.0,2.0,11.0,10.0,10.0,0.0,0.0,2.0,9.0,0.0,7.0,6.0,10.0,0.0,3.0,5.0,11.0,3.0,16.0,1.0,0.0,1.0,4.0,5.0,7.0,10.0,0.0,3.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0
48,848807995.0,0.0,32.0,14.0,4.0,44.0,6.0,17.0,2.0,3.0,2.0,0.0,3.0,3.0,0.0,11.0,2.0,80.0,11.0,7.0,48.0,43.0,24.0,81.0,15.0,8.0,0.0,0.0,10.0,5.0,27.0,2.0,2.0,79.0,0.0,0.0,84.0,10.0,3.0,115.0,0.0,1.0,3.0,3.0,5.0,3.0,57.0,3.0,0.0,4.0,0.0,6.0,24.0,31.0,21.0,0.0,0.0,40.0,0.0,42.0,0.0
49,8.488114639635743e+17,7.0,5.0,39.0,43.0,90.0,21.0,3.0,0.0,2.0,46.0,1.0,1.0,16.0,17.0,85.0,40.0,19.0,17.0,28.0,1.0,4.0,0.0,18.0,55.0,40.0,0.0,0.0,27.0,35.0,2.0,16.0,11.0,23.0,0.0,2.0,5.0,33.0,27.0,52.0,3.0,14.0,9.0,3.0,31.0,19.0,4.0,8.0,4.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,10.0,6.0,0.0,1.0,1.0
50,8.528639465498419e+17,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,8.620198094285988e+17,0.0,5.0,2.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0
52,8.797219568151429e+17,0.0,18.0,11.0,1.0,13.0,3.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,38.0,2.0,3.0,28.0,27.0,17.0,36.0,6.0,4.0,0.0,0.0,6.0,3.0,18.0,2.0,5.0,33.0,0.0,0.0,31.0,3.0,0.0,42.0,0.0,1.0,1.0,5.0,2.0,3.0,28.0,1.0,24.0,4.0,0.0,5.0,0.0,14.0,15.0,0.0,0.0,11.0,0.0,19.0,0.0
