,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,-1.0,102862429.0,105208717.0,107276964.0,1076354754.0,113878793.0,1141955670.0,1245376392.0,1253728548.0,132960957.0,1342680434.0,1392545899.0,146496396.0,1530056017.0,154115417.0,165501463.0,165975047.0,16861749.0,1707112087.0,177449545.0,177518675.0,181769496.0,184138432.0,1848909104.0,1885837651.0,19167916.0,193025749.0,1953827084.0,20290771.0,211816466.0,212725990.0,2168488734.0,220240413.0,226567475.0,2279339022.0,232599517.0,232622230.0,241084857.0,2419816206.0,2517223020.0,253159265.0,257561220.0,259907168.0,2704055222.0,2755542607.0,28562728.0,292044032.0,2931814049.0,2937035743.0,29401529.0,2945602209.0,2960869249.0,296117919.0,3031588559.0,3072928644.0,30900969.0,311344367.0,3165134531.0,3189487687.0,33769236.0,3378685334.0,338015807.0,33963081.0,340123805.0,344895638.0,349872492.0,3527167109.0,36044444.0,361761989.0,364236866.0,3698087485.0,382613350.0,387322416.0,3896042301.0,394285299.0,4015524259.0,4084438342.0,413631687.0,423955594.0,437248546.0,453039823.0,464514550.0,465463181.0,469810809.0,4713447812.0,4724290876.0,474033516.0,476593171.0,487402815.0,50317265.0,50965682.0,528475534.0,544302247.0,551303376.0,56284505.0,564040222.0,56569931.0,580105543.0,581898497.0,59970830.0,605431090.0,61973859.0,65621386.0,66620834.0,66633416.0,68487466.0,7.335751936044605e+17,7.531162097601044e+17,774061855.0,7.839487477723013e+17,7.88666619757228e+17,7.898164187578614e+17,793116961.0,8.059996027510006e+17,806758861.0,8.114758356811776e+17,8.171867615582659e+17,8.192421341465805e+17,8.229100306136064e+17,8.358779051586806e+17,8.380946564036157e+17,8.430403350812344e+17,8.485441546113311e+17,858262171.0,867462294.0,877930622.0,891595038.0,90407579.0,91197647.0,9.141736264960655e+17,9.463214532589076e+17,947336108.0,95266585.0,97637468.0
1,102862429.0,0.0,1.0,68.0,77.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,56.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,28.0,0.0,1.0,139.0,1.0,0.0,0.0,1.0,64.0,0.0,1.0,80.0,0.0,1.0,3.0,1.0,6.0,144.0,24.0,0.0,1.0,25.0,0.0,0.0,2.0,3.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,6.0,1.0,2.0,4.0,0.0,53.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,105208717.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,32.0,0.0,6.0,9.0,2.0,9.0,8.0,9.0,2.0,4.0,9.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,17.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,7.0,2.0,6.0,2.0,3.0,20.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,11.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,0.0,4.0,0.0,2.0,0.0,9.0,46.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,2.0,4.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3,107276964.0,68.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,61.0,1.0,0.0,0.0,1.0,38.0,0.0,1.0,39.0,0.0,1.0,2.0,0.0,1.0,67.0,14.0,0.0,1.0,8.0,0.0,0.0,4.0,1.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4,1076354754.0,77.0,1.0,29.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,31.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,92.0,0.0,0.0,0.0,1.0,43.0,0.0,3.0,29.0,0.0,3.0,1.0,0.0,6.0,81.0,15.0,0.0,1.0,19.0,0.0,0.0,2.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,43.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,59.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,113878793.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,8.0,7.0,6.0,6.0,3.0,12.0,6.0,10.0,3.0,5.0,7.0,0.0,3.0,0.0,2.0,2.0,0.0,5.0,10.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,7.0,4.0,4.0,2.0,4.0,19.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,17.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,2.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,3.0,1.0,6.0,4.0,8.0,0.0,7.0,0.0,6.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,16.0,12.0,2.0,4.0,3.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,7.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0
6,1141955670.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1245376392.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,5.0,3.0,7.0,3.0,13.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,0.0,2.0,19.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1253728548.0,0.0,32.0,0.0,1.0,8.0,5.0,3.0,0.0,9.0,7.0,8.0,4.0,20.0,11.0,14.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,25.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,8.0,3.0,6.0,10.0,0.0,3.0,35.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,20.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,13.0,0.0,3.0,0.0,6.0,1.0,9.0,60.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,3.0,8.0,2.0,13.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,15.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
9,132960957.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0,9.0,0.0,7.0,2.0,7.0,11.0,7.0,11.0,3.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,3.0,6.0,7.0,0.0,4.0,31.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,23.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,13.0,1.0,1.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
