,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
10,1261725925.0,1.0,16.0,17.0,0.0,0.0,17.0,166.0,2.0,6.0,0.0,17.0,48.0,10.0,7.0,38.0,2.0,68.0,5.0,54.0,123.0,59.0,74.0,2.0,2.0,0.0,2.0,38.0,26.0,141.0,9.0,3.0,4.0,4.0,6.0,23.0,5.0,6.0,93.0,4.0,6.0,9.0,50.0,10.0,7.0,64.0,18.0,0.0,8.0,1.0,1.0,60.0,0.0,20.0,4.0,71.0,0.0,3.0,12.0,48.0,45.0,21.0,161.0,96.0,2.0,0.0,1.0,0.0,40.0,1.0,44.0,0.0,30.0,17.0,4.0,0.0,39.0,10.0,11.0,81.0,2.0,0.0,24.0,32.0,17.0,6.0,4.0,4.0,25.0,52.0,1.0,6.0,4.0,28.0,0.0,1.0,38.0,1.0,6.0,1.0,5.0,56.0,4.0,16.0,65.0,5.0,6.0,0.0,112.0,1.0,8.0,1.0,25.0,17.0,4.0,19.0,35.0,12.0,33.0,40.0,10.0,28.0,17.0,28.0,0.0,1.0,13.0,4.0,0.0,0.0,1.0,93.0,36.0,57.0,22.0,0.0,15.0,2.0,1.0,1.0,7.0,37.0,8.0,1.0,2.0,2.0,0.0,1.0,35.0,36.0,7.0,0.0,2.0,0.0,1.0,1.0
11,1304293166.0,0.0,0.0,6.0,0.0,0.0,1.0,24.0,0.0,0.0,17.0,0.0,6.0,5.0,2.0,8.0,0.0,17.0,0.0,9.0,20.0,11.0,12.0,1.0,0.0,0.0,0.0,10.0,1.0,26.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,1.0,2.0,4.0,29.0,0.0,2.0,18.0,1.0,0.0,3.0,0.0,0.0,11.0,0.0,8.0,1.0,11.0,0.0,0.0,2.0,7.0,5.0,4.0,33.0,17.0,0.0,0.0,2.0,0.0,9.0,0.0,12.0,0.0,6.0,7.0,1.0,0.0,10.0,4.0,4.0,12.0,0.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,8.0,16.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,9.0,1.0,5.0,10.0,5.0,4.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,12.0,15.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,4.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
12,130431285.0,2.0,7.0,5.0,0.0,0.0,9.0,46.0,1.0,2.0,48.0,6.0,0.0,6.0,4.0,34.0,1.0,26.0,2.0,24.0,41.0,26.0,28.0,1.0,2.0,0.0,2.0,18.0,15.0,40.0,3.0,1.0,0.0,6.0,1.0,9.0,4.0,1.0,33.0,5.0,2.0,6.0,25.0,8.0,6.0,26.0,8.0,0.0,2.0,1.0,0.0,20.0,1.0,5.0,1.0,30.0,0.0,0.0,7.0,14.0,18.0,8.0,52.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,38.0,14.0,2.0,0.0,11.0,10.0,4.0,25.0,1.0,0.0,11.0,15.0,15.0,3.0,5.0,3.0,26.0,31.0,0.0,1.0,0.0,7.0,0.0,0.0,21.0,1.0,3.0,0.0,3.0,25.0,2.0,7.0,32.0,1.0,2.0,0.0,52.0,0.0,13.0,1.0,18.0,2.0,2.0,10.0,15.0,14.0,26.0,14.0,6.0,13.0,9.0,7.0,0.0,0.0,7.0,3.0,0.0,1.0,1.0,36.0,15.0,20.0,10.0,0.0,5.0,3.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,17.0,4.0,0.0,0.0,0.0,0.0,1.0
13,1334181950.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,1.0,2.0,10.0,5.0,6.0,0.0,2.0,4.0,1.0,12.0,0.0,6.0,12.0,5.0,8.0,1.0,0.0,0.0,1.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,0.0,2.0,0.0,1.0,7.0,0.0,4.0,1.0,9.0,0.0,1.0,2.0,5.0,6.0,0.0,10.0,9.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,7.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,3.0,8.0,1.0,2.0,2.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,8.0,3.0,2.0,0.0,9.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,6.0,1.0,9.0,6.0,3.0,5.0,7.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,11.0,3.0,9.0,3.0,0.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0
14,134443258.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,0.0,0.0,7.0,2.0,4.0,2.0,0.0,3.0,0.0,6.0,0.0,7.0,7.0,7.0,10.0,0.0,0.0,0.0,3.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,9.0,1.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,12.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,3.0,2.0,23.0,15.0,1.0,0.0,1.0,2.0,9.0,0.0,10.0,0.0,3.0,7.0,1.0,0.0,6.0,3.0,2.0,12.0,3.0,0.0,4.0,3.0,8.0,2.0,2.0,0.0,6.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,10.0,2.0,9.0,2.0,3.0,0.0,2.0,3.0,5.0,12.0,3.0,8.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
15,135274292.0,3.0,10.0,2.0,0.0,0.0,29.0,53.0,5.0,5.0,38.0,8.0,34.0,4.0,3.0,0.0,4.0,22.0,2.0,29.0,57.0,30.0,22.0,2.0,2.0,0.0,9.0,20.0,66.0,42.0,7.0,13.0,0.0,7.0,1.0,21.0,5.0,2.0,26.0,5.0,10.0,5.0,37.0,8.0,6.0,47.0,12.0,0.0,7.0,0.0,1.0,29.0,0.0,7.0,6.0,26.0,0.0,3.0,11.0,23.0,16.0,2.0,121.0,39.0,1.0,1.0,1.0,0.0,10.0,1.0,32.0,0.0,84.0,28.0,3.0,2.0,7.0,21.0,1.0,26.0,4.0,0.0,5.0,21.0,39.0,4.0,5.0,4.0,65.0,45.0,1.0,4.0,2.0,3.0,0.0,1.0,18.0,0.0,4.0,1.0,3.0,36.0,4.0,18.0,42.0,6.0,3.0,0.0,51.0,1.0,15.0,6.0,38.0,3.0,2.0,7.0,9.0,29.0,44.0,15.0,11.0,16.0,8.0,4.0,1.0,1.0,3.0,3.0,0.0,3.0,2.0,35.0,52.0,30.0,20.0,0.0,7.0,1.0,1.0,1.0,6.0,6.0,8.0,2.0,0.0,1.0,0.0,3.0,9.0,22.0,5.0,0.0,2.0,1.0,1.0,4.0
16,135619373.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1370604152.0,1.0,7.0,9.0,1.0,0.0,30.0,96.0,1.0,4.0,68.0,17.0,26.0,12.0,6.0,22.0,0.0,0.0,4.0,49.0,82.0,50.0,51.0,3.0,1.0,0.0,1.0,71.0,37.0,81.0,24.0,2.0,1.0,0.0,1.0,19.0,5.0,1.0,50.0,12.0,4.0,2.0,31.0,3.0,9.0,50.0,7.0,0.0,8.0,0.0,1.0,49.0,0.0,14.0,4.0,50.0,0.0,3.0,5.0,37.0,58.0,18.0,117.0,77.0,0.0,1.0,2.0,0.0,34.0,2.0,48.0,0.0,14.0,10.0,1.0,1.0,20.0,10.0,12.0,74.0,3.0,0.0,19.0,24.0,10.0,0.0,3.0,1.0,18.0,32.0,1.0,6.0,3.0,22.0,0.0,1.0,29.0,1.0,3.0,1.0,8.0,24.0,5.0,8.0,47.0,6.0,3.0,0.0,52.0,3.0,4.0,0.0,12.0,3.0,5.0,17.0,25.0,18.0,62.0,35.0,5.0,30.0,11.0,20.0,0.0,1.0,14.0,7.0,0.0,2.0,1.0,81.0,29.0,65.0,11.0,0.0,7.0,2.0,0.0,0.0,7.0,26.0,8.0,2.0,1.0,2.0,0.0,3.0,19.0,17.0,22.0,0.0,2.0,1.0,1.0,0.0
18,137517189.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,14276441.0,1.0,4.0,6.0,0.0,0.0,8.0,71.0,1.0,3.0,54.0,9.0,24.0,6.0,7.0,29.0,2.0,49.0,2.0,0.0,79.0,44.0,44.0,0.0,0.0,0.0,6.0,24.0,45.0,62.0,5.0,8.0,1.0,2.0,3.0,15.0,1.0,0.0,40.0,2.0,10.0,5.0,32.0,4.0,5.0,42.0,8.0,0.0,6.0,0.0,0.0,43.0,0.0,12.0,1.0,35.0,0.0,0.0,4.0,17.0,28.0,15.0,77.0,58.0,1.0,1.0,1.0,0.0,28.0,0.0,27.0,0.0,30.0,13.0,3.0,0.0,17.0,10.0,10.0,59.0,1.0,0.0,21.0,48.0,52.0,5.0,1.0,3.0,63.0,40.0,0.0,4.0,2.0,16.0,0.0,0.0,20.0,0.0,1.0,0.0,27.0,22.0,2.0,9.0,36.0,6.0,3.0,0.0,49.0,0.0,9.0,2.0,18.0,3.0,3.0,15.0,13.0,14.0,28.0,33.0,9.0,17.0,12.0,12.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,100.0,16.0,36.0,15.0,1.0,11.0,2.0,2.0,0.0,7.0,22.0,6.0,0.0,2.0,2.0,0.0,2.0,17.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0
