,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
20,1853970702.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,2.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,2.0,0.0,12.0,4.0,5.0,14.0,0.0,4.0,2.0,1.0,1.0,14.0,1.0,6.0,0.0,8.0,13.0,6.0,0.0,18.0,3.0,0.0,1.0,8.0,12.0,0.0,1.0,2.0,1.0,0.0,2.0,15.0,4.0,1.0,1.0,0.0,11.0,13.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,9.0,0.0,1.0,1.0,4.0,10.0,12.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0
21,189130932.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,11.0,1.0
22,18951775.0,1.0,4.0,1.0,18.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0,3.0,2.0,2.0,35.0,0.0,3.0,8.0,3.0,20.0,2.0,0.0,2.0,1.0,12.0,7.0,15.0,13.0,2.0,8.0,2.0,0.0,3.0,20.0,4.0,9.0,2.0,10.0,5.0,4.0,0.0,9.0,2.0,0.0,0.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,5.0,7.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,2.0,12.0,11.0,0.0,0.0,1.0,2.0,13.0,1.0,0.0
23,19056735.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
24,1946097283.0,0.0,10.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
25,19720329.0,9.0,1.0,0.0,40.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,8.0,2.0,2.0,39.0,0.0,2.0,1.0,4.0,12.0,1.0,12.0,4.0,3.0,0.0,3.0,8.0,10.0,0.0,3.0,2.0,1.0,1.0,14.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,11.0,4.0,1.0,10.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0,18.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,10.0,0.0,2.0,0.0,2.0,29.0,3.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0
26,197637989.0,0.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,9.0,0.0,1.0,4.0,0.0,4.0,2.0,7.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,13.0,1.0,3.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0
27,20133907.0,1.0,9.0,1.0,24.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,0.0,1.0,26.0,0.0,1.0,0.0,3.0,5.0,1.0,15.0,0.0,7.0,8.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,5.0,15.0,0.0,0.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,8.0,0.0,4.0,1.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
28,211536072.0,0.0,4.0,2.0,21.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,3.0,1.0,16.0,0.0,0.0,2.0,2.0,14.0,2.0,13.0,1.0,1.0,10.0,4.0,5.0,0.0,3.0,1.0,2.0,0.0,2.0,8.0,4.0,3.0,2.0,13.0,5.0,3.0,0.0,10.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,1.0,9.0,7.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0
29,22025417.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
