,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
10,1694093814.0,4.0,0.0,18.0,12.0,2.0,42.0,4.0,23.0,63.0,0.0,35.0,0.0,0.0,41.0,11.0,9.0,0.0,3.0,9.0,2.0,0.0,26.0,48.0,7.0,28.0,2.0,11.0,17.0,59.0,19.0,55.0,7.0,1.0,4.0,26.0,37.0,3.0,8.0,6.0,9.0,7.0,65.0,4.0,79.0,1.0,21.0,3.0,26.0,21.0,34.0,28.0,6.0,0.0,2.0,10.0,14.0,50.0,0.0,48.0,0.0,45.0,0.0,1.0,1.0,15.0,8.0,45.0,54.0,0.0,16.0,0.0,32.0,33.0,11.0,8.0,7.0,13.0,30.0,12.0,34.0,15.0,41.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,36.0,4.0,25.0,0.0,0.0,9.0,3.0,7.0,24.0,22.0,0.0,0.0,30.0,56.0,0.0,0.0,2.0,23.0,37.0,64.0,0.0,11.0,2.0,6.0,21.0,37.0,3.0,0.0,2.0,4.0,27.0,6.0,0.0,0.0,29.0
11,1718745828.0,2.0,0.0,7.0,10.0,0.0,91.0,9.0,7.0,149.0,35.0,0.0,0.0,0.0,30.0,35.0,3.0,1.0,2.0,5.0,2.0,0.0,19.0,50.0,6.0,66.0,2.0,15.0,4.0,109.0,61.0,95.0,8.0,0.0,2.0,8.0,26.0,0.0,1.0,1.0,14.0,0.0,156.0,1.0,177.0,0.0,25.0,4.0,14.0,9.0,27.0,20.0,3.0,0.0,0.0,2.0,4.0,58.0,0.0,79.0,0.0,122.0,0.0,0.0,0.0,14.0,4.0,38.0,63.0,0.0,33.0,0.0,62.0,84.0,2.0,7.0,9.0,5.0,22.0,17.0,22.0,8.0,59.0,0.0,5.0,1.0,8.0,0.0,4.0,0.0,104.0,7.0,10.0,0.0,0.0,6.0,1.0,5.0,9.0,9.0,0.0,4.0,39.0,146.0,0.0,0.0,1.0,46.0,43.0,66.0,0.0,11.0,2.0,1.0,7.0,32.0,2.0,0.0,0.0,1.0,21.0,3.0,0.0,0.0,32.0
12,17481929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,188804287.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,1964635141.0,5.0,0.0,40.0,10.0,3.0,50.0,2.0,63.0,64.0,41.0,30.0,0.0,0.0,0.0,4.0,25.0,4.0,6.0,17.0,4.0,0.0,70.0,57.0,10.0,34.0,3.0,21.0,37.0,61.0,25.0,63.0,25.0,3.0,1.0,66.0,89.0,6.0,8.0,11.0,13.0,16.0,96.0,5.0,138.0,4.0,26.0,3.0,31.0,52.0,70.0,71.0,5.0,3.0,2.0,28.0,20.0,77.0,0.0,79.0,1.0,37.0,1.0,1.0,1.0,24.0,24.0,119.0,92.0,0.0,30.0,0.0,33.0,41.0,34.0,11.0,12.0,28.0,86.0,16.0,82.0,43.0,50.0,3.0,4.0,3.0,7.0,0.0,13.0,4.0,38.0,9.0,32.0,0.0,1.0,7.0,11.0,8.0,68.0,44.0,0.0,1.0,40.0,51.0,1.0,1.0,3.0,29.0,67.0,130.0,0.0,18.0,9.0,13.0,55.0,40.0,6.0,0.0,6.0,2.0,28.0,25.0,1.0,0.0,60.0
15,212464615.0,2.0,1.0,6.0,8.0,3.0,32.0,2.0,2.0,69.0,11.0,35.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,5.0,15.0,5.0,10.0,2.0,5.0,5.0,65.0,27.0,24.0,2.0,1.0,6.0,4.0,13.0,2.0,0.0,2.0,4.0,0.0,71.0,2.0,100.0,1.0,8.0,2.0,5.0,6.0,9.0,8.0,3.0,0.0,1.0,1.0,4.0,24.0,0.0,26.0,1.0,64.0,1.0,1.0,0.0,4.0,1.0,18.0,18.0,0.0,5.0,0.0,36.0,31.0,0.0,1.0,2.0,2.0,4.0,6.0,10.0,3.0,22.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,55.0,2.0,5.0,0.0,1.0,2.0,0.0,9.0,4.0,5.0,1.0,3.0,7.0,67.0,0.0,0.0,0.0,16.0,9.0,14.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,8.0
16,2169043847.0,5.0,0.0,30.0,7.0,2.0,13.0,1.0,24.0,17.0,9.0,3.0,0.0,0.0,25.0,2.0,0.0,5.0,5.0,13.0,3.0,0.0,40.0,20.0,7.0,13.0,2.0,17.0,21.0,11.0,4.0,13.0,13.0,4.0,1.0,34.0,45.0,5.0,6.0,7.0,14.0,11.0,30.0,0.0,42.0,3.0,11.0,2.0,3.0,29.0,41.0,37.0,8.0,0.0,0.0,10.0,14.0,28.0,0.0,30.0,1.0,2.0,1.0,2.0,0.0,11.0,12.0,53.0,30.0,0.0,19.0,0.0,10.0,12.0,18.0,8.0,4.0,16.0,28.0,14.0,44.0,26.0,8.0,2.0,4.0,3.0,12.0,0.0,11.0,5.0,3.0,12.0,12.0,0.0,2.0,10.0,5.0,8.0,31.0,25.0,0.0,0.0,4.0,7.0,1.0,1.0,2.0,4.0,19.0,43.0,0.0,17.0,8.0,10.0,29.0,10.0,6.0,0.0,5.0,2.0,6.0,10.0,1.0,0.0,17.0
17,2214098064.0,1.0,0.0,23.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,92.0,1.0,0.0,94.0,41.0,2.0,2.0,2.0,1.0,5.0,42.0,24.0,2.0,62.0,140.0,114.0,0.0,5.0,46.0,19.0,2.0,0.0,6.0,9.0,0.0,7.0,0.0,13.0,121.0,16.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,10.0,5.0,0.0,49.0,0.0,3.0,1.0,3.0,3.0,0.0,75.0,7.0,7.0,125.0,56.0,0.0,4.0,109.0,15.0,4.0,0.0,6.0,28.0,1.0,39.0,1.0,0.0,0.0,0.0,15.0,74.0,50.0,5.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,8.0,0.0,2.0,25.0,3.0,45.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,3.0
18,2232549006.0,3.0,2.0,10.0,20.0,7.0,4.0,0.0,11.0,9.0,3.0,2.0,0.0,1.0,6.0,3.0,5.0,1.0,0.0,50.0,0.0,0.0,12.0,7.0,43.0,3.0,2.0,4.0,13.0,4.0,1.0,9.0,1.0,2.0,34.0,10.0,21.0,4.0,4.0,1.0,5.0,1.0,11.0,0.0,44.0,1.0,6.0,5.0,2.0,11.0,17.0,12.0,15.0,0.0,0.0,3.0,9.0,11.0,1.0,12.0,2.0,3.0,1.0,3.0,0.0,4.0,1.0,43.0,12.0,0.0,1.0,3.0,4.0,9.0,4.0,2.0,4.0,5.0,3.0,10.0,25.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,9.0,0.0,4.0,2.0,4.0,3.0,12.0,6.0,1.0,8.0,8.0,9.0,2.0,0.0,3.0,7.0,0.0,0.0,3.0,8.0,10.0,37.0,0.0,45.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,47.0,4.0,3.0,0.0,0.0,2.0
19,2251887763.0,6.0,6.0,17.0,22.0,7.0,8.0,0.0,21.0,18.0,9.0,5.0,0.0,1.0,17.0,3.0,13.0,2.0,50.0,0.0,1.0,0.0,25.0,12.0,70.0,8.0,2.0,13.0,15.0,9.0,2.0,18.0,8.0,3.0,15.0,34.0,54.0,3.0,7.0,6.0,10.0,10.0,20.0,2.0,93.0,3.0,9.0,4.0,5.0,22.0,33.0,26.0,17.0,0.0,1.0,12.0,23.0,25.0,1.0,24.0,2.0,2.0,1.0,3.0,0.0,4.0,5.0,95.0,25.0,0.0,11.0,1.0,8.0,14.0,9.0,5.0,4.0,11.0,15.0,14.0,45.0,15.0,6.0,1.0,1.0,1.0,9.0,0.0,10.0,1.0,2.0,3.0,15.0,4.0,14.0,10.0,5.0,7.0,37.0,13.0,0.0,0.0,5.0,13.0,1.0,1.0,3.0,5.0,12.0,96.0,0.0,74.0,1.0,4.0,21.0,8.0,2.0,0.0,2.0,58.0,4.0,14.0,1.0,0.0,10.0
